"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"62502500000120","Nodes","120","21.000000","37.536692","DDS demands","Known Flow","205664.196121","560319.054677","","0.000000","","","","","","-4.289999","","","","","","","-3.836194","-4.289999","-0.959999","","","","","","","","D1 PROFILE","","","","","","","TT PROFILE"
"62502500000081","Nodes","81","21.000000","32.390126","DDS demands","Known Flow","205495.947075","560294.804671","","0.000000","","","","","","-1.320000","","","","","","","-1.180367","-1.320000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000125","Nodes","125","21.000000","34.449009","DDS demands","Known Flow","205817.322162","560184.054641","","0.000000","","","","","","-15.149999","","","","","","","-13.547400","-15.149999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000123","Nodes","123","21.000000","32.888269","DDS demands","Known Flow","205720.947136","560158.554634","","0.000000","","","","","","-17.430000","","","","","","","-15.586218","-17.430000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002821","Nodes","-1462607","21.000000","34.194938","Default Known Flow Node","Known Flow","205825.822165","560162.929635","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000119","Nodes","119","21.000000","38.787842","DDS demands","Known Flow","205850.824171","560244.427657","","0.000000","","","","","","-17.719999","","","","","","","-15.845541","-17.719999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000127","Nodes","127","21.000000","40.135748","DDS demands","Known Flow","205942.197196","560104.054619","","0.000000","","","","","","-12.789999","","","","","","","-11.437046","-12.789999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002983","Nodes","-36","21.000000","40.111917","Default Known Flow Node","Known Flow","205936.697195","560103.429619","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000133","Nodes","133","21.000000","40.512808","DDS demands","Known Flow","205972.694205","560089.551615","","0.000000","","","","","","-8.920000","","","","","","","-7.976423","-8.920000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000128","Nodes","128","21.000000","37.307406","DDS demands","Known Flow","205973.023205","560188.054642","","0.000000","","","","","","-2.630000","","","","","","","-2.351793","-2.630000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000117","Nodes","117","21.000000","36.512063","DDS demands","Known Flow","205900.697185","560298.304672","","0.000000","","","","","","-9.840000","","","","","","","-8.799104","-9.840000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000115","Nodes","115","21.000000","35.058236","DDS demands","Known Flow","205788.787155","560403.807701","","0.000000","","","","","","-2.109999","","","","","","","-1.886799","-2.109999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000084","Nodes","84","21.000000","34.913357","DDS demands","Known Flow","205603.197104","560450.804713","","0.000000","","","","","","-0.629999","","","","","","","-0.563357","-0.629999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000114","Nodes","114","21.000000","35.403118","DDS demands","Known Flow","205882.820180","560407.730702","","0.000000","","","","","","-9.060000","","","","","","","-8.101614","-9.060000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000086","Nodes","86","21.000000","34.393546","DDS demands","Known Flow","205685.890127","560499.164726","","0.000000","","","","","","-2.630000","","","","","","","-2.351793","-2.630000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000369","Nodes","369","21.000000","35.778866","DDS demands","Known Flow","205893.832183","560411.893703","","0.000000","","","","","","-16.159999","","","","","","","-14.450561","-16.159999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000126","Nodes","126","21.000000","34.035643","DDS demands","Known Flow","205888.072182","560135.054627","","0.000000","","","","","","-7.179999","","","","","","","-6.420484","-7.179999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000132","Nodes","2 NEW PROPERTIES - Job Deferred by Customer","21.000000","35.350001","DDS","Known Flow","205980.322207","560449.179713","","0.000000","","","","","","-2.529999","","","","","","-5.539999","-7.216337","-8.069999","","","","","","","","","D1 PROFILE","","","","","","PL-PL PROFILE",""
"62502500000131","Nodes","131","21.000000","36.219337","DDS demands","Known Flow","206062.133229","560321.097678","","0.000000","","","","","","-15.859999","","","","","","","-14.182295","-15.859999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500003030","Nodes","-49","21.000000","37.040833","Default Known Flow Node","Known Flow","206001.447212","560198.679645","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000129","Nodes","129","21.000000","36.785417","DDS demands","Known Flow","206010.181215","560226.945652","","0.000000","","","","","","-13.290000","","","","","","","-11.884156","-13.290000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000139","Nodes","139","21.000000","35.026107","DDS demands","Known Flow","206144.333251","560420.078705","","0.000000","","","","","","-8.979999","","","","","","","-8.030076","-8.979999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500003055","Nodes","-96","21.000000","37.403989","Default Known Flow Node","Known Flow","206261.905416","560417.189570","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000328","Nodes","328","21.000000","43.199662","Point Loads","Known Flow","206219.932272","560113.335621","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002790","Nodes","-1462537","21.000000","43.199662","Default Known Flow Node","Known Flow","206214.311270","560110.820621","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500003029","Nodes","-47","21.000000","39.192000","Default Known Flow Node","Known Flow","206245.608279","560197.898644","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000327","Nodes","327","21.000000","39.192000","Default Known Flow Node","Known Flow","206252.093281","560234.038654","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002830","Nodes","-1462625","21.000000","38.168292","Default Known Flow Node","Known Flow","206252.929281","560316.145677","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000326","Nodes","326","21.000000","38.168292","DDS demands","Known Flow","206253.302180","560332.795885","","0.000000","","","","","","-6.820000","","","","","","","-6.098566","-6.820000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002961","Nodes","-326875","21.000000","47.423356","Default Known Flow Node","Known Flow","206250.540280","560009.044593","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002877","Nodes","-19","21.000000","47.423356","Default Known Flow Node","Known Flow","206250.449649","560005.795164","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000371","Nodes","371,","21.000000","35.249341","DDS demands","Known Flow","206122.838245","560393.953698","","0.000000","-6.000000","-1.409999","","","","-11.859999","","","","","","","-17.231577","-19.269998","","","","C1 PROFILE","C2 PROFILE","","","","D1 PROFILE","","","","","","",""
"62502500003052","Nodes","-85","21.000000","35.249341","Default Known Flow Node","Known Flow","206114.201243","560390.946697","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000130","Nodes","130","21.000000","36.325796","DDS demands","Known Flow","206014.297216","560302.800673","","0.000000","","","","","","-15.880000","","","","","","","-14.200180","-15.880000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000426","Nodes","426,","21.000000","37.714942","DDS demands","Known Flow","206165.826257","560275.702666","","0.000000","-99.999997","","","","","-1.559999","","","","","","","-90.816767","-101.559997","","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"62502500000427","Nodes","427,","21.000000","37.724550","DDS demands","Known Flow","206104.472240","560250.306659","","0.000000","-2.630000","","","","","","","","","","","","-2.351793","-2.630000","","","","C1 PROFILE","","","","","","","","","","","",""
"62502500000238","Nodes","238","21.000000","42.804762","DDS demands","Known Flow","206224.944273","560115.321622","","0.000000","","","","","","-10.329999","","","","","","","-9.237270","-10.329999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002814","Nodes","2814","21.000000","43.157411","Default Known Flow Node","Known Flow","206213.486270","560133.546627","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000172","Nodes","172","21.000000","42.284372","Default Known Flow Node","Known Flow","206232.502275","560094.424616","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000409","Nodes","409","21.000000","44.081593","DDS demands","Known Flow","206234.076276","560080.062612","","0.000000","","","","","","-1.539999","","","","","","","-1.377095","-1.539999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002902","Nodes","-23","21.000000","45.119151","Default Known Flow Node","Known Flow","206233.623276","560057.328606","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000419","Nodes","419","21.000000","39.762499","DDS demands","Known Flow","206260.285283","560193.798643","","0.000000","","","","","","-2.130000","","","","","","","-1.904684","-2.130000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000420","Nodes","420","21.000000","39.634978","Default Known Flow Node","Known Flow","206300.205294","560192.390643","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500003045","Nodes","-56","21.000000","39.192000","Default Known Flow Node","Known Flow","206258.286282","560233.578654","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002812","Nodes","-1462592","21.000000","42.179574","Default Known Flow Node","Known Flow","206251.248379","560238.844756","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000448","Nodes","448","21.000000","39.617874","DDS demands","Known Flow","206260.569283","560200.547645","","0.000000","","-164.219996","","","","","","","","","","","-146.848465","-164.219996","","","","","C2 PROFILE","","","","","","","","","","",""
"62502500000325","Nodes","325","21.000000","38.188075","DDS demands","Known Flow","206260.610283","560332.769681","","0.000000","","","","","","-3.890000","","","","","","","-3.478507","-3.890000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500003046","Nodes","3046","21.000000","41.606441","DDS demands","Known Flow","206261.302508","560284.013615","","0.000000","","","","","","-7.349999","","","","","","","-6.572501","-7.349999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002837","Nodes","-1462639","21.000000","38.168292","Default Known Flow Node","Known Flow","206253.453281","560339.542683","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000171","Nodes","171,","21.000000","37.386721","DDS demands","Known Flow","206262.094283","560420.309705","","0.000000","-3.209999","","","-1.090000","","-17.969998","","","","","","","-19.914232","-22.269999","","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","","","","",""
"62502500000322","Nodes","322","21.000000","37.429411","Point Loads","Known Flow","206311.121297","560420.825705","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000237","Nodes","237","21.000000","37.467528","DDS demands","Known Flow","206261.329283","560407.671702","","0.000000","","","-1.100000","","","-7.999999","","","","","","","-8.137382","-9.099999","","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","",""
"62502500003040","Nodes","-4904549","21.000000","30.740274","Default Known Flow Node","Known Flow","206407.199958","560405.821812","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000408","Nodes","408","21.000000","37.344034","Default Known Flow Node","Known Flow","206339.456304","560463.556717","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000418","Nodes","418","21.000000","35.420563","Default Known Flow Node","Known Flow","206126.956247","560355.797687","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002770","Nodes","-1462491","21.000000","35.249341","Default Known Flow Node","Known Flow","206112.947243","560394.442698","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500003050","Nodes","-77","21.000000","36.122186","Default Known Flow Node","Known Flow","206192.281264","560345.907685","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000425","Nodes","425","21.000000","47.321097","DDS demands","Known Flow","206240.450277","560006.036592","","0.000000","","","","","","-8.970000","","","-3.869999","","","","-11.481758","-12.840000","","","","","","","","","D1 PROFILE","","","I2 PROFILE","","","",""
"62502500002792","Nodes","-1462544","21.000000","45.119151","Default Known Flow Node","Known Flow","206243.234278","560000.801591","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500003056","Nodes","-97","21.000000","40.272113","Default Known Flow Node","Known Flow","206264.821284","560418.919705","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002972","Nodes","-345","21.000000","37.912712","DDS demands","Known Flow","206491.388346","560414.317703","","0.000000","","","","","","-10.189999","","","","","","","-9.112080","-10.189999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002973","Nodes","-346","21.000000","25.428474","Default Known Flow Node","Known Flow","206428.944329","560450.298713","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000394","Nodes","394","21.000000","25.424845","DDS demands","Known Flow","206428.941329","560448.175713","","0.000000","","","","","","-5.150000","","","","","","","-4.605222","-5.150000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002974","Nodes","-347","21.000000","25.515556","Default Known Flow Node","Known Flow","206389.334318","560454.445714","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002969","Nodes","-338","21.000000","27.474851","Default Known Flow Node","Known Flow","206469.820340","560307.934674","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002970","Nodes","-339","21.000000","27.474851","Default Known Flow Node","Known Flow","206425.336328","560310.801675","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002967","Nodes","-336","21.000000","27.474851","Default Known Flow Node","Known Flow","206469.812340","560305.421674","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002803","Nodes","","21.000000","36.440384","DDS demands","Known Flow","205960.505542","560271.161790","","0.000000","","","","","","-13.229999","","","","","","","-11.830502","-13.229999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002887","Nodes","-21","21.000000","47.402557","Default Known Flow Node","Known Flow","206247.202279","560006.047592","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000174","Nodes","174","21.000000","29.833450","DDS demands","Known Flow","206499.456348","560414.238703","","0.000000","","","","","","-12.029999","","","","","","","-10.757440","-12.029999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500003035","Nodes","-4904543","21.000000","25.464560","Default Known Flow Node","Known Flow","206573.698898","560413.431186","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000321","Nodes","321","21.000000","27.792021","DDS demands","Known Flow","206500.849348","560405.554701","","0.000000","","","","","","-19.000000","","","","","","","-16.990140","-19.000000","","","","","","","","","D1 PROFILE","","","","","","",""
