"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"62600200000509","Nodes","MAXIMO, 808193","21.000000","46.996439","Point Loads","Known Flow","310996.745781","968043.111623","","0.000000","","","","","","","","","","-5.539999","","-4.953967","-5.539999","","","","","","","","","","","","PL-AF PROFILE",""
"62600200000512","Nodes","","21.000000","35.794705","Default Known Flow Node","Known Flow","310613.203676","968443.990732","","0.000000","","","","","","","","-4.999999","","","","0.000000","0.000000","","","","","","","","","","DM PROFILE","","",""
"62600200000513","Nodes","","21.000000","35.794705","Default Known Flow Node","Known Flow","310663.490690","968445.386732","","0.000000","","","","","","","","-9.999999","","","","0.000000","0.000000","","","","","","","","","","DM PROFILE","","",""
"62600200000516","Nodes","","21.000000","37.014634","Default Known Flow Node","Known Flow","310648.539686","968198.733665","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000517","Nodes","","21.000000","37.014634","Default Known Flow Node","Known Flow","310666.243691","968212.718669","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000520","Nodes","","21.000000","34.833918","Default Known Flow Node","Known Flow","310686.225696","968602.665775","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000523","Nodes","","21.000000","37.359643","Default Known Flow Node","Known Flow","310760.817716","968278.989687","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000525","Nodes","","21.000000","36.976928","Default Known Flow Node","Known Flow","310814.225731","968330.290701","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000526","Nodes","","21.000000","37.062946","Default Known Flow Node","Known Flow","310830.850736","968313.040696","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000527","Nodes","","21.000000","34.805369","Default Known Flow Node","Known Flow","310949.475768","968523.540754","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000529","Nodes","","21.000000","36.491688","Default Known Flow Node","Known Flow","310672.837321","968355.762093","","0.000000","","","","","","","","-0.999999","","","","0.000000","0.000000","","","","","","","","","","DM PROFILE","","",""
"62600200000530","Nodes","","21.000000","37.422413","Default Known Flow Node","Known Flow","310770.272719","968280.712688","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000531","Nodes","","21.000000","34.250647","Default Known Flow Node","Known Flow","311036.511792","968445.848732","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000532","Nodes","","21.000000","35.237242","Default Known Flow Node","Known Flow","310964.725772","968421.740726","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000535","Nodes","","21.000000","36.993712","Default Known Flow Node","Known Flow","310687.568360","968287.056693","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000538","Nodes","","21.000000","34.450544","Default Known Flow Node","Known Flow","310800.055727","968646.178787","","0.000000","","","","","","","","-0.999999","","","","0.000000","0.000000","","","","","","","","","","DM PROFILE","","",""
"62600200000542","Nodes","","21.000000","34.582431","Default Known Flow Node","Known Flow","310901.431755","968611.566778","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000543","Nodes","","21.000000","34.582431","Default Known Flow Node","Known Flow","310866.475745","968600.540775","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000549","Nodes","","21.000000","36.884557","Default Known Flow Node","Known Flow","310753.564350","968351.045244","","0.000000","","","","","","","","-3.000000","","","","0.000000","0.000000","","","","","","","","","","DM PROFILE","","",""
"62600200000578","Nodes","","21.000000","38.935710","Default Known Flow Node","Known Flow","310809.762626","968219.685989","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000554","Nodes","","21.000000","43.356611","Default Known Flow Node","Known Flow","310877.554748","968123.065645","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000555","Nodes","","21.000000","34.452665","Default Known Flow Node","Known Flow","310868.191746","968636.158784","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000556","Nodes","","21.000000","43.417417","Default Known Flow Node","Known Flow","310889.085698","968234.704816","","0.000000","","","","","","","","-1.999999","","","","0.000000","0.000000","","","","","","","","","","DM PROFILE","","",""
"62600200000558","Nodes","","21.000000","37.953052","Default Known Flow Node","Known Flow","310792.059725","968270.703685","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000560","Nodes","","21.000000","36.426945","Default Known Flow Node","Known Flow","310853.524742","968360.416709","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000551","Nodes","","21.000000","39.948930","Default Known Flow Node","Known Flow","310811.361730","968220.207671","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000563","Nodes","","21.000000","35.794705","Default Known Flow Node","Known Flow","310662.671242","968432.072194","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000566","Nodes","","21.000000","36.102875","Default Known Flow Node","Known Flow","310611.830676","968386.826716","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000576","Nodes","","21.000000","35.643369","Default Known Flow Node","Known Flow","310480.501640","968415.488724","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000582","Nodes","","21.000000","35.558177","Default Known Flow Node","Known Flow","310580.598248","968491.098411","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000583","Nodes","","21.000000","36.114965","Default Known Flow Node","Known Flow","310610.975676","968383.040715","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000584","Nodes","","21.000000","36.114965","Default Known Flow Node","Known Flow","310601.475673","968385.665716","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000589","Nodes","","21.000000","30.354855","Default Known Flow Node","Known Flow","311343.074875","968109.819641","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000639","Nodes","","21.000000","30.212653","DDS demands","Known Flow","311305.226567","968119.256893","","0.000000","","","","","-0.999999","","","","","","","-0.804796","-0.899999","","","","","","","D1 PROFILE","","","","","",""
"62600200000629","Nodes","","21.000000","49.389021","Default Known Flow Node","Known Flow","310996.180324","967701.251452","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000597","Nodes","","21.000000","30.542816","DDS demands","Known Flow","311360.497880","968121.903644","","0.000000","","","","","-9.779999","","","","","","","-7.870905","-8.801999","","","","","","","D1 PROFILE","","","","","",""
"62600200000600","Nodes","","21.000000","47.810455","Default Known Flow Node","Known Flow","311150.044822","967848.103570","","0.000000","","","","","","","","-0.999999","","","","0.000000","0.000000","","","","","","","","","","DM PROFILE","","",""
"62600200000601","Nodes","","21.000000","48.147216","Default Known Flow Node","Known Flow","311066.204800","967893.080582","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000608","Nodes","","21.000000","43.782336","DDS demands","Known Flow","311430.669899","967874.954577","","0.000000","","","-1.960000","","-6.880000","","","","","","","-7.114397","-7.956000","","","","","C3 PROFILE","","D1 PROFILE","","","","","",""
"62600200000609","Nodes","","21.000000","39.297810","Default Known Flow Node","Known Flow","311720.214978","968201.768666","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000628","Nodes","","21.000000","45.425982","Default Known Flow Node","Known Flow","311160.186731","968047.833597","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000612","Nodes","","21.000000","49.999998","Default Known Flow Node","Known Flow","311042.975793","967717.290534","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000614","Nodes","","21.000000","39.342683","DDS demands","Known Flow","311384.600886","968057.540627","","0.000000","","","","","-1.070000","","","","","","","-0.861131","-0.963000","","","","","","","D1 PROFILE","","","","","",""
"62600200000615","Nodes","","21.000000","39.342683","Default Known Flow Node","Known Flow","311415.600895","968051.915625","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000690","Nodes","","21.000000","36.267374","Default Known Flow Node","Known Flow","311472.623022","968170.907572","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000613","Nodes","","21.000000","49.446103","Default Known Flow Node","Known Flow","311038.225792","967708.915532","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000621","Nodes","","21.000000","49.381311","Default Known Flow Node","Known Flow","311040.475793","967728.165537","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000698","Nodes","","21.000000","44.669672","Default Known Flow Node","Known Flow","311034.439870","968150.499748","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000632","Nodes","","21.000000","49.446103","Default Known Flow Node","Known Flow","311041.807793","967705.427531","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000590","Nodes","","21.000000","30.212653","Default Known Flow Node","Known Flow","311285.299859","968095.498637","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000638","Nodes","MAXIMO, 805146","21.000000","30.175535","Point Loads","Known Flow","311300.595863","968123.013645","","0.000000","","","","","","","","","","-11.079999","","-9.907934","-11.079999","","","","","","","","","","","","PL-AF PROFILE",""
"62600200000654","Nodes","","21.000000","32.079225","Default Known Flow Node","Known Flow","310989.975779","968654.790789","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000655","Nodes","655,","21.000000","32.707915","Default Known Flow Node","Known Flow","310987.725778","968642.290786","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000672","Nodes","","21.000000","27.853164","DDS demands","Known Flow","311446.799223","968508.026123","","0.000000","","","","","-1.879999","","","","","","","-1.513016","-1.691999","","","","","","","D1 PROFILE","","","","","",""
"62600200000684","Nodes","","21.000000","31.124981","Default Known Flow Node","Known Flow","311199.274836","968316.569697","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000685","Nodes","","21.000000","35.755400","Default Known Flow Node","Known Flow","311525.670925","968210.766668","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000686","Nodes","","21.000000","35.798189","Default Known Flow Node","Known Flow","311546.260930","968227.572673","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000691","Nodes","","21.000000","36.310167","Default Known Flow Node","Known Flow","311462.756907","968178.766660","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000692","Nodes","","21.000000","35.883780","Default Known Flow Node","Known Flow","311524.083924","968211.944669","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000697","Nodes","","21.000000","35.755400","Default Known Flow Node","Known Flow","311568.228317","968211.293694","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000610","Nodes","","21.000000","39.097800","Default Known Flow Node","Known Flow","311109.562022","968222.105228","","0.000000","","","","","","","","-6.000000","","","","0.000000","0.000000","","","","","","","","","","DM PROFILE","","",""
"62600200000714","Nodes","","21.000000","36.836162","Default Known Flow Node","Known Flow","311995.549052","967924.814591","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000715","Nodes","","21.000000","36.708128","Default Known Flow Node","Known Flow","311968.550045","967944.135596","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000716","Nodes","","21.000000","34.988168","Default Known Flow Node","Known Flow","312150.351095","967893.915582","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000717","Nodes","","21.000000","37.374248","DDS demands","Known Flow","311960.344043","967849.636570","","0.000000","","","-14.979999","","-2.679999","","","","","","","-14.212698","-15.893999","","","","","C3 PROFILE","","D1 PROFILE","","","","","",""
"62600200000727","Nodes","","21.000000","37.293856","Default Known Flow Node","Known Flow","311965.540859","967860.834264","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000728","Nodes","","21.000000","37.293856","Default Known Flow Node","Known Flow","311996.947053","967875.412577","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000730","Nodes","","21.000000","36.728331","Default Known Flow Node","Known Flow","312033.726063","967921.165590","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000718","Nodes","","21.000000","36.728331","Default Known Flow Node","Known Flow","312029.857062","967923.661590","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000744","Nodes","","21.000000","38.654157","Default Known Flow Node","Known Flow","311957.379042","967977.045605","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000745","Nodes","","21.000000","38.421607","Default Known Flow Node","Known Flow","311995.614364","968035.610335","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000748","Nodes","","21.000000","38.706990","Default Known Flow Node","Known Flow","311861.201016","968079.100633","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000749","Nodes","","21.000000","41.232073","Default Known Flow Node","Known Flow","311588.387150","968052.641384","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000750","Nodes","","21.000000","37.849363","DDS demands","Known Flow","311952.182041","967827.701564","","0.000000","-51.330001","","","","-3.349999","","","","","","","-44.006251","-49.212000","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"62600200000752","Nodes","","21.000000","38.635557","Default Known Flow Node","Known Flow","311884.947022","967836.811567","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000755","Nodes","","21.000000","38.949596","Default Known Flow Node","Known Flow","311810.537002","968132.304647","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000759","Nodes","","21.000000","38.856456","Default Known Flow Node","Known Flow","311843.895251","968105.814461","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000757","Nodes","","21.000000","38.837708","Default Known Flow Node","Known Flow","311784.310759","967653.456793","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000756","Nodes","","21.000000","38.837708","Default Known Flow Node","Known Flow","311786.725996","967659.290518","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000758","Nodes","","21.000000","38.856456","Default Known Flow Node","Known Flow","311827.726007","968084.790634","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000819","Nodes","","21.000000","28.187907","Default Known Flow Node","Known Flow","311980.933608","968615.386601","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000820","Nodes","","21.000000","28.014656","Default Known Flow Node","Known Flow","312059.476070","968593.790773","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000836","Nodes","","21.000000","35.408645","Default Known Flow Node","Known Flow","311674.006965","968345.166705","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000837","Nodes","","21.000000","35.323075","Default Known Flow Node","Known Flow","311684.656968","968336.807703","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000843","Nodes","","21.000000","29.950399","Default Known Flow Node","Known Flow","311878.633500","968534.273764","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000841","Nodes","","21.000000","38.592513","Default Known Flow Node","Known Flow","311761.642128","968240.922897","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000842","Nodes","","21.000000","29.950399","Default Known Flow Node","Known Flow","311886.042023","968549.362761","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000844","Nodes","","21.000000","39.155396","Default Known Flow Node","Known Flow","311727.025692","968196.329548","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000857","Nodes","","21.000000","33.565489","Default Known Flow Node","Known Flow","312421.101168","968033.665620","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000902","Nodes","","21.000000","29.027812","Default Known Flow Node","Known Flow","312565.710208","968250.842679","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000564","Nodes","","21.000000","35.794705","Default Known Flow Node","Known Flow","310665.248919","968455.917931","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000751","Nodes","","21.000000","37.849363","Default Known Flow Node","Known Flow","311949.671040","967832.771566","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000004","Nodes","","21.000000","45.426129","Default Known Flow Node","Known Flow","311300.751562","967950.044598","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000124","Nodes","124","21.000000","47.042984","DDS demands","Known Flow","310893.481914","968015.860711","","0.000000","","","","","-4.439999","","","","","","","-3.573294","-3.995999","","","","","","","D1 PROFILE","","","","","",""
"62600200000123","Nodes","123","21.000000","47.729751","DDS demands","Known Flow","310916.632759","967997.390610","","0.000000","","","","","-16.110000","","","","","","","-12.965264","-14.499000","","","","","","","D1 PROFILE","","","","","",""
"62600200000127","Nodes","127","21.000000","45.176792","DDS demands","Known Flow","311064.114799","968111.373641","","0.000000","","","","","-1.299999","","","","","","","-1.046234","-1.169999","","","","","","","D1 PROFILE","","","","","",""
"62600200000026","Nodes","26","21.000000","38.782520","DDS demands","Known Flow","311870.686018","968085.202634","","0.000000","","","","","-6.690000","","","","","","","-5.384085","-6.020999","","","","","","","D1 PROFILE","","","","","",""
"62600200000074","Nodes","74","21.000000","37.770224","Default Known Flow Node","Known Flow","311806.660497","968273.319021","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000119","Nodes","119","21.000000","48.040145","DDS demands","Known Flow","310976.306775","967895.135583","","0.000000","","","","","-27.959998","","","","","","","-22.502098","-25.163998","","","","","","","D1 PROFILE","","","","","",""
"62600200000143","Nodes","143","21.000000","49.155222","DDS demands","Known Flow","310962.015771","967657.131518","","0.000000","-20.579999","","","-0.280000","-14.909999","","","","","","","-28.787554","-32.192999","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","","","","",""
"62600200000118","Nodes","118","21.000000","48.848305","DDS demands","Known Flow","310975.938775","967765.114547","","0.000000","","","","","-32.660000","","","","","","","-26.284640","-29.393999","","","","","","","D1 PROFILE","","","","","",""
"62600200001000","Nodes","1000","21.000000","38.623754","Default Known Flow Node","Known Flow","311863.706130","967794.079485","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000168","Nodes","168","21.000000","36.885297","DDS demands","Known Flow","310736.830710","968332.292702","","0.000000","","","","","-7.219999","","","","","","","-5.810627","-6.497999","","","","","","","D1 PROFILE","","","","","",""
"62600200000305","Nodes","305","21.000000","35.880825","Default Known Flow Node","Known Flow","310661.850690","968418.739725","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000293","Nodes","293","21.000000","41.789528","DDS demands","Known Flow","310990.885672","968209.625233","","0.000000","","","","","-1.799999","","","","","","","-1.448632","-1.619999","","","","","","","D1 PROFILE","","","","","",""
"62600200000288","Nodes","288","21.000000","30.611763","Default Known Flow Node","Known Flow","311204.601851","968323.474952","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000133","Nodes","133","21.000000","33.062522","DDS demands","Known Flow","311185.475832","968300.290693","","0.000000","","","","","-14.649999","","","","","","","-11.790263","-13.184999","","","","","","","D1 PROFILE","","","","","",""
"62600200000204","Nodes","204","21.000000","38.208541","Default Known Flow Node","Known Flow","312023.402060","968078.716633","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000054","Nodes","54","21.000000","33.651515","DDS demands","Known Flow","312480.851185","968206.290667","","0.000000","","","","","-6.020000","","","","","","","-4.844872","-5.417999","","","","","","","D1 PROFILE","","","","","",""
"62600200000271","Nodes","271","21.000000","38.682715","DDS demands","Known Flow","311805.440148","967705.893198","","0.000000","0.000000","","","","-4.929999","","","","","","","-3.967644","-4.436999","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"62600200000307","Nodes","307","21.000000","35.515125","Default Known Flow Node","Known Flow","310568.380664","968490.780745","","0.000000","","","","","","","","-0.999999","","","","0.000000","0.000000","","","","","","","","","","DM PROFILE","","",""
"62600200000306","Nodes","306","21.000000","35.794705","Default Known Flow Node","Known Flow","310666.199691","968461.612737","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000292","Nodes","292","21.000000","43.170467","DDS demands","Known Flow","310938.375765","968268.600684","","0.000000","","","","","-6.229999","","","","","","","-5.013879","-5.606999","","","","","","","D1 PROFILE","","","","","",""
"62600200000169","Nodes","169","21.000000","36.883825","DDS demands","Known Flow","310769.541719","968370.028712","","0.000000","","","","","-1.779999","","","","","","","-1.432536","-1.601999","","","","","","","D1 PROFILE","","","","","",""
"62600200000136","Nodes","136","21.000000","27.603485","DDS demands","Known Flow","311490.975915","968566.040765","","0.000000","","","-0.939999","","-6.059999","","","","","","","-5.633572","-6.299999","","","","","C3 PROFILE","","D1 PROFILE","","","","","",""
"62600200000007","Nodes","","21.000000","39.166693","Default Known Flow Node","Known Flow","311722.131293","968204.098750","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000008","Nodes","","21.000000","46.216150","Default Known Flow Node","Known Flow","311265.726011","967955.165821","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000009","Nodes","","21.000000","46.513845","Default Known Flow Node","Known Flow","311251.474768","967946.291932","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000010","Nodes","","21.000000","45.541276","Default Known Flow Node","Known Flow","311318.338925","967938.642535","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000011","Nodes","","21.000000","45.565363","Default Known Flow Node","Known Flow","311316.600093","967940.790756","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000015","Nodes","Logger 10211, No 3 George Street.","21.000000","24.175635","Val Log Cath","Known Flow","311395.515765","968532.358717","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000012","Nodes","Logger 10207, 28 Calder Drive","21.000000","47.705854","Val Log Cath","Known Flow","310928.405880","967973.808563","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000006","Nodes","Logger 10212, 2 Burnett Place ( At Rear of)","21.000000","38.625542","Val Log Cath","Known Flow","311867.530475","967800.213745","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000013","Nodes","Logger 10197, 63 Castlegreen Road.","21.000000","34.767659","Val Log Cath","Known Flow","310967.882553","968519.984110","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000014","Nodes","14","21.000000","27.599407","DDS demands","Known Flow","311875.226020","968514.415751","","0.000000","-38.580001","","","","","","","","","","","-31.049034","-34.722001","","","C1 PROFILE","","","","","","","","","",""
"62600200000016","Nodes","","21.000000","33.368085","DDS demands","Known Flow","311397.666120","968351.275896","","0.000000","","","","","-11.329999","","","","","","","-9.118339","-10.196998","","","","","","","D1 PROFILE","","","","","",""
"62600200000017","Nodes","","21.000000","26.801052","DDS demands","Known Flow","311769.218645","968648.089215","","0.000000","","","","-7.239999","","","","","","","","-5.826723","-6.515999","","","","","","C4 PROFILE","","","","","","",""
"62600200000019","Nodes","","21.000000","46.050135","Default Known Flow Node","Known Flow","311280.388152","967955.885135","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000018","Nodes","Logger 10214, 12 Castlegreen Road","21.000000","44.751108","Val Log Cath","Known Flow","311039.087249","968144.128845","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000020","Nodes","","21.000000","28.763209","Default Known Flow Node","Known Flow","311230.485271","968342.518095","","0.000000","","","","","-8.079999","","","","","","","-7.225280","-8.079999","","","","","","","D1 PROFILE","","","","","",""
"62600200000113","Nodes","","21.000000","48.896942","DDS demands","Known Flow","310897.725754","967667.415521","","0.000000","","","","","-11.209999","","","","","","","-10.024182","-11.209999","","","","","","","D1 PROFILE","","","","","",""
"62600200000027","Nodes","","21.000000","36.262903","Default Known Flow Node","Known Flow","311736.135597","967929.383338","","0.000000","","","","","-2.089999","","","","","","","-1.868915","-2.089999","","","","","","","D1 PROFILE","","","","","",""
"62600200000310","Nodes","","21.000000","35.530478","Default Known Flow Node","Known Flow","310607.345651","968499.949165","","0.000000","","","","","-3.089999","","","","","","","-2.763133","-3.089999","","","","","","","D1 PROFILE","","","","","",""
"62600200000021","Nodes","Logger 10223, 7 Granville Cres","21.000000","28.738960","Val Log Cath","Known Flow","311079.617258","968524.538307","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000022","Nodes","","21.000000","28.592665","Default Known Flow Node","Known Flow","311205.676571","968363.454939","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600201319188","Nodes","-319188","21.000000","27.490404","Default Known Flow Node","Known Flow","311596.225944","968515.415751","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000005","Nodes","","21.000000","23.131206","Default Known Flow Node","Known Flow","311209.054326","968610.263521","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000023","Nodes","","21.000000","28.144851","Default Known Flow Node","Known Flow","311930.040936","968657.962129","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
