"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"62500800006995","Nodes",,21.000000,35.146058,"Default Known Flow Node","Known Flow",249870.579148,658918.135507,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800006996","Nodes",,21.000000,35.146058,"Default Known Flow Node","Known Flow",249861.963146,658911.151505,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007001","Nodes",,21.000000,35.057990,"Default Known Flow Node","Known Flow",249841.441140,658991.146527,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007015","Nodes",,21.000000,34.102285,"Default Known Flow Node","Known Flow",250050.451197,659172.713576,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007174","Nodes",,21.000000,34.155389,"Default Known Flow Node","Known Flow",250058.632094,659175.761675,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007019","Nodes",,21.000000,35.118627,"Default Known Flow Node","Known Flow",249858.027145,658954.705517,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007020","Nodes",,21.000000,35.101173,"Default Known Flow Node","Known Flow",249848.955142,658956.811518,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007029","Nodes",,21.000000,36.674544,"Default Known Flow Node","Known Flow",249967.436174,658748.637461,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007030","Nodes",,21.000000,36.674544,"Default Known Flow Node","Known Flow",249970.598175,658742.212459,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007037","Nodes",,21.000000,35.125506,"Default Known Flow Node","Known Flow",249862.186146,658954.060517,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007042","Nodes",,21.000000,35.134334,"Default Known Flow Node","Known Flow",249880.080151,658904.602503,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007043","Nodes",,21.000000,35.177493,"Default Known Flow Node","Known Flow",249872.207148,658898.322502,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007054","Nodes",,21.000000,28.641785,"Default Known Flow Node","Known Flow",249809.501131,658857.937491,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007055","Nodes",,21.000000,28.641785,"Default Known Flow Node","Known Flow",249810.629132,658858.941491,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007056","Nodes",,21.000000,37.080478,"Default Known Flow Node","Known Flow",250102.567211,658867.658493,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800006984","Nodes",,21.000000,35.825687,"Default Known Flow Node","Known Flow",249949.468169,658671.501440,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007062","Nodes",,21.000000,35.825687,"Default Known Flow Node","Known Flow",249935.454166,658639.671431,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007071","Nodes",,21.000000,37.945881,"Default Known Flow Node","Known Flow",250162.918227,659000.195529,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007074","Nodes",,21.000000,35.057990,"Default Known Flow Node","Known Flow",249843.656141,658984.383525,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007077","Nodes",,21.000000,35.364874,"Default Known Flow Node","Known Flow",249925.805163,658850.197489,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007078","Nodes",,21.000000,35.364874,"Default Known Flow Node","Known Flow",249928.907164,658852.721489,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007082","Nodes",,21.000000,28.641037,"Default Known Flow Node","Known Flow",249802.485129,658827.511483,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007083","Nodes",,21.000000,28.641037,"Default Known Flow Node","Known Flow",249803.701130,658828.682483,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007120","Nodes",,21.000000,27.204889,"Default Known Flow Node","Known Flow",249665.533178,659007.764763,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007092","Nodes",,21.000000,35.288341,"Default Known Flow Node","Known Flow",249915.511160,658860.286491,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007093","Nodes",,21.000000,35.288341,"Default Known Flow Node","Known Flow",249917.059161,658861.553492,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007099","Nodes",,21.000000,34.121606,"Default Known Flow Node","Known Flow",250058.729439,659184.397206,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007109","Nodes",,21.000000,28.888024,"Default Known Flow Node","Known Flow",249806.900295,658874.651441,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007188","Nodes",,21.000000,28.641785,"Default Known Flow Node","Known Flow",249795.939575,658861.089610,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007104","Nodes",,21.000000,35.196216,"Default Known Flow Node","Known Flow",249900.036156,658878.916496,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007105","Nodes",,21.000000,35.239371,"Default Known Flow Node","Known Flow",249892.560154,658872.914495,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007108","Nodes",,21.000000,35.288341,"Default Known Flow Node","Known Flow",249919.844161,658863.833492,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007110","Nodes",,21.000000,28.888024,"Default Known Flow Node","Known Flow",249813.611132,658871.984495,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007111","Nodes",,21.000000,35.257334,"Default Known Flow Node","Known Flow",249905.961158,658871.828495,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007112","Nodes",,21.000000,35.214179,"Default Known Flow Node","Known Flow",249910.306159,658875.470496,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007129","Nodes",,21.000000,28.641407,"Default Known Flow Node","Known Flow",249792.614654,658845.625589,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007149","Nodes",,21.000000,28.641037,"Default Known Flow Node","Known Flow",249789.372932,658830.548525,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007143","Nodes",,21.000000,28.641407,"Default Known Flow Node","Known Flow",249805.716130,658842.618487,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007130","Nodes",,21.000000,28.641407,"Default Known Flow Node","Known Flow",249806.582131,658841.232486,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007144","Nodes",,21.000000,28.641407,"Default Known Flow Node","Known Flow",249807.162131,658843.762487,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007159","Nodes",,21.000000,35.146679,"Default Known Flow Node","Known Flow",249883.812152,658899.287502,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007160","Nodes",,21.000000,35.146679,"Default Known Flow Node","Known Flow",249876.232149,658893.315500,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007161","Nodes",,21.000000,32.107327,"Default Known Flow Node","Known Flow",250197.788610,658647.933726,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007162","Nodes",,21.000000,32.107327,"Default Known Flow Node","Known Flow",250206.414239,658654.220435,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007164","Nodes",,21.000000,35.364874,"Default Known Flow Node","Known Flow",249925.777163,658847.854488,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007195","Nodes",,21.000000,36.061582,"Default Known Flow Node","Known Flow",249859.012059,658789.797373,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007171","Nodes",,21.000000,36.910608,"Default Known Flow Node","Known Flow",249977.287151,658822.931584,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007172","Nodes",,21.000000,36.910608,"Default Known Flow Node","Known Flow",249976.907177,658819.399480,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007176","Nodes",,21.000000,35.206815,"Default Known Flow Node","Known Flow",249907.959158,658878.331496,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007192","Nodes",,21.000000,30.061163,"Default Known Flow Node","Known Flow",250247.519250,658599.133420,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007193","Nodes",,21.000000,35.782487,"Default Known Flow Node","Known Flow",249977.224177,658663.072438,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007194","Nodes",,21.000000,35.782487,"Default Known Flow Node","Known Flow",249977.723177,658658.962437,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007202","Nodes",,21.000000,35.204550,"Default Known Flow Node","Known Flow",249902.839055,658875.545213,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007201","Nodes",,21.000000,35.206815,"Default Known Flow Node","Known Flow",249908.880158,658881.018497,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007206","Nodes",,21.000000,29.010072,"Default Known Flow Node","Known Flow",249866.134147,659065.740547,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007207","Nodes",,21.000000,28.966449,"Default Known Flow Node","Known Flow",249862.838146,659078.394551,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007209","Nodes",,21.000000,28.966449,"Default Known Flow Node","Known Flow",249862.137146,659085.040553,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007210","Nodes",,21.000000,28.605099,"Default Known Flow Node","Known Flow",249890.369153,659073.378549,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007214","Nodes",,21.000000,28.517815,"Default Known Flow Node","Known Flow",249887.889529,659080.734678,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007212","Nodes",,21.000000,28.966449,"Default Known Flow Node","Known Flow",249863.772146,659079.780551,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007211","Nodes",,21.000000,28.605099,"Default Known Flow Node","Known Flow",249873.502149,659095.355555,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007213","Nodes",,21.000000,28.605099,"Default Known Flow Node","Known Flow",249871.179148,659091.931554,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007215","Nodes",,21.000000,28.517815,"Default Known Flow Node","Known Flow",249881.398151,659079.327551,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007217","Nodes",,21.000000,25.817147,"DDS demands","Known Flow",249718.777107,659081.510552,,0.000000,,,,,,-5.099999,,,,,,-4.560511,-5.099999,,"",,,,,,"D1 PROFILE",,,,,
"62500800007218","Nodes",,21.000000,25.817147,"Default Known Flow Node","Known Flow",249719.918107,659084.780553,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007219","Nodes",,21.000000,28.935794,"Default Known Flow Node","Known Flow",249767.871120,659102.460557,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007220","Nodes",,21.000000,28.935794,"Default Known Flow Node","Known Flow",249770.236121,659103.271558,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007221","Nodes",,21.000000,28.935794,"Default Known Flow Node","Known Flow",249769.425120,659098.093556,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007222","Nodes",,21.000000,28.935794,"Default Known Flow Node","Known Flow",249771.932121,659099.096556,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007223","Nodes",,21.000000,28.935794,"Default Known Flow Node","Known Flow",249761.036118,659112.063560,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007225","Nodes",,21.000000,27.875269,"Default Known Flow Node","Known Flow",249764.729119,659079.408551,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007226","Nodes",,21.000000,27.875269,"DDS demands","Known Flow",249765.547119,659077.304550,,0.000000,,,,,,-13.260000,,,,,,-11.857329,-13.260000,,"",,,,,,"D1 PROFILE",,,,,
"62500800007227","Nodes",,21.000000,27.875269,"Default Known Flow Node","Known Flow",249770.039121,659081.289552,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007230","Nodes",,21.000000,25.623449,"Default Known Flow Node","Known Flow",249705.782103,659086.450553,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007231","Nodes",,21.000000,25.623449,"Default Known Flow Node","Known Flow",249715.947106,659097.008556,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007232","Nodes",,21.000000,26.006137,"DDS demands","Known Flow",249728.898109,659077.807551,,0.000000,,,,,,-13.260000,,,,,,-11.857329,-13.260000,,"",,,,,,"D1 PROFILE",,,,,
"62500800007233","Nodes",,21.000000,26.006137,"Default Known Flow Node","Known Flow",249730.064110,659081.010551,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007309","Nodes",,21.000000,33.221851,"Default Known Flow Node","Known Flow",250079.936583,659251.011200,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007246","Nodes",,21.000000,28.660040,"Default Known Flow Node","Known Flow",249640.442955,659346.042948,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007251","Nodes",,21.000000,33.259807,"Default Known Flow Node","Known Flow",250061.135200,659269.111603,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007283","Nodes",,21.000000,33.246548,"Default Known Flow Node","Known Flow",250060.076614,659267.762754,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007263","Nodes",,21.000000,28.660040,"Default Known Flow Node","Known Flow",249637.237084,659318.913616,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007270","Nodes",,21.000000,30.911985,"Default Known Flow Node","Known Flow",249738.959112,659607.039695,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007391","Nodes",,21.000000,33.400123,"Default Known Flow Node","Known Flow",250073.697203,659266.624602,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007252","Nodes",,21.000000,33.236401,"Default Known Flow Node","Known Flow",250059.642199,659266.232602,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007274","Nodes",,21.000000,33.259631,"Default Known Flow Node","Known Flow",250057.186199,659269.766603,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007310","Nodes",,21.000000,33.221851,"Default Known Flow Node","Known Flow",250082.286206,659250.551598,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007314","Nodes",,21.000000,29.113714,"Default Known Flow Node","Known Flow",249895.095155,659533.730675,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007315","Nodes",,21.000000,29.113714,"DDS demands","Known Flow",249870.037148,659485.087661,,0.000000,,,,,,-10.379999,,,,,,-9.281981,-10.379999,,"",,,,,,"D1 PROFILE",,,,,
"62500800007237","Nodes",,21.000000,33.221890,"Default Known Flow Node","Known Flow",250082.373206,659263.606601,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007335","Nodes",,21.000000,33.221896,"Default Known Flow Node","Known Flow",250084.671206,659263.657601,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007345","Nodes",,21.000000,28.660040,"Default Known Flow Node","Known Flow",249631.694083,659342.908623,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007352","Nodes",,21.000000,33.259631,"Default Known Flow Node","Known Flow",250059.852280,659269.324089,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007373","Nodes",,21.000000,28.660040,"Default Known Flow Node","Known Flow",249630.634083,659342.611623,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007393","Nodes",,21.000000,28.878633,"Default Known Flow Node","Known Flow",249624.858081,659363.966628,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007398","Nodes",,21.000000,28.912268,"Default Known Flow Node","Known Flow",249690.490147,659594.383579,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007288","Nodes",,21.000000,26.544348,"Default Known Flow Node","Known Flow",249624.772081,659577.478687,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007399","Nodes",,21.000000,28.955931,"Default Known Flow Node","Known Flow",249675.134095,659562.274682,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007413","Nodes",,21.000000,32.143216,"Default Known Flow Node","Known Flow",249866.902295,659316.913386,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007414","Nodes",,21.000000,32.013137,"Default Known Flow Node","Known Flow",249905.009157,659247.588597,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007415","Nodes",,21.000000,30.015762,"Default Known Flow Node","Known Flow",250105.820515,659428.055471,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007416","Nodes",,21.000000,30.015762,"Default Known Flow Node","Known Flow",250108.239213,659426.662646,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007485","Nodes",,21.000000,25.775786,"Default Known Flow Node","Known Flow",250702.899374,658156.318300,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007486","Nodes",,21.000000,25.731819,"Default Known Flow Node","Known Flow",250671.156366,658166.114303,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007496","Nodes",,21.000000,27.335755,"Default Known Flow Node","Known Flow",250788.257398,658564.397411,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007497","Nodes",,21.000000,27.248355,"Default Known Flow Node","Known Flow",250777.052395,658578.403415,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007498","Nodes",,21.000000,29.332509,"Default Known Flow Node","Known Flow",250283.243260,658548.238407,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007499","Nodes",,21.000000,29.397075,"Default Known Flow Node","Known Flow",250281.001260,658550.356407,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007511","Nodes",,21.000000,31.464837,"Default Known Flow Node","Known Flow",250417.804297,658143.641296,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007512","Nodes",,21.000000,31.464837,"Default Known Flow Node","Known Flow",250423.733298,658126.703292,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007536","Nodes",,21.000000,22.979397,"Default Known Flow Node","Known Flow",250857.189416,658196.073311,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007543","Nodes",,21.000000,23.076449,"Default Known Flow Node","Known Flow",250886.755424,658117.433289,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007549","Nodes",,21.000000,25.946998,"Default Known Flow Node","Known Flow",250662.504363,658180.999307,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007554","Nodes",,21.000000,29.988074,"Default Known Flow Node","Known Flow",250250.548251,658595.099419,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007571","Nodes",,21.000000,26.059886,"Default Known Flow Node","Known Flow",250654.034361,658183.613307,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007580","Nodes",,21.000000,27.138343,"Default Known Flow Node","Known Flow",250618.226351,658270.836331,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007591","Nodes",,21.000000,34.471051,"Default Known Flow Node","Known Flow",250562.230336,658004.798259,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007592","Nodes",,21.000000,34.253898,"Default Known Flow Node","Known Flow",250584.415342,658032.369266,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007611","Nodes",,21.000000,29.630067,"Default Known Flow Node","Known Flow",250276.954259,658558.706409,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007612","Nodes",,21.000000,30.961043,"Default Known Flow Node","Known Flow",250369.650284,658617.824425,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007624","Nodes",,21.000000,29.568721,"Default Known Flow Node","Known Flow",250276.581258,658557.263409,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007639","Nodes",,21.000000,22.988800,"DDS demands","Known Flow",250857.326416,658193.550310,,0.000000,,,,,,-14.060000,,,,,,-12.572704,-14.060000,,"",,,,,,"D1 PROFILE",,,,,
"62500800007646","Nodes",,21.000000,28.104223,"Default Known Flow Node","Known Flow",250634.844356,658399.536366,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007647","Nodes",,21.000000,28.026605,"Default Known Flow Node","Known Flow",250673.104366,658351.289353,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007649","Nodes",,21.000000,28.109335,"Default Known Flow Node","Known Flow",250633.231355,658401.569367,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007653","Nodes",,21.000000,27.335755,"Default Known Flow Node","Known Flow",250758.793390,658563.994411,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007654","Nodes",,21.000000,29.455863,"Default Known Flow Node","Known Flow",250535.010329,658067.561276,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007655","Nodes",,21.000000,29.455863,"Default Known Flow Node","Known Flow",250527.951327,658054.245272,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007656","Nodes",,21.000000,29.455863,"Default Known Flow Node","Known Flow",250525.169326,658054.429272,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007657","Nodes",,21.000000,29.368351,"Default Known Flow Node","Known Flow",250504.491320,658055.929273,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007658","Nodes",,21.000000,29.455863,"DDS demands","Known Flow",250535.216329,658069.539276,,0.000000,,,,,,-12.020000,,,,,,-10.748499,-12.020000,,"",,,,,,"D1 PROFILE",,,,,
"62500800007650","Nodes",,21.000000,28.019720,"Default Known Flow Node","Known Flow",250672.822366,658348.283352,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007660","Nodes",,21.000000,26.186990,"Default Known Flow Node","Known Flow",250864.055418,658589.203418,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800008110","Nodes",,21.000000,26.540686,"Default Known Flow Node","Known Flow",250844.683413,658573.974414,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007662","Nodes",,21.000000,28.141411,"Default Known Flow Node","Known Flow",250649.174360,658417.427371,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007666","Nodes",,21.000000,28.132610,"Default Known Flow Node","Known Flow",250539.414330,658330.359347,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007667","Nodes",,21.000000,28.132686,"Default Known Flow Node","Known Flow",250542.115331,658332.538348,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007668","Nodes",,21.000000,28.204302,"Default Known Flow Node","Known Flow",250469.692311,658275.051332,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007670","Nodes",,21.000000,28.117955,"Default Known Flow Node","Known Flow",250526.907327,658314.377343,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007673","Nodes",,21.000000,28.142282,"Default Known Flow Node","Known Flow",250647.742359,658419.859372,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007675","Nodes",,21.000000,27.496864,"Default Known Flow Node","Known Flow",250752.978388,658502.916394,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007680","Nodes",,21.000000,27.776764,"Default Known Flow Node","Known Flow",250699.933374,658460.867383,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800007683","Nodes",,21.000000,27.777048,"Default Known Flow Node","Known Flow",250702.825374,658458.404382,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
