"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(PL-AF)"
"62505300000057","Nodes","57","21.000000","38.826904","DDS demands","Known Flow","246149.958136","671142.834834","","0.000000","","","","","","-28.229999","","","","-25.243771","-28.229999","","","","","","","","D1 PROFILE","","",""
"62505300000055","Nodes","55","21.000000","39.605500","DDS demands","Known Flow","246186.958146","671044.709807","","0.000000","","","","","","-3.150000","","","","-2.816786","-3.150000","","","","","","","","D1 PROFILE","","",""
"62505300005319","Nodes","5319","21.000000","38.826904","Default Known Flow Node","Known Flow","246167.333140","671157.584838","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000053","Nodes","53","21.000000","41.302393","DDS demands","Known Flow","246137.583132","671009.584797","","0.000000","","","","","","-20.690000","","","","-18.501368","-20.690000","","","","","","","","D1 PROFILE","","",""
"62505300005320","Nodes","5320","21.000000","39.526267","Default Known Flow Node","Known Flow","246177.958143","671059.209811","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000052","Nodes","52","21.000000","41.167943","DDS demands","Known Flow","246120.958128","670997.584794","","0.000000","","","","","","-9.200000","","","","-8.226804","-9.200000","","","","","","","","D1 PROFILE","","",""
"62505300000054","Nodes","54","21.000000","39.228161","DDS demands","Known Flow","246154.833137","671044.334807","","0.000000","","","","","","-9.379999","","","","-8.387763","-9.379999","","","","","","","","D1 PROFILE","","",""
"62505300005321","Nodes","5321","21.000000","39.231054","Default Known Flow Node","Known Flow","246332.958185","671025.709802","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000062","Nodes","62","21.000000","39.248758","DDS demands","Known Flow","246332.333185","670977.834789","","0.000000","","","","","","-44.770000","","","","-40.034135","-44.770000","","","","","","","","D1 PROFILE","","",""
"62505300005324","Nodes","5324","21.000000","42.293097","Default Known Flow Node","Known Flow","246424.833210","671138.584832","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005318","Nodes","5318","21.000000","49.135590","DDS demands","Known Flow","246051.083109","671106.209824","","0.000000","","","","-6.000000","","","","","","-5.365307","-6.000000","","","","","","C4 PROFILE","","","","",""
"62505300000763","Nodes","763","21.000000","49.151120","Default Known Flow Node","Known Flow","246038.208105","671075.334815","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005317","Nodes","5317","21.000000","49.819369","Default Known Flow Node","Known Flow","246033.846104","671149.474835","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005325","Nodes","5325","21.000000","43.707114","Default Known Flow Node","Known Flow","246508.333233","671087.584819","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000772","Nodes","772","21.000000","45.521431","Default Known Flow Node","Known Flow","246826.083320","671067.834813","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000066","Nodes","66","21.000000","43.672906","DDS demands","Known Flow","246506.761002","671093.752804","","0.000000","","","","","","-10.249999","","","","-9.165733","-10.249999","","","","","","","","D1 PROFILE","","",""
"62505300005423","Nodes","5423","21.000000","49.516426","Default Known Flow Node","Known Flow","246939.083350","669243.209317","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005006","Nodes","5006","21.000000","47.639878","DDS demands","Known Flow","246792.684178","669370.033247","","0.000000","","","","","","-5.219999","","","","-4.667817","-5.219999","","","","","","","","D1 PROFILE","","",""
"62505300005001","Nodes","5001","21.000000","43.470825","DDS demands","Known Flow","246605.458260","669424.459366","","0.000000","","","","","","-4.709999","","","","-4.211766","-4.709999","","","","","","","","D1 PROFILE","","",""
"62505300005055","Nodes","5055","21.000000","49.516426","Default Known Flow Node","Known Flow","246939.208350","669227.209312","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005422","Nodes","5422","21.000000","49.516426","Default Known Flow Node","Known Flow","246926.958347","669243.084317","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000750","Nodes","750","21.000000","41.921064","DDS demands","Known Flow","246580.333253","669486.584383","","0.000000","","","","","","-10.660000","","","","-9.532363","-10.660000","","","","","","","","D1 PROFILE","","",""
"62505300005005","Nodes","5005","21.000000","46.745844","DDS demands","Known Flow","246756.085147","669377.132359","","0.000000","","","","","","-2.599999","","","","-2.324966","-2.599999","","","","","","","","D1 PROFILE","","",""
"62505300005003","Nodes","5003","21.000000","46.673375","DDS demands","Known Flow","246749.708299","669409.959362","","0.000000","","","","","","-5.760000","","","","-5.150695","-5.760000","","","","","","","","D1 PROFILE","","",""
"62505300005004","Nodes","5004","21.000000","47.639878","Default Known Flow Node","Known Flow","246754.583300","669463.334377","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005326","Nodes","5326","21.000000","46.513730","Default Known Flow Node","Known Flow","248243.583705","669484.334382","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000776","Nodes","776","21.000000","46.258877","DDS demands","Known Flow","248320.083726","669422.709366","","0.000000","","","","","","-15.439999","","","","-13.806723","-15.439999","","","","","","","","D1 PROFILE","","",""
"62505300005417","Nodes","5417","21.000000","41.443105","DDS demands","Known Flow","246545.958243","669571.334406","","0.000000","","","","","","-8.869999","","","","-7.931712","-8.869999","","","","","","","","D1 PROFILE","","",""
"62505300005418","Nodes","5418","21.000000","41.934255","DDS demands","Known Flow","246595.833257","669542.709398","","0.000000","","","","","","-4.139999","","","","-3.702062","-4.139999","","","","","","","","D1 PROFILE","","",""
"62505300005002","Nodes","5002","21.000000","43.597709","Default Known Flow Node","Known Flow","246710.083288","669510.459389","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005419","Nodes","5419","21.000000","39.143976","Default Known Flow Node","Known Flow","246841.833324","669921.709501","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005421","Nodes","5421","21.000000","39.022229","Default Known Flow Node","Known Flow","246862.208329","669910.959498","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005420","Nodes","5420","21.000000","39.148044","DDS demands","Known Flow","246861.833329","669963.084513","","0.000000","","","","-3.170000","","","","","","-2.834670","-3.170000","","","","","","C4 PROFILE","","","","",""
"62505300005007","Nodes","5007","21.000000","43.693877","Default Known Flow Node","Known Flow","247151.208408","669963.459513","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005416","Nodes","5416","21.000000","27.739120","Default Known Flow Node","Known Flow","247351.958463","669742.584453","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005191","Nodes","5191","21.000000","27.739120","Default Known Flow Node","Known Flow","247347.208461","669757.334457","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005415","Nodes","5415","21.000000","27.913443","Default Known Flow Node","Known Flow","247324.208455","669751.209455","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000359","Nodes","359","21.000000","43.821164","Default Known Flow Node","Known Flow","247117.708399","669972.959515","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000777","Nodes","777","21.000000","43.791678","DDS demands","Known Flow","248416.333752","669563.459404","","0.000000","","","","","","-23.729999","","","","-21.219790","-23.729999","","","","","","","","D1 PROFILE","","",""
"62505300000788","Nodes","788","21.000000","34.942440","Default Known Flow Node","Known Flow","248124.083673","669916.959500","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000789","Nodes","789","21.000000","34.060913","Default Known Flow Node","Known Flow","248109.333669","669850.834482","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005430","Nodes","5430","21.000000","35.594715","Default Known Flow Node","Known Flow","248194.833692","669669.209433","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000601","Nodes","601","21.000000","35.347967","DDS demands","Known Flow","248167.833685","669686.334437","","0.000000","","","","","","-13.689999","","","","-12.241842","-13.689999","","","","","","","","D1 PROFILE","","",""
"62505300005431","Nodes","5431","21.000000","35.723074","Default Known Flow Node","Known Flow","248239.333704","669563.709404","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000779","Nodes","779","21.000000","43.302480","DDS demands","Known Flow","248493.583773","669610.084417","","0.000000","","","","","","-7.880000","","","","-7.046437","-7.880000","","","","","","","","D1 PROFILE","","",""
"62505300000778","Nodes","778","21.000000","43.456667","DDS demands","Known Flow","248470.333767","669628.209421","","0.000000","","","","","","-13.499999","","","","-12.071941","-13.499999","","","","","","","","D1 PROFILE","","",""
"62505300000693","Nodes","693","21.000000","36.058401","DDS demands","Known Flow","245833.333049","670219.334582","","0.000000","","","","","","-4.770000","","","","-4.265419","-4.770000","","","","","","","","D1 PROFILE","","",""
"62505300005424","Nodes","5424","21.000000","36.699411","Default Known Flow Node","Known Flow","247017.083372","670349.584618","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005427","Nodes","5427","21.000000","36.742184","Default Known Flow Node","Known Flow","247018.583372","670320.459610","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005225","Nodes","5225","21.000000","36.699411","Default Known Flow Node","Known Flow","247004.958368","670348.834618","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005425","Nodes","5425","21.000000","36.699411","Default Known Flow Node","Known Flow","247017.208372","670343.459616","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005226","Nodes","5226","21.000000","36.742184","Default Known Flow Node","Known Flow","247007.708369","670320.459610","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005426","Nodes","5426","21.000000","36.699411","Default Known Flow Node","Known Flow","247017.833372","670326.584611","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005428","Nodes","5428","21.000000","31.646092","Default Known Flow Node","Known Flow","246408.708206","670679.209707","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000001","Nodes","NORTH BARR DG, Clocked, Site ID 3591","21.000000","49.999998","Default Known Pressure Node","Known Pressure","246317.208181","670765.834731","","999998.967025","","","","","","","","","","899.466986","1005.870020","","","","","","","","","","",""
"62505300005429","Nodes","5429","21.000000","31.646092","Default Known Flow Node","Known Flow","246424.583210","670686.584709","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000774","Nodes","774","21.000000","45.493720","Default Known Flow Node","Known Flow","246837.333323","671119.084827","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000775","Nodes","775","21.000000","45.577720","Default Known Flow Node","Known Flow","246797.958312","671169.959841","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000773","Nodes","773","21.000000","45.511173","DDS demands","Known Flow","246812.333316","671063.084812","","0.000000","-11.459999","","","","","","","","","-10.247737","-11.459999","","","C1 PROFILE","","","","","","","",""
"62505300005008","Nodes","5008","21.000000","49.857991","DDS demands","Known Flow","247508.208505","669742.834453","","0.000000","","","","","","-4.559999","","","","-4.077633","-4.559999","","","","","","","","D1 PROFILE","","",""
"62505300005011","Nodes","5011","21.000000","49.808569","Default Known Flow Node","Known Flow","247586.833527","669763.334458","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005009","Nodes","5009","21.000000","49.850397","Default Known Flow Node","Known Flow","247556.458518","669863.459485","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005017","Nodes","5017","21.000000","49.679154","Default Known Flow Node","Known Flow","247710.333560","669636.959424","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005015","Nodes","5015","21.000000","49.768850","Default Known Flow Node","Known Flow","247635.708540","669701.834441","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005012","Nodes","5012","21.000000","49.947983","Default Known Flow Node","Known Flow","247607.458532","669621.459420","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005010","Nodes","5010","21.000000","49.906172","Default Known Flow Node","Known Flow","247583.333526","669724.959448","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005013","Nodes","5013","21.000000","49.822558","Default Known Flow Node","Known Flow","247628.208538","669593.959412","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005014","Nodes","5014","21.000000","49.780764","Default Known Flow Node","Known Flow","247632.583539","669642.084425","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005016","Nodes","5016","21.000000","49.780764","Default Known Flow Node","Known Flow","247638.833541","669644.709426","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005433","Nodes","5433","21.000000","62.902785","Default Known Flow Node","Known Flow","245801.333041","670795.459739","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005432","Nodes","5432","21.000000","62.902785","Default Known Flow Node","Known Flow","245794.972778","670810.804091","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300001006","Nodes","1006","21.000000","45.379338","Default Known Flow Node","Known Flow","247081.096389","670701.892714","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005018","Nodes","5018","21.000000","45.421387","Default Known Flow Node","Known Flow","247073.458387","670703.459714","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005411","Nodes","5411","21.000000","41.456334","Default Known Flow Node","Known Flow","246423.833210","671186.959846","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005413","Nodes","5413","21.000000","41.328978","Default Known Flow Node","Known Flow","246455.579075","671190.373380","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005414","Nodes","5414","21.000000","41.371422","Default Known Flow Node","Known Flow","246461.833220","671160.084838","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005412","Nodes","5412","21.000000","41.328978","Default Known Flow Node","Known Flow","246454.583218","671200.334849","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300002013","Nodes","2013","21.000000","39.770812","Default Known Flow Node","Known Flow","246285.583172","670967.163786","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300002014","Nodes","2014","21.000000","41.911694","Default Known Flow Node","Known Flow","246272.382283","670938.891379","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000009","Nodes","9","21.000000","30.336525","Default Known Flow Node","Known Flow","246594.458257","670765.584731","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005434","Nodes","5434","21.000000","36.085504","Default Known Flow Node","Known Flow","247100.208394","669602.209414","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000273","Nodes","273","21.000000","37.927700","Default Known Flow Node","Known Flow","247633.749539","669899.700495","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000245","Nodes","245","21.000000","39.521060","Default Known Flow Node","Known Flow","247840.083595","669909.834498","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000212","Nodes","212","21.000000","37.918338","Default Known Flow Node","Known Flow","248082.633661","669956.958511","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000017","Nodes","17","21.000000","39.109882","Default Known Flow Node","Known Flow","246135.941897","670932.747082","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000076","Nodes","76","21.000000","47.357812","Default Known Flow Node","Known Flow","246244.777161","670881.440762","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000129","Nodes","129","21.000000","47.277753","Default Known Flow Node","Known Flow","246429.420435","670940.880766","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000106","Nodes","106","21.000000","30.859197","DDS demands","Known Flow","246579.341252","670775.114734","","0.000000","","","","","","-0.920000","","","","-0.822680","-0.920000","","","","","","","","D1 PROFILE","","",""
"62505300000115","Nodes","115","21.000000","39.112517","Default Known Flow Node","Known Flow","246339.333187","671133.084831","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000112","Nodes","112","21.000000","38.923800","Default Known Flow Node","Known Flow","246178.897780","671095.137642","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000104","Nodes","104","21.000000","43.129959","Default Known Flow Node","Known Flow","246159.297138","670977.013788","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000145","Nodes","145","21.000000","43.811946","Default Known Flow Node","Known Flow","246465.208221","671059.834811","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000016","Nodes","16","21.000000","41.295443","Default Known Flow Node","Known Flow","246081.540117","670974.265788","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000018","Nodes","18","21.000000","39.067208","Default Known Flow Node","Known Flow","246122.855128","670950.431781","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000019","Nodes","19","21.000000","39.517332","Default Known Flow Node","Known Flow","246087.364119","670895.880766","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000020","Nodes","20","21.000000","40.285909","Default Known Flow Node","Known Flow","246130.524130","670880.391762","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000021","Nodes","21","21.000000","40.169579","Default Known Flow Node","Known Flow","246126.253129","670885.232764","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000070","Nodes","70","21.000000","41.269245","Default Known Flow Node","Known Flow","246117.405050","670854.870822","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000048","Nodes","48","21.000000","41.269245","Default Known Flow Node","Known Flow","246111.053125","670847.605753","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000069","Nodes","69","21.000000","41.269245","Default Known Flow Node","Known Flow","246104.973123","670868.693759","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000071","Nodes","71","21.000000","46.319412","Default Known Flow Node","Known Flow","246187.507987","670843.631649","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000075","Nodes","75","21.000000","44.399511","Default Known Flow Node","Known Flow","246149.899136","670844.081752","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000098","Nodes","98","21.000000","48.261607","Default Known Flow Node","Known Flow","246225.549156","670857.457756","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000102","Nodes","102","21.000000","48.219586","Default Known Flow Node","Known Flow","246216.388154","670832.257749","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000103","Nodes","103","21.000000","48.219586","Default Known Flow Node","Known Flow","246220.396155","670815.490745","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000105","Nodes","105","21.000000","43.341808","Default Known Flow Node","Known Flow","246181.238144","670993.758793","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000107","Nodes","107","21.000000","30.576809","Default Known Flow Node","Known Flow","246697.183284","670660.656702","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000108","Nodes","108","21.000000","38.846519","Default Known Flow Node","Known Flow","246160.252724","671125.499986","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000109","Nodes","109","21.000000","38.889140","Default Known Flow Node","Known Flow","246111.397125","671074.366815","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000110","Nodes","110","21.000000","38.895822","Default Known Flow Node","Known Flow","246163.798463","671119.617023","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000111","Nodes","111","21.000000","38.853201","Default Known Flow Node","Known Flow","246186.581146","671133.379831","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000113","Nodes","113","21.000000","38.923800","Default Known Flow Node","Known Flow","246201.264150","671108.998824","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000119","Nodes","119","21.000000","41.328978","Default Known Flow Node","Known Flow","246492.163229","671181.126844","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000120","Nodes","120","21.000000","41.328978","Default Known Flow Node","Known Flow","246467.799918","671228.048504","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000121","Nodes","121","21.000000","41.328978","Default Known Flow Node","Known Flow","246440.843215","671231.865858","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000133","Nodes","133","21.000000","47.435434","Default Known Flow Node","Known Flow","246383.833199","670955.468783","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000146","Nodes","146","21.000000","43.811946","Default Known Flow Node","Known Flow","246458.843220","671112.409825","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000152","Nodes","152","21.000000","43.672906","Default Known Flow Node","Known Flow","246500.974785","671112.559628","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000168","Nodes","168","21.000000","38.826904","Default Known Flow Node","Known Flow","246187.804881","671174.963671","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000198","Nodes","198","21.000000","39.185556","Default Known Flow Node","Known Flow","246110.822536","671045.716569","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000219","Nodes","219","21.000000","37.918338","Default Known Flow Node","Known Flow","248017.299644","670018.408528","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000344","Nodes","344","21.000000","37.671849","Default Known Flow Node","Known Flow","247740.389568","669869.791487","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000345","Nodes","345","21.000000","48.261607","Default Known Flow Node","Known Flow","246232.265158","670854.858755","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000376","Nodes","376","21.000000","48.219586","Default Known Flow Node","Known Flow","246224.250156","670829.079748","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000097","Nodes","97","21.000000","45.356694","Default Known Flow Node","Known Flow","247121.941632","670613.608836","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000099","Nodes","99","21.000000","45.731879","Default Known Flow Node","Known Flow","247137.724064","670612.250655","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000940","Nodes","940","21.000000","48.438878","Default Known Flow Node","Known Flow","247170.958413","670077.709544","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000010","Nodes","10","21.000000","42.829108","DDS demands","Known Flow","245154.986405","671942.692702","","0.000000","","","","","","-2.089999","","","","-1.868915","-2.089999","","","","","","","","D1 PROFILE","","",""
"62505300000014","Nodes","14","21.000000","41.420277","Default Known Flow Node","Known Flow","245225.757519","671918.408156","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000015","Nodes","15","21.000000","40.921495","DDS demands","Known Flow","245335.367914","671918.893045","","0.000000","","","","","","-2.840000","","","","-2.539578","-2.840000","","","","","","","","D1 PROFILE","","",""
"62505300000379","Nodes","379","21.000000","40.921495","Default Known Flow Node","Known Flow","245333.664913","671928.812047","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000383","Nodes","383","21.000000","40.256357","DDS demands","Known Flow","245417.259681","671975.470625","","0.000000","","","","","","-1.840000","","","","-1.645360","-1.840000","","","","","","","","D1 PROFILE","","",""
"62505300000398","Nodes","398","21.000000","30.476701","Default Known Flow Node","Known Flow","245413.501935","671775.757006","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000399","Nodes","399","21.000000","28.928764","Default Known Flow Node","Known Flow","245493.458812","671735.241646","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000423","Nodes","423","21.000000","28.657551","Default Known Flow Node","Known Flow","245433.306334","671690.723598","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000438","Nodes","Erskine Garden Centre, Renfrewshire (8192)","21.000000","28.618862","DDS demands","Known Flow","245497.949958","671721.305991","","0.000000","-4.010000","","-20.159999","","","","","","","-21.613245","-24.169999","","","C1 PROFILE","","C3 PROFILE","","","","","",""
"62505300000462","Nodes","462","21.000000","45.573343","Default Known Flow Node","Known Flow","245172.515911","671855.113820","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005000","Nodes","Phase 4 Cottages Princess Park, Erskine Hospital, NA:14287","21.000000","41.321498","Point Loads","Known Flow","245263.076767","671902.553046","","0.000000","","","","","","","","","-32.310001","-28.892181","-32.310001","","","","","","","","","","","PL-AF PROFILE"
"62505300003053","Nodes","3053","21.000000","70.917269","Default Known Flow Node","Known Flow","245522.120361","670785.292800","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300003139","Nodes","3139","21.000000","28.792806","Default Known Flow Node","Known Flow","245495.085957","671729.871993","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300003140","Nodes","3140","21.000000","28.792806","Default Known Flow Node","Known Flow","245494.058957","671725.798992","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300003134","Nodes","3134","21.000000","42.962152","Default Known Flow Node","Known Flow","245173.739870","671864.295030","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300003144","Nodes","3144","21.000000","28.384006","Default Known Flow Node","Known Flow","245408.365934","671639.579969","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300003146","Nodes","3146","21.000000","40.256357","Default Known Flow Node","Known Flow","245420.634937","672063.997084","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300003151","Nodes","3151","21.000000","40.213757","Default Known Flow Node","Known Flow","245447.410968","672075.032981","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300003148","Nodes","3148","21.000000","40.171165","Default Known Flow Node","Known Flow","245460.497948","672106.191096","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
