"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"62500300014558","Nodes",,21.000000,22.949535,"DDS demands","Known Flow",226055.162668,675156.148926,,0.000000,,,,,,,-14.900000,,,,,,,,,,-13.323847,-14.900000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500301463912","Nodes","-1463912",21.000000,22.803599,"Default Known Flow Node","Known Flow",226078.176675,675144.247922,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014559","Nodes",,21.000000,22.949535,"Default Known Flow Node","Known Flow",226058.254669,675163.541928,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300001354","Nodes","-1354",21.000000,23.778529,"Default Known Flow Node","Known Flow",225689.077779,675350.363987,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300001142","Nodes","1142",21.000000,23.771111,"DDS demands","Known Flow",225688.992569,675347.864978,,0.000000,,,,,,,-19.739999,,,,,,,,,,-17.651861,-19.739999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300014560","Nodes",,21.000000,24.186400,"Default Known Flow Node","Known Flow",225696.539571,675402.937993,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014561","Nodes",,21.000000,22.453147,"Default Known Flow Node","Known Flow",226045.089666,675225.670945,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014562","Nodes",,21.000000,22.388182,"DDS demands","Known Flow",226115.202685,675181.411933,,0.000000,,,,,,,-6.639999,,,,,,,,,,-5.937606,-6.639999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300001161","Nodes","1161",21.000000,22.722948,"DDS demands","Known Flow",225884.650622,675186.801934,,0.000000,,,,,,,-14.470000,,,,,,,,,,-12.939333,-14.470000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500304904684","Nodes","-4904684",21.000000,29.321323,"Default Known Flow Node","Known Flow",225794.158779,675732.542511,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300000486","Nodes","486",21.000000,32.832395,"DDS demands","Known Flow",225931.923775,676232.085672,,0.000000,,,,,,,-1.019999,,,,,,,,,,-0.912102,-1.019999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300014565","Nodes",,21.000000,30.207865,"Default Known Flow Node","Known Flow",225968.273645,675776.778095,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014566","Nodes",,21.000000,30.207882,"Default Known Flow Node","Known Flow",225969.702645,675775.336094,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014567","Nodes",,21.000000,31.942238,"Default Known Flow Node","Known Flow",226008.474656,675992.249153,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014568","Nodes",,21.000000,31.532222,"Default Known Flow Node","Known Flow",226044.496665,676011.435158,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014637","Nodes",,21.000000,32.163472,"Default Known Flow Node","Known Flow",226201.827708,676017.211160,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014572","Nodes",,21.000000,32.089900,"Default Known Flow Node","Known Flow",225931.045747,676000.246438,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014611","Nodes",,21.000000,32.079320,"Default Known Flow Node","Known Flow",225932.770635,676004.777157,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014574","Nodes",,21.000000,31.709651,"Default Known Flow Node","Known Flow",225986.068649,676044.118167,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014600","Nodes",,21.000000,31.709651,"Default Known Flow Node","Known Flow",225990.460830,676033.568823,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014577","Nodes",,21.000000,32.336765,"Default Known Flow Node","Known Flow",226197.269707,676024.394162,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014578","Nodes",,21.000000,30.401919,"Default Known Flow Node","Known Flow",225794.265597,675845.908113,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014579","Nodes",,21.000000,30.401919,"Default Known Flow Node","Known Flow",225793.206597,675845.606113,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014581","Nodes",,21.000000,33.015443,"DDS demands","Known Flow",226174.794604,675853.611412,,0.000000,,,,,,,-1.179999,,,,,,,,,,-1.055177,-1.179999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300014640","Nodes",,21.000000,33.274853,"DDS demands","Known Flow",226241.926883,675974.266980,,0.000000,,,,,,,-1.200000,,,,,,,,,,-1.073061,-1.200000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300014573","Nodes",,21.000000,32.054083,"Default Known Flow Node","Known Flow",225943.536638,676002.456156,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014584","Nodes",,21.000000,32.038912,"Default Known Flow Node","Known Flow",225998.204653,675979.636150,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014586","Nodes",,21.000000,30.998213,"Default Known Flow Node","Known Flow",226109.144683,676133.784192,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014588","Nodes",,21.000000,32.038912,"Default Known Flow Node","Known Flow",225982.370648,675985.625151,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014589","Nodes",,21.000000,31.315981,"Default Known Flow Node","Known Flow",226052.691668,676149.072196,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014590","Nodes",,21.000000,31.749147,"Default Known Flow Node","Known Flow",226074.428674,676077.106176,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014599","Nodes",,21.000000,31.486104,"Default Known Flow Node","Known Flow",226078.262710,676079.101265,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014591","Nodes",,21.000000,31.289770,"Default Known Flow Node","Known Flow",226072.351673,676203.576211,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014592","Nodes",,21.000000,31.157934,"Default Known Flow Node","Known Flow",226147.486693,676278.790231,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014593","Nodes",,21.000000,32.141934,"Default Known Flow Node","Known Flow",225875.199619,676022.463161,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014596","Nodes",,21.000000,32.492186,"Default Known Flow Node","Known Flow",225862.141314,676038.755687,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014595","Nodes",,21.000000,32.536054,"Default Known Flow Node","Known Flow",225961.688643,676096.435182,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014597","Nodes",,21.000000,32.139125,"Default Known Flow Node","Known Flow",226048.901667,675946.225141,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300001248","Nodes","1248",21.000000,32.066210,"Default Known Flow Node","Known Flow",226039.913120,675958.863986,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006233","Nodes","-1714",21.000000,31.374978,"Default Known Flow Node","Known Flow",226038.665664,676125.568189,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300001728","Nodes","-1728",21.000000,31.315981,"Default Known Flow Node","Known Flow",226054.906890,676147.417935,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014583","Nodes",,21.000000,31.709651,"Default Known Flow Node","Known Flow",225992.429651,676034.604165,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014575","Nodes",,21.000000,31.708753,"Default Known Flow Node","Known Flow",225991.538651,676031.537164,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014603","Nodes",,21.000000,31.003728,"Default Known Flow Node","Known Flow",226141.407692,676245.633222,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014605","Nodes",,21.000000,30.201350,"Default Known Flow Node","Known Flow",225890.589624,675794.895099,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014616","Nodes",,21.000000,30.201350,"Default Known Flow Node","Known Flow",225917.801631,675792.289099,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014607","Nodes",,21.000000,30.401072,"Default Known Flow Node","Known Flow",225791.243596,675853.818115,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014609","Nodes",,21.000000,30.203396,"Default Known Flow Node","Known Flow",225942.774638,675812.961104,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006191","Nodes","-1561",21.000000,30.203836,"Default Known Flow Node","Known Flow",225946.043525,675810.024878,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014610","Nodes",,21.000000,30.203396,"Default Known Flow Node","Known Flow",225943.563638,675814.646105,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014612","Nodes",,21.000000,32.079320,"Default Known Flow Node","Known Flow",225926.523633,676007.831157,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014613","Nodes",,21.000000,31.984285,"Default Known Flow Node","Known Flow",226011.168656,675969.749147,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300001177","Nodes","1177",21.000000,32.110072,"DDS demands","Known Flow",225994.937905,675975.884990,,0.000000,-0.449999,,,,,,-18.649999,,,,,,,,,,-17.079562,-19.099999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"62500300006238","Nodes","-1722",21.000000,31.338752,"Default Known Flow Node","Known Flow",226045.135666,676134.113192,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300000520","Nodes","520",21.000000,30.982232,"DDS demands","Known Flow",226155.498696,676261.245226,,0.000000,,,,,,,-6.269999,,,,,,,,,,-5.606746,-6.269999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300001775","Nodes","-1775",21.000000,31.003728,"Default Known Flow Node","Known Flow",226140.489897,676246.980855,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014620","Nodes",,21.000000,28.554222,"Default Known Flow Node","Known Flow",225959.683642,675702.462074,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014615","Nodes",,21.000000,30.201350,"Default Known Flow Node","Known Flow",225925.373633,675823.213107,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014606","Nodes",,21.000000,30.201350,"Default Known Flow Node","Known Flow",225933.240635,675790.715098,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006227","Nodes","-1708",21.000000,31.257259,"Default Known Flow Node","Known Flow",226027.971661,676112.162186,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014619","Nodes",,21.000000,31.216221,"Default Known Flow Node","Known Flow",226123.472098,676041.312149,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014621","Nodes",,21.000000,28.553698,"DDS demands","Known Flow",225952.386640,675687.564070,,0.000000,,,,,,,-0.600000,,,,,,,,,,-0.536530,-0.600000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300014622","Nodes",,21.000000,31.956821,"Default Known Flow Node","Known Flow",226012.839657,675974.065148,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014627","Nodes",,21.000000,30.982232,"Default Known Flow Node","Known Flow",226157.860696,676263.309227,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300001814","Nodes","-1814",21.000000,32.876177,"Default Known Flow Node","Known Flow",225926.116887,676328.660906,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014625","Nodes",,21.000000,29.168886,"Default Known Flow Node","Known Flow",226000.102653,676308.898239,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300002283","Nodes","-2283",21.000000,27.850753,"Default Known Flow Node","Known Flow",226082.277676,677668.140609,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300000057","Nodes",,21.000000,23.479962,"DDS demands","Known Flow",225693.649680,677682.527992,,0.000000,,,-1.900000,,,,-12.669999,,,,,,,,,,-13.028754,-14.569999,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,,,,
"62500300014629","Nodes",,21.000000,27.656674,"Default Known Flow Node","Known Flow",225981.816648,677635.931600,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500304904704","Nodes","-4904704",21.000000,27.632178,"Default Known Flow Node","Known Flow",225966.702644,677626.961598,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014630","Nodes",,21.000000,27.667825,"Default Known Flow Node","Known Flow",226037.077663,677624.381597,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014633","Nodes",,21.000000,25.350759,"Default Known Flow Node","Known Flow",226328.077790,675445.858799,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014631","Nodes",,21.000000,25.221938,"Default Known Flow Node","Known Flow",226501.570879,675546.273464,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014632","Nodes",,21.000000,25.221938,"Default Known Flow Node","Known Flow",226503.839790,675546.926032,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014636","Nodes","14636",21.000000,24.932881,"DDS demands","Known Flow",226707.087877,675605.566918,,0.000000,,-133.639998,,,,,,,,,,,,,,,-119.503275,-133.639998,,"",,"C2 PROFILE",,,,,,,,,,,,,,
"62500300014635","Nodes",,21.000000,24.898422,"Default Known Flow Node","Known Flow",226698.335843,675654.290061,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300001099","Nodes","Logger 9097, 17 INVERKIP RD GREENOCK",21.000000,33.353825,"Val Log Cath","Known Flow",226577.184284,675899.307958,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300000515","Nodes","515",21.000000,32.462332,"Default Known Flow Node","Known Flow",226198.528422,676025.258833,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014641","Nodes",,21.000000,33.274853,"Default Known Flow Node","Known Flow",226243.318719,675972.831148,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301463146","Nodes","-1463146",21.000000,29.101160,"Default Known Flow Node","Known Flow",226729.029958,676747.089088,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300001953","Nodes","-1953",21.000000,29.101425,"Default Known Flow Node","Known Flow",226730.188852,676745.680358,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301463416","Nodes","-1463416",21.000000,30.810365,"Default Known Flow Node","Known Flow",226717.839375,676736.708786,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300000570","Nodes","570",21.000000,28.517287,"DDS demands","Known Flow",226626.452824,676636.961329,,0.000000,,,,,,,-1.980000,,,,,,,,,,-1.770551,-1.980000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300014651","Nodes",,21.000000,28.300473,"Default Known Flow Node","Known Flow",226796.300870,676789.851370,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014652","Nodes",,21.000000,30.082389,"Default Known Flow Node","Known Flow",226738.586854,676713.774349,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300001961","Nodes","-1961",21.000000,29.229471,"Default Known Flow Node","Known Flow",226718.923046,676759.185702,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300000577","Nodes","577",21.000000,29.987482,"DDS demands","Known Flow",226737.811854,676714.733350,,0.000000,,,-2.119999,,,,-8.779999,,,,,,,,,,-9.746974,-10.899999,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,,,,
"62500300014654","Nodes",,21.000000,28.094261,"Default Known Flow Node","Known Flow",226631.588825,676609.760321,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014656","Nodes",,21.000000,30.111594,"Default Known Flow Node","Known Flow",226505.313995,676817.761150,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300000545","Nodes","545",21.000000,30.105919,"DDS demands","Known Flow",226504.269790,676816.827378,,0.000000,,,-2.529999,,,,-14.359999,,,,,,,,,,-15.103339,-16.890000,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,,,,
"62500300014657","Nodes",,21.000000,28.083414,"Default Known Flow Node","Known Flow",226630.093825,676611.374322,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014665","Nodes",,21.000000,29.844520,"Default Known Flow Node","Known Flow",226502.765790,676821.098379,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500304904596","Nodes","-4904596",21.000000,37.383947,"Default Known Flow Node","Known Flow",226587.955304,677168.208464,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500304904548","Nodes","-4904548",21.000000,34.531735,"Default Known Flow Node","Known Flow",226656.001601,676961.242974,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014666","Nodes",,21.000000,26.845446,"Default Known Flow Node","Known Flow",226414.353766,676929.059408,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014670","Nodes",,21.000000,27.292878,"Default Known Flow Node","Known Flow",226309.046737,677207.986484,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014671","Nodes",,21.000000,26.040803,"Default Known Flow Node","Known Flow",226366.815753,677128.219462,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014672","Nodes",,21.000000,26.040347,"Default Known Flow Node","Known Flow",226367.612753,677127.323462,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014674","Nodes",,21.000000,34.492485,"Default Known Flow Node","Known Flow",226607.952819,677050.086441,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014675","Nodes",,21.000000,35.971273,"Default Known Flow Node","Known Flow",226674.421837,676969.432419,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014676","Nodes",,21.000000,37.778994,"Default Known Flow Node","Known Flow",226691.219841,677409.931539,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014677","Nodes",,21.000000,37.778994,"Default Known Flow Node","Known Flow",226695.545843,677407.609538,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014678","Nodes",,21.000000,26.075443,"Default Known Flow Node","Known Flow",226269.953727,677134.713464,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014680","Nodes",,21.000000,28.385550,"Default Known Flow Node","Known Flow",226465.911904,677040.600450,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300000205","Nodes","205",21.000000,26.367874,"DDS demands","Known Flow",226297.337734,677196.761481,,0.000000,,,,,,,-13.060000,,,,,,,,,,-11.678486,-13.060000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300014689","Nodes",,21.000000,26.519840,"Default Known Flow Node","Known Flow",226302.208736,677194.683480,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014685","Nodes",,21.000000,26.499048,"Default Known Flow Node","Known Flow",226304.654736,677193.538480,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014668","Nodes",,21.000000,26.041005,"Default Known Flow Node","Known Flow",226365.951753,677129.191463,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300004285","Nodes","4285",21.000000,37.461536,"Default Known Flow Node","Known Flow",226540.067183,677109.719913,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014687","Nodes",,21.000000,37.565624,"Default Known Flow Node","Known Flow",226716.029848,677444.925548,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300000203","Nodes","203",21.000000,26.337222,"DDS demands","Known Flow",226267.209726,677209.053484,,0.000000,,,,,,,-5.550000,,,,,,,,,,-4.962909,-5.550000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300014688","Nodes",,21.000000,34.492485,"Default Known Flow Node","Known Flow",226598.327816,677060.961444,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014684","Nodes",,21.000000,26.507064,"Default Known Flow Node","Known Flow",226303.226821,677194.266417,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014690","Nodes",,21.000000,27.283340,"Default Known Flow Node","Known Flow",226307.700737,677205.138483,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300000549","Nodes","549",21.000000,34.449379,"DDS demands","Known Flow",226672.404836,676976.141421,,0.000000,,,,,,,-20.100000,,,,,,,,,,-17.973780,-20.100000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300014694","Nodes",,21.000000,29.121175,"Default Known Flow Node","Known Flow",226319.827740,677831.336654,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014698","Nodes",,21.000000,29.942667,"Default Known Flow Node","Known Flow",226910.527854,675108.947928,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014699","Nodes",,21.000000,29.898583,"Default Known Flow Node","Known Flow",227233.669989,675045.121895,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300001075","Nodes","1075",21.000000,28.075526,"Default Known Flow Node","Known Flow",226923.599542,676210.822052,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500304904681","Nodes","-4904681",21.000000,31.228299,"Default Known Flow Node","Known Flow",227004.052856,676065.879537,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006217","Nodes","-1693",21.000000,31.252804,"Default Known Flow Node","Known Flow",227063.827312,676065.709101,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300005556","Nodes","5556, 344443, ROXBURGH STREET, 18.50",22.999998,31.286536,"CSEP DDS Matched","Known Flow",227234.702989,676096.836182,,0.000000,,,,,-18.499999,,,,,,,,,,,,-16.543030,-18.499999,,"",,,,,"CC PROFILE",,,,,,,,,,,
"62500304904603","Nodes","-4904603",21.000000,31.162321,"Default Known Flow Node","Known Flow",227291.835438,676077.489825,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300014705","Nodes",,21.000000,25.511541,"Default Known Flow Node","Known Flow",227167.395971,675753.248088,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
