"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"62600500012025","Nodes",,41.000000,44.937868,"Default Known Flow Node","Known Flow",142856.920070,933667.723267,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011909","Nodes",,41.000000,44.623156,"Default Known Flow Node","Known Flow",142752.419042,933643.854261,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011906","Nodes",,41.000000,44.623156,"Default Known Flow Node","Known Flow",142736.783037,933635.001258,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012028","Nodes",,41.000000,45.031670,"Default Known Flow Node","Known Flow",142874.118075,933669.029268,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012029","Nodes",,41.000000,44.792804,"Default Known Flow Node","Known Flow",143037.777119,933803.250304,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012032","Nodes",,41.000000,44.623156,"Default Known Flow Node","Known Flow",142724.452034,933651.592263,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012035","Nodes",,41.000000,45.176406,"Default Known Flow Node","Known Flow",142887.112078,933551.941236,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012037","Nodes",,41.000000,44.869226,"Default Known Flow Node","Known Flow",142836.478064,933642.489260,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012039","Nodes",,41.000000,44.623156,"Default Known Flow Node","Known Flow",142734.006037,933659.038265,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011884","Nodes",,41.000000,44.844161,"Default Known Flow Node","Known Flow",142836.298064,933656.225264,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012044","Nodes",,41.000000,45.054429,"Default Known Flow Node","Known Flow",142812.846058,933638.573259,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012046","Nodes",,41.000000,42.683369,"Default Known Flow Node","Known Flow",142759.351044,933935.004340,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012045","Nodes",,41.000000,42.683369,"Default Known Flow Node","Known Flow",142742.831039,933892.976329,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012048","Nodes",,41.000000,45.373494,"Default Known Flow Node","Known Flow",143094.178134,933388.479191,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012049","Nodes",,41.000000,45.373494,"Default Known Flow Node","Known Flow",143092.894134,933390.318192,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012052","Nodes",,41.000000,44.701937,"Default Known Flow Node","Known Flow",143084.547132,933767.779295,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012054","Nodes",,41.000000,47.277769,"Default Known Flow Node","Known Flow",143458.424233,932278.050889,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011946","Nodes",,41.000000,48.614337,"Default Known Flow Node","Known Flow",143475.188237,932710.631007,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012056","Nodes",,41.000000,48.002550,"Default Known Flow Node","Known Flow",143814.791329,932685.543000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012057","Nodes",,41.000000,47.815954,"Default Known Flow Node","Known Flow",143868.036344,932695.668003,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012058","Nodes",,41.000000,48.002550,"Default Known Flow Node","Known Flow",143785.398321,932676.493998,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012023","Nodes",,41.000000,45.362254,"Default Known Flow Node","Known Flow",143380.762212,933344.284179,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012067","Nodes",,41.000000,45.441166,"Default Known Flow Node","Known Flow",143438.221227,933346.452180,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012069","Nodes",,41.000000,45.760774,"Default Known Flow Node","Known Flow",143404.497218,933257.885156,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012071","Nodes",,41.000000,45.859277,"Default Known Flow Node","Known Flow",143379.138211,933287.858164,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012066","Nodes",,41.000000,45.655202,"Default Known Flow Node","Known Flow",143407.990219,933317.259172,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012072","Nodes",,41.000000,45.705257,"Default Known Flow Node","Known Flow",143343.848202,933217.535145,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012077","Nodes",,41.000000,45.362254,"Default Known Flow Node","Known Flow",143411.529220,933373.294187,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012076","Nodes",,41.000000,45.837496,"Default Known Flow Node","Known Flow",143428.317225,933214.672144,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012070","Nodes","2070, Rear of Anderson Nurseries Potential",41.000000,45.683493,"DDS demands","Known Flow",143417.573222,933243.433152,,0.000000,,,,,,,-19.399998,,,-43.650020,-19.399998,,"",,,,,,,"DM PROFILE",,
"62600500012080","Nodes",,41.000000,44.653550,"Default Known Flow Node","Known Flow",143448.025230,933420.212200,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011998","Nodes",,41.000000,45.176406,"Default Known Flow Node","Known Flow",142888.996079,933549.457235,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011975","Nodes",,41.000000,45.515805,"Default Known Flow Node","Known Flow",142997.816108,933516.096226,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012009","Nodes",,41.000000,44.869341,"Default Known Flow Node","Known Flow",142842.663066,933656.146264,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012059","Nodes",,41.000000,48.002550,"Default Known Flow Node","Known Flow",143816.650330,932691.195002,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011855","Nodes",,41.000000,45.013715,"Default Known Flow Node","Known Flow",142166.148883,932808.290033,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011809","Nodes",,41.000000,44.811112,"Default Known Flow Node","Known Flow",142471.356965,933236.506150,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011829","Nodes",,41.000000,44.890148,"Default Known Flow Node","Known Flow",142526.943981,933143.945125,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011837","Nodes",,41.000000,44.864718,"Default Known Flow Node","Known Flow",142544.230985,933194.823139,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011778","Nodes",,41.000000,44.930438,"Default Known Flow Node","Known Flow",142128.724873,932812.816035,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011989","Nodes",,41.000000,44.733104,"DDS demands","Known Flow",142886.377078,932983.286081,,0.000000,-66.540002,,,,,,,,,-149.715080,-66.540002,,"","C1 PROFILE",,,,,,,,
"62600500012026","Nodes",,41.000000,44.687327,"Default Known Flow Node","Known Flow",142889.331079,933625.225256,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012038","Nodes",,41.000000,44.745835,"Default Known Flow Node","Known Flow",142857.230070,933619.258254,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012015","Nodes",,41.000000,45.462023,"Default Known Flow Node","Known Flow",143050.664122,933435.099204,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012008","Nodes",,41.000000,45.171072,"Default Known Flow Node","Known Flow",142904.325083,933630.909257,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012036","Nodes",,41.000000,45.176406,"Default Known Flow Node","Known Flow",142905.852083,933510.989225,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012051","Nodes",,41.000000,47.468377,"Default Known Flow Node","Known Flow",143771.849318,933217.951145,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012075","Nodes",,41.000000,45.618627,"Default Known Flow Node","Known Flow",143522.013250,933340.504178,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012083","Nodes",,41.000000,44.653550,"Default Known Flow Node","Known Flow",143459.306233,933416.225199,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012121","Nodes",,41.000000,45.079045,"Default Known Flow Node","Known Flow",142312.972059,932848.313829,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012124","Nodes",,41.000000,45.762249,"Default Known Flow Node","Known Flow",142599.394062,933498.580706,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012117","Nodes",,41.000000,45.079045,"Default Known Flow Node","Known Flow",142317.984492,932850.376975,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012119","Nodes",,41.000000,45.079045,"Default Known Flow Node","Known Flow",142313.669574,932848.600244,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012122","Nodes",,41.000000,47.655889,"Default Known Flow Node","Known Flow",143316.032884,932403.497939,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012126","Nodes",,41.000000,45.731809,"Default Known Flow Node","Known Flow",143382.823371,933230.585187,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000022","Nodes","Logger 9578, 25 Bayhead",41.000000,42.980045,"Val Log Cath","Known Flow",142396.876678,933272.160003,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000002","Nodes","Logger 9643, 3 Matheson Road",41.000000,45.578221,"Val Log Cath","Known Flow",142697.140100,932974.387601,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500000024","Nodes",,41.000000,45.399290,"Default Known Flow Node","Known Flow",142882.430077,932991.890083,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"626005-00436","Nodes","All Weather Changing Complex Smith Avenue, NA:15307",41.000000,46.763922,"Point Loads","Known Flow",143010.840053,933037.989448,,0.000000,,,,,,,,,-18.459998,-41.535018,-18.459998,,"",,,,,,,,,"PL-AF PROFILE"
"62600500000876","Nodes","21 & 21b South Beach Street",21.000000,44.809078,"Point Loads","Known Flow",142357.322620,932807.480343,,0.000000,,,,,,,,,-5.539999,-12.465005,-5.539999,,"",,,,,,,,,"PL-AF PROFILE"
"626005-000001","Nodes","MAXIMO, 472769",21.000000,44.539801,"Point Loads","Known Flow",142466.522613,933070.810677,,0.000000,,,,,,,,,-2.589999,-5.827502,-2.589999,,"",,,,,,,,,"PL-AF PROFILE"
