"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"625009-326927","Nodes","-326927","21.000000","39.951996","Default Known Flow Node","Known Flow","232228.454348","631358.074008","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-128","Nodes","-128","21.000000","33.918222","Default Known Flow Node","Known Flow","231998.204285","631014.198914","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462686","Nodes","-1462686","21.000000","37.105259","Default Known Flow Node","Known Flow","234502.329966","632005.199184","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462696","Nodes","-1462696","21.000000","28.689335","Default Known Flow Node","Known Flow","231430.825263","630693.200581","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-180","Nodes","-180","21.000000","35.839269","Default Known Flow Node","Known Flow","232177.368208","631144.194090","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462690","Nodes","-1462690","21.000000","35.796574","Default Known Flow Node","Known Flow","232131.204321","631200.573965","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-187","Nodes","-187","21.000000","35.557149","Default Known Flow Node","Known Flow","231900.833354","631186.052174","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462774","Nodes","-1462774","21.000000","35.557149","Default Known Flow Node","Known Flow","231906.204260","631222.198971","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-785","Nodes","-785","21.000000","31.874181","Default Known Flow Node","Known Flow","233755.198706","631750.092154","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462757","Nodes","-1462757","21.000000","31.874181","Default Known Flow Node","Known Flow","233752.454762","631758.074117","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-508","Nodes","-508","21.000000","31.716827","Default Known Flow Node","Known Flow","233642.703073","631124.585780","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462735","Nodes","-1462735","21.000000","31.716827","Default Known Flow Node","Known Flow","233635.079730","631197.323964","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462859","Nodes","-1462859","21.000000","32.078757","Default Known Flow Node","Known Flow","232336.329377","631007.823913","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-39","Nodes","-39","21.000000","28.315801","Default Known Flow Node","Known Flow","231316.954100","630808.698858","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462472","Nodes","-1462472","21.000000","32.536087","Default Known Flow Node","Known Flow","232804.829505","631379.574014","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-136","Nodes","-136","21.000000","33.392629","Default Known Flow Node","Known Flow","231950.829272","631038.198921","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-50","Nodes","-50","21.000000","28.315801","Default Known Flow Node","Known Flow","231334.204104","630833.948865","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-97","Nodes","-97","21.000000","28.934908","Default Known Flow Node","Known Flow","231393.704121","630935.073893","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-326855","Nodes","-326855","21.000000","33.830519","Default Known Flow Node","Known Flow","231991.954283","631019.073916","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-4904588","Nodes","-4904588","21.000000","32.624065","Default Known Flow Node","Known Flow","232770.949019","631372.575140","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-371","Nodes","-371","21.000000","28.162452","Default Known Flow Node","Known Flow","233159.954601","629987.948635","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000282","Nodes","282","21.000000","39.464462","DDS demands","Known Flow","232339.004593","631446.274697","","0.000000","","","","","-0.449999","","","","","","","-0.402398","-0.449999","","","","","","","","D1 PROFILE","","","","","","",""
"625009-245","Nodes","-245","21.000000","39.464462","Default Known Flow Node","Known Flow","232368.579386","631448.449032","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000278","Nodes","Logger 9581, 155 Templehill","21.000000","30.838553","Val Log Cath","Known Flow","231638.079187","631069.698929","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-403","Nodes","-403","21.000000","30.587543","Default Known Flow Node","Known Flow","233115.579589","630301.823720","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462867","Nodes","-1462867","21.000000","28.315801","Default Known Flow Node","Known Flow","231355.579110","630841.823867","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462798","Nodes","-1462798","21.000000","35.557149","Default Known Flow Node","Known Flow","231898.954258","631185.698961","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-190","Nodes","-190","21.000000","35.557149","Default Known Flow Node","Known Flow","231915.579263","631188.823962","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-30","Nodes","-30","21.000000","28.502741","Default Known Flow Node","Known Flow","231369.579114","630765.323847","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000002","Nodes","North Shore Road DG, Clocked, Site ID 3186","21.000000","40.000000","Default Known Pressure Node","Known Pressure","232228.454348","631355.949007","","999998.967025","","","","","","","","","","","","2793.353747","3123.795587","","","","","","","","","","","","","","",""
"625009-1462698","Nodes","-1462698","21.000000","28.286934","Default Known Flow Node","Known Flow","231282.401906","630834.510124","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462980","Nodes","-1462980","21.000000","28.205440","Default Known Flow Node","Known Flow","233196.079611","630067.698657","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462835","Nodes","-1462835","21.000000","26.730379","Default Known Flow Node","Known Flow","230998.829013","631149.573951","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462777","Nodes","-1462777","21.000000","31.160585","Default Known Flow Node","Known Flow","232819.704509","631634.699083","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462818","Nodes","-1462818","21.000000","39.887414","Default Known Flow Node","Known Flow","232230.204348","631365.074010","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462745","Nodes","-1462745","21.000000","20.424316","Default Known Flow Node","Known Flow","232666.079467","632296.699263","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-330","Nodes","-330","21.000000","34.827803","Default Known Flow Node","Known Flow","232968.579549","630707.198831","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-4904554","Nodes","-4904554","21.000000","35.823513","Default Known Flow Node","Known Flow","232176.327800","631143.263104","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000369","Nodes","369","21.000000","27.970207","DDS demands","Known Flow","233007.329560","630003.573639","","0.000000","","","-2.679999","","-9.770000","","","","","","","-11.133013","-12.450000","","","","","","C3 PROFILE","","D1 PROFILE","","","","","","",""
"625009-332","Nodes","-332","21.000000","30.662948","Default Known Flow Node","Known Flow","233813.452779","629780.553579","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000585","Nodes","585","21.000000","33.402536","DDS demands","Known Flow","231951.952138","631037.704860","","0.000000","-12.879999","-13.409999","-13.480000","-2.390000","-6.350000","","","0.000000","","","","-43.378508","-48.510000","","","","C1 PROFILE","C2 PROFILE","C3 PROFILE","C4 PROFILE","D1 PROFILE","","","I2 PROFILE","","","",""
"62500900001008","Nodes","","0.000000","20.848933","Default Known Flow Node","Known Flow","232675.015915","632163.681063","","0.000000","","","","","-8.199999","","","","","","","-7.332586","-8.199999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000187","Nodes","187","21.000000","31.842564","Default Known Flow Node","Known Flow","232620.281818","631361.974761","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000897","Nodes","897","21.000000","31.361316","DDS demands","Known Flow","232575.204442","631368.699011","","0.000000","","","","","-15.129999","","","","","","","-13.529516","-15.129999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000-879","Nodes","-879","21.000000","26.922955","Default Known Flow Node","Known Flow","233386.454663","632725.574380","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000-851","Nodes","-851","21.000000","36.490747","Default Known Flow Node","Known Flow","232242.454352","631205.073966","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1860","Nodes","-1860","21.000000","32.019893","Default Known Flow Node","Known Flow","232522.936895","631374.913048","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-5320","Nodes","-5320","21.000000","30.726566","Default Known Flow Node","Known Flow","232652.579463","631404.199020","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000067","Nodes","67","21.000000","31.180816","Default Known Flow Node","Known Flow","232528.289938","630625.033127","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000905","Nodes","","21.000000","29.534184","Default Known Flow Node","Known Flow","231459.096203","630989.990357","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
