"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"80009100000235","Nodes","235",21.000000,19.832653,"DDS demands","Known Flow",431347.000000,227157.000000,,0.000000,-5.039999,,-3.540000,-17.129999,-6.210000,,,,,,,,-28.543435,-31.919999,,"","C1 PROFILE",,"C3  PROFILE","C4 PROFILE","D1 PROFILE",,,,,,,
"80009100000229","Nodes","229",21.000000,23.240517,"DDS demands","Known Flow",431466.250000,227430.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-129625","Nodes","-129625",21.000000,23.240790,"Default Known Flow Node","Known Flow",431468.125000,227430.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-129627","Nodes","-129627",21.000000,23.377300,"Default Known Flow Node","Known Flow",431472.750000,227416.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000024","Nodes","24",21.000000,23.365689,"DDS demands","Known Flow",431467.125000,227422.875000,,0.000000,,,,,-1.909999,,,,,,,,-1.707956,-1.909999,,"",,,,,"D1 PROFILE",,,,,,,
"800091-129626","Nodes","-129626",21.000000,23.361816,"Default Known Flow Node","Known Flow",431469.375000,227422.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000184","Nodes","184",21.000000,25.536069,"DDS demands","Known Flow",431069.125000,227002.500000,,0.000000,,,,,-2.089999,,,,,,,,-1.868915,-2.089999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000104","Nodes","104",21.000000,25.804600,"DDS demands","Known Flow",431075.750000,227013.500000,,0.000000,,,,,-9.300000,,,,,,,,-8.316226,-9.300000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000186","Nodes","186",21.000000,25.517268,"DDS demands","Known Flow",431071.000000,226988.250000,,0.000000,,,,,-3.319999,,,,,,,,-2.968803,-3.319999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000102","Nodes","102",21.000000,25.210188,"DDS demands","Known Flow",431074.375000,227047.750000,,0.000000,,,,,-3.339999,,,,,,,,-2.986687,-3.339999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000103","Nodes","103",21.000000,24.460097,"DDS demands","Known Flow",431013.750000,227058.375000,,0.000000,,-4.320000,,,-5.090000,,,,,,,,-8.414591,-9.410000,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,,,,
"800091-129547","Nodes","-129547",21.000000,26.067355,"Default Known Flow Node","Known Flow",431077.125000,227001.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000101","Nodes","101",21.000000,24.959863,"DDS demands","Known Flow",431112.375000,227130.375000,,0.000000,-2.660000,,,,-2.359999,,,,,,,,-4.488974,-5.020000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,,
"80009100000015","Nodes","15",21.000000,25.308003,"DDS demands","Known Flow",431140.625000,227122.500000,,0.000000,,,,-3.829999,-21.699999,,,,,,,,-22.829382,-25.530000,,"",,,,"C4 PROFILE","D1 PROFILE",,,,,,,
"800091-129550","Nodes","-129550",21.000000,20.268743,"Default Known Flow Node","Known Flow",431112.625000,227296.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-129554","Nodes","-129554",21.000000,25.347591,"Default Known Flow Node","Known Flow",431144.625000,227121.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000019","Nodes","19",21.000000,23.068230,"DDS demands","Known Flow",431184.000000,227261.250000,,0.000000,,,,,-18.010000,,,,,,,,-16.104864,-18.010000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000180","Nodes","180",21.000000,25.590141,"DDS demands","Known Flow",431183.250000,227094.125000,,0.000000,,,,,-17.809999,,,,,,,,-15.926020,-17.809999,,"",,,,,"D1 PROFILE",,,,,,,
"800091-129555","Nodes","-129555",21.000000,25.500042,"Default Known Flow Node","Known Flow",431175.250000,227037.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000181","Nodes","181",21.000000,25.294885,"DDS demands","Known Flow",431141.000000,227106.250000,,0.000000,,,,,-4.880000,,,,,,,,-4.363783,-4.880000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000133","Nodes","133",21.000000,25.911633,"DDS demands","Known Flow",431230.250000,227189.125000,,0.000000,,,,,-3.289999,,,,,,,,-2.941976,-3.289999,,"",,,,,"D1 PROFILE",,,,,,,
"800091-129580","Nodes","-129580",21.000000,25.712171,"Default Known Flow Node","Known Flow",431251.500000,227186.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000134","Nodes","134",21.000000,25.823741,"DDS demands","Known Flow",431246.375000,227221.000000,,0.000000,,,,,-4.570000,,,,,,,,-4.086576,-4.570000,,"",,,,,"D1 PROFILE",,,,,,,
"800091-129578","Nodes","-129578",21.000000,26.002409,"Default Known Flow Node","Known Flow",431248.875000,227029.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000378","Nodes","378",21.000000,26.007099,"DDS demands","Known Flow",431236.000000,227005.125000,,0.000000,0.000000,,,,-4.579999,,,,,,,,-4.095518,-4.579999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,,
"80009100000135","Nodes","135",21.000000,25.685882,"DDS demands","Known Flow",431251.000000,227190.625000,,0.000000,,,,,-8.489999,,,,,,,,-7.591909,-8.489999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000177","Nodes","177",21.000000,21.599847,"Default Known Flow Node","Known Flow",431286.250000,227267.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000022","Nodes","22",21.000000,21.225288,"DDS demands","Known Flow",431275.625000,227273.250000,,0.000000,,,-3.680000,,-5.840000,,,,,,,,-8.512955,-9.520000,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,,,,
"80009100000178","Nodes","178",21.000000,21.535848,"DDS demands","Known Flow",431275.750000,227244.375000,,0.000000,,,,,-6.309999,,,,,,,,-5.642515,-6.309999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000380","Nodes","380",21.000000,22.508479,"DDS demands","Known Flow",431305.125000,227262.250000,,0.000000,,,,,-4.860000,,,,,,,,-4.345898,-4.860000,,"",,,,,"D1 PROFILE",,,,,,,
"800091-129591","Nodes","-129591",21.000000,22.508479,"Default Known Flow Node","Known Flow",431307.375000,227270.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000298","Nodes","298",21.000000,29.291898,"Default Known Flow Node","Known Flow",431319.250000,227034.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000391","Nodes","391",21.000000,25.593065,"DDS demands","Known Flow",431350.625000,227246.750000,,0.000000,-7.719999,,,-4.849999,-9.729999,,,,,,,,-19.941059,-22.299999,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,,,,
"800091-129610","Nodes","-129610",21.000000,24.094585,"Default Known Flow Node","Known Flow",431422.500000,227262.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000161","Nodes","161",21.000000,23.865648,"DDS demands","Known Flow",431430.875000,227288.000000,,0.000000,-6.040000,-4.309999,,-15.890000,-10.180000,,,,,,,,-32.567416,-36.420001,,"","C1 PROFILE","C2 PROFILE",,"C4 PROFILE","D1 PROFILE",,,,,,,
"80009100000162","Nodes","162",21.000000,23.504799,"DDS demands","Known Flow",431412.375000,227293.500000,,0.000000,,,,-10.580000,-1.070000,,,,,,,,-10.417638,-11.650000,,"",,,,"C4 PROFILE","D1 PROFILE",,,,,,,
"800091-129620","Nodes","-129620",21.000000,23.271176,"Default Known Flow Node","Known Flow",431462.375000,227428.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-129629","Nodes","-129629",21.000000,23.485444,"Default Known Flow Node","Known Flow",431475.875000,227374.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-140391","Nodes","-140391",21.000000,20.276654,"Default Known Flow Node","Known Flow",431115.750000,227295.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000033","Nodes","33",21.000000,22.489455,"DDS demands","Known Flow",431506.125000,227123.625000,,0.000000,,,,,-7.389999,,,,,,,,-6.608270,-7.389999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000175","Nodes","175",21.000000,21.795396,"DDS demands","Known Flow",431590.500000,227018.125000,,0.000000,,,,,-10.320000,,,,,,,,-9.228329,-10.320000,,"",,,,,"D1 PROFILE",,,,,,,
"800091-129681","Nodes","-129681",21.000000,21.795472,"Default Known Flow Node","Known Flow",431620.125000,227213.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000166","Nodes","166",21.000000,21.857613,"DDS demands","Known Flow",431586.750000,227204.375000,,0.000000,,,,,-1.379999,,,,,,,,-1.234020,-1.379999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000170","Nodes","170",21.000000,21.693359,"DDS demands","Known Flow",431697.875000,227174.625000,,0.000000,,,,,-5.539999,,,,,,,,-4.953967,-5.539999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000437","Nodes","437",21.000000,23.157265,"DDS demands","Known Flow",431654.875000,227434.250000,,0.000000,,,,,-6.900000,,,,,,,,-6.170103,-6.900000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000436","Nodes","436",21.000000,23.759462,"DDS demands","Known Flow",431737.125000,227439.500000,,0.000000,,,,,-4.550000,,,,,,,,-4.068691,-4.550000,,"",,,,,"D1 PROFILE",,,,,,,
"800091-5501","Nodes","-5501",21.000000,23.823545,"Default Known Flow Node","Known Flow",431747.125000,227436.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000435","Nodes","435",21.000000,23.823545,"DDS demands","Known Flow",431746.500000,227440.750000,,0.000000,,,,,-2.030000,,,,,,,,-1.815262,-2.030000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000428","Nodes","428",21.000000,23.808857,"DDS demands","Known Flow",431813.000000,227438.250000,,0.000000,,,,,-3.739999,,,,,,,,-3.344374,-3.739999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000294","Nodes","294",21.000000,22.125604,"DDS demands","Known Flow",431511.000000,227143.750000,,0.000000,,,,,-8.050000,,,,,,,,-7.198454,-8.050000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000361","Nodes","361",21.000000,22.604166,"DDS demands","Known Flow",431589.125000,227091.500000,,0.000000,,,,,-4.230000,,,,,,,,-3.782541,-4.230000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000359","Nodes","359",21.000000,22.080528,"DDS demands","Known Flow",431515.375000,227160.750000,,0.000000,,,,,-2.990000,,,,,,,,-2.673711,-2.990000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000165","Nodes","165",21.000000,21.950519,"DDS demands","Known Flow",431573.875000,227138.875000,,0.000000,,,,,-7.070000,,,,,,,,-6.322121,-7.070000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000163","Nodes","163",21.000000,21.962424,"DDS demands","Known Flow",431521.250000,227199.125000,,0.000000,,,,,-5.389999,,,,,,,,-4.819834,-5.389999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000360","Nodes","360",21.000000,21.437017,"DDS demands","Known Flow",431445.750000,227184.875000,,0.000000,,,-2.480000,-6.360000,,,,,,,,,-7.904886,-8.840000,,"",,,"C3  PROFILE","C4 PROFILE",,,,,,,,
"80009100000130","Nodes","130",21.000000,21.916890,"DDS demands","Known Flow",431523.500000,227232.500000,,0.000000,,,,,-5.709999,,,,,,,,-5.105984,-5.709999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000164","Nodes","164",21.000000,21.924472,"DDS demands","Known Flow",431494.625000,227203.375000,,0.000000,-3.059999,,,,-1.330000,,,,,,,,-3.925616,-4.389999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,,
"800091-129652","Nodes","-129652",21.000000,21.941134,"Default Known Flow Node","Known Flow",431522.125000,227340.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000131","Nodes","131",21.000000,21.814193,"DDS demands","Known Flow",431478.750000,227242.000000,,0.000000,,,,,-4.330000,,,,,,,,-3.871963,-4.330000,,"",,,,,"D1 PROFILE",,,,,,,
"800091-129684","Nodes","-129684",21.000000,21.636468,"Default Known Flow Node","Known Flow",431624.750000,227359.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000029","Nodes","29",21.000000,23.249490,"DDS demands","Known Flow",431566.250000,227378.750000,,0.000000,,,,,-4.349999,,,,,,,,-3.889847,-4.349999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000171","Nodes","171",21.000000,22.041361,"DDS demands","Known Flow",431619.000000,227128.875000,,0.000000,,,,,-7.430000,,,,,,,,-6.644039,-7.430000,,"",,,,,"D1 PROFILE",,,,,,,
"800091-129667","Nodes","-129667",21.000000,21.857330,"Default Known Flow Node","Known Flow",431585.125000,227204.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000167","Nodes","167",21.000000,21.610008,"DDS demands","Known Flow",431566.125000,227234.375000,,0.000000,,,,,-4.650000,,,,,,,,-4.158113,-4.650000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000142","Nodes","142",21.000000,21.775347,"DDS demands","Known Flow",431611.625000,227010.500000,,0.000000,,,,,-2.730000,,,,,,,,-2.441214,-2.730000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000176","Nodes","176",21.000000,21.731475,"DDS demands","Known Flow",431594.875000,227039.500000,,0.000000,,,,,-3.240000,,,,,,,,-2.897266,-3.240000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000173","Nodes","173",21.000000,22.256234,"DDS demands","Known Flow",431642.500000,227123.875000,,0.000000,,,,,-2.589999,,,,,,,,-2.316024,-2.589999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000174","Nodes","174",21.000000,21.896767,"DDS demands","Known Flow",431589.875000,227053.375000,,0.000000,,,,,-6.719999,,,,,,,,-6.009144,-6.719999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000169","Nodes","169",21.000000,21.755950,"DDS demands","Known Flow",431636.000000,227251.625000,,0.000000,,,,,-4.439999,,,,,,,,-3.970327,-4.439999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000326","Nodes","326",21.000000,22.673129,"DDS demands","Known Flow",431675.375000,227084.625000,,0.000000,,,,,-4.019999,,,,,,,,-3.594755,-4.019999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000346","Nodes","346",21.000000,21.652320,"DDS demands","Known Flow",431663.875000,227307.750000,,0.000000,,,,,-6.439999,,,,,,,,-5.758763,-6.439999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000324","Nodes","324",21.000000,22.985648,"DDS demands","Known Flow",431706.375000,227063.000000,,0.000000,,,,,-6.249999,,,,,,,,-5.588861,-6.249999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000327","Nodes","327",21.000000,22.606392,"DDS demands","Known Flow",431662.250000,227066.375000,,0.000000,,,,,-3.499999,,,,,,,,-3.129762,-3.499999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000376","Nodes","376",21.000000,23.356736,"DDS demands","Known Flow",431670.250000,227024.375000,,0.000000,,,,,-2.219999,,,,,,,,-1.985163,-2.219999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000325","Nodes","325",21.000000,22.898148,"DDS demands","Known Flow",431708.625000,227087.000000,,0.000000,,,,,-4.349999,,,,,,,,-3.889847,-4.349999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000158","Nodes","158",21.000000,20.374787,"DDS demands","Known Flow",431846.875000,227367.500000,,0.000000,-12.210000,-4.630000,,,-1.809999,,,,,,,,-16.677164,-18.650000,,"","C1 PROFILE","C2 PROFILE",,,"D1 PROFILE",,,,,,,
"800091-5495","Nodes","-5495",21.000000,23.759462,"Default Known Flow Node","Known Flow",431737.125000,227426.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000399","Nodes","399",21.000000,20.592546,"DDS demands","Known Flow",431381.750000,227583.250000,,0.000000,,,,,-3.219999,,,,,,,,-2.879381,-3.219999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000398","Nodes","398",21.000000,20.625260,"DDS demands","Known Flow",431399.625000,227612.500000,,0.000000,,,,,-2.990000,,,,,,,,-2.673711,-2.990000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000421","Nodes","421",21.000000,22.311968,"DDS demands","Known Flow",431391.375000,227545.875000,,0.000000,,,,,-1.729999,,,,,,,,-1.546996,-1.729999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000396","Nodes","396",21.000000,22.987996,"Default Known Flow Node","Known Flow",431479.750000,227567.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-5489","Nodes","-5489",21.000000,22.359678,"Default Known Flow Node","Known Flow",431481.500000,227608.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000228","Nodes","228",21.000000,23.051816,"DDS demands","Known Flow",431488.500000,227556.375000,,0.000000,,,,,-4.030000,,,,,,,,-3.603698,-4.030000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000127","Nodes","127",21.000000,23.039609,"DDS demands","Known Flow",431489.250000,227563.875000,,0.000000,,,,,-3.219999,,,,,,,,-2.879381,-3.219999,,"",,,,,"D1 PROFILE",,,,,,,
"800091-129637","Nodes","-129637",21.000000,23.016673,"Default Known Flow Node","Known Flow",431489.500000,227566.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000404","Nodes","404",21.000000,19.179227,"DDS demands","Known Flow",431409.125000,227782.000000,,0.000000,,,,,-9.419999,,,,,,,,-8.423532,-9.419999,,"",,,,,"D1 PROFILE",,,,,,,
"800091-5479","Nodes","-5479",21.000000,19.479610,"Default Known Flow Node","Known Flow",431389.125000,227749.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000400","Nodes","400",21.000000,19.420876,"DDS demands","Known Flow",431325.250000,227604.875000,,0.000000,,,,,-15.540000,,,,,,,,-13.896146,-15.540000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000397","Nodes","397",21.000000,20.802707,"DDS demands","Known Flow",431407.125000,227617.625000,,0.000000,,,,,-9.140000,,,,,,,,-8.173152,-9.140000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000025","Nodes","25",21.000000,21.937454,"DDS demands","Known Flow",431498.750000,227800.875000,,0.000000,,,,,-7.929999,,,,,,,,-7.091147,-7.929999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000227","Nodes","227",21.000000,22.920887,"DDS demands","Known Flow",431556.127927,227513.237031,,0.000000,,,,,-9.109999,,,,,,,,-8.146324,-9.109999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000214","Nodes","214",21.000000,22.199404,"DDS demands","Known Flow",431504.125000,227722.125000,,0.000000,,,,,-4.639999,,,,,,,,-4.149170,-4.639999,,"",,,,,"D1 PROFILE",,,,,,,
"800091-5492","Nodes","-5492",21.000000,21.710816,"Default Known Flow Node","Known Flow",431502.875000,227895.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000223","Nodes","223",21.000000,22.733631,"DDS demands","Known Flow",431643.031447,227534.938795,,0.000000,,,,,-1.919999,,,,,,,,-1.716898,-1.919999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000222","Nodes","222",21.000000,22.852727,"DDS demands","Known Flow",431642.815388,227564.940318,,0.000000,,,,,-0.959999,,,,,,,,-0.858449,-0.959999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000225","Nodes","225",21.000000,23.032799,"Default Known Flow Node","Known Flow",431689.242388,227557.245037,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000224","Nodes","224",21.000000,22.850808,"DDS demands","Known Flow",431665.375072,227531.980930,,0.000000,,,,,-11.870000,,,,,,,,-10.614366,-11.870000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000356","Nodes","356",21.000000,23.141905,"DDS demands","Known Flow",431960.625000,227558.000000,,0.000000,-7.239999,,,,-4.389999,,,,,,,,-10.399753,-11.629999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,,
"800091-129647","Nodes","-129647",21.000000,21.953309,"Default Known Flow Node","Known Flow",431508.500000,227778.125000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000215","Nodes","215",21.000000,22.351915,"DDS demands","Known Flow",431545.875000,227712.875000,,0.000000,,,,,-3.549999,,,,,,,,-3.174473,-3.549999,,"",,,,,"D1 PROFILE",,,,,,,
"800091-166003","Nodes","-166003",21.000000,21.953309,"Default Known Flow Node","Known Flow",431508.250000,227781.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000216","Nodes","216",21.000000,22.577750,"DDS demands","Known Flow",431591.125000,227727.875000,,0.000000,,,,,-1.559999,,,,,,,,-1.394979,-1.559999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000218","Nodes","218",21.000000,22.446300,"DDS demands","Known Flow",431562.500000,227648.375000,,0.000000,,,,,-8.120000,,,,,,,,-7.261049,-8.120000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000232","Nodes","232",21.000000,22.920887,"Default Known Flow Node","Known Flow",431550.581595,227470.046449,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000226","Nodes","226",21.000000,23.031994,"DDS demands","Known Flow",431560.730202,227517.131264,,0.000000,,,,,-7.420000,,,,,,,,-6.635097,-7.420000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000207","Nodes","207",21.000000,22.446091,"Default Known Flow Node","Known Flow",431571.000000,227667.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000231","Nodes","231",21.000000,23.213718,"Default Known Flow Node","Known Flow",431606.125000,227504.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000217","Nodes","217",21.000000,22.250453,"DDS demands","Known Flow",431574.875000,227691.125000,,0.000000,,,,,-2.269999,,,,,,,,-2.029874,-2.269999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000125","Nodes","125",21.000000,22.577509,"DDS demands","Known Flow",431619.625000,227727.875000,,0.000000,,,,,-1.420000,,,,,,,,-1.269789,-1.420000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000126","Nodes","126",21.000000,22.620539,"DDS demands","Known Flow",431586.375000,227711.000000,,0.000000,,,,,-1.039999,,,,,,,,-0.929986,-1.039999,,"",,,,,"D1 PROFILE",,,,,,,
"800091-129692","Nodes","-129692",21.000000,22.851562,"Default Known Flow Node","Known Flow",431652.972170,227541.168264,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-129721","Nodes","-129721",21.000000,24.071617,"Default Known Flow Node","Known Flow",431929.625000,227661.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000351","Nodes","351",21.000000,23.867076,"DDS demands","Known Flow",431960.625000,227621.625000,,0.000000,-7.199999,,,,,,,,,,,,-6.438368,-7.199999,,"","C1 PROFILE",,,,,,,,,,,
"80009100001008","Nodes","1008",21.000000,26.243694,"Default Known Flow Node","Known Flow",430864.500000,226873.687500,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000192","Nodes","192,",21.000000,18.695801,"DDS demands","Known Flow",429662.562500,226986.000000,,0.000000,,-64.999999,,,,,,,,,,,-58.124162,-64.999999,,"",,"C2 PROFILE",,,,,,,,,,
"80009100000191","Nodes","191",21.000000,18.968882,"DDS demands","Known Flow",429689.218750,226990.062500,,0.000000,,,,,-4.179999,,,,,,,,-3.737830,-4.179999,,"",,,,,"D1 PROFILE",,,,,,,
"800091-91004","Nodes","-91004",21.000000,26.691418,"Default Known Flow Node","Known Flow",430953.375000,226869.921875,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100008000","Nodes","8000  Logger 5196",21.000000,20.123337,"DDS demands","Known Flow",431217.444918,227307.355971,,0.000000,-12.890000,,,,,,,,,,,,-11.526469,-12.890000,,"","C1 PROFILE",,,,,,,,,,,
"80009100000374","Nodes","374",21.000000,19.993799,"DDS demands","Known Flow",431209.250000,227311.875000,,0.000000,,,,-1.599999,-11.660000,,,,,,,,-11.857329,-13.260000,,"",,,,"C4 PROFILE","D1 PROFILE",,,,,,,
"80009100003003","Nodes","3003",21.000000,20.337934,"Default Known Flow Node","Known Flow",431176.343750,227314.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000288","Nodes","288",21.000000,39.095725,"DDS demands","Known Flow",431181.687500,226405.000000,,0.000000,,,,,-21.959999,,,,,,,,-19.637025,-21.959999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000115","Nodes","115",21.000000,35.881035,"DDS demands","Known Flow",430893.906250,226113.000000,,0.000000,,,,,-2.450000,,,,,,,,-2.190834,-2.450000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000254","Nodes","254",21.000000,33.487929,"DDS demands","Known Flow",430792.906250,226479.406250,,0.000000,,,,,-15.100000,,,,,,,,-13.502690,-15.100000,,"",,,,,"D1 PROFILE",,,,,,,
"800091-127088","Nodes","-127088",21.000000,33.487929,"Default Known Flow Node","Known Flow",430819.625000,226497.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100001005","Nodes","1005",21.000000,22.660158,"Default Known Flow Node","Known Flow",431872.781250,227453.843750,,0.000000,,,,,-20.159999,,,,,,,,-18.027431,-20.159999,,"",,,,,"D1 PROFILE",,,,,,,
