"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"800033-101339","Nodes","-101339",21.000000,40.990117,"Default Known Flow Node","Known Flow",481279.012336,214379.510977,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000570","Nodes","570, P07115267, Bicester Rd, 13.14",24.000000,40.861076,"CSEP Unmatched","Known Flow",481266.397113,214385.710546,,0.000000,,,,,,,-30.459998,-13.139999,,,,,,,,-38.987897,-43.599998,,"",,,,,,,"D1 PROFILE","DC PROFILE",,,,,,,
"80003300000483","Nodes","483",21.000000,46.536797,"DDS demands","Known Flow",481299.897122,213977.585435,,0.000000,,,,,,,-1.090000,,,,,,,,,-0.974697,-1.090000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000852","Nodes","852",21.000000,41.671196,"DDS demands","Known Flow",481408.968878,214336.303558,,0.000000,-15.590000,,,,,,-12.760000,,,-24.830000,,,,,,-47.554508,-53.180003,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,"I2 PROFILE",,,,,
"80003300012484","Nodes",,0.000000,42.246757,"Default Known Flow Node","Known Flow",481444.819027,214324.650171,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000487","Nodes","487",21.000000,43.567191,"DDS demands","Known Flow",481433.397158,214002.085442,,0.000000,,,,,,,-7.799999,,,,,,,,,-6.974899,-7.799999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000488","Nodes","488",21.000000,42.917213,"DDS demands","Known Flow",481554.022191,214002.210442,,0.000000,,,,,,,-9.149999,,,,,,,,,-8.182093,-9.149999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000849","Nodes","849",21.000000,42.146837,"DDS demands","Known Flow",481442.147161,214314.960527,,0.000000,-7.970000,,,,,,-3.380000,,,-8.499999,,,,,,-17.750225,-19.849999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,"I2 PROFILE",,,,,
"80003300000937","Nodes","937",21.000000,41.487731,"DDS demands","Known Flow",481543.022188,214149.335482,,0.000000,,,,,,,-1.690000,,,,,,,,,-1.511228,-1.690000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000936","Nodes","936",21.000000,41.493509,"DDS demands","Known Flow",481556.429863,214175.318630,,0.000000,,,,,,,-7.639999,,,,,,,,,-6.831824,-7.639999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-101393","Nodes","-101393",21.000000,44.077044,"Default Known Flow Node","Known Flow",481566.272195,213967.460432,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000492","Nodes","492",21.000000,44.075610,"DDS demands","Known Flow",481566.022195,213962.710431,,0.000000,-10.509999,,,,,,-9.279999,,,,,,,,,-17.696571,-19.789998,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"80003300000787","Nodes","787",21.000000,43.191401,"DDS demands","Known Flow",481519.272182,214425.335557,,0.000000,-7.989999,,,,,,-26.249999,,,,,,,,,-30.618019,-34.239999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"80003300000261","Nodes","261",21.000000,43.683657,"DDS demands","Known Flow",481662.897221,214367.960541,,0.000000,,,,,,,-27.590000,,,,,,,,,-24.671472,-27.590000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300012491","Nodes",,0.000000,40.305820,"Default Known Flow Node","Known Flow",481272.807115,214411.183553,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000490","Nodes","490",21.000000,43.207983,"DDS demands","Known Flow",481384.022145,214026.085448,,0.000000,,,,,,,-1.630000,,,,,,,,,-1.457575,-1.630000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-161663","Nodes","-161663",21.000000,47.123532,"Default Known Flow Node","Known Flow",481501.022177,214007.085443,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300013432","Nodes",,0.000000,46.847195,"Default Known Flow Node","Known Flow",481604.509608,214000.974350,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300012495","Nodes",,0.000000,40.183987,"Default Known Flow Node","Known Flow",481274.634115,214416.899555,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000920","Nodes","920",21.000000,40.715058,"DDS demands","Known Flow",481306.785578,214312.958554,,0.000000,-26.960000,,,,,,,,,,,,,,,-24.108114,-26.960000,,"","C1 PROFILE",,,,,,,,,,,,,,
"800033-101340","Nodes","-101340",21.000000,40.715058,"Default Known Flow Node","Known Flow",481285.772118,214316.960528,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000928","Nodes","928",21.000000,40.241262,"DDS demands","Known Flow",481410.022152,214178.960490,,0.000000,-5.369999,,,,,,-3.270000,,,0.000000,,,,,,-7.726042,-8.640000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,"I2 PROFILE",,,,,
"800033-101358","Nodes","-101358",21.000000,42.146837,"Default Known Flow Node","Known Flow",481411.272152,214272.960516,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000850","Nodes","850",21.000000,42.103945,"Default Known Flow Node","Known Flow",481418.147154,214322.835529,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000770","Nodes","770",21.000000,34.941972,"DDS demands","Known Flow",481535.522186,214775.085652,,0.000000,,,,,,,-8.079999,,,,,,,,,-7.225280,-8.079999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000551","Nodes","551",21.000000,34.920400,"DDS demands","Known Flow",481532.397185,214782.960654,,0.000000,,,,,,,-12.210000,,,,,,,,,-10.918401,-12.210000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-159904","Nodes","-159904",21.000000,39.109295,"Default Known Flow Node","Known Flow",481058.147056,214658.835621,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-188688","Nodes","-188688",21.000000,39.109295,"Default Known Flow Node","Known Flow",481058.275344,214653.960706,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000739","Nodes","739",21.000000,40.477079,"DDS demands","Known Flow",481063.647058,214550.460591,,0.000000,,,,,,,-3.640000,,,,,,,,,-3.254953,-3.640000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000512","Nodes","512",21.000000,40.393843,"DDS demands","Known Flow",481086.897064,214538.710588,,0.000000,,,,,,,-1.479999,,,,,,,,,-1.323442,-1.479999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-188694","Nodes","-188694",21.000000,33.546207,"Default Known Flow Node","Known Flow",481226.772102,214688.585629,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004210","Nodes","4210",21.000000,33.589697,"DDS demands","Known Flow",481220.272100,214693.835630,,0.000000,,,,,,,-8.529999,,,,,,,,,-7.627678,-8.529999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-298904","Nodes","-298904",21.000000,36.130463,"Default Known Flow Node","Known Flow",481361.897139,214585.210600,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-298903","Nodes","-298903",21.000000,36.130463,"Default Known Flow Node","Known Flow",481354.147137,214590.835602,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004209","Nodes","4209",21.000000,33.644585,"DDS demands","Known Flow",481216.397099,214716.960636,,0.000000,,,,,,,-2.640000,,,,,,,,,-2.360735,-2.640000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000526","Nodes","526",21.000000,33.609357,"DDS demands","Known Flow",481229.772103,214706.460633,,0.000000,,,,,,,-8.579999,,,,,,,,,-7.672389,-8.579999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000854","Nodes","854",21.000000,35.676981,"DDS demands","Known Flow",481376.897143,214604.460606,,0.000000,,,,,,,-31.570000,,,,,,,,,-28.230459,-31.570000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000855","Nodes","855",21.000000,35.665133,"DDS demands","Known Flow",481404.397151,214574.710598,,0.000000,,,,,,,-2.049999,,,,,,,,,-1.833146,-2.049999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000508","Nodes","508",21.000000,42.717269,"DDS demands","Known Flow",480982.272036,214472.835570,,0.000000,,-9.590000,,,,,,,,,,,,,,-8.575549,-9.590000,,"",,"C2 PROFILE",,,,,,,,,,,,,
"80003300003859","Nodes","3859 (C1, -141.650), LOAD UPGARDE AS PER(REF:4635)",21.000000,69.996391,"DDS demands","Known Flow",480172.521815,214299.460523,,0.000000,-141.649998,,,,,,,,,,,0.000000,,,,-126.665963,-141.649998,,"","C1 PROFILE",,,,,,,,,,,"PL-AF PROFILE",,,
"800033-159909","Nodes","-159909",21.000000,37.211447,"Default Known Flow Node","Known Flow",481123.772074,214886.460682,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-159910","Nodes","-159910",21.000000,37.211447,"Default Known Flow Node","Known Flow",481215.022099,214777.085653,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300012432","Nodes",,0.000000,39.644931,"Default Known Flow Node","Known Flow",481467.647168,214516.835582,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000575","Nodes","575",21.000000,39.644931,"Default Known Flow Node","Known Flow",481481.647172,214518.335582,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000757","Nodes","757",21.000000,36.006271,"DDS demands","Known Flow",481424.522156,214834.835668,,0.000000,,,,,,,-9.699999,,,,,,,,,-8.673912,-9.699999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000533","Nodes","533",21.000000,35.356844,"DDS demands","Known Flow",481455.272164,214768.710650,,0.000000,,,,,,,-3.640000,,,,,,,,,-3.254953,-3.640000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000523","Nodes","523",21.000000,36.141986,"DDS demands","Known Flow",481234.276104,214584.186600,,0.000000,,,,,,,-8.630000,,,,,,,,,-7.717100,-8.630000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000521","Nodes","521",21.000000,37.858363,"DDS demands","Known Flow",481153.862898,214617.816804,,0.000000,,,,,,,-10.029999,,,,,,,,,-8.969005,-10.029999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300012525","Nodes",,0.000000,38.233581,"Default Known Flow Node","Known Flow",481383.857145,214509.236580,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300012526","Nodes",,0.000000,38.233581,"Default Known Flow Node","Known Flow",481384.743145,214511.904581,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300012527","Nodes",,0.000000,34.135087,"Default Known Flow Node","Known Flow",481484.187172,215018.344718,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300012528","Nodes",,0.000000,34.135087,"Default Known Flow Node","Known Flow",481491.140174,215019.157719,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000773","Nodes","773",21.000000,36.663991,"DDS demands","Known Flow",481305.522124,214812.460662,,0.000000,,,,,,,-0.980000,,,,,,,,,-0.876333,-0.980000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300012530","Nodes",,0.000000,36.663991,"Default Known Flow Node","Known Flow",481298.022122,214831.085667,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000522","Nodes","522",21.000000,36.595472,"DDS demands","Known Flow",481197.236661,214588.758511,,0.000000,,,,,,,-7.389999,,,,,,,,,-6.608270,-7.389999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300012531","Nodes",,0.000000,34.135087,"Default Known Flow Node","Known Flow",481507.489179,215014.994717,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300012532","Nodes",,0.000000,34.135087,"Default Known Flow Node","Known Flow",481505.576178,215021.946719,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002516","Nodes","2516",21.000000,34.257066,"Default Known Flow Node","Known Flow",481439.281160,215010.873716,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-9872525","Nodes","-9872525",21.000000,34.091236,"Default Known Flow Node","Known Flow",481431.229008,215061.615696,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003861","Nodes","3861",21.000000,38.233581,"DDS demands","Known Flow",481396.397148,214495.710576,,0.000000,0.000000,,,,,,,,,-32.709999,,,,,,-29.249868,-32.709999,,"","C1 PROFILE",,,,,,,,,"I2 PROFILE",,,,,
"80003300012536","Nodes",,0.000000,35.895998,"Default Known Flow Node","Known Flow",481326.380129,214784.584655,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000524","Nodes","524",21.000000,35.309937,"DDS demands","Known Flow",481278.243116,214642.386616,,0.000000,0.000000,,,,,,-11.719999,,,,,,,,,-10.480234,-11.719999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"80003300000563","Nodes","563",21.000000,34.066583,"DDS demands","Known Flow",481535.522186,215022.710720,,0.000000,,,,,,,-8.470000,,,,,,,,,-7.574026,-8.470000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300004206","Nodes","4206",21.000000,34.014119,"DDS demands","Known Flow",481560.772193,215031.335722,,0.000000,,,,,,,-2.349999,,,,,,,,,-2.101411,-2.349999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000513","Nodes","513",21.000000,40.240634,"DDS demands","Known Flow",481094.897066,214535.210587,,0.000000,,,,,,,-11.079999,,,,,,,,,-9.907934,-11.079999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300012558","Nodes",,0.000000,40.288461,"Default Known Flow Node","Known Flow",481092.106962,214536.406346,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004354","Nodes","4354",21.000000,35.439282,"Default Known Flow Node","Known Flow",481458.772165,214668.835623,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000539","Nodes","539",21.000000,35.396612,"DDS demands","Known Flow",481474.772170,214660.460621,,0.000000,,,,,,,-15.739999,,,,,,,,,-14.074989,-15.739999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300004226","Nodes","4226",21.000000,42.650574,"Default Known Flow Node","Known Flow",480945.147026,214484.335573,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000577","Nodes","577",21.000000,42.663462,"Default Known Flow Node","Known Flow",480950.647027,214482.585573,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-188692","Nodes","-188692",21.000000,33.589697,"Default Known Flow Node","Known Flow",481218.272100,214695.585631,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000933","Nodes","933",21.000000,39.644931,"DDS demands","Known Flow",481461.534361,214511.945337,,0.000000,,,,,,,,,,0.000000,,,,,,0.000000,0.000000,,"",,,,,,,,,,"I2 PROFILE",,,,,
"800033-188709","Nodes","-188709",21.000000,39.644931,"Default Known Flow Node","Known Flow",481456.772165,214518.585582,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001290","Nodes","1290",21.000000,35.514389,"Default Known Flow Node","Known Flow",481348.022135,214612.335608,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300012548","Nodes",,0.000000,35.514389,"Default Known Flow Node","Known Flow",481400.022149,214642.710616,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-97460","Nodes","-97460",21.000000,35.640471,"Default Known Flow Node","Known Flow",481380.397144,214608.335607,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300012524","Nodes",,0.000000,37.910596,"Default Known Flow Node","Known Flow",481152.653082,214618.910610,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300012550","Nodes",,0.000000,39.049714,"Default Known Flow Node","Known Flow",481127.405075,214631.816613,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000916","Nodes","916",21.000000,37.003295,"DDS demands","Known Flow",481201.022095,214490.335575,,0.000000,,,,,,,-3.579999,,,,,,,,,-3.201299,-3.579999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000915","Nodes","915",21.000000,37.327949,"DDS demands","Known Flow",481187.606011,214502.477973,,0.000000,,,,,,,-11.409999,,,,,,,,,-10.203026,-11.409999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000573","Nodes","573",21.000000,39.644931,"Default Known Flow Node","Known Flow",481439.158724,214494.849486,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000529","Nodes","529",21.000000,36.631106,"DDS demands","Known Flow",481311.147125,214812.585662,,0.000000,,,,,,,-0.779999,,,,,,,,,-0.697489,-0.779999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300012556","Nodes",,0.000000,35.913562,"Default Known Flow Node","Known Flow",481325.241129,214786.848655,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000775","Nodes","775",21.000000,36.297838,"DDS demands","Known Flow",481400.897150,214871.335678,,0.000000,,,,,,,-10.660000,,,,,,,,,-9.532363,-10.660000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-97429","Nodes","-97429",21.000000,40.390239,"Default Known Flow Node","Known Flow",481089.647065,214537.460588,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-97431","Nodes","-97431",21.000000,40.212520,"Default Known Flow Node","Known Flow",481097.397067,214541.460589,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000535","Nodes","535",21.000000,35.253738,"DDS demands","Known Flow",481469.772168,214750.085645,,0.000000,,,,,,,-7.739999,,,,,,,,,-6.921246,-7.739999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000534","Nodes","534",21.000000,35.282037,"DDS demands","Known Flow",481430.522158,214693.335630,,0.000000,,,,,,,-8.449999,,,,,,,,,-7.556141,-8.449999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300012561","Nodes",,0.000000,35.887183,"Default Known Flow Node","Known Flow",481327.487130,214782.381654,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000525","Nodes","525",21.000000,35.011896,"DDS demands","Known Flow",481287.022119,214654.835619,,0.000000,,,,,,,-12.729999,,,,,,,,,-11.383393,-12.729999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-159907","Nodes","-159907",21.000000,39.066202,"Default Known Flow Node","Known Flow",481109.897070,214638.335615,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-97435","Nodes","-97435",21.000000,39.066202,"Default Known Flow Node","Known Flow",481126.772075,214630.585613,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-188687","Nodes","-188687",21.000000,39.109295,"Default Known Flow Node","Known Flow",481035.022050,214698.335631,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000750","Nodes","750",21.000000,35.733599,"DDS demands","Known Flow",481543.647188,214941.710698,,0.000000,,,,,,,-17.580000,,,,,,,,,-15.720351,-17.580000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000552","Nodes","552",21.000000,35.582464,"DDS demands","Known Flow",481546.522189,214929.085694,,0.000000,,,,,,,-14.109999,,,,,,,,,-12.617414,-14.109999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000914","Nodes","914",21.000000,36.969445,"DDS demands","Known Flow",481185.183836,214496.854042,,0.000000,,,,,,,-5.630000,,,,,,,,,-5.034446,-5.630000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000553","Nodes","553",21.000000,35.305494,"DDS demands","Known Flow",481656.522219,214951.710700,,0.000000,,,,,,,-12.409999,,,,,,,,,-11.097243,-12.409999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000549","Nodes","549",21.000000,34.825604,"DDS demands","Known Flow",481616.024536,214813.829335,,0.000000,,,,,,,-14.760000,,,,,,,,,-13.198656,-14.760000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000531","Nodes","531 (C2, -182.730)",21.000000,37.211447,"DDS demands","Known Flow",481228.397103,214764.210649,,0.000000,,-182.730004,,,,,-10.079999,,,,,,,,,-172.414158,-192.810011,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"800033-119392","Nodes","-119392",21.000000,42.707496,"Default Known Flow Node","Known Flow",480981.897036,214446.210563,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300012572","Nodes",,0.000000,39.779574,"Default Known Flow Node","Known Flow",481083.897063,214597.835604,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000520","Nodes","520",21.000000,39.132452,"DDS demands","Known Flow",481122.322641,214628.233938,,0.000000,,-0.499999,,,,,-5.899999,,,,,,,,,-5.722994,-6.399999,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"80003300000145","Nodes","145",21.000000,33.643619,"DDS demands","Known Flow",481009.604043,215002.841714,,0.000000,,,,,,,-15.789999,,,,,,,,,-14.119700,-15.789999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300011827","Nodes",,0.000000,33.839342,"Default Known Flow Node","Known Flow",481045.329053,214967.602705,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000147","Nodes","147",21.000000,33.206376,"DDS demands","Known Flow",481026.932048,215045.400726,,0.000000,,,,,,,-4.610000,,,,,,,,,-4.122344,-4.610000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002535","Nodes","2535",21.000000,34.950409,"Default Known Flow Node","Known Flow",481380.917144,214990.644711,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002537","Nodes","2537",21.000000,34.950409,"Default Known Flow Node","Known Flow",481378.125143,214996.178712,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000738","Nodes","738",21.000000,42.755369,"Default Known Flow Node","Known Flow",480993.772039,214462.085567,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300012600","Nodes",,0.000000,41.444630,"Default Known Flow Node","Known Flow",481040.022051,214489.710575,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300012579","Nodes",,0.000000,33.846216,"Default Known Flow Node","Known Flow",481037.393580,214946.448155,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000593","Nodes","593",21.000000,33.846579,"DDS demands","Known Flow",481036.122953,214945.211563,,0.000000,,,,,,,-11.850000,,,,,,,,,-10.596483,-11.850000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300012580","Nodes",,0.000000,33.842303,"Default Known Flow Node","Known Flow",481045.261204,214938.375065,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300011698","Nodes",,0.000000,33.786234,"Default Known Flow Node","Known Flow",481091.332065,214987.735710,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300012581","Nodes",,0.000000,35.248137,"Default Known Flow Node","Known Flow",481216.031099,215071.448733,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300012610","Nodes",,0.000000,35.414834,"Default Known Flow Node","Known Flow",481230.256864,215028.704151,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300012583","Nodes",,0.000000,34.950409,"Default Known Flow Node","Known Flow",481393.540148,215003.170714,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002526","Nodes","2526",21.000000,34.950409,"Default Known Flow Node","Known Flow",481392.882804,215002.872554,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300012585","Nodes",,0.000000,34.724611,"Default Known Flow Node","Known Flow",481409.398152,214954.532701,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000561","Nodes","561",21.000000,34.724611,"DDS demands","Known Flow",481408.978839,214955.453513,,0.000000,,,,,,,-4.730000,,,,,,,,,-4.229650,-4.730000,,"",,,,,,,"D1 PROFILE",,,,,,,,
