"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80010900000172","Nodes","172",21.000000,30.308711,"DDS demands","Known Flow",457749.336714,150840.158255,,0.000000,,,,,-4.079999,,,,,,-3.648408,-4.079999,,"",,,,,"D1 PROFILE",,,,,
"80010900000125","Nodes","125",21.000000,36.981272,"DDS demands","Known Flow",457457.622634,150701.019217,,0.000000,,,,,-6.760000,,,,,,-6.044912,-6.760000,,"",,,,,"D1 PROFILE",,,,,
"80010900000170","Nodes","170",21.000000,30.158589,"DDS demands","Known Flow",457707.215702,150954.414286,,0.000000,,,,,-8.250000,,,,,,-7.377297,-8.250000,,"",,,,,"D1 PROFILE",,,,,
"80010900000169","Nodes","169",21.000000,32.545808,"DDS demands","Known Flow",457661.239690,151122.690332,,0.000000,,,,,-6.650000,,,,,,-5.946549,-6.650000,,"",,,,,"D1 PROFILE",,,,,
"80010900000207","Nodes","207",21.000000,33.954705,"DDS demands","Known Flow",457943.122766,150227.496088,,0.000000,,,,,-8.640000,,,,,,-7.726043,-8.640000,,"",,,,,"D1 PROFILE",,,,,
"80010900000181","Nodes","181",21.000000,37.438325,"DDS demands","Known Flow",458033.806791,150377.178129,,0.000000,,,,,-6.900000,,,,,,-6.170103,-6.900000,,"",,,,,"D1 PROFILE",,,,,
"80010900000190","Nodes","190",21.000000,36.204501,"DDS demands","Known Flow",458020.356787,150561.935179,,0.000000,,,,,-9.739999,,,,,,-8.709681,-9.739999,,"",,,,,"D1 PROFILE",,,,,
"80010900000176","Nodes","176",21.000000,34.857824,"DDS demands","Known Flow",457845.691740,150647.287202,,0.000000,,,,,-9.140000,,,,,,-8.173152,-9.140000,,"",,,,,"D1 PROFILE",,,,,
"80010900000164","Nodes","164",21.000000,32.426710,"DDS demands","Known Flow",457849.060741,151101.701326,,0.000000,,,,,-9.939999,,,,,,-8.888526,-9.939999,,"",,,,,"D1 PROFILE",,,,,
"80010900000177","Nodes","177",21.000000,35.197013,"DDS demands","Known Flow",457916.844759,150729.518225,,0.000000,,,,,-6.929999,,,,,,-6.196929,-6.929999,,"",,,,,"D1 PROFILE",,,,,
"80010900000205","Nodes","205",21.000000,35.681313,"DDS demands","Known Flow",457654.194354,150370.312137,,0.000000,,,,,-9.639999,,,,,,-8.620260,-9.639999,,"",,,,,"D1 PROFILE",,,,,
"80010900000194","Nodes","194",21.000000,34.789054,"DDS demands","Known Flow",458032.434791,150340.317119,,0.000000,,,,,-2.679999,,,,,,-2.396503,-2.679999,,"",,,,,"D1 PROFILE",,,,,
"80010900000168","Nodes","168",21.000000,32.740696,"DDS demands","Known Flow",457747.482713,151156.539341,,0.000000,,,,,-5.339999,,,,,,-4.775123,-5.339999,,"",,,,,"D1 PROFILE",,,,,
"80010900000206","Nodes","206",21.000000,33.118803,"DDS demands","Known Flow",457818.531733,150289.291105,,0.000000,,,,,-6.229999,,,,,,-5.570977,-6.229999,,"",,,,,"D1 PROFILE",,,,,
"80010900000277","Nodes","277",21.000000,28.922331,"DDS demands","Known Flow",457644.743685,149667.410936,,0.000000,,,,,-22.200000,,,,,,-19.851637,-22.200000,,"",,,,,"D1 PROFILE",,,,,
"80010900000278","Nodes","278",21.000000,29.490610,"DDS demands","Known Flow",457742.567712,149624.005924,,0.000000,,,,,-7.129999,,,,,,-6.375773,-7.129999,,"",,,,,"D1 PROFILE",,,,,
"80010900008002","Nodes","Logger 0635, Nr Fairview Meadow, Jct Sunnymead",21.000000,29.538137,"Val Log Post","Known Flow",457783.242141,149658.191294,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900001000","Nodes","P00039475, 21-25 Hill Road, 20.58",25.000000,32.009621,"CSEP DDS Matched","Known Flow",457571.094665,149993.458025,,0.000000,,,,,,-11.109999,,,,,-9.934760,-11.109999,,"",,,,,,"DC PROFILE",,,,
"80010900000251","Nodes","251",21.000000,34.659141,"DDS demands","Known Flow",457762.419717,150613.429193,,0.000000,,,,,-7.179999,,,,,,-6.420484,-7.179999,,"",,,,,"D1 PROFILE",,,,,
"80010900000239","Nodes","239",21.000000,26.129663,"DDS demands","Known Flow",457354.117606,150454.555150,,0.000000,,,,,-1.830000,,,,,,-1.636418,-1.830000,,"",,,,,"D1 PROFILE",,,,,
"80010900000250","Nodes","250",21.000000,34.161944,"DDS demands","Known Flow",457808.061008,150527.034689,,0.000000,,,,,-16.169999,,,,,,-14.459503,-16.169999,,"",,,,,"D1 PROFILE",,,,,
"80010900000271","Nodes","271",21.000000,35.471362,"DDS demands","Known Flow",457428.239626,150227.591088,,0.000000,,,-2.869999,,-20.609999,,,,,,-20.996235,-23.480000,,"",,,"C4 PROFILE",,"D1 PROFILE",,,,,
"80010900000240","Nodes","240",21.000000,26.019701,"DDS demands","Known Flow",457382.362614,150457.427151,,0.000000,,,,,-5.290000,,,,,,-4.730413,-5.290000,,"",,,,,"D1 PROFILE",,,,,
"80010900000214","Nodes","214",21.000000,25.165001,"DDS demands","Known Flow",457452.294633,150963.276288,,0.000000,,,,,-19.149999,,,,,,-17.124272,-19.149999,,"",,,,,"D1 PROFILE",,,,,
"80010900000215","Nodes","215",21.000000,23.436429,"DDS demands","Known Flow",457522.736652,150877.009265,,0.000000,,,,,-11.609999,,,,,,-10.381868,-11.609999,,"",,,,,"D1 PROFILE",,,,,
"80010900000223","Nodes","223",21.000000,36.615530,"DDS demands","Known Flow",457461.563834,150800.055006,,0.000000,,,,,-5.179999,,,,,,-4.632048,-5.179999,,"",,,,,"D1 PROFILE",,,,,
"80010900000224","Nodes","224",21.000000,36.604607,"DDS demands","Known Flow",457464.579636,150818.946249,,0.000000,,,,,-2.859999,,,,,,-2.557463,-2.859999,,"",,,,,"D1 PROFILE",,,,,
"80010900000305","Nodes","305",21.000000,30.072273,"DDS demands","Known Flow",458046.617795,149307.398838,,0.000000,,,,,-7.479999,,,,,,-6.688749,-7.479999,,"",,,,,"D1 PROFILE",,,,,
"80010900000304","Nodes","304",21.000000,30.063428,"DDS demands","Known Flow",458069.922755,149426.802866,,0.000000,,,,,-14.089999,,,,,,-12.599530,-14.089999,,"",,,,,"D1 PROFILE",,,,,
"80010900000306","Nodes","306",21.000000,29.971142,"DDS demands","Known Flow",458012.624785,149269.796828,,0.000000,,,,,-19.709998,,,,,,-17.625034,-19.709998,,"",,,,,"D1 PROFILE",,,,,
"80010900000307","Nodes","307",21.000000,30.237654,"DDS demands","Known Flow",457972.486774,148804.204701,,0.000000,,,,,-11.799999,,,,,,-10.551771,-11.799999,,"",,,,,"D1 PROFILE",,,,,
"80010900000280","Nodes","280",21.000000,30.393288,"DDS demands","Known Flow",457857.151743,149806.572974,,0.000000,,,,,-9.359999,,,,,,-8.369879,-9.359999,,"",,,,,"D1 PROFILE",,,,,
"80010900000287","Nodes","287",21.000000,30.280326,"DDS demands","Known Flow",458055.208797,149696.979944,,0.000000,,,,,-8.420000,,,,,,-7.529314,-8.420000,,"",,,,,"D1 PROFILE",,,,,
"80010900000291","Nodes","291",21.000000,29.541232,"DDS demands","Known Flow",457786.037724,149661.853934,,0.000000,,,,,-6.390000,,,,,,-5.714052,-6.390000,,"",,,,,"D1 PROFILE",,,,,
"80010900000293","Nodes","293",21.000000,29.099762,"DDS demands","Known Flow",457856.171743,149546.464903,,0.000000,,-5.929999,,,-5.110000,,,,,,-9.872165,-11.039999,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,,
"80010900001247","Nodes","P00064540, 78-82 HILL ROAD, 15.13",22.999998,30.354568,"CSEP DDS Matched","Known Flow",457990.252779,149698.122944,,0.000000,,,,,,-7.539999,,,,,-6.742402,-7.539999,,"",,,,,,"DC PROFILE",,,,
"80010900000279","Nodes","279",21.000000,30.780879,"DDS demands","Known Flow",457843.595084,149777.745648,,0.000000,,,,,-4.050000,,,,,,-3.621582,-4.050000,,"",,,,,"D1 PROFILE",,,,,
"80010900000285","Nodes","285",21.000000,29.771482,"DDS demands","Known Flow",458050.856796,149894.664998,,0.000000,,,,,-4.530000,,,,,,-4.050807,-4.530000,,"",,,,,"D1 PROFILE",,,,,
"80010900000284","Nodes","284",21.000000,29.681449,"DDS demands","Known Flow",458064.329799,149981.183021,,0.000000,,,,,-7.450000,,,,,,-6.661923,-7.450000,,"",,,,,"D1 PROFILE",,,,,
"80010900000309","Nodes","309",21.000000,30.604854,"DDS demands","Known Flow",457916.531759,149740.885956,,0.000000,,,,,-7.489999,,,,,,-6.697691,-7.489999,,"",,,,,"D1 PROFILE",,,,,
"80010900000282","Nodes","282",21.000000,29.651757,"DDS demands","Known Flow",457898.641629,149882.527184,,0.000000,,,,,-30.350000,,,,,,-27.139514,-30.350000,,"",,,,,"D1 PROFILE",,,,,
"80010900000283","Nodes","283",21.000000,29.716648,"DDS demands","Known Flow",457988.680779,149836.295982,,0.000000,,,,,-2.269999,,,,,,-2.029874,-2.269999,,"",,,,,"D1 PROFILE",,,,,
"80010900000310","Nodes","310",21.000000,30.538462,"DDS demands","Known Flow",457912.992758,149731.790953,,0.000000,,,,,-14.710000,,,,,,-13.153945,-14.710000,,"",,,,,"D1 PROFILE",,,,,
"80010900000261","Nodes","261",21.000000,36.656437,"DDS demands","Known Flow",457955.625770,150399.437135,,0.000000,,,,,-3.609999,,,,,,-3.228126,-3.609999,,"",,,,,"D1 PROFILE",,,,,
"80010900000260","Nodes","260",21.000000,37.000143,"DDS demands","Known Flow",457932.398764,150443.974147,,0.000000,,,,,-1.450000,,,,,,-1.296616,-1.450000,,"",,,,,"D1 PROFILE",,,,,
"80010900000258","Nodes","258",21.000000,37.596951,"DDS demands","Known Flow",457994.934781,150612.315193,,0.000000,,,,,-6.939999,,,,,,-6.205872,-6.939999,,"",,,,,"D1 PROFILE",,,,,
"80010900000288","Nodes","288",21.000000,35.528538,"DDS demands","Known Flow",458150.569823,150197.919080,,0.000000,,,,,-10.939999,,,,,,-9.782743,-10.939999,,"",,,,,"D1 PROFILE",,,,,
"80010900008000","Nodes","Logger 0648, Matthews Way",21.000000,33.485845,"Val Log Post","Known Flow",458040.356690,150167.571370,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900000238","Nodes","238",21.000000,36.710996,"DDS demands","Known Flow",458048.078795,150500.960163,,0.000000,,,,,-4.530000,,,,,,-4.050807,-4.530000,,"",,,,,"D1 PROFILE",,,,,
"80010900000269","Nodes","269",21.000000,24.461969,"DDS demands","Known Flow",457262.583581,150457.865151,,0.000000,,,,,-5.760000,,,,,,-5.150695,-5.760000,,"",,,,,"D1 PROFILE",,,,,
"80010900000267","Nodes","267",21.000000,24.662519,"DDS demands","Known Flow",457294.000590,150443.151147,,0.000000,,,,,-3.380000,,,,,,-3.022456,-3.380000,,"",,,,,"D1 PROFILE",,,,,
"80010900000244","Nodes","244",21.000000,28.369495,"DDS demands","Known Flow",457625.886680,150965.884289,,0.000000,,,,,-8.699999,,,,,,-7.779695,-8.699999,,"",,,,,"D1 PROFILE",,,,,
"80010900000221","Nodes","221",21.000000,36.613952,"DDS demands","Known Flow",457631.252682,150803.181245,,0.000000,,,,,-5.550000,,,,,,-4.962909,-5.550000,,"",,,,,"D1 PROFILE",,,,,
"80010900000217","Nodes","217",21.000000,22.868814,"DDS demands","Known Flow",457353.357606,151042.450310,,0.000000,,,,,-11.329999,,,,,,-10.131488,-11.329999,,"",,,,,"D1 PROFILE",,,,,
"80010900000296","Nodes","296",21.000000,30.371908,"DDS demands","Known Flow",457898.929754,149786.447968,,0.000000,,,,,-2.559999,,,,,,-2.289197,-2.559999,,"",,,,,"D1 PROFILE",,,,,
"80010900000303","Nodes","303",21.000000,29.399083,"DDS demands","Known Flow",458193.927835,149740.687956,,0.000000,,,,,-14.730000,,,,,,-13.171829,-14.730000,,"",,,,,"D1 PROFILE",,,,,
"80010900000301","Nodes","301",21.000000,29.861264,"DDS demands","Known Flow",458556.483933,149635.941927,,0.000000,,,,,-1.490000,,,,,,-1.332384,-1.490000,,"",,,,,"D1 PROFILE",,,,,
"80010900010000","Nodes","10000",21.000000,37.888893,"Default Known Flow Node","Known Flow",457633.765853,150607.551186,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010001","Nodes","10001",21.000000,34.581490,"Default Known Flow Node","Known Flow",457297.585083,150102.141544,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900001063","Nodes","1063",21.000000,34.541150,"DDS demands","Known Flow",457175.232558,150117.015058,,0.000000,,,,,-1.059999,,,,,,-0.947870,-1.059999,,"",,,,,"D1 PROFILE",,,,,
"80010900000088","Nodes","88",21.000000,36.217319,"DDS demands","Known Flow",457643.771685,150428.910143,,0.000000,,,,,-1.059999,,,,,,-0.947870,-1.059999,,"",,,,,"D1 PROFILE",,,,,
"80010900001252","Nodes","1252",21.000000,30.391240,"DDS demands","Known Flow",457994.280780,149708.562947,,0.000000,,,,,-1.710000,,,,,,-1.529112,-1.710000,,"",,,,,"D1 PROFILE",,,,,
"80010900011031","Nodes","Maximo Ref:419158",21.000000,29.911510,"Point Loads","Known Flow",458385.016999,149873.974738,,0.000000,,,,,,,,-72.370002,,,-64.714551,-72.370002,,"",,,,,,,,"PL-AF PROFILE",,
"80010900001178","Nodes",,0.000000,29.913292,"Default Known Flow Node","Known Flow",458396.269847,149869.049382,,0.000000,,,,,,,,,,-270.049993,0.000000,0.000000,,"",,,,,,,,,,""
"800109-000001","Nodes",,0.000000,32.740696,"Default Known Flow Node","Known Flow",457751.089524,151174.922237,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"800109-002800","Nodes",,0.000000,34.553701,"Default Known Flow Node","Known Flow",457533.413863,150116.991412,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
