"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"80000500007927","Nodes",,21.000000,36.289524,"Default Known Flow Node","Known Flow",490890.571732,225674.686618,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007929","Nodes",,21.000000,36.408210,"Default Known Flow Node","Known Flow",490869.416726,225650.824612,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007930","Nodes",,21.000000,36.257137,"Default Known Flow Node","Known Flow",490875.451728,225655.350613,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007948","Nodes",,21.000000,36.295923,"Default Known Flow Node","Known Flow",490890.255765,225673.815606,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007932","Nodes",,21.000000,36.578844,"Default Known Flow Node","Known Flow",490965.442752,225702.094625,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007936","Nodes",,21.000000,36.354522,"Default Known Flow Node","Known Flow",490934.120744,225696.425624,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007952","Nodes",,21.000000,36.201057,"Default Known Flow Node","Known Flow",490938.371745,225721.828631,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007939","Nodes",,21.000000,36.672185,"Default Known Flow Node","Known Flow",490961.884751,225649.795611,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007940","Nodes",,21.000000,36.782232,"Default Known Flow Node","Known Flow",491004.325763,225650.532611,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007941","Nodes",,21.000000,35.682587,"Default Known Flow Node","Known Flow",490881.534729,225881.113674,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007945","Nodes",,21.000000,36.242827,"Default Known Flow Node","Known Flow",490944.076746,225754.565640,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007946","Nodes",,21.000000,36.242827,"Default Known Flow Node","Known Flow",490945.554747,225762.820642,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007947","Nodes",,21.000000,36.533552,"Default Known Flow Node","Known Flow",490920.679740,225667.084616,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007972","Nodes",,21.000000,36.595874,"Default Known Flow Node","Known Flow",490959.897767,225660.835716,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007971","Nodes",,21.000000,34.572749,"Default Known Flow Node","Known Flow",490978.766898,225827.301487,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007958","Nodes",,21.000000,36.247376,"Default Known Flow Node","Known Flow",490940.671689,225734.376645,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007951","Nodes",,21.000000,36.259845,"Default Known Flow Node","Known Flow",490911.775738,225735.279635,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007956","Nodes",,21.000000,35.678358,"Default Known Flow Node","Known Flow",490891.934732,225878.264673,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007957","Nodes",,21.000000,35.678358,"Default Known Flow Node","Known Flow",490882.750730,225879.964674,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007959","Nodes",,21.000000,36.247376,"Default Known Flow Node","Known Flow",490955.593750,225731.874634,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007961","Nodes",,21.000000,36.408210,"Default Known Flow Node","Known Flow",490866.993725,225642.676609,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007965","Nodes",,21.000000,35.678358,"Default Known Flow Node","Known Flow",490902.281735,225876.473673,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007973","Nodes",,21.000000,36.538969,"Default Known Flow Node","Known Flow",490963.122752,225693.410623,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007970","Nodes",,21.000000,34.572749,"Default Known Flow Node","Known Flow",490974.551755,225802.365653,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008028","Nodes",,21.000000,40.526949,"Default Known Flow Node","Known Flow",491170.024808,224798.463380,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008029","Nodes",,21.000000,40.526949,"Default Known Flow Node","Known Flow",491172.899809,224790.713377,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008038","Nodes",,21.000000,47.225384,"Default Known Flow Node","Known Flow",491061.274778,224634.338335,,0.000000,,,,,,,-8.020000,,,,,,-7.171628,-8.020000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500008039","Nodes",,21.000000,47.574014,"Default Known Flow Node","Known Flow",491099.399789,224579.463320,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008078","Nodes","P13132252, VICTORIA ROAD CSEP, 11.45 SCMH",22.999998,42.708244,"CSEP Unmatched","Known Flow",491215.567326,224785.068318,,0.000000,,,,,,,,,,,,-11.449999,-10.238795,-11.449999,,"",,,,,,,,,,,,"DC PROFILE"
"80000500008101","Nodes",,21.000000,37.139015,"Default Known Flow Node","Known Flow",491471.649890,224530.838307,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008107","Nodes",,21.000000,47.647091,"Default Known Flow Node","Known Flow",491113.149792,224589.963323,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008124","Nodes",,21.000000,39.489108,"Default Known Flow Node","Known Flow",491340.512854,224610.977329,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008125","Nodes",,21.000000,39.489108,"Default Known Flow Node","Known Flow",491337.389853,224611.550329,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008126","Nodes",,21.000000,41.510063,"Default Known Flow Node","Known Flow",491262.196833,224951.383421,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008129","Nodes",,21.000000,39.532275,"Default Known Flow Node","Known Flow",491275.892837,224660.959342,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008130","Nodes",,21.000000,41.510063,"Default Known Flow Node","Known Flow",491263.513833,224944.850419,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008135","Nodes",,21.000000,35.205015,"Default Known Flow Node","Known Flow",491532.399906,225527.588578,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008228","Nodes",,21.000000,38.150169,"Default Known Flow Node","Known Flow",491669.524944,225404.463545,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008415","Nodes",,21.000000,38.130442,"Default Known Flow Node","Known Flow",491672.774945,225416.088548,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008237","Nodes",,21.000000,38.606930,"Default Known Flow Node","Known Flow",491014.564635,225452.584162,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008239","Nodes",,21.000000,35.880940,"Default Known Flow Node","Known Flow",491307.673845,225766.995643,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008242","Nodes",,21.000000,38.338725,"Default Known Flow Node","Known Flow",491135.899799,225130.588470,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008243","Nodes",,21.000000,38.252099,"Default Known Flow Node","Known Flow",491135.524798,225101.588462,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008244","Nodes",,21.000000,38.338725,"Default Known Flow Node","Known Flow",491136.718799,225138.559472,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008245","Nodes",,21.000000,38.338725,"Default Known Flow Node","Known Flow",491136.757799,225140.885473,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008246","Nodes",,21.000000,38.338725,"Default Known Flow Node","Known Flow",491136.966799,225152.564476,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008251","Nodes",,21.000000,38.194347,"Default Known Flow Node","Known Flow",491371.503863,225368.191535,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008252","Nodes",,21.000000,37.750547,"Default Known Flow Node","Known Flow",491473.624890,225393.982542,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008254","Nodes",,21.000000,36.900868,"Default Known Flow Node","Known Flow",491047.774775,225641.088609,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008258","Nodes",,21.000000,35.162460,"Default Known Flow Node","Known Flow",491019.616767,225875.454673,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008281","Nodes",,21.000000,34.931722,"Default Known Flow Node","Known Flow",491016.743428,225858.534952,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007955","Nodes",,21.000000,35.242202,"Default Known Flow Node","Known Flow",491006.439763,225889.341676,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008263","Nodes",,21.000000,35.650470,"Default Known Flow Node","Known Flow",491362.729860,225776.603646,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008264","Nodes",,21.000000,34.718656,"Default Known Flow Node","Known Flow",491050.690775,225797.327651,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008267","Nodes",,21.000000,34.805180,"Default Known Flow Node","Known Flow",491079.072341,225870.280835,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008266","Nodes",,21.000000,35.110745,"Default Known Flow Node","Known Flow",491080.512784,225878.195673,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008270","Nodes",,21.000000,36.845882,"Default Known Flow Node","Known Flow",491044.686774,225650.634611,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008260","Nodes",,21.000000,36.865184,"Default Known Flow Node","Known Flow",491044.864774,225647.685611,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008271","Nodes",,21.000000,35.085244,"Default Known Flow Node","Known Flow",491069.402781,225742.492636,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008273","Nodes",,21.000000,35.059284,"Default Known Flow Node","Known Flow",491108.623791,225754.859640,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008274","Nodes",,21.000000,35.059284,"Default Known Flow Node","Known Flow",491102.930790,225753.092639,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008277","Nodes",,21.000000,35.162468,"Default Known Flow Node","Known Flow",491020.777767,225875.246673,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008278","Nodes",,21.000000,35.031409,"Default Known Flow Node","Known Flow",491020.601767,225874.262672,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008282","Nodes",,21.000000,34.713371,"Default Known Flow Node","Known Flow",491038.860772,225854.981667,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008285","Nodes",,21.000000,35.699567,"Default Known Flow Node","Known Flow",491351.538857,225818.576657,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008286","Nodes",,21.000000,35.873527,"Default Known Flow Node","Known Flow",491339.678854,225869.109671,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008289","Nodes",,21.000000,35.700521,"Default Known Flow Node","Known Flow",491235.281826,225791.766650,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008291","Nodes",,21.000000,35.154417,"Default Known Flow Node","Known Flow",491070.946781,225880.496674,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008293","Nodes",,21.000000,34.990313,"Default Known Flow Node","Known Flow",491058.509778,225731.653634,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008294","Nodes",,21.000000,34.990313,"Default Known Flow Node","Known Flow",491063.589779,225740.863636,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008295","Nodes",,21.000000,34.768271,"Default Known Flow Node","Known Flow",491077.819783,225813.068656,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008297","Nodes",,21.000000,34.983959,"Default Known Flow Node","Known Flow",491056.751777,225731.142633,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008301","Nodes",,21.000000,35.790755,"Default Known Flow Node","Known Flow",491307.536845,225768.790644,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008302","Nodes",,21.000000,35.901965,"Default Known Flow Node","Known Flow",491114.931793,225688.230622,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008303","Nodes",,21.000000,35.059284,"Default Known Flow Node","Known Flow",491120.657501,225758.594583,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008265","Nodes",,21.000000,34.836959,"Default Known Flow Node","Known Flow",491104.435790,225814.558656,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008284","Nodes",,21.000000,35.756839,"Default Known Flow Node","Known Flow",491315.510847,225769.382644,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008259","Nodes",,21.000000,36.840901,"Default Known Flow Node","Known Flow",491043.621773,225650.082611,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008333","Nodes",,21.000000,46.956189,"Default Known Flow Node","Known Flow",492195.025087,224206.963219,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008341","Nodes",,21.000000,46.940043,"Default Known Flow Node","Known Flow",492174.275081,224195.963216,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008347","Nodes","8347",21.000000,33.005325,"Default Known Flow Node","Known Flow",492444.913100,225004.269485,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008384","Nodes",,21.000000,37.681449,"Default Known Flow Node","Known Flow",492175.400081,224985.838431,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008390","Nodes",,21.000000,32.910560,"Default Known Flow Node","Known Flow",491879.172001,224872.889400,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008398","Nodes",,21.000000,32.910560,"Default Known Flow Node","Known Flow",491880.934001,224872.801400,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008403","Nodes",,21.000000,38.149967,"Default Known Flow Node","Known Flow",491638.149935,225408.838546,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008393","Nodes",,21.000000,37.662335,"Default Known Flow Node","Known Flow",492141.525072,225044.088446,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008432","Nodes",,21.000000,37.818294,"Default Known Flow Node","Known Flow",491640.024936,225542.463582,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008441","Nodes",,21.000000,31.907857,"Default Known Flow Node","Known Flow",492087.275057,225223.213495,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008473","Nodes",,21.000000,34.870136,"Default Known Flow Node","Known Flow",492188.278055,225132.150481,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008462","Nodes",,21.000000,38.083930,"Default Known Flow Node","Known Flow",491639.399936,225426.213550,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008485","Nodes",,21.000000,33.395200,"Default Known Flow Node","Known Flow",492143.900470,225198.333893,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008474","Nodes",,21.000000,34.870136,"Default Known Flow Node","Known Flow",492186.355084,225132.699471,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008475","Nodes",,21.000000,37.805238,"Default Known Flow Node","Known Flow",491646.524938,225555.963586,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008524","Nodes",,21.000000,37.758832,"Default Known Flow Node","Known Flow",491653.524939,225563.588588,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008497","Nodes",,21.000000,38.651806,"Default Known Flow Node","Known Flow",491672.283810,225019.935958,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008498","Nodes",,21.000000,38.651806,"Default Known Flow Node","Known Flow",491672.610945,225022.462441,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008500","Nodes",,21.000000,32.529154,"Default Known Flow Node","Known Flow",492159.025077,225420.463549,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008400","Nodes",,21.000000,35.432489,"Default Known Flow Node","Known Flow",491897.204006,225117.936467,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008527","Nodes",,21.000000,32.557757,"Default Known Flow Node","Known Flow",492161.650078,225396.213542,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008528","Nodes",,21.000000,37.807034,"Default Known Flow Node","Known Flow",491644.149937,225553.588585,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008531","Nodes",,21.000000,34.870136,"Default Known Flow Node","Known Flow",492185.229084,225133.104471,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008537","Nodes",,21.000000,38.565419,"Default Known Flow Node","Known Flow",491685.570948,225035.269444,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008541","Nodes",,21.000000,34.861625,"Default Known Flow Node","Known Flow",492195.015087,225123.898468,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008547","Nodes",,21.000000,31.221834,"Default Known Flow Node","Known Flow",491982.572029,225526.316578,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008548","Nodes",,21.000000,31.859771,"Default Known Flow Node","Known Flow",492057.499049,225291.024514,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008549","Nodes",,21.000000,31.859771,"Default Known Flow Node","Known Flow",492038.098044,225294.088514,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008550","Nodes",,21.000000,31.914963,"Default Known Flow Node","Known Flow",492056.843049,225310.100519,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008551","Nodes",,21.000000,31.663649,"Default Known Flow Node","Known Flow",492061.841051,225475.254564,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008590","Nodes",,21.000000,31.663649,"Default Known Flow Node","Known Flow",492060.436645,225467.936326,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008554","Nodes",,21.000000,31.859050,"Default Known Flow Node","Known Flow",492057.100859,225302.896834,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008553","Nodes",,21.000000,31.859050,"Default Known Flow Node","Known Flow",492041.620045,225309.719519,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008558","Nodes",,21.000000,31.145920,"Default Known Flow Node","Known Flow",491893.827005,225526.385578,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008559","Nodes",,21.000000,33.245861,"Default Known Flow Node","Known Flow",491949.943020,225327.992524,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008562","Nodes",,21.000000,31.912026,"Default Known Flow Node","Known Flow",492056.221049,225339.122527,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008575","Nodes",,21.000000,31.912263,"Default Known Flow Node","Known Flow",492055.834049,225333.135525,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008589","Nodes",,21.000000,31.663649,"Default Known Flow Node","Known Flow",492047.906047,225471.110563,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008566","Nodes",,21.000000,31.096833,"Default Known Flow Node","Known Flow",491840.799990,225517.363575,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008567","Nodes",,21.000000,31.098657,"Default Known Flow Node","Known Flow",491846.249992,225534.508580,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008572","Nodes",,21.000000,31.152446,"Default Known Flow Node","Known Flow",491923.296001,225533.755875,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008584","Nodes",,21.000000,31.868280,"Default Known Flow Node","Known Flow",492001.400034,225339.738527,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008585","Nodes",,21.000000,31.930380,"Default Known Flow Node","Known Flow",492056.338607,225321.616699,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008586","Nodes",,21.000000,31.886627,"Default Known Flow Node","Known Flow",492041.433045,225326.625523,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008587","Nodes",,21.000000,31.860305,"Default Known Flow Node","Known Flow",492057.938755,225282.267488,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008588","Nodes",,21.000000,31.860305,"Default Known Flow Node","Known Flow",492038.230044,225275.663509,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008552","Nodes",,21.000000,31.663649,"Default Known Flow Node","Known Flow",492059.257050,225461.789560,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008591","Nodes",,21.000000,30.669490,"Default Known Flow Node","Known Flow",492132.243070,225326.707523,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008565","Nodes",,21.000000,30.713352,"Default Known Flow Node","Known Flow",492125.596068,225308.013518,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008595","Nodes",,21.000000,31.896182,"Default Known Flow Node","Known Flow",492050.515047,225355.341531,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008597","Nodes",,21.000000,37.579202,"Default Known Flow Node","Known Flow",491858.062903,225018.436134,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008598","Nodes",,21.000000,37.579202,"Default Known Flow Node","Known Flow",491855.251994,225010.536437,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008599","Nodes",,21.000000,34.736233,"Default Known Flow Node","Known Flow",492208.960890,225170.612063,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008600","Nodes",,21.000000,34.736233,"Default Known Flow Node","Known Flow",492210.044091,225170.224481,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008602","Nodes",,21.000000,38.520797,"Default Known Flow Node","Known Flow",491696.544972,225064.879650,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008603","Nodes",,21.000000,38.520797,"Default Known Flow Node","Known Flow",491696.419951,225063.887452,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008604","Nodes",,21.000000,32.094538,"Default Known Flow Node","Known Flow",492104.938662,225391.965015,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008607","Nodes",,21.000000,41.628210,"Default Known Flow Node","Known Flow",492207.420090,225886.965676,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008643","Nodes",,21.000000,41.596582,"Default Known Flow Node","Known Flow",492205.024124,225894.900681,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008610","Nodes",,21.000000,40.148603,"Default Known Flow Node","Known Flow",492084.686057,225925.228686,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008611","Nodes",,21.000000,40.148603,"Default Known Flow Node","Known Flow",492092.102059,225923.900686,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500008614","Nodes",,21.000000,40.148603,"Default Known Flow Node","Known Flow",492094.932060,225934.223689,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
