"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"80620000000051","Nodes","51",21.000000,29.443781,"DDS demands","Known Flow",476709.611873,195659.555451,,0.000000,,,,,-8.949999,,,,,-8.003250,-8.949999,,"",,,,,"D1 PROFILE",,,,
"80620000000179","Nodes","179",21.000000,30.420461,"DDS demands","Known Flow",476156.050722,196408.328654,,0.000000,,,,,-3.219999,,,,,-2.879381,-3.219999,,"",,,,,"D1 PROFILE",,,,
"80620000000130","Nodes","130",21.000000,29.501584,"DDS demands","Known Flow",476377.844783,196379.180646,,0.000000,,,,,-2.109999,,,,,-1.886799,-2.109999,,"",,,,,"D1 PROFILE",,,,
"80620000000022","Nodes","22",21.000000,30.780086,"DDS demands","Known Flow",476586.433840,195582.160430,,0.000000,,,,,-1.669999,,,,,-1.493343,-1.669999,,"",,,,,"D1 PROFILE",,,,
"80620000000158","Nodes","158",21.000000,32.302206,"Default Known Flow Node","Known Flow",475932.642676,196408.196545,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000157","Nodes","157",21.000000,32.301252,"Default Known Flow Node","Known Flow",475932.909921,196409.027731,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000163","Nodes","163",21.000000,36.174805,"Default Known Flow Node","Known Flow",476486.837683,196136.064831,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000159","Nodes","159",21.000000,26.686293,"Default Known Flow Node","Known Flow",477041.662652,195310.233607,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000162","Nodes","162",21.000000,36.174805,"Default Known Flow Node","Known Flow",476486.895533,196133.859194,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000192","Nodes","Logger 0179, New Road",21.000000,25.696181,"Val Log Post","Known Flow",476907.682127,195809.053042,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"806200-8744","Nodes","8744",21.000000,34.705764,"Default Known Flow Node","Known Flow",476457.988805,195870.547508,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
