"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80005800001088","Nodes","1088",21.000000,39.499805,"Default Known Flow Node","Known Flow",479738.896697,135701.189136,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000078","Nodes","78",21.000000,39.499805,"DDS demands","Known Flow",479740.396698,135700.189135,,0.000000,,,,,,,-21.990000,,,,,,,,,,,-19.663852,-21.990000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800001092","Nodes","1092",21.000000,39.500171,"Default Known Flow Node","Known Flow",479742.146010,135699.562214,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000095","Nodes","95",21.000000,39.533804,"DDS demands","Known Flow",480514.521908,135550.189094,,0.000000,,-5.010000,,,,,,,,,,,,,,,,-4.480031,-5.010000,,"",,"C2 PROFILE",,,,,,,,,,,,,,,
"80005800009465","Nodes","-72",21.000000,42.115953,"Default Known Flow Node","Known Flow",478870.396461,134253.938742,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009027","Nodes","-1462896",21.000000,42.115953,"Default Known Flow Node","Known Flow",478872.646462,134253.813742,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009457","Nodes","-579",21.000000,32.257421,"Default Known Flow Node","Known Flow",479705.896688,135960.314206,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009458","Nodes","-580",21.000000,32.257421,"Default Known Flow Node","Known Flow",479702.396687,135961.439206,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000108","Nodes","108,",21.000000,23.282213,"Default Known Flow Node","Known Flow",480947.204026,136510.622356,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009034","Nodes","-1463192",21.000000,35.030595,"Default Known Flow Node","Known Flow",479717.021691,135081.813967,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009447","Nodes","-436",21.000000,35.030595,"Default Known Flow Node","Known Flow",479726.146694,135075.563965,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009025","Nodes","-1462834",21.000000,37.585206,"Default Known Flow Node","Known Flow",479816.521718,135249.814013,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009448","Nodes","-472",21.000000,37.585206,"Default Known Flow Node","Known Flow",479817.021719,135245.689012,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001053","Nodes","1053",21.000000,28.563520,"Default Known Flow Node","Known Flow",480279.896845,134873.188910,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000542","Nodes","542",21.000000,28.512861,"DDS demands","Known Flow",480287.271847,134876.313911,,0.000000,,,,,,,-3.479999,,,,,,,,,,,-3.111878,-3.479999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009047","Nodes","-200",21.000000,38.051049,"Default Known Flow Node","Known Flow",479387.489602,135217.435004,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009121","Nodes","-265509",21.000000,38.051049,"Default Known Flow Node","Known Flow",479386.983602,135216.175004,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001067","Nodes","1067",21.000000,39.461713,"Default Known Flow Node","Known Flow",479209.146553,133991.688670,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001070","Nodes","1070",21.000000,39.528921,"Default Known Flow Node","Known Flow",480641.021943,135631.814117,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000097","Nodes","97",21.000000,39.525478,"DDS demands","Known Flow",480687.271955,135647.439121,,0.000000,,,,,,,-13.510000,,,,,,,,,,,-12.080884,-13.510000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009100","Nodes","-263",21.000000,29.609071,"Default Known Flow Node","Known Flow",479422.201532,136359.922559,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009099","Nodes","-262",21.000000,29.556495,"Default Known Flow Node","Known Flow",479424.426612,136346.008311,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001118","Nodes","1118, P00041343, LINDFORD CHASE 10.98",22.999998,22.894704,"CSEP DDS Matched","Known Flow",480662.521949,136373.314318,,0.000000,,,,,,,,-4.460000,,,,,,,,,,-3.988211,-4.460000,,"",,,,,,,,"DC PROFILE",,,,,,,,,
"80005800009038","Nodes","-1463278",21.000000,22.894704,"Default Known Flow Node","Known Flow",480667.771950,136366.939317,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000950","Nodes","950",21.000000,30.996413,"Default Known Flow Node","Known Flow",480158.651812,134362.141771,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000949","Nodes","949",21.000000,30.996413,"Default Known Flow Node","Known Flow",480161.563812,134368.894773,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009030","Nodes","-1462987",21.000000,30.952707,"Default Known Flow Node","Known Flow",480163.892813,134375.558775,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009041","Nodes",,21.000000,37.627305,"Default Known Flow Node","Known Flow",479541.521644,135013.438948,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001008","Nodes","1008",21.000000,30.956482,"Default Known Flow Node","Known Flow",479635.771669,136422.439332,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009445","Nodes","-387",21.000000,31.248043,"Default Known Flow Node","Known Flow",479960.646758,134839.688901,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001051","Nodes","1051",21.000000,31.248043,"Default Known Flow Node","Known Flow",479965.396759,134869.813909,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001058","Nodes","1058, P00098572, CHASE ROAD, 8.86",22.999998,24.174050,"CSEP DDS Matched","Known Flow",480853.878362,136396.252934,,0.000000,,,,,,,,-3.469999,,,,,,,,,,-3.102936,-3.469999,,"",,,,,,,,"DC PROFILE",,,,,,,,,
"80005800001057","Nodes","1057",21.000000,23.721896,"Default Known Flow Node","Known Flow",480884.272009,136458.939342,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000201","Nodes","201",21.000000,42.072942,"DDS demands","Known Flow",478820.646447,134222.313733,,0.000000,,,,,,,-15.310000,,,,,,,,,,,-13.690476,-15.310000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009046","Nodes","-193",21.000000,37.748682,"Default Known Flow Node","Known Flow",479659.977676,135186.325995,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009040","Nodes","-1463304",21.000000,37.913444,"Default Known Flow Node","Known Flow",479611.804663,135186.962996,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000482","Nodes","MPRN 9302876901",21.000000,37.914693,"DDS demands","Known Flow",479612.119521,135187.884044,,0.000000,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"","C1 PROFILE",,,,,,,,,,,,,,,,
"80005800000236","Nodes","236",21.000000,36.419207,"DDS demands","Known Flow",479617.396664,134032.313681,,0.000000,,,,,,,-25.120000,,,,,,,,,,,-22.462754,-25.120000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009044","Nodes","-187",21.000000,36.854109,"Default Known Flow Node","Known Flow",479662.994677,135161.753989,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009043","Nodes","-186",21.000000,36.787673,"Default Known Flow Node","Known Flow",479668.114483,135161.621441,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000265","Nodes","265",21.000000,35.446794,"DDS demands","Known Flow",479714.771691,135160.938989,,0.000000,,,,,,,-8.090000,,,,,,,,,,,-7.234223,-8.090000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009035","Nodes","-1463196",21.000000,23.311993,"Default Known Flow Node","Known Flow",480944.676025,136507.907355,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009454","Nodes","-5",21.000000,36.653421,"Default Known Flow Node","Known Flow",479565.326650,133934.790655,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001071","Nodes","1071",21.000000,35.446659,"DDS demands","Known Flow",479713.896691,135116.688976,,0.000000,,,,,,,-0.209999,,,,,,,,,,,-0.187785,-0.209999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009450","Nodes","-4904553",21.000000,32.005306,"Default Known Flow Node","Known Flow",480999.019261,135592.938524,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009453","Nodes","-4904656",21.000000,31.966279,"Default Known Flow Node","Known Flow",481001.144551,135593.188813,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000746","Nodes","746",21.000000,38.047601,"DDS demands","Known Flow",479363.146595,134005.438674,,0.000000,,,,,,,-2.789999,,,,,,,,,,,-2.494867,-2.789999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009031","Nodes","-1463005",21.000000,38.090945,"Default Known Flow Node","Known Flow",479372.271598,134040.438684,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001009","Nodes","1009",21.000000,26.936235,"DDS demands","Known Flow",479435.760615,136279.396293,,0.000000,,,,,,,-19.190000,,,,,,,,,,,-17.160042,-19.190000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800001010","Nodes","1010",21.000000,26.936235,"Default Known Flow Node","Known Flow",479454.932620,136278.270293,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001002","Nodes","1002",21.000000,20.821366,"Default Known Flow Node","Known Flow",478499.021360,134978.063939,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001003","Nodes","1003. 5.54, 8.93",21.000000,20.821366,"DDS demands","Known Flow",478494.024423,134938.238182,,0.000000,,,,,,,-8.930000,,,,,,,,,,,-7.985365,-8.930000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009036","Nodes","-1463208",21.000000,30.774529,"Default Known Flow Node","Known Flow",480134.014805,134497.834808,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000956","Nodes","956",21.000000,30.774529,"DDS demands","Known Flow",480133.521805,134498.813808,,0.000000,,,,,,,-2.079999,,,,,,,,,,,-1.859973,-2.079999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000955","Nodes","955",21.000000,30.785658,"DDS demands","Known Flow",480130.566804,134472.088801,,0.000000,,,,,,,-2.980000,,,,,,,,,,,-2.664769,-2.980000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000953","Nodes","953",21.000000,30.867819,"DDS demands","Known Flow",480159.653812,134442.317793,,0.000000,,,,,,,-1.059999,,,,,,,,,,,-0.947870,-1.059999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009276","Nodes","-270455",21.000000,30.921969,"Default Known Flow Node","Known Flow",480162.774813,134419.061787,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009456","Nodes","-577",21.000000,32.257421,"Default Known Flow Node","Known Flow",479735.655530,135945.684863,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009196","Nodes",,21.000000,32.257421,"Default Known Flow Node","Known Flow",479763.021704,135997.439216,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001111","Nodes","1111, P00078644, Maple Gardens, Camp Road, 86.49",30.000000,38.958464,"CSEP DDS Matched","Known Flow",479791.771712,135719.439141,,0.000000,,,,,,,,-59.919996,,,,,,,,,,-53.581533,-59.919996,,"",,,,,,,,"DC PROFILE",,,,,,,,,
"80005800009455","Nodes","-558",21.000000,38.958464,"Default Known Flow Node","Known Flow",479794.396712,135715.564139,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009033","Nodes","-1463163",21.000000,19.193373,"Default Known Flow Node","Known Flow",478308.271308,134998.313944,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001036","Nodes","1036",21.000000,27.385399,"DDS demands","Known Flow",479774.396707,136251.939285,,0.000000,,,,,,,-6.639999,,,,,,,,,,,-5.937606,-6.639999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800001034","Nodes","1034",21.000000,27.583170,"DDS demands","Known Flow",479819.771719,136249.314285,,0.000000,,,,,,,-4.039999,,,,,,,,,,,-3.612640,-4.039999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800001037","Nodes","1037",21.000000,27.526646,"DDS demands","Known Flow",479814.271718,136214.689275,,0.000000,,,,,,,-4.880000,,,,,,,,,,,-4.363783,-4.880000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000946","Nodes","946",21.000000,31.008524,"Default Known Flow Node","Known Flow",480146.188708,134355.557616,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000947","Nodes","947",21.000000,31.008524,"Default Known Flow Node","Known Flow",480142.908807,134358.199770,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001005","Nodes","1005",21.000000,29.398271,"DDS demands","Known Flow",479426.503612,136337.989309,,0.000000,,,,,,,-4.810000,,,,,,,,,,,-4.301188,-4.810000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000170","Nodes","170",21.000000,31.125269,"DDS demands","Known Flow",480697.146958,136106.064246,,0.000000,,,,,,,-6.049999,,,,,,,,,,,-5.410018,-6.049999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800001097","Nodes","1097",21.000000,35.522600,"Default Known Flow Node","Known Flow",479989.146765,135167.188990,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000844","Nodes","844,",21.000000,29.706166,"DDS demands","Known Flow",479792.994712,136644.332392,,0.000000,,-246.399992,,,,,0.000000,,,,,,,,,,,-220.335283,-246.399992,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,,,
"80005800001049","Nodes","1049",21.000000,31.185335,"DDS demands","Known Flow",479913.951423,136522.821275,,0.000000,-0.209999,,,,,,,,,,,,-15.370000,,,,,-25.601458,-28.630000,,"","C1 PROFILE",,,,,,,,,,,,"IH PROFILE",,,,
"80005800001048","Nodes","1048",21.000000,31.127772,"Default Known Flow Node","Known Flow",479949.010755,136638.316391,,0.000000,,,,,,,-3.459999,,,,,,,,,,,-3.093993,-3.459999,,"",,,,,,,"",,,,,,,,,,
"80005800001054","Nodes","1054",21.000000,30.774529,"Default Known Flow Node","Known Flow",480134.396805,134523.688815,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009462","Nodes",,21.000000,22.749075,"DDS demands","Known Flow",480633.646941,136338.814309,,0.000000,,,,,,,-5.530000,,,,,,,,,,,-4.945025,-5.530000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800001055","Nodes","1055",21.000000,22.793325,"Default Known Flow Node","Known Flow",480648.771945,136324.939305,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009470","Nodes",,21.000000,32.564527,"Default Known Flow Node","Known Flow",479365.646596,134413.188785,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000077","Nodes","77",21.000000,39.497557,"DDS demands","Known Flow",479671.521679,135722.314141,,0.000000,,,,,,,-2.910000,,,,,,,,,,,-2.602174,-2.910000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009032","Nodes","-1463051",21.000000,32.603156,"Default Known Flow Node","Known Flow",479375.146598,134409.938784,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000743","Nodes","743",21.000000,36.622077,"DDS demands","Known Flow",479582.023008,133941.190379,,0.000000,,,,,,,-6.170000,,,,,,,,,,,-5.517324,-6.170000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000600","Nodes","600",21.000000,37.670710,"DDS demands","Known Flow",479521.599095,135016.859908,,0.000000,-3.229999,-6.000000,,,,,,,,,-10.529999,,,,,,,-17.669744,-19.759998,,"","C1 PROFILE","C2 PROFILE",,,,,,,,,"I2 PROFILE",,,,,,
"80005800001106","Nodes","1106",21.000000,37.472792,"Default Known Flow Node","Known Flow",479803.521715,135256.814015,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009449","Nodes","-480",21.000000,37.573822,"Default Known Flow Node","Known Flow",479804.396715,135280.189021,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001044","Nodes","1044",21.000000,30.384453,"Default Known Flow Node","Known Flow",479718.516965,136150.350253,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000218","Nodes","218",21.000000,30.384399,"DDS demands","Known Flow",479720.146692,136150.564258,,0.000000,,,,,,,-10.750000,,,,,,,,,,,-9.612842,-10.750000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009045","Nodes","-190",21.000000,37.961485,"Default Known Flow Node","Known Flow",479339.996589,135166.849990,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001109","Nodes","1109,",21.000000,31.837273,"DDS demands","Known Flow",479271.362365,134185.200318,,0.000000,,,,-7.129999,,,-2.720000,,,,,,,,,,,-8.808046,-9.850000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,,,
"80005800000062","Nodes","62",21.000000,30.956876,"Default Known Flow Node","Known Flow",479649.662673,136507.857355,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000064","Nodes","64",21.000000,31.042165,"DDS demands","Known Flow",479619.314665,136542.560364,,0.000000,-11.300000,,,,,,,,,,,,,,,,,-10.104662,-11.300000,,"","C1 PROFILE",,,,,,,,,,,,,,,,
"80005800000002","Nodes","Forest Road/Conde Way DG, GCM, Tel, Clocked, Site ID 5658",21.000000,40.000000,"Default Known Pressure Node","Known Pressure",479830.521722,134656.938851,,1713.999947,,,,,,,,,,,,,,,,,,988.370459,1105.290390,,"",,,,,,,,,,,,,,,,,
"80005800009119","Nodes","-265504",21.000000,35.527823,"Default Known Flow Node","Known Flow",479363.771595,134088.188697,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001011","Nodes","1011",21.000000,26.936235,"Default Known Flow Node","Known Flow",479433.713614,136286.769295,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001062","Nodes","1062",21.000000,35.834185,"Default Known Flow Node","Known Flow",480316.646855,134808.563893,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001061","Nodes","1061",21.000000,35.834185,"Default Known Flow Node","Known Flow",480302.271851,134805.063892,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001064","Nodes","1064",21.000000,30.924879,"Default Known Flow Node","Known Flow",480162.736813,134413.326785,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001063","Nodes","1063",21.000000,30.837478,"Default Known Flow Node","Known Flow",480209.628825,134405.794783,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000951","Nodes","951",21.000000,30.930624,"DDS demands","Known Flow",480161.518812,134402.064782,,0.000000,,,,,,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000948","Nodes","948",21.000000,30.996413,"Default Known Flow Node","Known Flow",480154.732810,134371.072774,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000758","Nodes","758",21.000000,35.834128,"DDS demands","Known Flow",480315.271854,134811.313893,,0.000000,,,,,,,-0.519999,,,,,,,,,,,-0.464993,-0.519999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800001041","Nodes","1041",21.000000,30.346696,"DDS demands","Known Flow",479740.396698,136189.439268,,0.000000,,,,,,,-1.399999,,,,,,,,,,,-1.251905,-1.399999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800001039","Nodes","1039",21.000000,30.311144,"DDS demands","Known Flow",479716.146691,136222.689277,,0.000000,,,,,,,-1.259999,,,,,,,,,,,-1.126714,-1.259999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009466","Nodes","-756",21.000000,22.354202,"Default Known Flow Node","Known Flow",480985.810037,136550.560367,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009022","Nodes","-1462606",21.000000,23.170148,"Default Known Flow Node","Known Flow",480959.624030,136504.582354,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001068","Nodes","1068",21.000000,39.461713,"Default Known Flow Node","Known Flow",479196.600550,133976.017666,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009469","Nodes","-759",21.000000,22.265591,"Default Known Flow Node","Known Flow",480973.555033,136587.284377,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009468","Nodes","-758",21.000000,22.309895,"Default Known Flow Node","Known Flow",480973.505033,136561.754370,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009460","Nodes",,21.000000,33.539891,"DDS demands","Known Flow",479803.271715,136024.564224,,0.000000,-12.799999,,,,,,,,,,,,,,,,,-11.445988,-12.799999,,"","C1 PROFILE",,,,,,,,,,,,,,,,
"80005800009459","Nodes","-587",21.000000,34.394615,"Default Known Flow Node","Known Flow",479868.396733,136014.189221,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001052","Nodes","1052",21.000000,28.563520,"Default Known Flow Node","Known Flow",480296.646849,134856.438906,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000479","Nodes","479",21.000000,37.871982,"DDS demands","Known Flow",479510.146635,135020.938950,,0.000000,,,,,,,,,,,-7.739999,,,,,,,-6.921246,-7.739999,,"",,,,,,,,,,,"I2 PROFILE",,,,,,
"80005800009439","Nodes",,21.000000,36.205175,"DDS demands","Known Flow",479700.067358,134180.066347,,0.000000,,,-4.179999,,,,-16.489999,,,,,,,,,,,-18.483482,-20.669998,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,,,,,
"80005800009440","Nodes","-298",21.000000,36.127360,"Default Known Flow Node","Known Flow",479744.896699,134263.938744,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009024","Nodes","-1462770",21.000000,36.127360,"Default Known Flow Node","Known Flow",479746.271699,134268.313746,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009337","Nodes","-270650",21.000000,41.458923,"Default Known Flow Node","Known Flow",480640.146943,135531.689089,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009451","Nodes","-4904559",21.000000,42.000716,"Default Known Flow Node","Known Flow",480668.770597,135527.689277,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001038","Nodes","1038",21.000000,30.366576,"DDS demands","Known Flow",479718.146692,136152.814258,,0.000000,,,,,,,-6.099999,,,,,,,,,,,-5.454729,-6.099999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
