"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80001200000091","Nodes","91","21.000000","45.054071","DDS demands","Known Flow","485838.750000","234246.562500","","0.000000","","","","","","-7.461000","","","","","","","-6.671759","-7.461000","","","","","","","","D1 PROFILE","","","","","",""
"80001200002287","Nodes","2287","21.000000","38.821968","DDS demands","Known Flow","486342.093750","233310.093750","","0.000000","","","","","","-2.989000","","","","","","","-2.672817","-2.989000","","","","","","","","D1 PROFILE","","","","","",""
"80001200002285","Nodes","2285","21.000000","38.831026","DDS demands","Known Flow","486356.375000","233313.406250","","0.000000","","","","","","-2.042999","","","","","","","-1.826887","-2.042999","","","","","","","","D1 PROFILE","","","","","",""
"80001200002286","Nodes","2286","21.000000","38.740537","DDS demands","Known Flow","486391.500000","233320.593750","","0.000000","","","","","","-1.271000","","","","","","","-1.136550","-1.271000","","","","","","","","D1 PROFILE","","","","","",""
"800012-1462950","Nodes","-1462950","21.000000","43.789388","Default Known Flow Node","Known Flow","487665.843750","232490.265625","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-390827","Nodes","-390827","21.000000","26.504183","Default Known Flow Node","Known Flow","487715.625000","234014.875000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-286","Nodes","-286","21.000000","43.411347","Default Known Flow Node","Known Flow","485176.968750","234047.593750","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1642","Nodes","-1642","21.000000","36.938754","Default Known Flow Node","Known Flow","487151.125000","233655.406250","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002577","Nodes","2577","21.000000","35.591386","DDS demands","Known Flow","485531.406250","234608.296875","","0.000000","","","","","","-0.792999","","","","","","","-0.709114","-0.792999","","","","","","","","D1 PROFILE","","","","","",""
"80001200000634","Nodes","634","21.000000","35.196586","DDS demands","Known Flow","485514.781250","234597.906250","","0.000000","","-30.360001","","","","-5.337000","","","","","","","-31.920897","-35.697002","","","","C2 PROFILE","","","","D1 PROFILE","","","","","",""
"800012-2080","Nodes","-2080","21.000000","31.081681","Default Known Flow Node","Known Flow","488198.125000","233953.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-2081","Nodes","-2081","21.000000","31.081681","Default Known Flow Node","Known Flow","488185.375000","233956.625000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1308","Nodes","-1308","21.000000","44.112448","Default Known Flow Node","Known Flow","487778.531250","232408.843750","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1497","Nodes","-1497","21.000000","43.571058","Default Known Flow Node","Known Flow","487633.687500","233032.453125","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1501","Nodes","-1501","21.000000","43.817679","Default Known Flow Node","Known Flow","487632.281250","233035.687500","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-693","Nodes","-693","21.000000","46.602892","Default Known Flow Node","Known Flow","486228.625000","234040.093750","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-706","Nodes","-706","21.000000","46.645648","Default Known Flow Node","Known Flow","486129.093750","234070.203125","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-268","Nodes","-268","21.000000","37.737117","Default Known Flow Node","Known Flow","485202.281250","233989.593750","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1462776","Nodes","-1462776","21.000000","43.807249","Default Known Flow Node","Known Flow","487758.343750","232443.343750","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000929","Nodes","929","21.000000","40.053363","DDS demands","Known Flow","487436.812500","232375.171875","","0.000000","","","","","","-7.938999","","","","","","","-7.099195","-7.938999","","","","","","","","D1 PROFILE","","","","","",""
"800012-1462573","Nodes","-1462573","21.000000","40.053363","Default Known Flow Node","Known Flow","487433.093750","232392.281250","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000044","Nodes","44","21.000000","40.352258","DDS demands","Known Flow","486139.593750","234734.875000","","0.000000","","","","","","-24.833000","","","","","","","-22.206112","-24.833000","","","","","","","","D1 PROFILE","","","","","",""
"800012-1273132","Nodes","-1273132","21.000000","47.524481","Default Known Flow Node","Known Flow","486108.375000","233571.750000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1341156","Nodes","-1341156","21.000000","42.494467","Default Known Flow Node","Known Flow","484932.625000","234017.125000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1341155","Nodes","-1341155","21.000000","42.451403","Default Known Flow Node","Known Flow","484924.250000","234025.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-944","Nodes","-944","21.000000","42.523633","Default Known Flow Node","Known Flow","485942.500000","234978.687500","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1463093","Nodes","-1463093","21.000000","42.480721","Default Known Flow Node","Known Flow","485943.031250","234966.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000079","Nodes","79","21.000000","36.561411","DDS demands","Known Flow","485777.812500","234471.796875","","0.000000","","","","","","-4.971000","","","","","","","-4.445157","-4.971000","","","","","","","","D1 PROFILE","","","","","",""
"800012-1273","Nodes","-1273","21.000000","40.125857","Default Known Flow Node","Known Flow","487389.468750","232334.437500","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000932","Nodes","932","21.000000","40.163813","Default Known Flow Node","Known Flow","487412.218750","232342.421875","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000930","Nodes","930","21.000000","40.231617","DDS demands","Known Flow","487433.562500","232336.500000","","0.000000","","","","","","-7.766000","","","","","","","-6.944496","-7.766000","","","","","","","","D1 PROFILE","","","","","",""
"800012-1266","Nodes","-1266","21.000000","40.594022","Default Known Flow Node","Known Flow","487492.468750","232311.156250","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1261","Nodes","-1261","21.000000","40.721012","Default Known Flow Node","Known Flow","487519.500000","232304.781250","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-760","Nodes","-760","21.000000","41.093338","Default Known Flow Node","Known Flow","485767.656250","234359.437500","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-324705","Nodes","-324705","21.000000","37.667266","Default Known Flow Node","Known Flow","487442.375000","232670.875000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-324704","Nodes","-324704","21.000000","37.667266","Default Known Flow Node","Known Flow","487437.375000","232692.625000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1463231","Nodes","-1463231","21.000000","43.875004","Default Known Flow Node","Known Flow","487641.781250","232459.546875","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-511","Nodes","-511","21.000000","40.220583","Default Known Flow Node","Known Flow","486341.062500","233174.812500","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1780","Nodes","-1780","21.000000","32.098997","Default Known Flow Node","Known Flow","487820.500000","234343.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-759938","Nodes","-759938","21.000000","46.741323","Default Known Flow Node","Known Flow","486217.125000","234022.875000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-759937","Nodes","-759937","21.000000","46.698563","Default Known Flow Node","Known Flow","486200.875000","234029.750000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1886","Nodes","-1886","21.000000","47.566830","Default Known Flow Node","Known Flow","487121.250000","234623.125000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1006","Nodes","-1006","21.000000","47.516364","Default Known Flow Node","Known Flow","485792.687500","235177.890625","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002569","Nodes","2569","21.000000","49.224986","DDS demands","Known Flow","487254.000000","234726.500000","","0.000000","-53.669996","","","","","","","","","","","","-47.992671","-53.669996","","","C1 PROFILE","","","","","","","","","","",""
"800012-324692","Nodes","-324692","21.000000","36.268845","Default Known Flow Node","Known Flow","487142.125000","232684.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000910","Nodes","910","21.000000","36.172886","DDS demands","Known Flow","487116.375000","232678.125000","","0.000000","","","","","","","","-7.080000","","","","","-6.331062","-7.080000","","","","","","","","","","I2 PROFILE","","","",""
"80001200002556","Nodes","2556","21.000000","38.075748","Default Known Flow Node","Known Flow","487393.000000","232415.781250","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000933","Nodes","933","21.000000","38.092938","DDS demands","Known Flow","487397.718750","232416.812500","","0.000000","","","","","","-14.383000","","","","","","","-12.861535","-14.383000","","","","","","","","D1 PROFILE","","","","","",""
"800012-563","Nodes","-563","21.000000","41.118180","Default Known Flow Node","Known Flow","485508.375000","233375.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-561","Nodes","-561","21.000000","41.075079","Default Known Flow Node","Known Flow","485509.250000","233370.750000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001867","Nodes","1867","21.000000","43.606347","DDS demands","Known Flow","485477.500000","233789.625000","","0.000000","","","","","","-2.428999","","","","","","","-2.172055","-2.428999","","","","","","","","D1 PROFILE","","","","","",""
"800012-600","Nodes","-600","21.000000","46.558446","Default Known Flow Node","Known Flow","486461.406250","233509.906250","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001964","Nodes","1964","21.000000","39.801236","DDS demands","Known Flow","485442.812500","234761.812500","","0.000000","","","","","","-1.320999","","","","","","","-1.181261","-1.320999","","","","","","","","D1 PROFILE","","","","","",""
"800012-873","Nodes","-873","21.000000","40.953870","Default Known Flow Node","Known Flow","485498.406250","234839.625000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000815","Nodes","815","21.000000","47.176908","DDS demands","Known Flow","487669.937500","232619.453125","","0.000000","","","","","","-6.718999","","","","","","","-6.008249","-6.718999","","","","","","","","D1 PROFILE","","","","","",""
"800012-1363","Nodes","-1363","21.000000","47.176908","Default Known Flow Node","Known Flow","487675.843750","232604.703125","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1359","Nodes","-1359","21.000000","47.176908","Default Known Flow Node","Known Flow","487677.843750","232595.156250","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1463470","Nodes","-1463470","21.000000","47.219471","Default Known Flow Node","Known Flow","487693.156250","232524.265625","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1462819","Nodes","-1462819","21.000000","69.845075","Default Known Flow Node","Known Flow","488426.500000","233975.875000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002433","Nodes","2433","21.000000","69.845075","Default Known Flow Node","Known Flow","488425.625000","233974.625000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1760","Nodes","-1760","21.000000","29.427367","Default Known Flow Node","Known Flow","487704.812500","234221.890625","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1463693","Nodes","-1463693","21.000000","27.536250","Default Known Flow Node","Known Flow","487701.000000","234209.703125","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002580","Nodes","2580","21.000000","39.580324","DDS demands","Known Flow","486080.218750","234778.296875","","0.000000","","","","-5.140000","","","","","","","","","-4.596280","-5.140000","","","","","","C4 PROFILE","","","","","","","",""
"800012-1212","Nodes","-1212","21.000000","39.014149","Default Known Flow Node","Known Flow","487513.875000","232161.125000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-793","Nodes","-793","21.000000","43.586103","Default Known Flow Node","Known Flow","485906.375000","234522.546875","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-639","Nodes","-639","21.000000","49.907228","Default Known Flow Node","Known Flow","486125.781250","233729.625000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-241563","Nodes","-241563","21.000000","37.004611","Default Known Flow Node","Known Flow","487317.500000","232646.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000905","Nodes","905","21.000000","37.030538","DDS demands","Known Flow","487318.375000","232641.750000","","0.000000","","","","","","","","-56.110000","","","","","-50.174568","-56.110000","","","","","","","","","","I2 PROFILE","","","",""
"800012-1210","Nodes","-1210","21.000000","38.927799","Default Known Flow Node","Known Flow","487456.250000","232126.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1174","Nodes","-1174","21.000000","37.962352","Default Known Flow Node","Known Flow","487558.250000","231843.625000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001074","Nodes","1074","21.000000","38.135871","Default Known Flow Node","Known Flow","487100.250000","233550.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000934","Nodes","934","21.000000","37.859390","DDS demands","Known Flow","487411.500000","232419.843750","","0.000000","","","","","","-19.587998","","","","","","","-17.515940","-19.587998","","","","","","","","D1 PROFILE","","","","","",""
"800012-1335","Nodes","-1335","21.000000","37.859390","Default Known Flow Node","Known Flow","487396.187500","232488.265625","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000908","Nodes","908","21.000000","36.285551","DDS demands","Known Flow","487186.875000","232697.625000","","0.000000","","","","","","","","-15.989999","","","","","-14.298544","-15.989999","","","","","","","","","","I2 PROFILE","","","",""
"80001200002314","Nodes","2314","21.000000","36.784739","DDS demands","Known Flow","487208.000000","232617.750000","","0.000000","-10.039999","","","","","","","-46.199998","","","","","-50.290814","-56.239998","","","C1 PROFILE","","","","","","","I2 PROFILE","","","",""
"800012-1273135","Nodes","-1273135","21.000000","47.396528","Default Known Flow Node","Known Flow","486182.875000","233490.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1273137","Nodes","-1273137","21.000000","47.396528","Default Known Flow Node","Known Flow","486212.000000","233499.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000046","Nodes","46","21.000000","39.303872","DDS demands","Known Flow","486046.812500","234785.265625","","0.000000","","","","","","-3.141000","","","","","","","-2.808738","-3.141000","","","","","","","","D1 PROFILE","","","","","",""
"80001200000047","Nodes","47","21.000000","39.419988","DDS demands","Known Flow","485978.343750","234756.343750","","0.000000","","","","","","-6.850999","","","","","","","-6.126286","-6.850999","","","","","","","","D1 PROFILE","","","","","",""
"800012-1610","Nodes","-1610","21.000000","37.657321","Default Known Flow Node","Known Flow","487199.250000","233555.125000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002163","Nodes","2163","21.000000","45.921706","DDS demands","Known Flow","484695.500000","232968.250000","","0.000000","","","","","","-2.947999","","","","","","","-2.636154","-2.947999","","","","","","","","D1 PROFILE","","","","","",""
"80001200000647","Nodes","647","21.000000","43.462125","DDS demands","Known Flow","485814.968750","234827.687500","","0.000000","","","","","","-11.303000","","","","","","","-10.107344","-11.303000","","","","","","","","D1 PROFILE","","","","","",""
"800012-1462736","Nodes","-1462736","21.000000","43.462125","Default Known Flow Node","Known Flow","485814.937500","234862.093750","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1463155","Nodes","-1463155","21.000000","44.112448","Default Known Flow Node","Known Flow","487815.000000","232416.625000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000784","Nodes","784","21.000000","44.771767","DDS demands","Known Flow","487845.687500","232282.656250","","0.000000","","","","","","-11.404999","","","","","","","-10.198555","-11.404999","","","","","","","","D1 PROFILE","","","","","",""
"800012-1463662","Nodes","-1463662","21.000000","43.089948","Default Known Flow Node","Known Flow","485642.312500","234954.687500","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002415","Nodes","2415","21.000000","35.923384","DDS demands","Known Flow","487184.875000","232714.625000","","0.000000","","","","","","","","-8.300000","","","","","-7.422008","-8.300000","","","","","","","","","","I2 PROFILE","","","",""
"800012-324693","Nodes","-324693","21.000000","35.984477","Default Known Flow Node","Known Flow","487185.250000","232713.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-272521","Nodes","-272521","21.000000","46.698563","Default Known Flow Node","Known Flow","486147.000000","234042.875000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1505","Nodes","-1505","21.000000","43.223403","Default Known Flow Node","Known Flow","487446.625000","233052.843750","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1504","Nodes","-1504","21.000000","43.223403","Default Known Flow Node","Known Flow","487439.437500","233051.453125","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1463151","Nodes","-1463151","21.000000","42.446640","Default Known Flow Node","Known Flow","484921.750000","234023.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-269199","Nodes","-269199","21.000000","46.911777","Default Known Flow Node","Known Flow","486043.250000","235461.750000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001065","Nodes","1065","21.000000","47.078787","Default Known Flow Node","Known Flow","484732.500000","233031.500000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-99822","Nodes","-99822","21.000000","41.862974","Default Known Flow Node","Known Flow","485139.750000","233507.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000731","Nodes","731","21.000000","40.373899","DDS demands","Known Flow","485201.125000","233562.250000","","0.000000","","","","","","-14.189999","","","","","","","-12.688951","-14.189999","","","","","","","","D1 PROFILE","","","","","",""
"80001200000419","Nodes","419","21.000000","42.850379","DDS demands","Known Flow","487753.562500","233004.734375","","0.000000","","","","","","-17.016001","","","","","","","-15.216012","-17.016001","","","","","","","","D1 PROFILE","","","","","",""
"800012-1496","Nodes","-1496","21.000000","43.514629","Default Known Flow Node","Known Flow","487654.906250","233029.187500","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000416","Nodes","416","21.000000","43.815912","DDS demands","Known Flow","487632.218750","233034.812500","","0.000000","","","","","","-9.027000","","","","","","","-8.072105","-9.027000","","","","","","","","D1 PROFILE","","","","","",""
"80001200002544","Nodes","2544","21.000000","43.402569","DDS demands","Known Flow","487533.562500","233058.953125","","0.000000","","","","","","-7.806999","","","","","","","-6.981159","-7.806999","","","","","","","","D1 PROFILE","","","","","",""
"800012-513","Nodes","-513","21.000000","37.150596","Default Known Flow Node","Known Flow","486393.968750","233178.703125","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002551","Nodes","2551","21.000000","36.894297","DDS demands","Known Flow","487260.875000","232628.500000","","0.000000","","","","","","","","-9.079999","","","","","-8.119498","-9.079999","","","","","","","","","","I2 PROFILE","","","",""
"800012-241555","Nodes","-241555","21.000000","36.894297","Default Known Flow Node","Known Flow","487284.750000","232555.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1245","Nodes","-1245","21.000000","44.043888","Default Known Flow Node","Known Flow","487741.812500","232263.703125","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000787","Nodes","787","21.000000","43.937807","DDS demands","Known Flow","487709.593750","232255.046875","","0.000000","","","","","","-2.967999","","","","","","","-2.654038","-2.967999","","","","","","","","D1 PROFILE","","","","","",""
"800012-1299","Nodes","-1299","21.000000","44.171712","Default Known Flow Node","Known Flow","487730.406250","232393.593750","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1463165","Nodes","-1463165","21.000000","44.171712","Default Known Flow Node","Known Flow","487711.812500","232389.765625","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1336","Nodes","-1336","21.000000","43.666610","Default Known Flow Node","Known Flow","487613.250000","232491.453125","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1462943","Nodes","-1462943","21.000000","43.666610","Default Known Flow Node","Known Flow","487600.937500","232488.453125","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001497","Nodes","1497","21.000000","34.561349","DDS demands","Known Flow","485778.125000","233179.375000","","0.000000","","","","","","-16.090999","","","","","","","-14.388860","-16.090999","","","","","","","","D1 PROFILE","","","","","",""
"80001200000742","Nodes","742","21.000000","33.116175","DDS demands","Known Flow","485826.375000","233151.625000","","0.000000","","","","","","-13.265000","","","","","","","-11.861801","-13.265000","","","","","","","","D1 PROFILE","","","","","",""
"800012-700","Nodes","-700","21.000000","47.109428","Default Known Flow Node","Known Flow","485811.031250","234055.343750","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1463197","Nodes","-1463197","21.000000","40.125857","Default Known Flow Node","Known Flow","487406.218750","232333.562500","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-324700","Nodes","-324700","21.000000","37.310673","Default Known Flow Node","Known Flow","487386.625000","232654.125000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-324703","Nodes","-324703","21.000000","37.193093","Default Known Flow Node","Known Flow","487400.625000","232641.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000166","Nodes","166","21.000000","41.904342","DDS demands","Known Flow","485137.875000","233476.625000","","0.000000","","","","","","-12.198000","","","","","","","-10.907670","-12.198000","","","","","","","","D1 PROFILE","","","","","",""
"800012-1463495","Nodes","-1463495","21.000000","44.428295","Default Known Flow Node","Known Flow","487634.656250","232495.515625","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1351","Nodes","-1351","21.000000","45.383842","Default Known Flow Node","Known Flow","487596.187500","232571.671875","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1347","Nodes","-1347","21.000000","45.169255","Default Known Flow Node","Known Flow","487597.906250","232563.546875","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1344","Nodes","-1344","21.000000","44.681163","Default Known Flow Node","Known Flow","487601.781250","232545.093750","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1342","Nodes","-1342","21.000000","44.172370","Default Known Flow Node","Known Flow","487605.843750","232525.875000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1374","Nodes","-1374","21.000000","47.394396","Default Known Flow Node","Known Flow","487674.125000","232629.015625","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000370","Nodes","370","21.000000","43.938711","DDS demands","Known Flow","487219.500000","233029.125000","","0.000000","","","","","","-18.591999","","","","","","","-16.625298","-18.591999","","","","","","","","D1 PROFILE","","","","","",""
"80001200000368","Nodes","368","21.000000","44.078716","DDS demands","Known Flow","487197.125000","233108.125000","","0.000000","","","","","","-25.982001","","","","","","","-23.233571","-25.982001","","","","","","","","D1 PROFILE","","","","","",""
"800012-322828","Nodes","-322828","21.000000","44.078634","Default Known Flow Node","Known Flow","487195.500000","233109.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001061","Nodes","1061","21.000000","46.636594","Default Known Flow Node","Known Flow","484728.750000","232930.875000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-213918","Nodes","-213918","21.000000","40.554808","Default Known Flow Node","Known Flow","487595.750000","232175.859375","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-1462969","Nodes","-1462969","21.000000","44.828101","Default Known Flow Node","Known Flow","487708.406250","232552.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-322831","Nodes","-322831","21.000000","43.937860","Default Known Flow Node","Known Flow","487209.375000","233027.625000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001008","Nodes","1008","21.000000","69.926651","Default Known Flow Node","Known Flow","488374.125000","234034.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000895","Nodes","895","21.000000","41.289850","DDS demands","Known Flow","487453.812500","233001.875000","","0.000000","","","","","","-7.705000","","","","","","","-6.889949","-7.705000","","","","","","","","D1 PROFILE","","","","","",""
"800012-302","Nodes","-302","21.000000","43.096165","Default Known Flow Node","Known Flow","485297.375000","234135.125000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001068","Nodes","1068","21.000000","50.067934","Default Known Flow Node","Known Flow","486839.000000","234519.875000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
