"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"80007300002436","Nodes","2436,",21.000000,34.360392,"DDS demands","Known Flow",459480.111853,205599.763866,,0.000000,,,,,,-2.289999,,,,,,,,-2.047759,-2.289999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300003061","Nodes","3061,",21.000000,34.359352,"DDS demands","Known Flow",459431.891172,205610.583158,,0.000000,,,,,,-5.630000,,,,,,,,-5.034446,-5.630000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300003062","Nodes","3062,",21.000000,34.369863,"DDS demands","Known Flow",459436.766173,205595.958154,,0.000000,,,,,,-2.619999,,,,,,,,-2.342850,-2.619999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300908916","Nodes","908916,",21.000000,40.003156,"Default Known Flow Node","Known Flow",459105.516083,205834.958219,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300002024","Nodes","2024,",21.000000,39.838921,"DDS demands","Known Flow",459822.719791,205506.959211,,0.000000,,,,,,-14.149999,,,,,,,,-12.653183,-14.149999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300002005","Nodes","2005,",21.000000,44.809489,"DDS demands","Known Flow",459520.784735,205827.738555,,0.000000,-2.400000,,,,,-6.789999,,,,,,,,-8.217862,-9.189999,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"80007300907562","Nodes","907562,",21.000000,46.427169,"Default Known Flow Node","Known Flow",459528.891198,205858.333226,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300907563","Nodes","907563,",21.000000,46.957726,"Default Known Flow Node","Known Flow",459531.391199,205868.708229,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300004283","Nodes","4283,",21.000000,55.771358,"DDS demands","Known Flow",459698.016244,205918.083242,,0.000000,,,,,,-10.069999,,,,,,,,-9.004774,-10.069999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004284","Nodes","4284,",21.000000,54.729231,"DDS demands","Known Flow",459595.766216,205859.208226,,0.000000,,,,,,-9.960000,,,,,,,,-8.906410,-9.960000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004026","Nodes","4026,",21.000000,56.166529,"DDS demands","Known Flow",459776.016265,205868.458229,,0.000000,,,,,,-10.270000,,,,,,,,-9.183618,-10.270000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004285","Nodes","4285,",21.000000,56.136056,"DDS demands","Known Flow",459766.016263,205860.083226,,0.000000,,,,,,-3.549999,,,,,,,,-3.174473,-3.549999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300003060","Nodes","3060,",21.000000,41.881003,"DDS demands","Known Flow",459901.891299,205626.958163,,0.000000,,,,,,-2.380000,,,,,,,,-2.128238,-2.380000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300003059","Nodes","3059,",21.000000,41.887529,"DDS demands","Known Flow",459888.016296,205636.208165,,0.000000,,,,,,-5.850000,,,,,,,,-5.231174,-5.850000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300003045","Nodes","3045,",21.000000,44.754186,"Default Known Flow Node","Known Flow",459526.766197,205824.083217,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300003047","Nodes","3047,",21.000000,44.747565,"DDS demands","Known Flow",459530.516198,205822.083216,,0.000000,,,,,,-7.929999,,,,,,,,-7.091147,-7.929999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300003046","Nodes","3046,",21.000000,44.658589,"DDS demands","Known Flow",459515.391194,205769.708202,,0.000000,,,,,,-2.829999,,,,,,,,-2.530636,-2.829999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004882","Nodes","4882,",21.000000,49.800461,"Default Known Flow Node","Known Flow",459545.783852,205920.578993,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300003042","Nodes","3042,",21.000000,51.233572,"DDS demands","Known Flow",459551.532401,205944.454350,,0.000000,,,,,,-1.549999,,,,,,,,-1.386037,-1.549999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004883","Nodes","4883,",21.000000,49.802068,"DDS demands","Known Flow",459484.016186,205961.958254,,0.000000,,,,,,-4.590000,,,,,,,,-4.104460,-4.590000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300907565","Nodes","907565,",21.000000,53.879116,"Default Known Flow Node","Known Flow",459562.090029,205992.463233,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300907564","Nodes","907564,",21.000000,51.233572,"Default Known Flow Node","Known Flow",459557.641206,205940.708248,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300907590","Nodes","907590,",21.000000,34.714021,"Default Known Flow Node","Known Flow",459519.265370,205747.580948,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300907589","Nodes","907589,",21.000000,34.672144,"Default Known Flow Node","Known Flow",459518.271195,205720.712188,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300907592","Nodes","907592,",21.000000,34.529372,"Default Known Flow Node","Known Flow",459600.269309,205719.957375,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300907591","Nodes","907591,",21.000000,44.483150,"Default Known Flow Node","Known Flow",459590.141215,205779.958205,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300002018","Nodes","2018,",21.000000,37.495165,"DDS demands","Known Flow",459630.016225,205554.958143,,0.000000,,,,,,-4.920000,,,,,,,,-4.399552,-4.920000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300003067","Nodes","3067,",21.000000,38.377026,"DDS demands","Known Flow",459713.766248,205509.708131,,0.000000,,,,,,-11.050000,,,,,,,,-9.881108,-11.050000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300003068","Nodes","3068,",21.000000,38.123193,"DDS demands","Known Flow",459728.766252,205563.583146,,0.000000,,,,,,-7.210000,,,,,,,,-6.447310,-7.210000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004027","Nodes","4027,",21.000000,56.121829,"DDS demands","Known Flow",459774.016265,205834.708219,,0.000000,,,,,,-2.599999,,,,,,,,-2.324966,-2.599999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300907594","Nodes","907594,",21.000000,56.136056,"Default Known Flow Node","Known Flow",459760.016261,205862.083227,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300908926","Nodes","908926,",21.000000,57.258781,"Default Known Flow Node","Known Flow",459991.654157,205773.744707,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300004289","Nodes","4289,",21.000000,39.787456,"DDS demands","Known Flow",459808.290929,205572.835142,,0.000000,,,,,,-3.729999,,,,,,,,-3.335432,-3.729999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300002023","Nodes","2023,",21.000000,39.787436,"DDS demands","Known Flow",459808.945962,205607.219674,,0.000000,,,,,,-3.980000,,,,,,,,-3.558987,-3.980000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004290","Nodes","4290,",21.000000,39.728693,"DDS demands","Known Flow",459842.141283,205570.208147,,0.000000,,,,,,-2.580000,,,,,,,,-2.307082,-2.580000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300005047","Nodes","5047,",21.000000,39.788003,"Default Known Flow Node","Known Flow",459812.016275,205623.708162,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300907597","Nodes","907597,",21.000000,39.701360,"Default Known Flow Node","Known Flow",459835.016281,205575.083149,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300907596","Nodes","907596,",21.000000,40.194524,"Default Known Flow Node","Known Flow",459818.016277,205636.708166,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300003055","Nodes","3055,",21.000000,41.740693,"DDS demands","Known Flow",459820.641277,205676.333176,,0.000000,,,,,,-21.010000,,,,,,,,-18.787518,-21.010000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300907595","Nodes","907595,",21.000000,39.795873,"Default Known Flow Node","Known Flow",459804.891273,205539.833139,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300003056","Nodes","3056,",21.000000,42.022694,"DDS demands","Known Flow",459823.016278,205685.083179,,0.000000,,,,,,-2.740000,,,,,,,,-2.450157,-2.740000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300003058","Nodes","3058,",21.000000,41.925929,"DDS demands","Known Flow",459882.391294,205627.583163,,0.000000,-6.000000,,,,,-8.300000,,,,,,,,-12.787316,-14.300000,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"80007300002314","Nodes","2314,",21.000000,52.105932,"DDS demands","Known Flow",459995.766325,205547.583141,,0.000000,,,,,,-7.880000,,,,,,,,-7.046437,-7.880000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300907600","Nodes","907600,",21.000000,41.887529,"Default Known Flow Node","Known Flow",459883.891295,205641.333167,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300907599","Nodes","907599,",21.000000,42.016086,"Default Known Flow Node","Known Flow",459860.891288,205653.333170,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300908927","Nodes","90827, P13131735, LONDON ROAD, SCH 9.05",22.999998,57.461787,"CSEP Unmatched","Known Flow",460018.444747,205766.384003,,0.000000,,,,,,,,,,,,-9.050000,,-8.092672,-9.050000,,,"",,,,,,,,,,,,"DC PROFILE",,
"80007300002313","Nodes","2313,",21.000000,57.317853,"DDS demands","Known Flow",459992.266324,205776.083203,,0.000000,-2.599999,,,,,-8.189999,,,,,,,,-9.648610,-10.789999,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"80007300908925","Nodes","908925,",21.000000,57.317853,"Default Known Flow Node","Known Flow",459990.641324,205776.583204,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300000586","Nodes","586,",21.000000,36.375814,"DDS demands","Known Flow",452242.014215,206019.833270,,0.000000,,,,,,-5.199999,,,,,,,,-4.649932,-5.199999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300907465","Nodes","907465,",21.000000,36.379126,"Default Known Flow Node","Known Flow",452244.237902,206018.649695,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300907466","Nodes","907466,",21.000000,37.198801,"Default Known Flow Node","Known Flow",452420.746264,206001.856265,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300000581","Nodes","581,",21.000000,36.670168,"Default Known Flow Node","Known Flow",452328.606951,205998.425156,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300000579","Nodes","579,",21.000000,37.426226,"DDS demands","Known Flow",452463.139275,206012.958268,,0.000000,-65.900000,,,-4.880000,,-9.330000,,,,,,,,-71.635800,-80.110005,,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,,,,
"80007300907467","Nodes","907467,",21.000000,37.383145,"Default Known Flow Node","Known Flow",452459.764274,206029.083272,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300000567","Nodes","567,",21.000000,37.905602,"DDS demands","Known Flow",452498.514285,206116.583296,,0.000000,,,,,,-21.799999,,,,,,,,-19.493948,-21.799999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300000576","Nodes","576,",21.000000,37.493032,"DDS demands","Known Flow",452469.264277,206152.083306,,0.000000,,,,,,-11.039999,,,,,,,,-9.872165,-11.039999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004440","Nodes","4440,",21.000000,36.726876,"DDS demands","Known Flow",452628.764320,206027.208272,,0.000000,,,,,,-9.200000,,,,,,,,-8.226804,-9.200000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004543","Nodes","4543,",21.000000,36.858206,"DDS demands","Known Flow",452555.405448,205997.483120,,0.000000,-3.829999,,,,,-29.230000,,,,,,,,-29.562844,-33.060000,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"80007300000530","Nodes","530,",21.000000,38.265661,"DDS demands","Known Flow",452545.139298,206026.333272,,0.000000,-9.679999,,,,,-2.990000,,,,,,,,-11.329740,-12.669999,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"80007300000537","Nodes","537,",21.000000,37.468395,"DDS demands","Known Flow",452876.771925,206007.843334,,0.000000,,,,,,-8.879999,,,,,,,,-7.940654,-8.879999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300005042","Nodes","P07112301, Sunset Cottage, 17.35",24.000000,38.634061,"CSEP DDS Matched","Known Flow",452650.345937,206068.914616,,0.000000,,,,,,,-17.350000,,,,,,,-15.514680,-17.350000,,,"",,,,,,,"DC PROFILE",,,,,,,
"80007300907471","Nodes","907471,",21.000000,34.168149,"Default Known Flow Node","Known Flow",452779.889362,206008.583267,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300907213","Nodes","907213,",21.000000,37.965956,"Default Known Flow Node","Known Flow",452503.640499,206110.206660,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300000566","Nodes","566,",21.000000,38.644639,"DDS demands","Known Flow",452544.514297,206035.208274,,0.000000,-5.169999,,,-2.300000,,-9.549999,,,,,,,,-15.219588,-17.020000,,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,,,,
"80007300000571","Nodes","571,",21.000000,38.115134,"DDS demands","Known Flow",452552.204781,206137.918846,,0.000000,,,,,,-1.840000,,,,,,,,-1.645360,-1.840000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300907217","Nodes","907217,",21.000000,38.414646,"Default Known Flow Node","Known Flow",452583.639308,206111.208295,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300907215","Nodes","907215,Maximo Ref:390069",21.000000,27.944970,"Point Loads","Known Flow",452577.006899,206196.078184,,0.000000,,,,,,,,,,,-13.800000,,,-12.340207,-13.800000,,,"",,,,,,,,,,,"PL-AF PROFILE",,,
"80007300000578","Nodes","578,",21.000000,27.896758,"DDS demands","Known Flow",452555.264300,206201.458319,,0.000000,,,,,,-1.460000,,,,,,,,-1.305558,-1.460000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300907216","Nodes","907216,",21.000000,27.944970,"Default Known Flow Node","Known Flow",452583.264308,206200.208319,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300000558","Nodes","558,",21.000000,27.971259,"Default Known Flow Node","Known Flow",452578.389307,206194.083317,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300907218","Nodes","907218,",21.000000,27.922554,"Default Known Flow Node","Known Flow",452594.015124,206204.331999,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300907221","Nodes","907221,",21.000000,38.698072,"Default Known Flow Node","Known Flow",452609.764315,206096.958291,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300004408","Nodes","4408,",21.000000,27.905900,"DDS demands","Known Flow",452598.422656,206203.676636,,0.000000,,,,,,-5.160000,,,,,,,,-4.614164,-5.160000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300907219","Nodes","907219,",21.000000,27.905146,"Default Known Flow Node","Known Flow",452599.271893,206199.086201,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300907220","Nodes","907220,",21.000000,27.903817,"Default Known Flow Node","Known Flow",452604.120058,206191.444177,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300004409","Nodes","4409,",21.000000,27.899818,"DDS demands","Known Flow",452617.764317,206202.333319,,0.000000,,,,,,-1.450000,,,,,,,,-1.296616,-1.450000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300907222","Nodes","907222,",21.000000,32.131327,"Default Known Flow Node","Known Flow",452628.014320,206121.708298,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300907223","Nodes","MAXIMO 833759",21.000000,31.394819,"Point Loads","Known Flow",452650.764326,206138.083302,,0.000000,,,,,,,,,,,-24.000000,,,-21.461229,-24.000000,,,"",,,,,,,,,,,"PL-AF PROFILE",,,
"80007300000556","Nodes","556,",21.000000,39.514846,"DDS demands","Known Flow",452659.641876,206246.588862,,0.000000,,,,,,-10.300000,,,,,,,,-9.210445,-10.300000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004017","Nodes","4017,",21.000000,39.537223,"DDS demands","Known Flow",452647.514325,206222.708325,,0.000000,,,,,,-3.309999,,,,,,,,-2.959861,-3.309999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300907224","Nodes","907224,",21.000000,39.525991,"Default Known Flow Node","Known Flow",452662.639330,206245.208331,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300000557","Nodes","557,",21.000000,39.737808,"DDS demands","Known Flow",452702.777700,206222.075479,,0.000000,,,,,,-5.940000,,,,,,,,-5.311654,-5.940000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300000562","Nodes","562,",21.000000,39.553686,"DDS demands","Known Flow",452669.014331,206164.583309,,0.000000,,,,,,-9.659999,,,,,,,,-8.638144,-9.659999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300000563","Nodes","563,",21.000000,39.718608,"DDS demands","Known Flow",452734.264349,206206.958321,,0.000000,,,,,,-5.300000,,,,,,,,-4.739355,-5.300000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300000555","Nodes","555,",21.000000,39.725981,"DDS demands","Known Flow",452704.764341,206225.458326,,0.000000,,,,,,-9.989999,,,,,,,,-8.933236,-9.989999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004884","Nodes","4884,",21.000000,38.256451,"DDS demands","Known Flow",452571.014305,206034.583274,,0.000000,-15.999999,,,-2.990000,,,,,,,,,,-16.981198,-18.989999,,,"","C1 PROFILE",,,"C4 PROFILE",,,,,,,,,,
"80007300002089","Nodes","2089,",21.000000,38.256718,"DDS demands","Known Flow",452616.113144,206050.646665,,0.000000,,,,,,-0.950000,,,,,,,,-0.849506,-0.950000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300907468","Nodes","907468,",21.000000,38.299474,"Default Known Flow Node","Known Flow",452596.639312,206004.583266,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300004439","Nodes","4439,",21.000000,36.723527,"DDS demands","Known Flow",452640.514324,206048.958278,,0.000000,,,,,,-1.209999,,,,,,,,-1.082003,-1.209999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300000535","Nodes","535,",21.000000,38.941151,"DDS demands","Known Flow",452766.889358,206089.958289,,0.000000,,,,,,-7.380000,,,,,,,,-6.599328,-7.380000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004541","Nodes","4541,",21.000000,38.874514,"DDS demands","Known Flow",452732.639349,206083.208287,,0.000000,,,,,,-4.600000,,,,,,,,-4.113402,-4.600000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300000536","Nodes","536,",21.000000,38.337443,"Default Known Flow Node","Known Flow",452813.178364,206055.760912,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300908797","Nodes","908797,",21.000000,40.594597,"Default Known Flow Node","Known Flow",452853.139381,206498.708400,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300908799","Nodes","908799,",21.000000,40.680397,"Default Known Flow Node","Known Flow",452895.264393,206489.083397,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300907227","Nodes","907227,",21.000000,42.485812,"Default Known Flow Node","Known Flow",452998.758797,206333.608446,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300000283","Nodes","283,",21.000000,43.157797,"DDS demands","Known Flow",453075.226442,206371.274365,,0.000000,,,,,,-1.269999,,,,,,,,-1.135656,-1.269999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300000547","Nodes","547,",21.000000,39.774231,"DDS demands","Known Flow",453488.989554,206004.258266,,0.000000,,,,,,-17.719999,,,,,,,,-15.845541,-17.719999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300000284","Nodes","284,",21.000000,43.149405,"DDS demands","Known Flow",453086.764445,206357.833362,,0.000000,,,,,,-20.459998,,,,,,,,-18.295697,-20.459998,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300002481","Nodes","2481,",21.000000,44.706687,"Default Known Flow Node","Known Flow",453251.768205,206477.451612,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300908824","Nodes","908824,",21.000000,43.156445,"Default Known Flow Node","Known Flow",453076.852115,206368.852448,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300002749","Nodes","2749,",21.000000,41.317779,"DDS demands","Known Flow",453931.264675,206363.333363,,0.000000,,,,,,-23.480000,,,,,,,,-20.996237,-23.480000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300002545","Nodes","2545,",21.000000,43.063231,"DDS demands","Known Flow",453814.063558,206471.269377,,0.000000,,,,,,-15.060000,,,,,,,,-13.466921,-15.060000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300908627","Nodes","908627,",21.000000,44.292933,"Default Known Flow Node","Known Flow",453784.639635,206456.208389,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300000309","Nodes","309,",21.000000,42.061147,"DDS demands","Known Flow",453890.952921,206341.528555,,0.000000,,-171.259993,,,,-13.869999,,,,,,,,-165.546554,-185.129995,,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,,,,
"80007300002302","Nodes","2302,",21.000000,43.099465,"Default Known Flow Node","Known Flow",453822.889645,206331.583355,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300000308","Nodes","308,",21.000000,42.510519,"DDS demands","Known Flow",453909.066538,206309.392686,,0.000000,,,,,,-10.739999,,,,,,,,-9.603899,-10.739999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300908407","Nodes","908407,",21.000000,41.995127,"Default Known Flow Node","Known Flow",453932.187277,206318.456010,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300907490","Nodes","907490,",21.000000,33.964691,"Default Known Flow Node","Known Flow",454002.016264,206245.581604,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300004472","Nodes","4472,",21.000000,33.978528,"DDS demands","Known Flow",454027.014701,206224.958326,,0.000000,,,,,,-29.540000,,,,,,,,-26.415196,-29.540000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300907491","Nodes","907491,",21.000000,40.943411,"Default Known Flow Node","Known Flow",454048.974707,206371.968366,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300001335","Nodes","1335,",21.000000,40.098446,"DDS demands","Known Flow",454001.015336,206456.082285,,0.000000,,,,,,-26.370000,,,,,,,,-23.580526,-26.370000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004931","Nodes","4931,",21.000000,33.810074,"DDS demands","Known Flow",454050.014707,206265.708337,,0.000000,,,,,,-5.509999,,,,,,,,-4.927140,-5.509999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004929","Nodes","4929,",21.000000,34.005586,"DDS demands","Known Flow",454021.514699,206312.708349,,0.000000,,,,,,-1.070000,,,,,,,,-0.956813,-1.070000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300907497","Nodes","907497,",21.000000,32.770367,"Default Known Flow Node","Known Flow",454477.139823,206469.333392,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300001328","Nodes","1328,",21.000000,32.770367,"DDS demands","Known Flow",454485.266573,206470.191852,,0.000000,,,,,,-5.739999,,,,,,,,-5.132810,-5.739999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004930","Nodes","4930,",21.000000,33.918298,"DDS demands","Known Flow",454026.764701,206315.833350,,0.000000,,,,,,-1.109999,,,,,,,,-0.992581,-1.109999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004473","Nodes","4473,",21.000000,33.798101,"DDS demands","Known Flow",454014.264697,206163.083309,,0.000000,,,,,,-6.760000,,,,,,,,-6.044912,-6.760000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004470","Nodes","4470,",21.000000,34.657953,"DDS demands","Known Flow",454085.764717,206207.333321,,0.000000,,,,,,-4.309999,,,,,,,,-3.854079,-4.309999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004471","Nodes","4471,",21.000000,34.657633,"DDS demands","Known Flow",454093.014719,206233.208328,,0.000000,,,,,,-1.039999,,,,,,,,-0.929986,-1.039999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004468","Nodes","4468,",21.000000,34.764754,"DDS demands","Known Flow",454091.514718,206160.833308,,0.000000,,,,,,-5.179999,,,,,,,,-4.632048,-5.179999,,,"",,,,,,"D1 PROFILE",,,,,,,,
