"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80520000000229","Nodes","229","21.000000","20.167199","DDS demands","Known Flow","474173.405183","208113.230839","","0.000000","","","","-10.699999","","","","","","-9.568131","-10.699999","","","","","","D1 PROFILE","","","","",""
"80520000000283","Nodes","283","21.000000","28.132228","Default Known Flow Node","Known Flow","474159.852179","208319.779896","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000284","Nodes","284","21.000000","28.088327","Default Known Flow Node","Known Flow","474198.072190","208323.265897","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000030","Nodes","30","21.000000","28.569078","DDS demands","Known Flow","474285.304213","208349.001904","","0.000000","","","","-13.009999","","","","","","-11.633774","-13.009999","","","","","","D1 PROFILE","","","","",""
"80520000000230","Nodes","230","21.000000","17.661293","Default Known Flow Node","Known Flow","474176.287184","208048.986822","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000002994","Nodes","2994","21.000000","29.265967","Default Known Flow Node","Known Flow","474193.622188","208460.506934","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000206","Nodes","206","21.000000","19.196144","DDS demands","Known Flow","474201.228190","208119.334841","","0.000000","","","","-4.019999","","","","","","-3.594755","-4.019999","","","","","","D1 PROFILE","","","","",""
"80520000000186","Nodes","186","21.000000","28.547747","Default Known Flow Node","Known Flow","474231.894199","208454.991932","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000042036","Nodes","42036","21.000000","28.258220","Default Known Flow Node","Known Flow","474258.416624","208450.192576","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000002998","Nodes","2998","21.000000","28.509127","Default Known Flow Node","Known Flow","474261.308207","208287.313887","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000111","Nodes","111","21.000000","28.500579","DDS demands","Known Flow","474239.693201","208234.701872","","0.000000","","","","-9.270000","","","","","","-8.289400","-9.270000","","","","","","D1 PROFILE","","","","",""
"80520000000032","Nodes","32","21.000000","28.565743","DDS demands","Known Flow","474265.543208","208298.798890","","0.000000","","","","-9.790000","","","","","","-8.754393","-9.790000","","","","","","D1 PROFILE","","","","",""
"80520000002999","Nodes","2999","21.000000","28.108931","Default Known Flow Node","Known Flow","474275.864211","208447.417930","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000031","Nodes","31","21.000000","28.565092","DDS demands","Known Flow","474294.295216","208371.856910","","0.000000","","","","-10.889999","","","","","","-9.738032","-10.889999","","","","","","D1 PROFILE","","","","",""
"80520000003000","Nodes","3000","21.000000","28.008194","Default Known Flow Node","Known Flow","474287.552214","208445.078930","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000003001","Nodes","3001","21.000000","28.008194","Default Known Flow Node","Known Flow","474293.752216","208453.141932","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000002996","Nodes","2996","21.000000","28.608957","Default Known Flow Node","Known Flow","474238.019201","208397.193917","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000187","Nodes","187","21.000000","26.960650","DDS demands","Known Flow","474379.262239","208488.430942","","0.000000","","","","-5.530000","","","","","","-4.945025","-5.530000","","","","","","D1 PROFILE","","","","",""
"80520000003005","Nodes","3005","21.000000","13.356949","Default Known Flow Node","Known Flow","474398.466680","208029.221155","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000254","Nodes","254","21.000000","13.150177","DDS demands","Known Flow","474492.789611","208057.472195","","0.000000","-16.819999","","","","","","","","","-15.040745","-16.819999","","","C1 PROFILE","","","","","","","",""
"80520000000119","Nodes","119","21.000000","42.601341","DDS demands","Known Flow","473240.658929","208485.062941","","0.000000","","","","-8.729999","","","","","","-7.806521","-8.729999","","","","","","D1 PROFILE","","","","",""
"80520000002965","Nodes","2965","21.000000","44.287804","Default Known Flow Node","Known Flow","473258.841934","208562.868962","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000116","Nodes","116","21.000000","43.890485","DDS demands","Known Flow","473189.952915","208525.528952","","0.000000","","","","-6.840000","","","","","","-6.116450","-6.840000","","","","","","D1 PROFILE","","","","",""
"80520000000002","Nodes","Thame Road DG, Constant, Site ID 4338","21.000000","49.999998","Default Known Pressure Node","Known Pressure","473283.027941","208590.021969","","999998.967025","","","","","","","","","","780.363953","872.677656","","","","","","","","","","",""
"80520000000208","Nodes","208","21.000000","46.544852","DDS demands","Known Flow","473337.996492","208603.891369","","0.000000","","","","-0.829999","","","","","","-0.742200","-0.829999","","","","","","D1 PROFILE","","","","",""
"80520000000115","Nodes","115","21.000000","44.452311","DDS demands","Known Flow","473287.483942","208545.751957","","0.000000","","","","-8.660000","","","","","","-7.743927","-8.660000","","","","","","D1 PROFILE","","","","",""
"80520000000113","Nodes","P09121656, Thame Road, 24.55","24.000000","44.728912","CSEP DDS Matched","Known Flow","473412.692151","208642.362596","","0.000000","","","","","-24.549998","","","","","-21.953048","-24.549998","","","","","","","DC PROFILE","","","",""
"80520000000209","Nodes","209","21.000000","46.460141","DDS demands","Known Flow","473348.114958","208586.166968","","0.000000","-0.689999","","","","","","","","","-0.617010","-0.689999","","","C1 PROFILE","","","","","","","",""
"80520000000114","Nodes","114","21.000000","42.420166","DDS demands","Known Flow","473455.661988","208707.403001","","0.000000","","","","-10.010000","","","","","","-8.951121","-10.010000","","","","","","D1 PROFILE","","","","",""
"80520000000170","Nodes","170","21.000000","42.139341","DDS demands","Known Flow","473464.459990","208739.789010","","0.000000","","","","-9.930000","","","","","","-8.879584","-9.930000","","","","","","D1 PROFILE","","","","",""
"80520000002968","Nodes","2968","21.000000","42.520296","Default Known Flow Node","Known Flow","473456.642988","208703.913000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000002969","Nodes","2969","21.000000","42.520296","Default Known Flow Node","Known Flow","473463.407990","208707.332001","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000112","Nodes","112","21.000000","43.269315","DDS demands","Known Flow","473490.074963","208674.223247","","0.000000","","","","-9.159999","","","","","","-8.191036","-9.159999","","","","","","D1 PROFILE","","","","",""
"80520000000054","Nodes","54","21.000000","43.151727","DDS demands","Known Flow","473489.779878","208655.834458","","0.000000","-4.039999","","","","","","","","","-3.612640","-4.039999","","","C1 PROFILE","","","","","","","",""
"80520000000159","Nodes","159","21.000000","42.481740","DDS demands","Known Flow","473401.092973","208629.300980","","0.000000","","","-4.719999","-4.309999","","","","","","-8.074787","-9.029999","","","","","C4 PROFILE","D1 PROFILE","","","","",""
"80520000000043","Nodes","43","21.000000","34.049594","DDS demands","Known Flow","473861.401098","208564.149962","","0.000000","","","","-13.739999","","","","","","-12.286554","-13.739999","","","","","","D1 PROFILE","","","","",""
"80520000002970","Nodes","2970","21.000000","42.616469","Default Known Flow Node","Known Flow","473483.729995","208609.086974","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000069","Nodes","69","21.000000","41.977562","DDS demands","Known Flow","473489.261997","208544.013957","","0.000000","","","","-4.940000","","","","","","-4.417436","-4.940000","","","","","","D1 PROFILE","","","","",""
"80520000000238","Nodes","238","21.000000","43.057613","DDS demands","Known Flow","473531.531303","208693.727829","","0.000000","","","","-1.570000","","","","","","-1.403922","-1.570000","","","","","","D1 PROFILE","","","","",""
"80520000000239","Nodes","239","21.000000","42.836431","DDS demands","Known Flow","473508.986002","208769.336018","","0.000000","","","","-6.190000","","","","","","-5.535208","-6.190000","","","","","","D1 PROFILE","","","","",""
"80520000000039","Nodes","39","21.000000","42.815690","DDS demands","Known Flow","473591.960025","208799.240026","","0.000000","","","","-10.220000","","","","","","-9.138907","-10.220000","","","","","","D1 PROFILE","","","","",""
"80520000000038","Nodes","38","21.000000","42.919473","DDS demands","Known Flow","473565.983018","208708.173001","","0.000000","","","","-12.539999","","","","","","-11.213492","-12.539999","","","","","","D1 PROFILE","","","","",""
"80520000002975","Nodes","2975","21.000000","41.779241","Default Known Flow Node","Known Flow","473653.990042","208635.958982","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000211","Nodes","211","21.000000","41.779241","DDS demands","Known Flow","473649.005040","208633.057981","","0.000000","","","","-14.029999","","","","","","-12.545876","-14.029999","","","","","","D1 PROFILE","","","","",""
"80520000000048","Nodes","48","21.000000","36.911175","DDS demands","Known Flow","473692.475052","208691.808997","","0.000000","","","","-8.499999","","","","","","-7.600851","-8.499999","","","","","","D1 PROFILE","","","","",""
"80520000000047","Nodes","47","21.000000","38.204691","DDS demands","Known Flow","473744.737066","208683.782995","","0.000000","","","","-7.539999","","","","","","-6.742402","-7.539999","","","","","","D1 PROFILE","","","","",""
"80520000000161","Nodes","161","21.000000","37.797216","Default Known Flow Node","Known Flow","473720.913129","208542.268293","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000002978","Nodes","2978","21.000000","42.538448","Default Known Flow Node","Known Flow","473747.777067","208799.311026","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000274","Nodes","274","21.000000","42.538448","DDS demands","Known Flow","473753.052069","208787.662023","","0.000000","-4.460000","","","","","","","","","-3.988211","-4.460000","","","C1 PROFILE","","","","","","","",""
"80520000000273","Nodes","P07112237, Ankey Way, 5.08","22.999998","42.274970","CSEP DDS Matched","Known Flow","473751.431068","208846.287039","","0.000000","","","","","-5.079999","","","","","-4.542626","-5.079999","","","","","","","DC PROFILE","","","",""
"80520000000172","Nodes","172","21.000000","34.228435","Default Known Flow Node","Known Flow","473935.541118","208605.078973","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000171","Nodes","171","21.000000","34.228435","DDS demands","Known Flow","473894.739107","208604.833973","","0.000000","","","","-10.830000","","","","","","-9.684380","-10.830000","","","","","","D1 PROFILE","","","","",""
"80520000003019","Nodes","3019","21.000000","38.611475","Default Known Flow Node","Known Flow","473751.431068","208710.054002","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000003018","Nodes","3018","21.000000","38.611475","Default Known Flow Node","Known Flow","473744.703448","208710.533166","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000264","Nodes","264","21.000000","32.804244","Default Known Flow Node","Known Flow","473957.526124","208791.559024","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000263","Nodes","263","21.000000","32.804244","Default Known Flow Node","Known Flow","473938.236579","208784.905531","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000289","Nodes","289","21.000000","42.960134","DDS demands","Known Flow","473553.270014","208702.522000","","0.000000","","","","-3.270000","","","","","","-2.924092","-3.270000","","","","","","D1 PROFILE","","","","",""
"80520000000050","Nodes","50","21.000000","41.691448","DDS demands","Known Flow","473543.757012","208545.283957","","0.000000","","","","-15.299999","","","","","","-13.681533","-15.299999","","","","","","D1 PROFILE","","","","",""
"80520000000051","Nodes","51","21.000000","41.812611","DDS demands","Known Flow","473547.442492","208554.398649","","0.000000","","","","-7.159999","","","","","","-6.402599","-7.159999","","","","","","D1 PROFILE","","","","",""
"80520000000052","Nodes","52","21.000000","41.996590","DDS demands","Known Flow","473545.714012","208593.572970","","0.000000","","","","-6.070000","","","","","","-5.427902","-6.070000","","","","","","D1 PROFILE","","","","",""
"80520000000053","Nodes","53","21.000000","41.943116","DDS demands","Known Flow","473589.965024","208610.766975","","0.000000","","","","-1.789999","","","","","","-1.600649","-1.789999","","","","","","D1 PROFILE","","","","",""
"80520000000210","Nodes","210","21.000000","42.682132","DDS demands","Known Flow","473617.038734","208729.907147","","0.000000","","","","-7.459999","","","","","","-6.670865","-7.459999","","","","","","D1 PROFILE","","","","",""
"80520000000267","Nodes","267","21.000000","42.550152","DDS demands","Known Flow","473706.724056","208767.844018","","0.000000","","","","-3.869999","","","","","","-3.460623","-3.869999","","","","","","D1 PROFILE","","","","",""
"80520000002974","Nodes","2974","21.000000","41.779241","Default Known Flow Node","Known Flow","473638.808037","208628.837980","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000002973","Nodes","2973","21.000000","41.779241","Default Known Flow Node","Known Flow","473621.455033","208626.551979","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000268","Nodes","268","21.000000","42.403136","DDS demands","Known Flow","473683.502937","208802.472849","","0.000000","","","","-14.770000","","","","","","-13.207598","-14.770000","","","","","","D1 PROFILE","","","","",""
"80520000000269","Nodes","269","21.000000","42.442711","DDS demands","Known Flow","473653.771555","208830.113646","","0.000000","","","","-0.720000","","","","","","-0.643836","-0.720000","","","","","","D1 PROFILE","","","","",""
"80520000000049","Nodes","49","21.000000","37.929454","DDS demands","Known Flow","473703.878064","208541.207759","","0.000000","","","","-16.200001","","","","","","-14.486330","-16.200001","","","","","","D1 PROFILE","","","","",""
"80520000000037","Nodes","37","21.000000","42.541156","DDS demands","Known Flow","473714.448006","208771.201955","","0.000000","","","","-15.010000","","","","","","-13.422211","-15.010000","","","","","","D1 PROFILE","","","","",""
"80520000000040","Nodes","40","21.000000","39.101782","DDS demands","Known Flow","473740.206346","208742.408612","","0.000000","","","","-12.340000","","","","","","-11.034649","-12.340000","","","","","","D1 PROFILE","","","","",""
"80520000000045","Nodes","45","21.000000","37.818545","DDS demands","Known Flow","473741.616551","208641.394069","","0.000000","","","","-10.419999","","","","","","-9.317750","-10.419999","","","","","","D1 PROFILE","","","","",""
"80520000000044","Nodes","44","21.000000","37.623331","DDS demands","Known Flow","473746.328096","208544.930458","","0.000000","","","","-10.359999","","","","","","-9.264096","-10.359999","","","","","","D1 PROFILE","","","","",""
"80520000002977","Nodes","2977","21.000000","38.582617","Default Known Flow Node","Known Flow","473744.816341","208708.637634","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000258","Nodes","258","21.000000","42.769391","DDS demands","Known Flow","473902.209109","208855.142041","","0.000000","-2.329999","","","","","","","","","-2.083527","-2.329999","","","C1 PROFILE","","","","","","","",""
"80520000000035","Nodes","35","21.000000","43.712592","Default Known Flow Node","Known Flow","473757.135070","208952.667068","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000003020","Nodes","3020","21.000000","43.712592","Default Known Flow Node","Known Flow","473752.992069","208954.174068","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000002981","Nodes","2981","21.000000","37.023667","Default Known Flow Node","Known Flow","473824.895290","208649.741781","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000046","Nodes","46","21.000000","36.808801","DDS demands","Known Flow","473841.847093","208651.154986","","0.000000","","","","-14.189999","","","","","","-12.688951","-14.189999","","","","","","D1 PROFILE","","","","",""
"80520000000041","Nodes","41","21.000000","35.303604","DDS demands","Known Flow","473886.348105","208712.790003","","0.000000","","","","-18.159999","","","","","","-16.238996","-18.159999","","","","","","D1 PROFILE","","","","",""
"80520000000146","Nodes","146","21.000000","34.619151","DDS demands","Known Flow","473921.989115","208681.626994","","0.000000","","","","-17.690000","","","","","","-15.818715","-17.690000","","","","","","D1 PROFILE","","","","",""
"80520000002985","Nodes","2985","21.000000","34.373350","Default Known Flow Node","Known Flow","473899.266108","208619.759977","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000034","Nodes","34","21.000000","43.689846","DDS demands","Known Flow","473898.831108","208917.176058","","0.000000","","","","-16.760000","","","","","","-14.987092","-16.760000","","","","","","D1 PROFILE","","","","",""
"80520000000212","Nodes","212","21.000000","43.920148","DDS demands","Known Flow","473905.221110","208930.856062","","0.000000","","","","-0.720000","","-21.699999","","","","-20.048366","-22.419998","","","","","","D1 PROFILE","","I2 PROFILE","","",""
"80520000002988","Nodes","2988","21.000000","34.410683","Default Known Flow Node","Known Flow","473916.411113","208660.749988","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000002986","Nodes","2986","21.000000","35.159230","Default Known Flow Node","Known Flow","473900.050109","208753.165014","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000042","Nodes","42","21.000000","35.082914","DDS demands","Known Flow","473907.274111","208774.510019","","0.000000","","","","-7.739999","","","","","","-6.921246","-7.739999","","","","","","D1 PROFILE","","","","",""
"80520000000036","Nodes","36","21.000000","42.787132","DDS demands","Known Flow","473914.408112","208862.613043","","0.000000","","","-3.599999","-13.520000","","","","","","-15.309010","-17.119999","","","","","C4 PROFILE","D1 PROFILE","","","","",""
"80520000000147","Nodes","147","21.000000","32.804244","DDS demands","Known Flow","473939.863119","208779.143021","","0.000000","","","","-14.979999","","","","","","-13.395383","-14.979999","","","","","","D1 PROFILE","","","","",""
"80520000000005","Nodes","5","21.000000","45.729615","Default Known Flow Node","Known Flow","473891.457294","208988.451088","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000006","Nodes","6","21.000000","44.320237","DDS demands","Known Flow","473919.123727","208951.845002","","0.000000","-1.080000","","","-15.689999","","","","","","-14.996034","-16.769999","","","C1 PROFILE","","","D1 PROFILE","","","","",""
"80520000000278","Nodes","P11126234, Banks Road, 15.88","26.000000","40.442349","CSEP DDS Matched","Known Flow","474112.132166","208836.611036","","0.000000","","","","","-10.010999","","","","","-8.952014","-10.010999","","","","","","","DC PROFILE","","","",""
"80520000003021","Nodes","3021","21.000000","35.159230","Default Known Flow Node","Known Flow","473893.604145","208755.979172","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000213","Nodes","213","21.000000","43.768241","DDS demands","Known Flow","473945.153121","208893.821052","","0.000000","","","","-4.999999","","","","","","-4.471089","-4.999999","","","","","","D1 PROFILE","","","","",""
"80520000000280","Nodes","280","21.000000","44.275102","Default Known Flow Node","Known Flow","473930.349117","208965.494071","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000240","Nodes","240","21.000000","32.804244","Default Known Flow Node","Known Flow","473927.144116","208799.143026","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000261","Nodes","261","21.000000","42.087120","Default Known Flow Node","Known Flow","473973.886959","208862.592246","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000262","Nodes","262","21.000000","42.076587","DDS demands","Known Flow","473969.375127","208841.155037","","0.000000","","","","-2.619999","","","","","","-2.342850","-2.619999","","","","","","D1 PROFILE","","","","",""
"80520000000028","Nodes","28","21.000000","26.729993","DDS demands","Known Flow","474287.830214","208520.539950","","0.000000","","","","-8.239999","","","","","","-7.368355","-8.239999","","","","","","D1 PROFILE","","","","",""
"80520000000023","Nodes","23","21.000000","40.333539","DDS demands","Known Flow","474123.934169","208839.211037","","0.000000","","","","-0.600000","","","","","","-0.536530","-0.600000","","","","","","D1 PROFILE","","","","",""
"80520000000055","Nodes","55","21.000000","39.388344","DDS demands","Known Flow","474119.510301","208885.581247","","0.000000","","","","-3.370000","","","","","","-3.013514","-3.370000","","","","","","D1 PROFILE","","","","",""
"80520000000173","Nodes","173","21.000000","41.543762","DDS demands","Known Flow","474015.235140","208851.889040","","0.000000","","","","-7.230000","","","","","","-6.465195","-7.230000","","","","","","D1 PROFILE","","","","",""
"80520000000056","Nodes","56","21.000000","39.161803","DDS demands","Known Flow","474173.502183","208898.972053","","0.000000","-6.000000","","","-2.650000","","","","","","-7.734985","-8.650000","","","C1 PROFILE","","","D1 PROFILE","","","","",""
"80520000000252","Nodes","252","21.000000","29.458382","DDS demands","Known Flow","474143.665175","208623.993978","","0.000000","","","","-5.919999","","","","","","-5.293770","-5.919999","","","","","","D1 PROFILE","","","","",""
"80520000000253","Nodes","253","21.000000","28.606048","DDS demands","Known Flow","474105.656164","208598.859972","","0.000000","","","","-12.369999","","","","","","-11.061474","-12.369999","","","","","","D1 PROFILE","","","","",""
"80520000000251","Nodes","251","21.000000","29.416382","DDS demands","Known Flow","474130.888171","208655.099987","","0.000000","","","","-2.880000","","","","","","-2.575347","-2.880000","","","","","","D1 PROFILE","","","","",""
"80520000000058","Nodes","58","21.000000","38.240937","DDS demands","Known Flow","474221.776196","208933.871063","","0.000000","","","","-10.020000","","","","","","-8.960063","-10.020000","","","","","","D1 PROFILE","","","","",""
"80520000000180","Nodes","180","21.000000","38.178245","DDS demands","Known Flow","474219.636195","208915.745058","","0.000000","","","","-2.630000","","","","","","-2.351793","-2.630000","","","","","","D1 PROFILE","","","","",""
"80520000000181","Nodes","181","21.000000","38.174621","DDS demands","Known Flow","474215.648194","208894.981052","","0.000000","","","","-1.120000","","","","","","-1.001524","-1.120000","","","","","","D1 PROFILE","","","","",""
"80520000000063","Nodes","63","21.000000","34.591501","DDS demands","Known Flow","474365.747235","208845.902039","","0.000000","","-39.599999","","-4.050000","","","","","","-39.032612","-43.649998","","","","C2 PROFILE","","D1 PROFILE","","","","",""
"80520000000027","Nodes","27","21.000000","26.769352","DDS demands","Known Flow","474363.034235","208552.176959","","0.000000","","","","-4.280000","","","","","","-3.827252","-4.280000","","","","","","D1 PROFILE","","","","",""
"80520000003003","Nodes","3003","21.000000","34.591501","Default Known Flow Node","Known Flow","474381.941240","208843.536038","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000003004","Nodes","3004","21.000000","34.591501","Default Known Flow Node","Known Flow","474383.917240","208855.375041","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000003006","Nodes","3006","21.000000","25.820663","DDS demands","Known Flow","474415.366249","208516.882949","","0.000000","","","","-4.380000","","","","","","-3.916674","-4.380000","","","","","","D1 PROFILE","","","","",""
"80520000003007","Nodes","3007","21.000000","24.848532","DDS demands","Known Flow","474462.863262","208549.189958","","0.000000","","","","-6.360000","","","","","","-5.687226","-6.360000","","","","","","D1 PROFILE","","","","",""
"80520000000174","Nodes","174","21.000000","40.868218","DDS demands","Known Flow","474033.827145","208947.528066","","0.000000","","","","-11.960000","","","","","","-10.694846","-11.960000","","","","","","D1 PROFILE","","","","",""
"80520000000243","Nodes","243","21.000000","26.583821","DDS demands","Known Flow","474518.691277","208802.078027","","0.000000","","","","-18.340000","","","","","","-16.399957","-18.340000","","","","","","D1 PROFILE","","","","",""
"80520000000247","Nodes","247","21.000000","23.635081","DDS demands","Known Flow","474720.507332","208821.955032","","0.000000","","","","-3.250000","","","","","","-2.906208","-3.250000","","","","","","D1 PROFILE","","","","",""
"80520000000246","Nodes","246","21.000000","23.681536","DDS demands","Known Flow","474676.622320","208786.050022","","0.000000","","","","-2.599999","","","","","","-2.324966","-2.599999","","","","","","D1 PROFILE","","","","",""
"80520000000244","Nodes","244","21.000000","25.134397","DDS demands","Known Flow","474504.885273","208728.400007","","0.000000","","","","-14.160000","","","","","","-12.662125","-14.160000","","","","","","D1 PROFILE","","","","",""
"80520000000249","Nodes","Logger 0195, Willis Road","21.000000","24.216237","Val Log Cath","Known Flow","474613.548065","208648.349744","","0.000000","","","","-12.579999","","","","","","-11.249261","-12.579999","","","","","","D1 PROFILE","","","","",""
"80520000000245","Nodes","245","21.000000","24.129455","DDS demands","Known Flow","474486.704268","208603.998973","","0.000000","","","","-12.180000","","","","","","-10.891574","-12.180000","","","","","","D1 PROFILE","","","","",""
"80520000003008","Nodes","3008","21.000000","24.221796","DDS demands","Known Flow","474544.034284","208602.534973","","0.000000","","","","-10.270000","","","","","","-9.183618","-10.270000","","","","","","D1 PROFILE","","","","",""
"80520000003009","Nodes","3009","21.000000","22.689015","DDS demands","Known Flow","474718.123331","208692.568997","","0.000000","","","","-9.149999","","","","","","-8.182093","-9.149999","","","","","","D1 PROFILE","","","","",""
"80520000003010","Nodes","3010","21.000000","22.689015","Default Known Flow Node","Known Flow","474722.406332","208683.552995","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000001","Nodes","The Airfield DG, Constant, Site ID 4337","21.000000","49.999998","Default Known Pressure Node","Known Pressure","473848.385094","209044.308093","","999998.967025","","","","","","","","","","1247.535331","1395.113399","","","","","","","","","","",""
"80520000000175","Nodes","175","21.000000","42.298916","DDS demands","Known Flow","474014.815057","209070.732817","","0.000000","","","","-12.709999","","","","","","-11.365509","-12.709999","","","","","","D1 PROFILE","","","","",""
"80520000000090","Nodes","90","21.000000","36.834403","DDS demands","Known Flow","474152.602177","209021.438087","","0.000000","","","","-3.479999","","","","","","-3.111878","-3.479999","","","","","","D1 PROFILE","","","","",""
"80520000003024","Nodes","3024","21.000000","37.986940","Default Known Flow Node","Known Flow","474093.561161","209034.779090","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000018","Nodes","18","21.000000","36.650006","DDS demands","Known Flow","474309.472220","209124.693115","","0.000000","","","","-5.179999","","","","","","-4.632048","-5.179999","","","","","","D1 PROFILE","","","","",""
"80520000000176","Nodes","176","21.000000","42.028316","DDS demands","Known Flow","474047.596149","209057.615096","","0.000000","","","","-5.379999","","","","","","-4.810892","-5.379999","","","","","","D1 PROFILE","","","","",""
"80520000003012","Nodes","3012","21.000000","42.028316","Default Known Flow Node","Known Flow","474048.481149","209059.751097","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000154","Nodes","154","21.000000","35.187795","DDS demands","Known Flow","474159.862141","209216.542349","","0.000000","","","","-1.990000","","","","","","-1.779493","-1.990000","","","","","","D1 PROFILE","","","","",""
"80520000000151","Nodes","151","21.000000","35.225172","DDS demands","Known Flow","474221.337196","209238.195146","","0.000000","","","","-8.149999","","","","","","-7.287875","-8.149999","","","","","","D1 PROFILE","","","","",""
"80520000003014","Nodes","3014","21.000000","34.858859","Default Known Flow Node","Known Flow","474176.792201","209214.145624","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000153","Nodes","153","21.000000","34.858859","DDS demands","Known Flow","474179.600938","209218.621213","","0.000000","","","","-9.270000","","","","","","-8.289400","-9.270000","","","","","","D1 PROFILE","","","","",""
"80520000000091","Nodes","91","21.000000","36.745583","DDS demands","Known Flow","474195.037189","209009.828083","","0.000000","","","","-4.119999","","","","","","-3.684177","-4.119999","","","","","","D1 PROFILE","","","","",""
"80520000000152","Nodes","152","21.000000","35.250245","DDS demands","Known Flow","474218.925673","209233.931513","","0.000000","","","","-3.190000","","","","","","-2.852555","-3.190000","","","","","","D1 PROFILE","","","","",""
