"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80002500000005","Nodes","Group Profile 1, Oxford Road DG, Site ID 5522","21.000000","46.999998","Default Known Pressure Node","Known Pressure","457896.890754","222225.462679","","7039.999857","","","","","","","","","","","","","3170.620238","3545.690863","","","","","","","","","","","","","",""
"80002500000006","Nodes","Group Profile 1, Middleton Stoney Road DG, Site ID 5520","21.000000","46.999998","Default Known Pressure Node","Known Pressure","457015.140514","222555.337769","","1790.000038","","","","","","","","","","","","","579.277131","647.803054","","","","","","","","","","","","","",""
"80002500009005","Nodes","9005","21.000000","41.961929","Default Known Flow Node","Known Flow","459793.016270","223195.337943","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000004","Nodes","REGAL IND. EST., 5519, 4/ OR07D","21.000000","42.000001","Default Known Pressure Node","Known Pressure","459794.050006","223196.826523","","1270.999984","","","","","","","","","","","","","435.841804","487.399985","","","","","","","","","","","","","",""
"80002500001842","Nodes","CSEP Vine Cottages P00074288/1, -36.46 SCMH","21.000000","23.701324","CSEP DDS Matched","Known Flow","458402.819171","222319.101863","","0.000000","","","","","0.000000","","-23.909999","","","","","","-21.380749","-23.909999","","","","","","","CC PROFILE","","DC PROFILE","","","","",""
"800025-9000","Nodes","-9000","21.000000","32.798246","Default Known Flow Node","Known Flow","458558.198131","223544.316631","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500005949","Nodes","","21.000000","32.014327","Default Known Flow Node","Known Flow","456608.515403","222949.962877","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500005953","Nodes","","21.000000","31.219944","Default Known Flow Node","Known Flow","457030.515518","222957.462879","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500005955","Nodes","","21.000000","32.262916","Default Known Flow Node","Known Flow","456663.390418","223016.587895","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500005967","Nodes","","21.000000","33.203307","Default Known Flow Node","Known Flow","456724.015435","222853.087850","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500005971","Nodes","","21.000000","33.072685","Default Known Flow Node","Known Flow","456714.140432","222862.462853","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006075","Nodes","","21.000000","34.540661","Default Known Flow Node","Known Flow","456802.661622","222669.242379","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500005986","Nodes","","21.000000","26.155780","Default Known Flow Node","Known Flow","456476.265367","222803.712837","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006101","Nodes","","21.000000","29.885813","Default Known Flow Node","Known Flow","456874.834588","223023.407369","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006047","Nodes","","21.000000","34.038175","Default Known Flow Node","Known Flow","456951.911986","222826.161861","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500005991","Nodes","","21.000000","46.191653","Default Known Flow Node","Known Flow","456998.765510","222617.712786","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500005995","Nodes","","21.000000","40.361612","Default Known Flow Node","Known Flow","456946.015495","222739.337819","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006000","Nodes","","21.000000","31.553059","Default Known Flow Node","Known Flow","457006.765512","222847.337849","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006021","Nodes","","21.000000","31.555671","Default Known Flow Node","Known Flow","457071.390529","222832.587845","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006026","Nodes","","21.000000","31.758469","Default Known Flow Node","Known Flow","456990.857594","222902.778449","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006032","Nodes","","21.000000","31.990061","Default Known Flow Node","Known Flow","456603.390402","223063.212907","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006036","Nodes","","21.000000","30.716309","Default Known Flow Node","Known Flow","456668.765420","223122.087923","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006037","Nodes","","21.000000","34.595677","Default Known Flow Node","Known Flow","456814.890459","222684.337804","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006085","Nodes","","21.000000","33.834729","Default Known Flow Node","Known Flow","456853.366190","222656.054767","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006040","Nodes","","21.000000","32.703645","Default Known Flow Node","Known Flow","456682.390423","222901.962864","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006041","Nodes","","21.000000","31.455596","Default Known Flow Node","Known Flow","456758.390444","223042.587902","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006045","Nodes","","21.000000","30.716570","Default Known Flow Node","Known Flow","456936.890493","223052.712905","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006049","Nodes","","21.000000","32.584416","Default Known Flow Node","Known Flow","456702.985840","222943.949084","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500005964","Nodes","","21.000000","31.554705","Default Known Flow Node","Known Flow","457027.640517","222896.337862","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006053","Nodes","","21.000000","31.745006","Default Known Flow Node","Known Flow","456943.765495","222927.587871","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006054","Nodes","","21.000000","26.146578","Default Known Flow Node","Known Flow","456452.265361","222788.212833","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006055","Nodes","","21.000000","31.761346","Default Known Flow Node","Known Flow","456551.265388","222947.712876","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006056","Nodes","","21.000000","31.761346","Default Known Flow Node","Known Flow","456550.640388","222955.712878","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006057","Nodes","","21.000000","31.621494","Default Known Flow Node","Known Flow","456739.640439","223054.212905","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006058","Nodes","","21.000000","31.309110","Default Known Flow Node","Known Flow","456740.515439","223013.837894","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500005987","Nodes","","21.000000","31.755948","Default Known Flow Node","Known Flow","456547.140387","222946.962876","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500005956","Nodes","","21.000000","31.697370","Default Known Flow Node","Known Flow","456717.890433","223081.212912","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006089","Nodes","","21.000000","34.612062","Default Known Flow Node","Known Flow","456811.907921","222753.153063","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006082","Nodes","","21.000000","43.848546","Default Known Flow Node","Known Flow","456977.793010","222695.370861","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006084","Nodes","","21.000000","32.275115","Default Known Flow Node","Known Flow","456672.515421","223011.837893","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500005975","Nodes","","21.000000","34.535586","Default Known Flow Node","Known Flow","456809.515458","222664.337799","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006088","Nodes","","21.000000","34.387012","Default Known Flow Node","Known Flow","456768.640447","222776.962830","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500005989","Nodes","","21.000000","29.885813","Default Known Flow Node","Known Flow","456876.265476","223021.712896","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006106","Nodes","","21.000000","27.982922","Default Known Flow Node","Known Flow","456906.390484","223472.963019","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500008810","Nodes","Logger 5529, JUNCTION BLENHEIM/SHAKESPEARE","21.000000","31.578467","Val Log Post","Known Flow","457089.790333","223138.586276","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006138","Nodes","","21.000000","29.413949","Default Known Flow Node","Known Flow","456880.765477","223362.337989","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006161","Nodes","","21.000000","29.672901","Default Known Flow Node","Known Flow","456807.390457","223224.962951","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006177","Nodes","","21.000000","41.567022","Default Known Flow Node","Known Flow","457612.410588","222366.914045","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006174","Nodes","","21.000000","31.734940","Default Known Flow Node","Known Flow","457213.265568","222659.212797","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006178","Nodes","","21.000000","41.567022","Default Known Flow Node","Known Flow","457602.640674","222363.962717","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006528","Nodes","","21.000000","38.493065","Default Known Flow Node","Known Flow","457688.280844","222474.599297","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006186","Nodes","","21.000000","34.148824","Default Known Flow Node","Known Flow","457626.731944","222486.893397","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006228","Nodes","","21.000000","34.250955","Default Known Flow Node","Known Flow","457621.276074","222538.833087","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006318","Nodes","","21.000000","31.634873","Default Known Flow Node","Known Flow","457177.603957","222746.370697","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006168","Nodes","","21.000000","33.136170","Default Known Flow Node","Known Flow","457477.265640","222721.587814","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006235","Nodes","","21.000000","31.743568","Default Known Flow Node","Known Flow","457302.515592","222905.212864","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006236","Nodes","","21.000000","31.743568","Default Known Flow Node","Known Flow","457305.140593","222910.712866","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006237","Nodes","","21.000000","31.615305","Default Known Flow Node","Known Flow","457146.265550","222700.837809","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006238","Nodes","","21.000000","31.615305","Default Known Flow Node","Known Flow","457151.015551","222695.837807","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006255","Nodes","","21.000000","31.763253","Default Known Flow Node","Known Flow","457477.265640","222882.337858","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006256","Nodes","","21.000000","31.763253","Default Known Flow Node","Known Flow","457483.640641","222880.087858","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006287","Nodes","","21.000000","31.634937","Default Known Flow Node","Known Flow","457174.640557","222723.587815","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006293","Nodes","","21.000000","31.657199","Default Known Flow Node","Known Flow","457180.640559","222703.462810","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006305","Nodes","","21.000000","31.239896","Default Known Flow Node","Known Flow","457328.308319","223080.728604","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006308","Nodes","","21.000000","31.841399","Default Known Flow Node","Known Flow","457302.489533","222852.398848","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006248","Nodes","","21.000000","31.421357","Default Known Flow Node","Known Flow","457080.515532","222566.712772","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006319","Nodes","","21.000000","31.634873","Default Known Flow Node","Known Flow","457147.234550","222760.649825","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006346","Nodes","","21.000000","31.215783","Default Known Flow Node","Known Flow","457215.640569","223162.712935","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006190","Nodes","","21.000000","30.064985","Default Known Flow Node","Known Flow","457651.515687","223171.712937","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006370","Nodes","","21.000000","27.543356","Default Known Flow Node","Known Flow","457371.390611","223580.463048","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006395","Nodes","","21.000000","32.241213","Default Known Flow Node","Known Flow","457108.599970","223205.711381","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006396","Nodes","","21.000000","32.241213","Default Known Flow Node","Known Flow","457089.640534","223234.712954","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006400","Nodes","","21.000000","28.397823","Default Known Flow Node","Known Flow","457424.015625","223388.712996","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006415","Nodes","","21.000000","30.856789","Default Known Flow Node","Known Flow","457427.890626","223247.758958","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006426","Nodes","","21.000000","28.136650","Default Known Flow Node","Known Flow","457426.364945","223460.126784","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006432","Nodes","","21.000000","30.601692","Default Known Flow Node","Known Flow","457231.749469","223471.181553","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006438","Nodes","","21.000000","30.937415","Default Known Flow Node","Known Flow","457335.853898","223180.877702","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006434","Nodes","","21.000000","28.448383","Default Known Flow Node","Known Flow","457471.544638","223275.833965","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006443","Nodes","","21.000000","29.619562","Default Known Flow Node","Known Flow","457601.400673","223217.618949","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006444","Nodes","","21.000000","29.663385","Default Known Flow Node","Known Flow","457527.981654","223189.489942","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006447","Nodes","P12129515, GEORGE STREET, SCH 6.28","22.999998","29.556583","CSEP Unmatched","Known Flow","457619.258069","223250.150030","","0.000000","","","","","","","-6.280000","","","","","","-5.615688","-6.280000","","","","","","","","","DC PROFILE","","","","",""
"80002500006449","Nodes","","21.000000","29.663385","Default Known Flow Node","Known Flow","457511.569649","223168.477936","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006450","Nodes","","21.000000","29.663385","Default Known Flow Node","Known Flow","457522.288652","223140.826929","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006453","Nodes","","21.000000","29.663385","Default Known Flow Node","Known Flow","457431.512627","223137.334928","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006454","Nodes","","21.000000","29.663385","Default Known Flow Node","Known Flow","457423.053625","223168.785936","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006473","Nodes","","21.000000","25.596879","Default Known Flow Node","Known Flow","458194.890835","222333.587709","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006474","Nodes","","21.000000","25.596879","Default Known Flow Node","Known Flow","458198.390836","222332.087708","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006505","Nodes","","21.000000","44.955642","Default Known Flow Node","Known Flow","457880.776105","222282.987843","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006506","Nodes","","21.000000","44.955642","Default Known Flow Node","Known Flow","457882.140750","222286.712696","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006526","Nodes","","21.000000","27.971300","Default Known Flow Node","Known Flow","458270.010855","222452.383741","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006527","Nodes","","21.000000","27.971300","Default Known Flow Node","Known Flow","458249.875850","222434.111736","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006532","Nodes","","21.000000","27.971300","Default Known Flow Node","Known Flow","458186.270949","222389.428894","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006531","Nodes","","21.000000","27.971300","Default Known Flow Node","Known Flow","458201.763837","222408.896729","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006533","Nodes","","21.000000","27.971300","Default Known Flow Node","Known Flow","458259.557853","222424.442734","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006552","Nodes","","21.000000","36.550858","Default Known Flow Node","Known Flow","457711.592687","222581.272375","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006554","Nodes","","21.000000","34.569507","Default Known Flow Node","Known Flow","458042.515794","222634.462791","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006555","Nodes","","21.000000","34.569507","Default Known Flow Node","Known Flow","458049.390795","222643.587793","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006587","Nodes","","21.000000","30.647522","Default Known Flow Node","Known Flow","457740.160711","222934.402872","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006588","Nodes","","21.000000","30.603798","Default Known Flow Node","Known Flow","457741.166712","222904.829864","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006595","Nodes","","21.000000","29.411506","Default Known Flow Node","Known Flow","457957.525520","223021.139138","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006597","Nodes","","21.000000","30.647522","Default Known Flow Node","Known Flow","457782.714723","222983.282886","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006641","Nodes","","21.000000","27.617838","Default Known Flow Node","Known Flow","458109.203812","223198.440944","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006653","Nodes","","21.000000","23.928816","Default Known Flow Node","Known Flow","458269.765855","224317.213249","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006677","Nodes","","21.000000","23.785303","Default Known Flow Node","Known Flow","458259.640853","224433.713280","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006753","Nodes","","21.000000","30.339147","Default Known Flow Node","Known Flow","458421.097228","222334.433156","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006695","Nodes","","21.000000","31.555316","Default Known Flow Node","Known Flow","458503.765919","222349.962713","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006696","Nodes","","21.000000","31.555316","Default Known Flow Node","Known Flow","458503.765919","222353.462714","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006701","Nodes","","21.000000","21.861996","Default Known Flow Node","Known Flow","458330.140872","222215.962677","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006710","Nodes","","21.000000","31.781504","Default Known Flow Node","Known Flow","458715.353977","222312.472703","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006711","Nodes","","21.000000","31.781504","Default Known Flow Node","Known Flow","458711.074975","222318.820705","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006714","Nodes","","21.000000","31.559571","Default Known Flow Node","Known Flow","458429.765899","222332.962709","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006715","Nodes","","21.000000","31.559571","Default Known Flow Node","Known Flow","458425.640898","222295.087698","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006722","Nodes","","21.000000","31.565793","Default Known Flow Node","Known Flow","458620.640951","222289.337697","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006737","Nodes","","21.000000","22.196431","Default Known Flow Node","Known Flow","458347.102839","222253.530334","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006732","Nodes","","21.000000","22.196431","Default Known Flow Node","Known Flow","458361.890880","222255.837688","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006750","Nodes","","21.000000","30.540038","Default Known Flow Node","Known Flow","458447.900771","222122.244593","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006747","Nodes","","21.000000","31.697185","Default Known Flow Node","Known Flow","458561.957171","222428.344351","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006751","Nodes","","21.000000","31.511353","Default Known Flow Node","Known Flow","458678.396967","222224.797679","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006752","Nodes","P00099192/01, CSEP, -13.75 SCMH","22.999998","31.511353","CSEP DDS Matched","Known Flow","458676.621966","222223.875679","","0.000000","","","","","","","-13.749999","","","","","","-12.295496","-13.749999","","","","","","","","","DC PROFILE","","","","",""
"80002500006754","Nodes","","21.000000","30.339147","Default Known Flow Node","Known Flow","458423.015897","222329.587708","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006757","Nodes","","21.000000","29.648529","Default Known Flow Node","Known Flow","458658.537199","222454.354713","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006758","Nodes","","21.000000","29.648529","Default Known Flow Node","Known Flow","458652.015959","222451.212741","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006811","Nodes","","21.000000","30.982278","Default Known Flow Node","Known Flow","458493.618158","222372.498401","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006765","Nodes","","21.000000","31.708435","Default Known Flow Node","Known Flow","458559.190787","222437.554385","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006764","Nodes","","21.000000","31.708435","Default Known Flow Node","Known Flow","458543.390930","222428.712735","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006766","Nodes","","21.000000","31.542884","Default Known Flow Node","Known Flow","458497.890917","222213.462676","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006771","Nodes","","21.000000","31.555747","Default Known Flow Node","Known Flow","458689.267970","222236.410682","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006772","Nodes","","21.000000","31.555747","Default Known Flow Node","Known Flow","458681.026967","222245.150685","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006781","Nodes","","21.000000","31.561640","Default Known Flow Node","Known Flow","458597.140944","222321.837706","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006782","Nodes","","21.000000","23.701938","Default Known Flow Node","Known Flow","458400.093891","222318.360705","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006788","Nodes","","21.000000","21.440744","Default Known Flow Node","Known Flow","458308.498766","222163.686434","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006684","Nodes","","21.000000","21.440744","Default Known Flow Node","Known Flow","458306.765865","222155.462660","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006796","Nodes","P09122240, CSEP, -8.22 SCMH","22.999998","25.466699","CSEP Unmatched","Known Flow","458406.693017","222327.843067","","0.000000","","","","","","","-8.220000","","","","","","-7.350471","-8.220000","","","","","","","","","DC PROFILE","","","","",""
"80002500006808","Nodes","","21.000000","31.555747","Default Known Flow Node","Known Flow","458674.085895","222228.542513","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006809","Nodes","","21.000000","30.540038","Default Known Flow Node","Known Flow","458464.492908","222119.437651","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006810","Nodes","","21.000000","30.982278","Default Known Flow Node","Known Flow","458486.890914","222384.587723","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006837","Nodes","","21.000000","30.112258","Default Known Flow Node","Known Flow","458543.890930","222600.712782","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006838","Nodes","","21.000000","30.112258","Default Known Flow Node","Known Flow","458564.390936","222615.212786","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500006867","Nodes","","21.000000","32.175049","Default Known Flow Node","Known Flow","458419.515896","222619.962787","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
