"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80004600000815","Nodes","815",21.000000,30.944782,"DDS demands","Known Flow",471683.549505,139928.522286,,0.000000,,,,,,,-4.630000,,,,,,,,-4.140228,-4.630000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000819","Nodes","819",21.000000,28.648280,"DDS demands","Known Flow",472184.536642,139874.413271,,0.000000,,,,,,,-4.900000,,,,,,,,-4.381668,-4.900000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000839","Nodes","839",21.000000,22.915181,"DDS demands","Known Flow",472197.656645,139535.881179,,0.000000,,,,,,,-14.649999,,,,,,,,-13.100292,-14.649999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000856","Nodes","856",21.000000,39.434623,"DDS demands","Known Flow",470966.512255,137909.940317,,0.000000,,,,,,,-3.260000,,,,,,,,-2.915150,-3.260000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000895","Nodes","895",21.000000,39.740648,"DDS demands","Known Flow",471940.047575,140769.615515,,0.000000,,,,,,,-4.590000,,,,,,,,-4.104460,-4.590000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000910","Nodes","910",21.000000,29.344232,"DDS demands","Known Flow",472233.064655,139844.274263,,0.000000,,,,-2.440000,,,-18.629998,,,,,,,,-18.841169,-21.069999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,
"80004600000874","Nodes","874",21.000000,30.244529,"DDS demands","Known Flow",473693.122052,141053.918592,,0.000000,,,,,,,-21.669999,,,,,,,,-19.377701,-21.669999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000887","Nodes","887",21.000000,30.489040,"DDS demands","Known Flow",473666.356580,141031.546112,,0.000000,,,,,,,-8.149999,,,,,,,,-7.287875,-8.149999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000875","Nodes","875",21.000000,30.214585,"DDS demands","Known Flow",473700.225567,141046.302001,,0.000000,,,,,,,-4.519999,,,,,,,,-4.041864,-4.519999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000873","Nodes","873",21.000000,29.304038,"DDS demands","Known Flow",474125.148137,141264.013208,,0.000000,,,-6.000000,,,,,,,,,,,,-5.365307,-6.000000,,"",,,"C3  PROFILE",,,,,,,,,,,
"80004600000912","Nodes","912",21.000000,29.703902,"DDS demands","Known Flow",472118.468624,139708.847226,,0.000000,,,-11.319999,,,,,,,,,,,,-10.122546,-11.319999,,"",,,"C3  PROFILE",,,,,,,,,,,
"80004600000884","Nodes","884",21.000000,29.194297,"DDS demands","Known Flow",473955.841124,141134.460614,,0.000000,,,,,,,-9.520000,,,,,,,,-8.512955,-9.520000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000278","Nodes",,21.000000,38.073015,"DDS demands","Known Flow",470790.625295,137411.639747,,0.000000,,,,,,,-1.900000,,,,,,,,-1.699014,-1.900000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000279","Nodes",,21.000000,29.447064,"DDS demands","Known Flow",471158.282666,138353.026921,,0.000000,,,,,,,-11.790000,,,,,,,,-10.542829,-11.790000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000862","Nodes","862",21.000000,29.785342,"DDS demands","Known Flow",471861.166554,140047.538318,,0.000000,,,,,,,-1.490000,,,,,,,,-1.332384,-1.490000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000893","Nodes","893",21.000000,39.799851,"DDS demands","Known Flow",471955.728472,140797.052578,,0.000000,,,,,,,-6.210000,,,,,,,,-5.553093,-6.210000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000855","Nodes","855",21.000000,39.859711,"DDS demands","Known Flow",470994.907318,137982.959756,,0.000000,,,,,,,-3.049999,,,,,,,,-2.727364,-3.049999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000280","Nodes","280, P10125340, 10-22 KINGS ROAD, -12.18SCMH",22.999998,28.173649,"CSEP DDS Matched","Known Flow",470923.859299,139074.740054,,0.000000,,,,,,,,-12.189999,,,,,,,-10.900516,-12.189999,,"",,,,,,,,"DC PROFILE",,,,,,
"80004600000865","Nodes","865",21.000000,36.272609,"DDS demands","Known Flow",471196.108373,138854.401994,,0.000000,,,,,,,-3.619999,,,,,,,,-3.237068,-3.619999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000911","Nodes","911",21.000000,31.601446,"DDS demands","Known Flow",472192.780644,139795.113250,,0.000000,,,,,,,-4.770000,,,,,,,,-4.265419,-4.770000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000864","Nodes","864",21.000000,29.719056,"DDS demands","Known Flow",471911.087567,140392.602412,,0.000000,,,,,,,-12.969999,,,,,,,,-11.598006,-12.969999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000863","Nodes","863",21.000000,29.723687,"DDS demands","Known Flow",471865.694555,140008.958308,,0.000000,,,,,,,-2.289999,,,,,,,,-2.047759,-2.289999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000894","Nodes","894",21.000000,39.790403,"DDS demands","Known Flow",471931.775573,140786.842519,,0.000000,,,,,,,-0.959999,,,,,,,,-0.858449,-0.959999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000909","Nodes","909",21.000000,36.785175,"DDS demands","Known Flow",473248.873931,140598.808468,,0.000000,,,,,,,-5.509999,,,,,,,,-4.927140,-5.509999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000886","Nodes","886",21.000000,28.730462,"DDS demands","Known Flow",474032.375145,141110.335607,,0.000000,,,,,,,-4.909999,,,,,,,,-4.390609,-4.909999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000888","Nodes","888",21.000000,30.393527,"DDS demands","Known Flow",473683.339050,141017.537582,,0.000000,,,,,,,-2.140000,,,,,,,,-1.913626,-2.140000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000885","Nodes","885",21.000000,28.837979,"DDS demands","Known Flow",473994.971134,141088.620602,,0.000000,,,,,,,-6.520000,,,,,,,,-5.830300,-6.520000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000881","Nodes","881",21.000000,43.062228,"DDS demands","Known Flow",475266.130480,142696.108039,,0.000000,,,,,,,-13.250000,,,,,,,,-11.848388,-13.250000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000883","Nodes","883",21.000000,39.589563,"DDS demands","Known Flow",478222.495285,143539.714268,,0.000000,,,,,,,-5.199999,,,,,,,,-4.649932,-5.199999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000904","Nodes","904",21.000000,41.563459,"DDS demands","Known Flow",478550.274374,144224.963455,,0.000000,,,,,,,-5.229999,,,,,,,,-4.676759,-5.229999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000915","Nodes","915",21.000000,34.739591,"DDS demands","Known Flow",471569.860718,139034.631482,,0.000000,,,,,,,-0.820000,,,,,,,,-0.733258,-0.820000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000940","Nodes","940",21.000000,36.490718,"DDS demands","Known Flow",472030.758600,138802.542979,,0.000000,,,,,,,-4.019999,,,,,,,,-3.594755,-4.019999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000942","Nodes","942",21.000000,36.292504,"DDS demands","Known Flow",472042.006603,138763.693969,,0.000000,,,,,,,-3.859999,,,,,,,,-3.451680,-3.859999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000950","Nodes","950",21.000000,36.546658,"DDS demands","Known Flow",472229.502654,138808.630981,,0.000000,,,,,,,-3.260000,,,,,,,,-2.915150,-3.260000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000959","Nodes","959",21.000000,36.978843,"DDS demands","Known Flow",472041.081603,138717.789956,,0.000000,,,,,,,-1.549999,,,,,,,,-1.386037,-1.549999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000943","Nodes","943",21.000000,36.815873,"DDS demands","Known Flow",472091.563616,138771.450971,,0.000000,,,,,,,-1.940000,,,,,,,,-1.734782,-1.940000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001004","Nodes","1004",21.000000,26.647538,"DDS demands","Known Flow",472027.841137,139643.512004,,0.000000,,,,,,,-1.820000,,,,,,,,-1.627476,-1.820000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001011","Nodes","1011",21.000000,29.594560,"DDS demands","Known Flow",472201.981132,140189.672759,,0.000000,,,,,,,-2.740000,,,,,,,,-2.450157,-2.740000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000952","Nodes","952",21.000000,36.274352,"DDS demands","Known Flow",472230.351654,138857.158994,,0.000000,,,,,,,-4.960000,,,,,,,,-4.435321,-4.960000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000953","Nodes","953",21.000000,36.271516,"DDS demands","Known Flow",472237.131656,138871.454998,,0.000000,,,,,,,-1.599999,,,,,,,,-1.430748,-1.599999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000956","Nodes","956",21.000000,36.315670,"DDS demands","Known Flow",472291.855671,138799.556979,,0.000000,,,,,,,-4.689999,,,,,,,,-4.193881,-4.689999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000966","Nodes","966",21.000000,37.574213,"DDS demands","Known Flow",472767.790994,138774.800355,,0.000000,,,,,,,-5.680000,,,,,,,,-5.079157,-5.680000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001009","Nodes","1009",21.000000,37.365651,"DDS demands","Known Flow",472466.423718,139522.234175,,0.000000,,,,,,,-3.700000,,,,,,,,-3.308606,-3.700000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001012","Nodes","1012",21.000000,29.541725,"DDS demands","Known Flow",472192.909644,140215.899364,,0.000000,,,,,,,-3.110000,,,,,,,,-2.781017,-3.110000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001015","Nodes","1015",21.000000,29.980239,"DDS demands","Known Flow",472246.373659,140233.057369,,0.000000,,,,,,,-3.940000,,,,,,,,-3.523218,-3.940000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001007","Nodes","1007",21.000000,24.052760,"DDS demands","Known Flow",472394.431243,139785.512631,,0.000000,,,,,,,,,,-9.409999,,,,,-8.414590,-9.409999,,"",,,,,,,,,,"I2 PROFILE",,,,
"80004600000990","Nodes","990",21.000000,30.629432,"DDS demands","Known Flow",473647.891089,141015.382792,,0.000000,,,,,,,-6.449999,,,,,,,,-5.767705,-6.449999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001000","Nodes","1000",21.000000,46.849874,"DDS demands","Known Flow",478596.826353,143935.395097,,0.000000,,,,,,,-6.340000,,,,,,,,-5.669341,-6.340000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000999","Nodes","999",21.000000,46.887748,"DDS demands","Known Flow",478590.767385,143949.996380,,0.000000,,,,,,,-7.610000,,,-10.439999,,,,,-16.140632,-18.049999,,"",,,,,,,"D1 PROFILE",,,"I2 PROFILE",,,,
"80004600001001","Nodes","1001",21.000000,46.810369,"DDS demands","Known Flow",478713.712418,144053.194408,,0.000000,,,,,,,-4.500000,,,,,,,,-4.023980,-4.500000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000973","Nodes","973",21.000000,38.056983,"DDS demands","Known Flow",470706.649240,137140.582527,,0.000000,,,,-3.049999,,,-8.130000,,,,,,,,-9.997356,-11.180000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,
"80004600000974","Nodes","974",21.000000,37.311795,"DDS demands","Known Flow",470857.201281,137091.612514,,0.000000,-2.359999,,,,,,-12.220000,,,,,,,,-13.037696,-14.580000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,
"80004600000969","Nodes","969",21.000000,21.573809,"DDS demands","Known Flow",471424.928435,135483.454076,,0.000000,,,,,,,-3.510000,,,,,,,,-3.138704,-3.510000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000938","Nodes","938",21.000000,36.407790,"DDS demands","Known Flow",472075.695612,138880.439001,,0.000000,,,,,,,-3.430000,,,,,,,,-3.067167,-3.430000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000944","Nodes","944",21.000000,36.751792,"DDS demands","Known Flow",472136.566629,138769.863971,,0.000000,,,,,,,-1.279999,,,,,,,,-1.144598,-1.279999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001018","Nodes","1018",21.000000,29.837219,"DDS demands","Known Flow",472280.559668,140256.838375,,0.000000,,,,,,,-1.609999,,,,,,,,-1.439690,-1.609999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001006","Nodes","1006",21.000000,26.852249,"DDS demands","Known Flow",472286.301669,139777.687245,,0.000000,-2.669999,,,-1.770000,,,-0.660000,,,-15.670000,,,,,-18.572906,-20.770000,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,"I2 PROFILE",,,,
"80004600001023","Nodes","1023",21.000000,29.856201,"DDS demands","Known Flow",472217.439651,140348.681400,,0.000000,,,,,,,-3.329999,,,,,,,,-2.977745,-3.329999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000996","Nodes","996",21.000000,48.253285,"DDS demands","Known Flow",478382.660328,143928.147374,,0.000000,,-39.999997,,,,,-4.530000,,,,,,,,-39.819521,-44.529998,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,
"80004600000987","Nodes","987",21.000000,29.376153,"DDS demands","Known Flow",471008.350010,138003.116788,,0.000000,,,,,,,,,,-6.000000,,,,,-5.365307,-6.000000,,"",,,,,,,,,,"I2 PROFILE",,,,
"80004600000946","Nodes","946",21.000000,36.531210,"DDS demands","Known Flow",472114.340623,138795.915978,,0.000000,,,,,,,-2.519999,,,,,,,,-2.253428,-2.519999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000981","Nodes","981",21.000000,34.666744,"DDS demands","Known Flow",471551.325469,139411.793145,,0.000000,,,,,,,-3.219999,,,,,,,,-2.879381,-3.219999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000920","Nodes","920",21.000000,33.615984,"DDS demands","Known Flow",471606.808485,139266.489106,,0.000000,-4.889999,,,,,,,,,,,,,,-4.372725,-4.889999,,"","C1 PROFILE",,,,,,,,,,,,,
"80004600000975","Nodes","975",21.000000,24.838027,"DDS demands","Known Flow",470396.230155,135026.021952,,0.000000,,,,,,,-6.449999,,,,,,,,-5.767705,-6.449999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000970","Nodes","970",21.000000,21.508515,"DDS demands","Known Flow",471405.829430,135520.901086,,0.000000,,,,,,,-3.619999,,,,,,,,-3.237068,-3.619999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000971","Nodes","971",21.000000,23.315722,"DDS demands","Known Flow",471104.914348,135270.327018,,0.000000,,,,,,,-2.019999,,,,,,,,-1.806320,-2.019999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000928","Nodes","928",21.000000,37.158075,"DDS demands","Known Flow",471310.520404,138702.050952,,0.000000,,,,,,,-4.900000,,,,,,,,-4.381668,-4.900000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000219","Nodes",,21.000000,33.706185,"Default Known Flow Node","Known Flow",471200.514374,138659.113940,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600000982","Nodes","982",21.000000,34.671334,"DDS demands","Known Flow",471583.145478,139389.344139,,0.000000,,,,,,,-2.850000,,,,,,,,-2.548521,-2.850000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000925","Nodes","925",21.000000,34.570460,"DDS demands","Known Flow",471595.999482,138957.432022,,0.000000,,,,,,,-8.669999,,,,,,,,-7.752868,-8.669999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000941","Nodes","941",21.000000,36.488902,"DDS demands","Known Flow",472033.205601,138830.878987,,0.000000,,,,,,,-4.739999,,,,,,,,-4.238592,-4.739999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000965","Nodes","965",21.000000,36.545450,"DDS demands","Known Flow",472121.720625,138725.923959,,0.000000,,,,,,,-1.850000,,,,,,,,-1.654303,-1.850000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000923","Nodes","923",21.000000,34.912641,"DDS demands","Known Flow",471778.070531,139021.541039,,0.000000,,,,,,,-3.410000,,,,,,,,-3.049283,-3.410000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000964","Nodes","964",21.000000,36.534744,"DDS demands","Known Flow",472106.658621,138738.050962,,0.000000,,,,,,,-2.679999,,,,,,,,-2.396503,-2.679999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000937","Nodes","937",21.000000,36.304631,"DDS demands","Known Flow",472086.011615,138878.706000,,0.000000,,,,,,,-13.859999,,,,,,,,-12.393859,-13.859999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000947","Nodes","947",21.000000,36.565607,"DDS demands","Known Flow",472142.603630,138803.598980,,0.000000,,,,,,,-4.309999,,,,,,,,-3.854079,-4.309999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000949","Nodes","949",21.000000,36.589504,"DDS demands","Known Flow",472179.651640,138737.244962,,0.000000,,,,,,,-4.869999,,,,,,,,-4.354840,-4.869999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000961","Nodes","961",21.000000,36.578787,"DDS demands","Known Flow",472056.010987,138687.273796,,0.000000,,,,,,,-4.369999,,,,,,,,-3.907732,-4.369999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000922","Nodes","922",21.000000,33.840113,"DDS demands","Known Flow",471939.370575,139280.105109,,0.000000,,,,,,,,,,-0.280000,,,,,-0.250381,-0.280000,,"",,,,,,,,,,"I2 PROFILE",,,,
"80004600001013","Nodes","1013",21.000000,29.658400,"DDS demands","Known Flow",472171.711638,140227.052367,,0.000000,,,,,,,-2.349999,,,,,,,,-2.101411,-2.349999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000957","Nodes","957",21.000000,36.173375,"DDS demands","Known Flow",472301.000673,138826.685986,,0.000000,,,,,,,-2.269999,,,,,,,,-2.029874,-2.269999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000958","Nodes","958",21.000000,36.247829,"DDS demands","Known Flow",472333.514682,138782.013974,,0.000000,,,,,,,-5.590000,,,,,,,,-4.998678,-5.590000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000951","Nodes","951",21.000000,36.274245,"DDS demands","Known Flow",472228.362654,138854.379994,,0.000000,,,,,,,-0.669999,,,,,,,,-0.599125,-0.669999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000955","Nodes","955",21.000000,36.422351,"DDS demands","Known Flow",472246.245659,138757.625967,,0.000000,,,,,,,-3.960000,,,,,,,,-3.541102,-3.960000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001005","Nodes","1005",21.000000,29.182604,"DDS demands","Known Flow",472236.445656,139831.146259,,0.000000,,,,-2.679999,,,,,,,,,,,-2.396503,-2.679999,,"",,,,"C4 PROFILE",,,,,,,,,,
"80004600001014","Nodes","1014",21.000000,29.978542,"DDS demands","Known Flow",472246.968659,140225.656367,,0.000000,,,,,,,-2.160000,,,,,,,,-1.931510,-2.160000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001019","Nodes","1019",21.000000,29.921503,"DDS demands","Known Flow",472255.988661,140263.150377,,0.000000,,,,,,,-1.389999,,,,,,,,-1.242962,-1.389999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001024","Nodes","1024",21.000000,29.850871,"DDS demands","Known Flow",472179.331640,140359.957403,,0.000000,,,,,,,-1.350000,,,,,,,,-1.207194,-1.350000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001008","Nodes","1008",21.000000,24.084338,"DDS demands","Known Flow",472334.418683,139851.593265,,0.000000,,,,,,,-0.369999,,,-3.650000,,,,,-3.594755,-4.019999,,"",,,,,,,"D1 PROFILE",,,"I2 PROFILE",,,,
"80004600000986","Nodes","986",21.000000,30.530401,"DDS demands","Known Flow",473679.202048,140977.137571,,0.000000,,,,,,,-3.469999,,,,,,,,-3.102936,-3.469999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600000992","Nodes","992",21.000000,42.390540,"DDS demands","Known Flow",477787.109166,143797.247339,,0.000000,,,,,,,-7.970000,,,,,,,,-7.126916,-7.970000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001080","Nodes","1080",21.000000,22.466045,"DDS demands","Known Flow",471175.168367,135467.236072,,0.000000,,,,,,,-5.820000,,,,,,,,-5.204348,-5.820000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001060","Nodes","1060",21.000000,36.353503,"DDS demands","Known Flow",471882.643560,138729.399960,,0.000000,,,,,,,-10.520000,,,,,,,,-9.407172,-10.520000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001133","Nodes","1133",21.000000,37.336662,"DDS demands","Known Flow",471870.769556,138599.739924,,0.000000,,,,,,,-1.049999,,,,,,,,-0.938928,-1.049999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001064","Nodes","1064",21.000000,34.295093,"DDS demands","Known Flow",471611.730486,139179.569082,,0.000000,,,,-11.119999,,,,,,,,,,,-9.943702,-11.119999,,"",,,,"C4 PROFILE",,,,,,,,,,
"80004600001051","Nodes","1051",21.000000,33.911310,"DDS demands","Known Flow",471892.166562,139131.093069,,0.000000,,,,,,,-6.030000,,,,,,,,-5.392134,-6.030000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001089","Nodes","1089",21.000000,26.774305,"DDS demands","Known Flow",472033.980601,139648.415210,,0.000000,,-27.239999,,,,,-2.170000,,,,,,,,-26.298948,-29.410000,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,
"80004600001168","Nodes","1168",21.000000,46.982059,"DDS demands","Known Flow",472649.067768,139420.752148,,0.000000,-4.719999,,,,,,-2.630000,,,,,,,,-6.572501,-7.349999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,
"80004600001025","Nodes","1025",21.000000,29.653952,"DDS demands","Known Flow",472180.629088,140325.663335,,0.000000,,,,,,,-4.839999,,,,,,,,-4.328014,-4.839999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001175","Nodes","1175",21.000000,35.070877,"DDS demands","Known Flow",472590.591356,140205.805014,,0.000000,,,,,,,-3.089999,,,,,,,,-2.763133,-3.089999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001145","Nodes","1145",21.000000,24.051202,"DDS demands","Known Flow",472411.733704,139807.880253,,0.000000,,,,,,,,,,-2.150000,,,,,-1.922568,-2.150000,,"",,,,,,,,,,"I2 PROFILE",,,,
"80004600001105","Nodes","1105",21.000000,30.057458,"DDS demands","Known Flow",472355.601340,139963.836248,,0.000000,,,,,,,-3.229999,,,,,,,,-2.888323,-3.229999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001104","Nodes","1104",21.000000,29.943203,"DDS demands","Known Flow",472344.817685,139952.122292,,0.000000,,,,,,,-3.000000,,,,,,,,-2.682653,-3.000000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001121","Nodes","1121",21.000000,35.666769,"DDS demands","Known Flow",473377.832966,140828.830531,,0.000000,,,,,,,-7.020000,,,,,,,,-6.277409,-7.020000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001066","Nodes","1066",21.000000,37.360386,"DDS demands","Known Flow",473129.733899,140630.608477,,0.000000,,,,,,,-0.610000,,,,,,,,-0.545472,-0.610000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001164","Nodes","1164",21.000000,31.334505,"DDS demands","Known Flow",477136.615833,141120.787305,,0.000000,,,,,,,-1.109999,,,,,,,,-0.992581,-1.109999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001184","Nodes","1184",21.000000,46.472305,"DDS demands","Known Flow",478946.670482,144135.036430,,0.000000,,,,,,,-2.829999,,,,,,,,-2.530636,-2.829999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001140","Nodes","1140",21.000000,46.601178,"Default Known Flow Node","Known Flow",478514.476364,144242.419460,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600001125","Nodes","1125",21.000000,38.233630,"DDS demands","Known Flow",471821.690543,138691.175949,,0.000000,,,,,,,-0.560000,,,,,,,,-0.500762,-0.560000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001130","Nodes","1130",21.000000,37.807280,"DDS demands","Known Flow",471882.894560,138687.185948,,0.000000,,,,,,,-2.369999,,,,,,,,-2.119296,-2.369999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001058","Nodes","1058",21.000000,37.121422,"DDS demands","Known Flow",471989.064589,138700.833952,,0.000000,,,,,,,-3.520000,,,,,,,,-3.147647,-3.520000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001152","Nodes","1152",21.000000,37.671639,"Default Known Flow Node","Known Flow",471504.712457,138694.247950,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600001161","Nodes","1161",21.000000,27.262603,"DDS demands","Known Flow",471650.818496,139542.598181,,0.000000,,,,,,,-5.239999,,,,,,,,-4.685701,-5.239999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001114","Nodes","1114",21.000000,26.801321,"DDS demands","Known Flow",471570.745585,139622.641607,,0.000000,,,,,,,-2.130000,,,,,,,,-1.904684,-2.130000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001037","Nodes","1037",21.000000,30.013745,"DDS demands","Known Flow",472331.358682,140268.979378,,0.000000,,,,,,,-6.959999,,,,,,,,-6.223756,-6.959999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001065","Nodes","1065",21.000000,37.466365,"DDS demands","Known Flow",473115.241895,140671.111488,,0.000000,,,,,,,-1.370000,,,,,,,,-1.225078,-1.370000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600001100","Nodes","1100",21.000000,28.873811,"DDS demands","Known Flow",474072.747156,141163.345622,,0.000000,,,,,,,-6.939999,,,,,,,,-6.205872,-6.939999,,"",,,,,,,"D1 PROFILE",,,,,,,
