"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(PL-AF)"
"60603400001126","Nodes","","21.000000","41.612240","Default Known Flow Node","Known Flow","322685.456961","870409.473056","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001160","Nodes","","21.000000","44.128886","Default Known Flow Node","Known Flow","322488.838908","870305.498028","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001162","Nodes","","21.000000","42.748958","Default Known Flow Node","Known Flow","322504.369912","870157.121987","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001148","Nodes","","21.000000","44.345733","Default Known Flow Node","Known Flow","322793.721991","870198.389998","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001164","Nodes","","21.000000","39.046845","DDS demands","Known Flow","322824.747999","870595.000106","","0.000000","","","","","","0.000000","","","","0.000000","0.000000","","","","","","","","D1 PROFILE","","",""
"60603400001167","Nodes","","21.000000","32.840583","Default Known Flow Node","Known Flow","322682.564961","870543.587092","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001168","Nodes","","21.000000","45.605049","DDS demands","Known Flow","322715.437969","870285.649022","","0.000000","","","","","","-7.790000","","","","-6.965957","-7.790000","","","","","","","","D1 PROFILE","","",""
"60603400001141","Nodes","","21.000000","36.198086","Default Known Flow Node","Known Flow","322572.795931","870444.333065","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001170","Nodes","","21.000000","36.283742","Default Known Flow Node","Known Flow","322578.244932","870423.454060","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001171","Nodes","","21.000000","38.234629","Default Known Flow Node","Known Flow","322662.747955","870466.824071","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001177","Nodes","","21.000000","38.068864","Default Known Flow Node","Known Flow","322660.838226","870469.572261","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001269","Nodes","","21.000000","44.618886","DDS demands","Known Flow","322837.880122","870462.083998","","0.000000","","","","","","-1.019999","","","","-0.912102","-1.019999","","","","","","","","D1 PROFILE","","",""
"60603400001175","Nodes","","21.000000","42.925432","Default Known Flow Node","Known Flow","322424.589890","870173.137992","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001176","Nodes","","21.000000","43.136694","Default Known Flow Node","Known Flow","322501.188911","870182.058994","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001178","Nodes","18 props @ St Margarets Crescent","21.000000","37.062400","Point Loads","Known Flow","322642.359950","870440.310064","","0.000000","","","","","","","","","-25.850000","-23.115534","-25.850000","","","","","","","","","","","PL-AF PROFILE"
"60603400001180","Nodes","","21.000000","26.373331","Default Known Flow Node","Known Flow","322697.235965","870665.785126","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001179","Nodes","","21.000000","26.373331","Default Known Flow Node","Known Flow","322684.924961","870673.681128","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001182","Nodes","","21.000000","48.983424","DDS demands","Known Flow","322173.694822","870270.160018","","0.000000","","","","","","-8.189999","","","","-7.323644","-8.189999","","","","","","","","D1 PROFILE","","",""
"60603400001183","Nodes","","21.000000","44.128886","Default Known Flow Node","Known Flow","322490.315908","870293.639024","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001139","Nodes","","21.000000","26.317525","Default Known Flow Node","Known Flow","322631.576947","870643.908120","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001186","Nodes","","21.000000","43.180190","DDS demands","Known Flow","322596.032937","870214.930003","","0.000000","","","","","","-8.329999","","","","-7.448834","-8.329999","","","","","","","","D1 PROFILE","","",""
"60603400001097","Nodes","","21.000000","45.301296","Default Known Flow Node","Known Flow","322814.478996","869915.483921","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001228","Nodes","","21.000000","44.823642","Default Known Flow Node","Known Flow","322840.082003","869908.960920","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001189","Nodes","","21.000000","41.974036","Default Known Flow Node","Known Flow","322896.991019","869850.308904","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001190","Nodes","","21.000000","40.670263","Default Known Flow Node","Known Flow","322897.039019","869808.217892","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001192","Nodes","","21.000000","33.548208","Default Known Flow Node","Known Flow","323302.414129","869770.670882","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001194","Nodes","","21.000000","35.947680","Default Known Flow Node","Known Flow","323241.805113","869981.765939","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001195","Nodes","","21.000000","35.904965","Default Known Flow Node","Known Flow","323275.242122","869974.017937","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001196","Nodes","","21.000000","39.778004","Default Known Flow Node","Known Flow","322820.027998","869547.582821","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001119","Nodes","","21.000000","45.761185","Default Known Flow Node","Known Flow","322798.308992","869917.898922","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001235","Nodes","","21.000000","33.647194","Default Known Flow Node","Known Flow","323290.060126","869792.539888","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001203","Nodes","","21.000000","35.002843","DDS demands","Known Flow","323255.100116","869928.005925","","0.000000","","","","","","-1.019999","","","","-0.912102","-1.019999","","","","","","","","D1 PROFILE","","",""
"60603400001231","Nodes","","21.000000","43.782328","Default Known Flow Node","Known Flow","322876.678013","869885.364913","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001208","Nodes","","21.000000","34.249486","Default Known Flow Node","Known Flow","323321.278134","869886.348913","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001204","Nodes","","21.000000","34.541397","Default Known Flow Node","Known Flow","323297.646128","869947.718930","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001214","Nodes","","21.000000","34.567444","Default Known Flow Node","Known Flow","323289.484126","869955.541932","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001229","Nodes","","21.000000","34.150198","Default Known Flow Node","Known Flow","323345.381071","869977.477046","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001216","Nodes","","21.000000","34.104319","Default Known Flow Node","Known Flow","323402.578156","869905.721919","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001221","Nodes","","21.000000","41.398619","Default Known Flow Node","Known Flow","323203.937102","870119.104977","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001280","Nodes","","21.000000","41.317072","Default Known Flow Node","Known Flow","323204.386103","870117.982977","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001223","Nodes","","21.000000","35.178421","Default Known Flow Node","Known Flow","323348.658142","870116.052976","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001218","Nodes","","21.000000","40.019373","Default Known Flow Node","Known Flow","322816.612997","869749.845876","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001225","Nodes","","21.000000","40.346304","Default Known Flow Node","Known Flow","322862.607010","869792.822888","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001227","Nodes","","21.000000","44.865687","Default Known Flow Node","Known Flow","322849.658006","869936.889927","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001198","Nodes","","21.000000","40.405034","Default Known Flow Node","Known Flow","322890.271017","869784.443886","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001222","Nodes","","21.000000","37.088467","Default Known Flow Node","Known Flow","323223.922108","870046.128957","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001236","Nodes","","21.000000","33.611307","DDS demands","Known Flow","323319.251134","869804.156891","","0.000000","","","","","","-0.739999","","","","-0.661721","-0.739999","","","","","","","","D1 PROFILE","","",""
"60603400001212","Nodes","","21.000000","33.356467","Default Known Flow Node","Known Flow","323400.674156","870017.642949","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001172","Nodes","","21.000000","46.894278","Default Known Flow Node","Known Flow","322863.448010","870293.251024","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001241","Nodes","","21.000000","48.078047","Default Known Flow Node","Known Flow","322949.544033","870396.699052","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001243","Nodes","","21.000000","42.763243","Default Known Flow Node","Known Flow","323216.494106","870562.968098","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001244","Nodes","","21.000000","42.678331","Default Known Flow Node","Known Flow","323209.334104","870488.621077","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001252","Nodes","","21.000000","37.238385","Default Known Flow Node","Known Flow","323336.106138","870666.076126","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001253","Nodes","","21.000000","36.445311","Default Known Flow Node","Known Flow","323231.549110","870603.377109","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001254","Nodes","","21.000000","38.940004","Default Known Flow Node","Known Flow","323327.241136","870439.811064","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001255","Nodes","","21.000000","38.940004","DDS demands","Known Flow","323368.544147","870429.610061","","0.000000","","","","","","-9.949999","","","","-8.897467","-9.949999","","","","","","","","D1 PROFILE","","",""
"60603400001256","Nodes","","21.000000","32.363552","Default Known Flow Node","Known Flow","323598.228210","870708.722137","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001265","Nodes","","21.000000","42.055719","Default Known Flow Node","Known Flow","323328.420136","870408.262056","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001266","Nodes","","21.000000","43.611073","Default Known Flow Node","Known Flow","323254.081116","870493.512079","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001264","Nodes","","21.000000","43.374714","Default Known Flow Node","Known Flow","323266.932120","870501.772081","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001268","Nodes","","21.000000","44.618886","Default Known Flow Node","Known Flow","322822.673999","870477.659074","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001286","Nodes","","21.000000","38.233265","Default Known Flow Node","Known Flow","323351.505143","870642.131119","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001418","Nodes","","21.000000","33.572827","Default Known Flow Node","Known Flow","323439.957949","870474.635900","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001240","Nodes","","21.000000","40.128626","Default Known Flow Node","Known Flow","322952.207034","870537.657091","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001151","Nodes","","21.000000","28.244839","Default Known Flow Node","Known Flow","322845.137005","870712.835138","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001284","Nodes","","21.000000","39.140252","Default Known Flow Node","Known Flow","322991.015044","870468.312072","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001345","Nodes","","21.000000","29.494349","Default Known Flow Node","Known Flow","323018.298052","870881.288184","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001297","Nodes","","21.000000","32.017772","DDS demands","Known Flow","323250.236115","870838.196173","","0.000000","","","","","","-0.880000","","","","-0.786911","-0.880000","","","","","","","","D1 PROFILE","","",""
"60603400001299","Nodes","","21.000000","34.227344","Default Known Flow Node","Known Flow","323288.023125","870757.661151","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001304","Nodes","","21.000000","26.402542","Default Known Flow Node","Known Flow","323038.624057","870906.679191","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001326","Nodes","","21.000000","26.402542","DDS demands","Known Flow","323040.237289","870911.891169","","0.000000","","","","","","-2.140000","","","","-1.913626","-2.140000","","","","","","","","D1 PROFILE","","",""
"60603400001307","Nodes","","21.000000","26.186540","Default Known Flow Node","Known Flow","323124.283081","871067.087235","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001308","Nodes","","21.000000","31.626500","Default Known Flow Node","Known Flow","323213.390105","870920.941195","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001335","Nodes","","21.000000","23.940442","DDS demands","Known Flow","323363.573926","871077.428294","","0.000000","","","","","","-11.239999","","","","-10.051008","-11.239999","","","","","","","","D1 PROFILE","","",""
"60603400001315","Nodes","","21.000000","22.025765","DDS demands","Known Flow","322861.983009","870812.361165","","0.000000","","","","","","-6.480000","","","","-5.794532","-6.480000","","","","","","","","D1 PROFILE","","",""
"60603400001296","Nodes","","21.000000","31.736629","Default Known Flow Node","Known Flow","323049.642060","870829.678170","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001323","Nodes","","21.000000","27.148009","DDS demands","Known Flow","323384.291151","870944.776202","","0.000000","","","","","","-8.550000","","","","-7.645563","-8.550000","","","","","","","","D1 PROFILE","","",""
"60603400001305","Nodes","","21.000000","26.166824","DDS demands","Known Flow","323027.196054","870984.520212","","0.000000","","","","","","-12.409999","","","","-11.097243","-12.409999","","","","","","","","D1 PROFILE","","",""
"60603400001325","Nodes","","21.000000","26.358993","Default Known Flow Node","Known Flow","323016.531051","870904.939191","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001310","Nodes","","21.000000","24.747935","DDS demands","Known Flow","323398.825155","871070.279236","","0.000000","","","","","","-14.680000","","","","-13.127118","-14.680000","","","","","","","","D1 PROFILE","","",""
"60603400001336","Nodes","","21.000000","24.437564","Default Known Flow Node","Known Flow","323412.083159","871132.332253","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001338","Nodes","","21.000000","24.065555","Default Known Flow Node","Known Flow","323437.057166","871243.170283","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001327","Nodes","","21.000000","26.979343","Default Known Flow Node","Known Flow","323150.090088","871080.293238","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001341","Nodes","","21.000000","27.044650","Default Known Flow Node","Known Flow","323489.521180","870985.856213","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001344","Nodes","","21.000000","24.421288","Default Known Flow Node","Known Flow","323419.599161","871172.221263","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001346","Nodes","","21.000000","29.624323","Default Known Flow Node","Known Flow","322989.793044","870864.606180","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001303","Nodes","","21.000000","33.152393","Default Known Flow Node","Known Flow","323269.340120","870798.461162","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001220","Nodes","","21.000000","34.045313","Default Known Flow Node","Known Flow","323451.818170","869807.339892","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001349","Nodes","","21.000000","34.044294","Default Known Flow Node","Known Flow","323453.125170","869808.373892","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001352","Nodes","","21.000000","31.571516","Default Known Flow Node","Known Flow","323523.149189","869758.028879","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001354","Nodes","","21.000000","31.955249","Default Known Flow Node","Known Flow","323535.317193","870156.127987","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001358","Nodes","","21.000000","32.489118","Default Known Flow Node","Known Flow","323465.355174","869938.243928","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001356","Nodes","","21.000000","33.621670","Default Known Flow Node","Known Flow","323482.155178","869815.982894","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001363","Nodes","","21.000000","32.691121","Default Known Flow Node","Known Flow","323413.301159","870002.182945","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001365","Nodes","","21.000000","29.117372","Default Known Flow Node","Known Flow","323622.816216","869674.688856","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001281","Nodes","","21.000000","33.762082","Default Known Flow Node","Known Flow","323420.183161","870246.883012","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001367","Nodes","","21.000000","33.512492","Default Known Flow Node","Known Flow","323443.922168","870476.970074","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001369","Nodes","","21.000000","32.769526","Default Known Flow Node","Known Flow","323474.244176","870495.313079","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001373","Nodes","","21.000000","30.852698","DDS demands","Known Flow","323562.810200","870580.693102","","0.000000","","","","","","-3.079999","","","","-2.754191","-3.079999","","","","","","","","D1 PROFILE","","",""
"60603400001374","Nodes","","21.000000","30.766491","Default Known Flow Node","Known Flow","323583.541206","870592.073106","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001376","Nodes","","21.000000","32.948902","Default Known Flow Node","Known Flow","323534.403192","870315.845030","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001408","Nodes","","21.000000","30.817863","Default Known Flow Node","Known Flow","323576.412102","870557.174446","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001379","Nodes","","21.000000","28.850717","Default Known Flow Node","Known Flow","323546.446196","870832.790171","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001381","Nodes","","21.000000","31.206175","Default Known Flow Node","Known Flow","323599.415210","870220.622004","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001382","Nodes","","21.000000","27.328377","Default Known Flow Node","Known Flow","323708.166240","870712.527138","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001396","Nodes","","21.000000","27.322601","Default Known Flow Node","Known Flow","323709.371852","870713.601336","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001384","Nodes","","21.000000","28.981507","Default Known Flow Node","Known Flow","323723.538244","870263.837016","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001387","Nodes","","21.000000","28.251903","Default Known Flow Node","Known Flow","323803.799266","870318.544031","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001287","Nodes","","21.000000","33.564156","Default Known Flow Node","Known Flow","323442.531167","870476.127074","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001391","Nodes","","21.000000","31.310712","Default Known Flow Node","Known Flow","323619.929216","870456.658069","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001372","Nodes","","21.000000","31.908305","Default Known Flow Node","Known Flow","323535.724193","870228.751007","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001422","Nodes","","21.000000","31.286137","Default Known Flow Node","Known Flow","323573.029203","870252.254013","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001394","Nodes","","21.000000","30.670216","Default Known Flow Node","Known Flow","323693.619236","870313.653030","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001397","Nodes","","21.000000","31.954577","Default Known Flow Node","Known Flow","323497.544182","870131.212980","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001400","Nodes","","21.000000","30.778935","Default Known Flow Node","Known Flow","323572.619203","870564.511098","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001393","Nodes","","21.000000","30.848800","Default Known Flow Node","Known Flow","323665.306228","870323.265032","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001414","Nodes","","21.000000","27.422879","Default Known Flow Node","Known Flow","323720.495003","870693.626401","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001402","Nodes","","21.000000","27.352249","Default Known Flow Node","Known Flow","323722.895244","870695.774134","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001405","Nodes","","21.000000","32.750633","Default Known Flow Node","Known Flow","323449.619169","870454.138068","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001406","Nodes","","21.000000","32.750633","Default Known Flow Node","Known Flow","323457.203171","870470.345072","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001377","Nodes","","21.000000","31.950556","Default Known Flow Node","Known Flow","323577.695204","870341.364037","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001411","Nodes","","21.000000","32.755408","Default Known Flow Node","Known Flow","323444.760168","870462.266070","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001410","Nodes","","21.000000","34.497034","Default Known Flow Node","Known Flow","323440.897167","870171.372991","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001413","Nodes","","21.000000","27.342686","Default Known Flow Node","Known Flow","323705.157239","870709.891138","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001415","Nodes","","21.000000","30.661125","Default Known Flow Node","Known Flow","323760.842254","870368.863045","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001417","Nodes","","21.000000","33.692885","Default Known Flow Node","Known Flow","323418.695161","870496.658080","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001420","Nodes","","21.000000","35.192246","Default Known Flow Node","Known Flow","323538.147193","870659.195124","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001424","Nodes","","21.000000","30.661125","Default Known Flow Node","Known Flow","323708.370240","870403.937054","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001430","Nodes","","21.000000","25.327063","Default Known Flow Node","Known Flow","323543.481195","871041.189228","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001431","Nodes","","21.000000","25.327063","Default Known Flow Node","Known Flow","323541.542194","871033.638226","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001432","Nodes","","21.000000","23.400440","Default Known Flow Node","Known Flow","323669.088229","871194.287269","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001434","Nodes","","21.000000","23.526898","Default Known Flow Node","Known Flow","323616.865215","871205.422272","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001435","Nodes","","21.000000","26.676272","Default Known Flow Node","Known Flow","323668.231229","871012.722220","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001436","Nodes","","21.000000","25.855358","DDS demands","Known Flow","323759.794617","870996.563214","","0.000000","","","","","","-8.779999","","","","-7.851233","-8.779999","","","","","","","","D1 PROFILE","","",""
"60603400001437","Nodes","(C4, -5.110)","21.000000","26.306723","DDS demands","Known Flow","323740.673248","870910.021192","","0.000000","","","","-5.110000","","","","","","-4.569453","-5.110000","","","","","","C4 PROFILE","","","","",""
"60603400001438","Nodes","","21.000000","26.306723","Default Known Flow Node","Known Flow","323754.300252","870907.744191","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001441","Nodes","","21.000000","25.037078","Default Known Flow Node","Known Flow","323843.299276","870979.753211","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001480","Nodes","","21.000000","27.080420","Default Known Flow Node","Known Flow","323687.616252","870889.300270","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001447","Nodes","","21.000000","23.526898","Default Known Flow Node","Known Flow","323592.000208","871210.662274","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001448","Nodes","","21.000000","24.124647","DDS demands","Known Flow","323602.904211","871139.577255","","0.000000","","","","","","-0.999999","","","","-0.894217","-0.999999","","","","","","","","D1 PROFILE","","",""
"60603400001450","Nodes","","21.000000","25.300004","DDS demands","Known Flow","323804.426266","870986.728213","","0.000000","","","","","","-8.739999","","","","-7.815464","-8.739999","","","","","","","","D1 PROFILE","","",""
"60603400001457","Nodes","","21.000000","27.476526","Default Known Flow Node","Known Flow","323644.055222","870905.385191","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001458","Nodes","","21.000000","26.632786","Default Known Flow Node","Known Flow","323614.221214","871026.595224","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001459","Nodes","","21.000000","24.948590","Default Known Flow Node","Known Flow","323827.819272","870902.939190","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001460","Nodes","","21.000000","25.122709","Default Known Flow Node","Known Flow","323775.218258","870914.449193","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001462","Nodes","","21.000000","24.065555","Default Known Flow Node","Known Flow","323454.989171","871239.347282","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001463","Nodes","","21.000000","24.065555","Default Known Flow Node","Known Flow","323457.909172","871238.762281","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001464","Nodes","","21.000000","24.383971","Default Known Flow Node","Known Flow","323525.049190","871156.527259","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001467","Nodes","","21.000000","24.933232","Default Known Flow Node","Known Flow","323835.097274","870938.163200","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001442","Nodes","","21.000000","24.639479","Default Known Flow Node","Known Flow","323857.290280","871042.768228","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
