"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)"
"60207000000446","Nodes","446","21.000000","23.942594","Default Known Flow Node","Known Flow","349834.730000","733337.095000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000445","Nodes","445","21.000000","23.942594","DDS demands","Known Flow","349839.230000","733294.720000","","0.000000","","","","","","-2.289999","","","","-2.047759","-2.289999","","","","","","","","D1 PROFILE","","",""
"60207000000449","Nodes","449","21.000000","23.913015","DDS demands","Known Flow","349807.855000","733285.595000","","0.000000","","","","","","-3.579999","","","","-3.201299","-3.579999","","","","","","","","D1 PROFILE","","",""
"60207000000237","Nodes","237","21.000000","28.638717","DDS demands","Known Flow","349847.605000","733094.720000","","0.000000","","","","","","-8.560000","","","","-7.654505","-8.560000","","","","","","","","D1 PROFILE","","",""
"60207000000453","Nodes","453","21.000000","26.541344","DDS demands","Known Flow","349775.230000","733217.595000","","0.000000","","","","","","-4.119999","","","","-3.684177","-4.119999","","","","","","","","D1 PROFILE","","",""
"60207000000443","Nodes","443","21.000000","23.956733","DDS demands","Known Flow","349874.480000","733298.345000","","0.000000","","","","","","-2.180000","","","","-1.949395","-2.180000","","","","","","","","D1 PROFILE","","",""
"60207000000444","Nodes","444","21.000000","23.806106","DDS demands","Known Flow","349893.980000","733329.220000","","0.000000","","","","","","-5.820000","","","","-5.204348","-5.820000","","","","","","","","D1 PROFILE","","",""
"60207000000441","Nodes","441","21.000000","23.779396","DDS demands","Known Flow","349876.480000","733273.845000","","0.000000","","","","","","-2.019999","","","","-1.806320","-2.019999","","","","","","","","D1 PROFILE","","",""
"60207000000442","Nodes","442","21.000000","23.851895","DDS demands","Known Flow","349890.855000","733275.470000","","0.000000","","","","","","-3.859999","","","","-3.451680","-3.859999","","","","","","","","D1 PROFILE","","",""
"60207000000447","Nodes","447","21.000000","23.989895","DDS demands","Known Flow","349851.105000","733270.970000","","0.000000","","","","","","-2.559999","","","","-2.289197","-2.559999","","","","","","","","D1 PROFILE","","",""
"60207000000440","Nodes","440","21.000000","23.952516","Default Known Flow Node","Known Flow","349856.480000","733219.095000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000452","Nodes","452","21.000000","26.537736","DDS demands","Known Flow","349800.355000","733220.470000","","0.000000","","","","","","-1.429999","","","","-1.278731","-1.429999","","","","","","","","D1 PROFILE","","",""
"60207000000456","Nodes","456","21.000000","23.920745","Default Known Flow Node","Known Flow","349835.355000","733218.970000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002906","Nodes","","21.000000","23.917390","Default Known Flow Node","Known Flow","349833.105000","733218.720000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000457","Nodes","457","21.000000","23.964819","Default Known Flow Node","Known Flow","349892.105000","733234.095000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000239","Nodes","239","21.000000","24.002705","DDS demands","Known Flow","349922.605000","733188.970000","","0.000000","","","","","","-9.319999","","","","-8.334110","-9.319999","","","","","","","","D1 PROFILE","","",""
"60207000000439","Nodes","439","21.000000","24.002705","Default Known Flow Node","Known Flow","349908.230000","733201.095000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000240","Nodes","240","21.000000","24.227333","DDS demands","Known Flow","349979.105000","733176.845000","","0.000000","","","","","","-14.789999","","","","-13.225482","-14.789999","","","","","","","","D1 PROFILE","","",""
"60207000000233","Nodes","233","21.000000","28.635314","DDS demands","Known Flow","349894.355000","733041.970000","","0.000000","","","","","","-8.890000","","","","-7.949597","-8.890000","","","","","","","","D1 PROFILE","","",""
"60207000000232","Nodes","232","21.000000","28.652953","DDS demands","Known Flow","349917.355000","733059.095000","","0.000000","","","","","","-25.489998","","","","-22.793613","-25.489998","","","","","","","","D1 PROFILE","","",""
"60207000002842","Nodes","","21.000000","28.509801","Default Known Flow Node","Known Flow","349980.355000","733083.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000128","Nodes","128","21.000000","28.297625","DDS demands","Known Flow","349999.855000","733007.970000","","0.000000","","","","","","-16.870000","","","","-15.085456","-16.870000","","","","","","","","D1 PROFILE","","",""
"60207000000242","Nodes","242","21.000000","24.215196","DDS demands","Known Flow","349993.480000","733225.595000","","0.000000","","","","","","-14.619999","","","","-13.073465","-14.619999","","","","","","","","D1 PROFILE","","",""
"60207000002908","Nodes","","21.000000","24.187908","Default Known Flow Node","Known Flow","349963.355000","733248.845000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000448","Nodes","448","21.000000","23.977731","DDS demands","Known Flow","349830.980000","733236.970000","","0.000000","","","","","","-4.719999","","","","-4.220708","-4.719999","","","","","","","","D1 PROFILE","","",""
"60207000000241","Nodes","241","21.000000","24.157554","DDS demands","Known Flow","349949.980000","733258.095000","","0.000000","","","","","","-5.420000","","","","-4.846660","-5.420000","","","","","","","","D1 PROFILE","","",""
"60207000002689","Nodes","","21.000000","37.217697","Default Known Flow Node","Known Flow","350040.105000","732388.970000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002696","Nodes","","21.000000","36.616361","Default Known Flow Node","Known Flow","350021.730000","732410.970000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002742","Nodes","","21.000000","36.616361","Default Known Flow Node","Known Flow","350013.730000","732402.720000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002929","Nodes","","21.000000","35.465830","Default Known Flow Node","Known Flow","349995.730000","732603.845000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002737","Nodes","","21.000000","35.465830","Default Known Flow Node","Known Flow","350027.230000","732632.970000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002937","Nodes","","21.000000","35.761639","Default Known Flow Node","Known Flow","349998.230000","732511.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000144","Nodes","144","21.000000","35.614137","DDS demands","Known Flow","350028.730000","732540.095000","","0.000000","","","","","","-20.269999","","","","-18.125795","-20.269999","","","","","","","","D1 PROFILE","","",""
"60207000000143","Nodes","143","21.000000","34.726645","Default Known Flow Node","Known Flow","350143.730000","732574.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002818","Nodes","","21.000000","34.726645","Default Known Flow Node","Known Flow","350145.480000","732576.095000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000141","Nodes","141","21.000000","34.573135","DDS demands","Known Flow","350196.147378","732613.190663","","0.000000","","","","-4.249999","","-24.940000","","","","-26.102222","-29.190001","","","","","","C4 PROFILE","","D1 PROFILE","","",""
"60207000002844","Nodes","","21.000000","33.892767","Default Known Flow Node","Known Flow","350276.480000","732687.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000135","Nodes","Logger 1763","21.000000","33.539211","Val Log Cath","Known Flow","350231.096938","732728.798469","","0.000000","","","","","","-16.659999","","","-4.940000","-19.315106","-21.600000","","","","","","","","D1 PROFILE","","","I2 PROFILE"
"60207000002715","Nodes","","21.000000","33.883691","Default Known Flow Node","Known Flow","350100.980000","732625.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000353","Nodes","353","21.000000","33.883691","DDS demands","Known Flow","350102.355000","732623.970000","","0.000000","","","","","","-3.079999","","","","-2.754191","-3.079999","","","","","","","","D1 PROFILE","","",""
"60207000002774","Nodes","","21.000000","32.871001","Default Known Flow Node","Known Flow","350118.355000","732866.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002876","Nodes","","21.000000","32.861801","Default Known Flow Node","Known Flow","350116.980000","732865.845000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002710","Nodes","","21.000000","33.363955","Default Known Flow Node","Known Flow","350190.980000","732782.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000377","Nodes","377","21.000000","33.363936","DDS demands","Known Flow","350189.355000","732781.345000","","0.000000","","","","","","-1.129999","","","","-1.010466","-1.129999","","","","","","","","D1 PROFILE","","",""
"60207000002796","Nodes","","21.000000","33.393001","Default Known Flow Node","Known Flow","350294.855000","732795.220000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000379","Nodes","379","21.000000","33.369318","DDS demands","Known Flow","350296.855000","732796.595000","","0.000000","-6.000000","","","","","","","","","-5.365307","-6.000000","","","C1 PROFILE","","","","","","","",""
"60207000000145","Nodes","145","21.000000","34.071189","DDS demands","Known Flow","350112.480000","732614.845000","","0.000000","","","","","","-7.129999","","","","-6.375773","-7.129999","","","","","","","","D1 PROFILE","","",""
"60207000000140","Nodes","140","21.000000","33.752083","DDS demands","Known Flow","350318.105000","732638.470000","","0.000000","","","","","","-16.459998","","","","-14.718825","-16.459998","","","","","","","","D1 PROFILE","","",""
"60207000002830","Nodes","","21.000000","34.539400","Default Known Flow Node","Known Flow","350199.605000","732607.220000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002847","Nodes","","21.000000","33.833098","Default Known Flow Node","Known Flow","350272.105000","732695.720000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000352","Nodes","352","21.000000","33.994389","DDS demands","Known Flow","350130.480000","732634.470000","","0.000000","","","","","","-15.350000","","","","-13.726245","-15.350000","","","","","","","","D1 PROFILE","","",""
"60207000000146","Nodes","146","21.000000","33.361678","DDS demands","Known Flow","350065.855000","732667.845000","","0.000000","","","","","","-2.309999","","","","-2.065643","-2.309999","","","","","","","","D1 PROFILE","","",""
"60207000000355","Nodes","355","21.000000","33.295111","DDS demands","Known Flow","350060.355000","732674.345000","","0.000000","","","","","","-18.170000","","","","-16.247939","-18.170000","","","","","","","","D1 PROFILE","","",""
"60207000000358","Nodes","358","21.000000","33.358791","DDS demands","Known Flow","350079.980000","732681.470000","","0.000000","","","","","","-8.430000","","","","-7.538257","-8.430000","","","","","","","","D1 PROFILE","","",""
"60207000002845","Nodes","","21.000000","33.329438","Default Known Flow Node","Known Flow","350074.730000","732687.845000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002913","Nodes","","21.000000","32.375392","Default Known Flow Node","Known Flow","350000.980000","732744.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000134","Nodes","134","21.000000","32.904732","DDS demands","Known Flow","350375.855000","732868.220000","","0.000000","","","","","","-8.510000","","","","-7.609794","-8.510000","","","","","","","","D1 PROFILE","","",""
"60207000002757","Nodes","","21.000000","32.904732","Default Known Flow Node","Known Flow","350382.605000","732874.220000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002746","Nodes","","21.000000","33.363694","Default Known Flow Node","Known Flow","350167.980000","732761.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000122","Nodes","122","21.000000","32.817387","DDS demands","Known Flow","350117.605000","732875.595000","","0.000000","","","","","","-12.319999","","","","-11.016764","-12.319999","","","","","","","","D1 PROFILE","","",""
"60207000000125","Nodes","125","21.000000","31.683352","DDS demands","Known Flow","350088.480000","732909.720000","","0.000000","","","","","","-13.990000","","","","-12.510108","-13.990000","","","","","","","","D1 PROFILE","","",""
"60207000002749","Nodes","","21.000000","31.683352","Default Known Flow Node","Known Flow","350151.480000","732965.220000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002721","Nodes","","21.000000","31.683352","Default Known Flow Node","Known Flow","350050.855000","732877.095000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002935","Nodes","","21.000000","32.059062","Default Known Flow Node","Known Flow","350003.480000","732767.345000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000356","Nodes","356","21.000000","33.286031","DDS demands","Known Flow","350075.980000","732689.095000","","0.000000","","","","","","-11.010000","","","","-9.845339","-11.010000","","","","","","","","D1 PROFILE","","",""
"60207000002867","Nodes","","21.000000","32.507846","Default Known Flow Node","Known Flow","350079.105000","732832.845000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000124","Nodes","124","21.000000","32.173125","DDS demands","Known Flow","350043.730000","732802.345000","","0.000000","-3.039999","","","","","-21.600000","","","","-22.033528","-24.639999","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"60207000002939","Nodes","","21.000000","32.464878","Default Known Flow Node","Known Flow","350089.980000","732819.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002864","Nodes","","21.000000","32.464878","Default Known Flow Node","Known Flow","350100.730000","732806.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002870","Nodes","","21.000000","32.677899","Default Known Flow Node","Known Flow","350096.980000","732848.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002866","Nodes","","21.000000","32.677899","Default Known Flow Node","Known Flow","350111.105000","732831.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002831","Nodes","","21.000000","34.000517","Default Known Flow Node","Known Flow","350108.980000","732615.845000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002832","Nodes","","21.000000","34.021211","Default Known Flow Node","Known Flow","350110.355000","732617.095000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002821","Nodes","","21.000000","34.806355","Default Known Flow Node","Known Flow","350149.326609","732580.452459","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002759","Nodes","","21.000000","34.877073","Default Known Flow Node","Known Flow","350152.837299","732581.392822","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002868","Nodes","","21.000000","33.232437","Default Known Flow Node","Known Flow","350218.980000","732837.970000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002877","Nodes","","21.000000","33.232437","Default Known Flow Node","Known Flow","350241.355000","732867.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002879","Nodes","","21.000000","33.275348","Default Known Flow Node","Known Flow","350220.980000","732877.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002789","Nodes","","21.000000","33.275348","Default Known Flow Node","Known Flow","350210.480000","732881.845000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002734","Nodes","","21.000000","33.232437","Default Known Flow Node","Known Flow","350244.605000","732885.720000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000359","Nodes","359","21.000000","33.634165","Default Known Flow Node","Known Flow","350239.230000","732734.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002854","Nodes","","21.000000","33.604574","Default Known Flow Node","Known Flow","350236.198979","732733.900510","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002770","Nodes","","21.000000","33.232437","Default Known Flow Node","Known Flow","350274.355000","732859.345000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000119","Nodes","119","21.000000","30.846458","DDS demands","Known Flow","350330.730000","733123.970000","","0.000000","","","","","","-32.410000","","","","-28.981602","-32.410000","","","","","","","","D1 PROFILE","","",""
"60207000002743","Nodes","","21.000000","30.889563","Default Known Flow Node","Known Flow","350338.355000","733136.970000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000117","Nodes","117","21.000000","29.578495","DDS demands","Known Flow","350268.230000","733149.220000","","0.000000","","","","","","-9.109999","","","","-8.146324","-9.109999","","","","","","","","D1 PROFILE","","",""
"60207000000118","Nodes","118","21.000000","29.284310","DDS demands","Known Flow","350230.980000","733087.970000","","0.000000","","","","","","-7.289999","","","","-6.518848","-7.289999","","","","","","","","D1 PROFILE","","",""
"60207000000113","Nodes","113","21.000000","25.856619","DDS demands","Known Flow","350116.355000","733142.845000","","0.000000","","","","","","-11.649999","","","","-10.417637","-11.649999","","","","","","","","D1 PROFILE","","",""
"60207000002896","Nodes","","21.000000","25.726000","Default Known Flow Node","Known Flow","350127.980000","733136.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000111","Nodes","111","21.000000","25.130318","DDS demands","Known Flow","350136.605000","733187.095000","","0.000000","","","","","","-7.239999","","","","-6.474137","-7.239999","","","","","","","","D1 PROFILE","","",""
"60207000000112","Nodes","112","21.000000","24.937741","DDS demands","Known Flow","350151.855000","733183.470000","","0.000000","","","","","","-1.799999","","","","-1.609592","-1.799999","","","","","","","","D1 PROFILE","","",""
"60207000000108","Nodes","108","21.000000","24.623570","DDS demands","Known Flow","350090.230000","733242.345000","","0.000000","","","","","","-6.229999","","","","-5.570977","-6.229999","","","","","","","","D1 PROFILE","","",""
"60207000000110","Nodes","110","21.000000","24.730085","DDS demands","Known Flow","350163.980000","733193.345000","","0.000000","","","","","","-2.890000","","","","-2.584289","-2.890000","","","","","","","","D1 PROFILE","","",""
"60207000000116","Nodes","116","21.000000","24.732594","DDS demands","Known Flow","350031.855000","733162.970000","","0.000000","","","","","","-4.099999","","","","-3.666293","-4.099999","","","","","","","","D1 PROFILE","","",""
"60207000002900","Nodes","","21.000000","24.732594","Default Known Flow Node","Known Flow","350047.605000","733167.845000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000109","Nodes","109","21.000000","23.975838","DDS demands","Known Flow","350074.730000","733221.470000","","0.000000","","","","","","-7.380000","","","","-6.599328","-7.380000","","","","","","","","D1 PROFILE","","",""
"60207000000107","Nodes","107","21.000000","24.405770","DDS demands","Known Flow","350036.730000","733281.845000","","0.000000","","","","","","-16.350000","","","","-14.620463","-16.350000","","","","","","","","D1 PROFILE","","",""
"60207000002781","Nodes","","21.000000","23.932110","Default Known Flow Node","Known Flow","350078.605000","733205.970000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000243","Nodes","243","21.000000","24.367397","DDS demands","Known Flow","349965.355000","733335.845000","","0.000000","","","","","","-6.269999","","","","-5.606746","-6.269999","","","","","","","","D1 PROFILE","","",""
"60207000002761","Nodes","","21.000000","25.726000","Default Known Flow Node","Known Flow","350143.230000","733128.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002898","Nodes","","21.000000","29.251955","Default Known Flow Node","Known Flow","350250.230000","733156.095000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002914","Nodes","P11126276, FERRY ROAD, 56.59scmh","24.000000","37.582095","CSEP Unmatched","Known Flow","348776.397555","731970.158682","","0.000000","","","","","","-6.010000","-56.590001","","","-55.978040","-62.600003","","","","","","","","D1 PROFILE","DC PROFILE","",""
"60207000002815","Nodes","","21.000000","38.611397","Default Known Flow Node","Known Flow","348900.230000","732098.845000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002931","Nodes","","21.000000","38.611397","Default Known Flow Node","Known Flow","348930.980000","732110.845000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002915","Nodes","","21.000000","38.595447","Default Known Flow Node","Known Flow","348903.605000","732090.845000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002822","Nodes","","21.000000","38.611397","Default Known Flow Node","Known Flow","348939.605000","732115.970000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002699","Nodes","","21.000000","37.943464","Default Known Flow Node","Known Flow","349848.605000","732423.345000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002719","Nodes","","21.000000","38.004545","Default Known Flow Node","Known Flow","349879.605000","732399.720000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000666","Nodes","666","21.000000","38.004545","DDS demands","Known Flow","349881.105000","732401.095000","","0.000000","","","","","","-1.279999","","","","-1.144598","-1.279999","","","","","","","","D1 PROFILE","","",""
"60207000002724","Nodes","","21.000000","38.053297","Default Known Flow Node","Known Flow","349653.230000","732405.970000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000037","Nodes","37","21.000000","38.019829","DDS demands","Known Flow","349549.480000","732273.845000","","0.000000","-4.539999","","","-1.590000","","-5.359999","","","","-10.274563","-11.490000","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","",""
"60207000002955","Nodes","","21.000000","38.038614","Default Known Flow Node","Known Flow","349625.105000","732370.720000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002943","Nodes","","21.000000","38.145841","Default Known Flow Node","Known Flow","349573.355000","732286.720000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000466","Nodes","466","21.000000","39.443532","Default Known Flow Node","Known Flow","349745.355000","732187.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002945","Nodes","","21.000000","38.678330","Default Known Flow Node","Known Flow","349845.480000","732318.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002956","Nodes","","21.000000","38.028340","Default Known Flow Node","Known Flow","349896.480000","732371.845000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002708","Nodes","","21.000000","38.597810","Default Known Flow Node","Known Flow","349526.480000","732464.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000668","Nodes","668","21.000000","38.496784","DDS demands","Known Flow","349547.230000","732486.220000","","0.000000","","-35.580002","","0.000000","","-0.920000","","","","-32.638955","-36.500003","","","","C2 PROFILE","","C4 PROFILE","","D1 PROFILE","","",""
"60207000002700","Nodes","","21.000000","37.946813","Default Known Flow Node","Known Flow","349849.855000","732425.220000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002920","Nodes","","21.000000","38.006781","Default Known Flow Node","Known Flow","349879.855000","732397.220000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002692","Nodes","","21.000000","38.005322","Default Known Flow Node","Known Flow","349882.355000","732399.720000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002763","Nodes","","21.000000","38.005322","Default Known Flow Node","Known Flow","349883.980000","732401.220000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000368","Nodes","368","21.000000","38.028340","Default Known Flow Node","Known Flow","349894.355000","732374.345000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002957","Nodes","","21.000000","38.023983","Default Known Flow Node","Known Flow","349898.105000","732373.345000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002783","Nodes","","21.000000","38.023983","Default Known Flow Node","Known Flow","349901.605000","732369.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000102","Nodes","102","21.000000","38.007977","Default Known Flow Node","Known Flow","349877.855000","732395.095000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002730","Nodes","","21.000000","38.678330","Default Known Flow Node","Known Flow","349900.355000","732354.095000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002695","Nodes","","21.000000","37.690260","Default Known Flow Node","Known Flow","349656.230000","732409.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002921","Nodes","","21.000000","47.821789","Default Known Flow Node","Known Flow","348701.480000","732521.345000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000482","Nodes","GRANGE ROAD DG, Site ID 1648","21.000000","47.999998","Default Known Pressure Node","Known Pressure","348703.105000","732521.970000","","99999.002583","","","","","","","","","","2554.248332","2856.404833","","","","","","","","","","",""
"60207000000641","Nodes","641","21.000000","34.266145","Default Known Flow Node","Known Flow","349024.980000","732976.220000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002839","Nodes","","21.000000","39.616209","Default Known Flow Node","Known Flow","349224.480000","732649.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002825","Nodes","","21.000000","39.459264","Default Known Flow Node","Known Flow","349267.230000","732586.970000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000665","Nodes","665","21.000000","28.298348","Default Known Flow Node","Known Flow","349997.230000","732991.845000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002811","Nodes","","21.000000","36.326264","Default Known Flow Node","Known Flow","349750.855000","732522.970000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002809","Nodes","","21.000000","36.320872","Default Known Flow Node","Known Flow","349754.980000","732521.720000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002910","Nodes","","21.000000","23.806106","Default Known Flow Node","Known Flow","349895.480000","733327.345000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002739","Nodes","","21.000000","23.920745","Default Known Flow Node","Known Flow","349836.855000","733197.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000657","Nodes","657","21.000000","23.718487","Default Known Flow Node","Known Flow","349898.855000","733291.095000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000658","Nodes","658","21.000000","23.674685","Default Known Flow Node","Known Flow","349935.730000","733318.970000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002888","Nodes","","21.000000","28.299984","Default Known Flow Node","Known Flow","349998.855000","733006.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000655","Nodes","655","21.000000","30.816495","DDS demands","Known Flow","350061.605000","732941.345000","","0.000000","","","","","","-6.000000","","","","-5.365307","-6.000000","","","","","","","","D1 PROFILE","","",""
"60207000000656","Nodes","656","21.000000","30.409595","DDS demands","Known Flow","350024.605000","732901.970000","","0.000000","","","","","","-9.720000","","","","-8.691797","-9.720000","","","","","","","","D1 PROFILE","","",""
"60207000000632","Nodes","632","21.000000","30.446411","DDS demands","Known Flow","350041.355000","732965.095000","","0.000000","","","","","","-4.610000","","","","-4.122344","-4.610000","","","","","","","","D1 PROFILE","","",""
