"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"60201400000085","Nodes","85","21.000000","35.018295","DDS demands","Known Flow","338201.042699","714354.744170","","0.000000","","","","","","-13.390000","","","","","","","","","-11.973577","-13.390000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000078","Nodes","","21.000000","34.914240","DDS demands","Known Flow","338241.789304","714238.363457","","0.000000","","","","","","-10.260000","","","","","","","","","-9.174676","-10.260000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000075","Nodes","75","21.000000","34.937188","DDS demands","Known Flow","338287.919268","714141.172033","","0.000000","","","","","","-5.489999","","","","","","","","","-4.909256","-5.489999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000072","Nodes","72","21.000000","34.898278","DDS demands","Known Flow","338196.932501","714082.486346","","0.000000","","","","","","-8.920000","","","","","","","","","-7.976423","-8.920000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000071","Nodes","71","21.000000","34.882210","DDS demands","Known Flow","338226.519547","714034.126514","","0.000000","","","","","","-11.700000","","","","","","","","","-10.462349","-11.700000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000070","Nodes","70","21.000000","34.926096","DDS demands","Known Flow","338147.346169","714081.536518","","0.000000","","","","","","-12.870000","","","","","","","","","-11.508585","-12.870000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000534","Nodes","534","21.000000","30.249880","DDS demands","Known Flow","336362.012587","714615.222634","","0.000000","","-99.449994","","","","-3.319999","","","","","","","","","-91.898772","-102.769993","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
"60201400000160","Nodes","160","21.000000","34.609703","DDS demands","Known Flow","336979.617851","714508.004634","","0.000000","","-15.999999","","","","-15.999999","","","","","","","","","-28.614972","-31.999999","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
"60201400000455","Nodes","455","21.000000","28.959613","DDS demands","Known Flow","336752.806119","714713.693726","","0.000000","","","","","","-0.379999","","","","","","","","","-0.339802","-0.379999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000565","Nodes","565","21.000000","33.387509","DDS demands","Known Flow","336897.846829","714631.000667","","0.000000","","","","","","-18.170000","","","","","","","","","-16.247939","-18.170000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000199","Nodes","199","21.000000","34.253212","DDS demands","Known Flow","336830.757810","714493.134630","","0.000000","-4.719999","0.000000","","","","-5.550000","","","","","","","","","-9.183617","-10.269999","","","C1 PROFILE","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
"60201400000456","Nodes","456","21.000000","27.972876","DDS demands","Known Flow","336659.190307","714796.341702","","0.000000","","","","","","-25.229998","","","","","","","","","-22.561117","-25.229998","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000477","Nodes","477","21.000000","31.658814","DDS demands","Known Flow","336812.296805","714522.521638","","0.000000","","","","","","-17.530000","","","","","","","","","-15.675640","-17.530000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000230","Nodes","230","21.000000","33.082421","Default Known Flow Node","Known Flow","336828.027810","714502.604632","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000145","Nodes","145","21.000000","28.922676","DDS demands","Known Flow","336784.143302","714797.940371","","0.000000","","","","","","-41.159999","","","","","","","","","-36.806009","-41.159999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000144","Nodes","144","21.000000","28.965913","DDS demands","Known Flow","336793.710524","714768.415171","","0.000000","","","","","","-11.700000","","","","","","","","","-10.462349","-11.700000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000151","Nodes","151","21.000000","28.966667","DDS demands","Known Flow","336795.560207","714762.865026","","0.000000","","","","","","-18.019999","","","","","","","","","-16.113806","-18.019999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000427","Nodes","427","21.000000","31.744225","DDS demands","Known Flow","337109.219886","714529.563640","","0.000000","","-6.000000","","","","-31.479999","","","","","","","","","-33.515285","-37.479998","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
"60201400000482","Nodes","482","21.000000","36.728705","DDS demands","Known Flow","336986.359737","714754.717041","","0.000000","","","","","","-4.949999","","","","","","","","","-4.426378","-4.949999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000542","Nodes","542","21.000000","27.771169","DDS demands","Known Flow","337474.901986","714507.785634","","0.000000","-12.069999","","","","","-1.019999","","","","-25.449999","","","","","-34.463155","-38.539997","","","C1 PROFILE","","","","","D1 PROFILE","","","","I2 PROFILE","","","",""
"60201400000119","Nodes","","21.000000","36.830709","DDS demands","Known Flow","337389.813978","714994.421139","","0.000000","","","","","","-12.819999","","","","","","","","","-11.463872","-12.819999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000121","Nodes","121","21.000000","37.691850","DDS demands","Known Flow","337306.340851","714969.276346","","0.000000","","","","","","-2.369999","","","","","","","","","-2.119296","-2.369999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000526","Nodes","526","21.000000","40.920932","DDS demands","Known Flow","337110.006264","714954.488320","","0.000000","","","","","","-1.609999","","","","","","","","","-1.439690","-1.609999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000551","Nodes","551","21.000000","39.088607","DDS demands","Known Flow","337074.771868","714879.566800","","0.000000","","","","","","-5.859999","","","","","","","","","-5.240117","-5.859999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000552","Nodes","552","21.000000","39.087189","DDS demands","Known Flow","337120.455970","714886.793864","","0.000000","-5.199999","","","","","-0.059999","","","","","","","","","-4.703585","-5.259999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","",""
"60201400000521","Nodes","521","21.000000","38.659380","DDS demands","Known Flow","337055.425331","714801.394750","","0.000000","","","","","","-2.009999","","","","","","","","","-1.797377","-2.009999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000520","Nodes","520","21.000000","38.633034","DDS demands","Known Flow","337038.298729","714792.750851","","0.000000","","","","","","-0.869999","","","","","","","","","-0.777969","-0.869999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000120","Nodes","120","21.000000","37.985542","DDS demands","Known Flow","337282.162155","714962.820357","","0.000000","","","","","","-4.369999","","","","","","","","","-3.907732","-4.369999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000495","Nodes","495","21.000000","33.922007","DDS demands","Known Flow","337477.955202","714830.928567","","0.000000","","","","","","-10.540000","","","","","","","","","-9.425056","-10.540000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000476","Nodes","476","21.000000","34.461782","DDS demands","Known Flow","337395.566301","714687.993452","","0.000000","","","","","","-22.290001","","","","","","","","","-19.932118","-22.290001","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000428","Nodes","428","21.000000","32.283608","DDS demands","Known Flow","337083.826879","714524.231638","","0.000000","-7.389999","-0.159999","","","","-7.669999","","","","","","","","","-13.609996","-15.219999","","","C1 PROFILE","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
"60201400000529","Nodes","529","21.000000","40.238106","DDS demands","Known Flow","337169.122911","714943.562660","","0.000000","","","","","","-5.050000","","","","","","","","","-4.515800","-5.050000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000125","Nodes","125","21.000000","38.403024","DDS demands","Known Flow","337275.384660","714936.098467","","0.000000","","","","","","-9.560000","","","","","","","","","-8.548724","-9.560000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400161329","Nodes","-4904574","21.000000","34.009977","Default Known Flow Node","Known Flow","337002.660518","714504.470743","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400161303","Nodes","-442","21.000000","31.702084","Default Known Flow Node","Known Flow","337232.172920","714549.929645","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000426","Nodes","426","21.000000","31.717984","DDS demands","Known Flow","337277.006932","714556.169647","","0.000000","-31.520000","-8.090000","0.000000","-2.779999","","-23.909999","","","","-13.680000","","","","","-71.519550","-79.980003","","","C1 PROFILE","C2 PROFILE","C3 PROFILE","C4 PROFILE","","D1 PROFILE","","","","I2 PROFILE","","","",""
"60201400161302","Nodes","-441","21.000000","31.702084","Default Known Flow Node","Known Flow","337232.399920","714546.614644","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400161299","Nodes","-436","21.000000","31.702084","Default Known Flow Node","Known Flow","337233.600920","714536.881642","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000488","Nodes","488","21.000000","37.519563","DDS demands","Known Flow","337218.798251","714820.815017","","0.000000","","","","","","-0.560000","","","","","","","","","-0.500762","-0.560000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400161308","Nodes","","21.000000","31.935622","DDS demands","Known Flow","337327.250946","714562.070648","","0.000000","-21.690001","","","","","","","","","","","","","","-19.395586","-21.690001","","","C1 PROFILE","","","","","","","","","","","","",""
"60201400161335","Nodes","-498","21.000000","33.637915","Default Known Flow Node","Known Flow","337350.027029","714700.168873","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000141","Nodes","141","21.000000","38.692212","DDS demands","Known Flow","337039.715248","714892.234805","","0.000000","","","","","","-34.070000","","","","","","","","","-30.466003","-34.070000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400000543","Nodes","543","21.000000","32.204165","DDS demands","Known Flow","337513.796996","714557.590647","","0.000000","-4.630000","-5.919999","","","","-2.170000","","","","","","","","","-11.374452","-12.720000","","","C1 PROFILE","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
"60201400161326","Nodes","-4904562","21.000000","34.130563","Default Known Flow Node","Known Flow","337753.206131","714798.657451","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000445","Nodes","445","21.000000","31.244295","DDS demands","Known Flow","337812.541078","714900.002740","","0.000000","","","","","","-26.089999","","","","","","","","","-23.330144","-26.089999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400161346","Nodes","-534","21.000000","31.201005","Default Known Flow Node","Known Flow","337801.595006","714859.136399","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400161364","Nodes","-559","21.000000","29.747311","Default Known Flow Node","Known Flow","337980.067741","714943.017344","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000424","Nodes","424","21.000000","32.180270","DDS demands","Known Flow","337519.934998","714579.522653","","0.000000","","","","-1.220000","","-25.229998","","","","","","","","","-23.652063","-26.449998","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","","",""
"60201400161311","Nodes","-456","21.000000","32.184712","Default Known Flow Node","Known Flow","337519.314998","714575.444652","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400161314","Nodes","-463","21.000000","32.166879","Default Known Flow Node","Known Flow","337521.514998","714581.460654","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400000544","Nodes","544","21.000000","30.833632","DDS demands","Known Flow","337534.442002","714580.190653","","0.000000","-11.340000","-2.079999","","","","-2.939999","","","","","","","","","-14.629405","-16.360000","","","C1 PROFILE","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
