"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(I2)"
"60206100000101","Nodes","101","21.000000","26.268062","DDS demands","Known Flow","342238.743282","728144.909344","","0.000000","","","","","","-14.120000","","-12.626357","-14.120000","","","","","","","","D1 PROFILE",""
"60206100000107","Nodes","107","21.000000","30.537788","DDS demands","Known Flow","342258.673287","727992.873303","","0.000000","","","","","","-13.520000","","-12.089825","-13.520000","","","","","","","","D1 PROFILE",""
"60206100000124","Nodes","124","21.000000","29.878023","DDS demands","Known Flow","342418.855331","727901.684278","","0.000000","","","","","","-22.020000","","-19.690679","-22.020000","","","","","","","","D1 PROFILE",""
"60206100000105","Nodes","105","21.000000","25.586652","DDS demands","Known Flow","342274.657292","728055.034320","","0.000000","","","","","","-9.130000","","-8.164209","-9.130000","","","","","","","","D1 PROFILE",""
"60206100000122","Nodes","122","21.000000","30.221470","DDS demands","Known Flow","342388.939282","727895.899663","","0.000000","","","","","","-4.090000","","-3.657351","-4.090000","","","","","","","","D1 PROFILE",""
"60206100000002","Nodes","Newport DG, Site ID 1490, Clocked, Tel. 0541048","21.000000","37.000000","Default Known Pressure Node","Known Pressure","342281.393294","727701.413224","","999998.967025","","","","","","","","1212.157212","1355.550230","","","","","","","","",""
"60206100000213","Nodes","213","21.000000","29.251053","DDS demands","Known Flow","342463.436209","727921.161142","","0.000000","","","","","","-3.700000","","-3.308606","-3.700000","","","","","","","","D1 PROFILE",""
"60206100000128","Nodes","128","21.000000","29.138775","DDS demands","Known Flow","342471.178345","727924.985285","","0.000000","","","","","","-19.420000","","-17.365711","-19.420000","","","","","","","","D1 PROFILE",""
"60206100000318","Nodes","318","21.000000","26.953405","DDS demands","Known Flow","342426.836785","728374.270832","","0.000000","","","","","","-4.550000","","-4.068691","-4.550000","","","","","","","","D1 PROFILE",""
"60206100000319","Nodes","319","21.000000","26.657446","DDS demands","Known Flow","342461.022342","728408.999416","","0.000000","","","","","","-5.330000","","-4.766181","-5.330000","","","","","","","","D1 PROFILE",""
"60206100000092","Nodes","92","21.000000","26.790907","DDS demands","Known Flow","342373.048319","728451.653428","","0.000000","","","","","","-9.340000","","-8.351995","-9.340000","","","","","","","","D1 PROFILE",""
"60206100000028","Nodes","28","21.000000","29.673871","DDS demands","Known Flow","339867.232637","726410.478872","","0.000000","-4.269999","","","","","-24.509999","","-25.735590","-28.779999","","","C1 PROFILE","","","","","D1 PROFILE",""
"60206100000136","Nodes","136","21.000000","21.516087","DDS demands","Known Flow","341660.034125","727200.888087","","0.000000","","","-3.219999","","","-22.969999","","-23.419565","-26.189998","","","","","C3 PROFILE","","","D1 PROFILE",""
"60206100000060","Nodes","60","21.000000","26.229859","DDS demands","Known Flow","341565.638099","727384.735138","","0.000000","","","","","","-19.540001","","-17.473018","-19.540001","","","","","","","","D1 PROFILE",""
"60206100000223","Nodes","223,","21.000000","25.782540","DDS demands","Known Flow","341848.194966","727634.899111","","0.000000","-2.799999","","","-1.799999","","-9.340000","","-12.465397","-13.940000","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE",""
"60206100000064","Nodes","64","21.000000","26.545877","DDS demands","Known Flow","341677.791129","727403.173143","","0.000000","","","","","","-1.609999","","-1.439690","-1.609999","","","","","","","","D1 PROFILE",""
"60206100000152","Nodes","152,","21.000000","33.958026","DDS demands","Known Flow","342400.842326","727096.821059","","0.000000","","-3.229999","","","","","","-2.888323","-3.229999","","","","C2 PROFILE","","","","",""
"60206100000246","Nodes","246","21.000000","32.803139","DDS demands","Known Flow","342258.763287","727759.898240","","0.000000","","","","","","-14.460000","","-12.930391","-14.460000","","","","","","","","D1 PROFILE",""
"60206100000126","Nodes","P07111497, Newport Primary Care Centre, 9.26","22.999998","30.655409","CSEP DDS Matched","Known Flow","342395.567494","727716.152479","","0.000000","","","","","-9.200000","","","-8.226804","-9.200000","","","","","","","CC PROFILE","",""
"60206100000113","Nodes","113,","21.000000","28.210964","DDS demands","Known Flow","342051.102231","727958.877294","","0.000000","-2.470000","","","","","-4.369999","","-6.116450","-6.839999","","","C1 PROFILE","","","","","D1 PROFILE",""
"60206100000210","Nodes","210","21.000000","28.976403","DDS demands","Known Flow","342390.714323","728036.172315","","0.000000","","","","","","-11.939999","","-10.676961","-11.939999","","","","","","","","D1 PROFILE",""
"60206100000217","Nodes","217","21.000000","26.436202","DDS demands","Known Flow","342522.708359","728384.881410","","0.000000","","","","","","-11.870000","","-10.614366","-11.870000","","","","","","","","D1 PROFILE",""
"60206100000224","Nodes","224","21.000000","26.821244","DDS demands","Known Flow","342318.725304","728478.369435","","0.000000","","","","","","-25.109999","","-22.453812","-25.109999","","","","","","","","D1 PROFILE",""
"60206100000229","Nodes","229","21.000000","25.179175","DDS demands","Known Flow","342591.347378","728516.342445","","0.000000","","","","","","-13.390000","","-11.973577","-13.390000","","","","","","","","D1 PROFILE",""
"60206100000212","Nodes","212","21.000000","22.814968","DDS demands","Known Flow","339938.465656","725263.977560","","0.000000","","","","","","-7.320000","","-6.545675","-7.320000","","","","","","","","D1 PROFILE",""
"60206100000299","Nodes","299,","21.000000","27.096780","DDS demands","Known Flow","339634.372573","726104.289789","","0.000000","","","","","","-16.350000","","-14.620463","-16.350000","","","","","","","","D1 PROFILE",""
"60206100000025","Nodes","25","21.000000","30.259747","DDS demands","Known Flow","339213.175459","726010.877764","","0.000000","","","","","","-3.059999","","-2.736306","-3.059999","","","","","","","","D1 PROFILE",""
"60206100000071","Nodes","71,","21.000000","23.257025","DDS demands","Known Flow","339540.628098","725897.428046","","0.000000","","","","","","-16.090000","","-14.387966","-16.090000","","","","","","","","D1 PROFILE",""
"60206100000310","Nodes","310","21.000000","27.067060","DDS demands","Known Flow","339604.647565","725951.430748","","0.000000","","","","","","-4.550000","","-4.068691","-4.550000","","","","","","","","D1 PROFILE",""
"60206100000286","Nodes","286","21.000000","26.200085","DDS demands","Known Flow","341138.724983","727004.404034","","0.000000","","","","","","-13.159999","","-11.767906","-13.159999","","","","","","","","D1 PROFILE",""
"60206100000285","Nodes","285","21.000000","25.904700","DDS demands","Known Flow","340829.958899","726893.056004","","0.000000","","","","","","-16.030001","","-14.334314","-16.030001","","","","","","","","D1 PROFILE",""
"60206100000315","Nodes","315","21.000000","26.061849","Default Known Flow Node","Known Flow","341182.785995","727082.497055","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100000237","Nodes","237","21.000000","26.442453","DDS demands","Known Flow","341360.323043","727100.928060","","0.000000","","","","","","-0.860000","","-0.769027","-0.860000","","","","","","","","D1 PROFILE",""
"60206100000058","Nodes","58","21.000000","25.205668","DDS demands","Known Flow","341355.737042","727208.641090","","0.000000","","","","","","-11.390000","","-10.185142","-11.390000","","","","","","","","D1 PROFILE",""
"60206100000281","Nodes","281","21.000000","24.521767","DDS demands","Known Flow","341911.720193","727613.555200","","0.000000","-39.990001","","","","","-1.019999","","-36.671877","-41.009999","","","C1 PROFILE","","","","","D1 PROFILE",""
"60206100000063","Nodes","63","21.000000","26.765605","DDS demands","Known Flow","341730.753144","727290.334112","","0.000000","","","","","","-3.190000","","-2.852555","-3.190000","","","","","","","","D1 PROFILE",""
"60206100000303","Nodes","303","21.000000","24.585569","DDS demands","Known Flow","341824.163169","727384.781138","","0.000000","","","","","","-5.639999","","-5.043388","-5.639999","","","","","","","","D1 PROFILE",""
"60206100000276","Nodes","276","21.000000","25.569648","DDS demands","Known Flow","342264.828289","728260.863376","","0.000000","","","","","","-10.220000","","-9.138907","-10.220000","","","","","","","","D1 PROFILE",""
"60206100000275","Nodes","275","21.000000","26.077235","DDS demands","Known Flow","342248.346285","728185.459355","","0.000000","","","","","","-11.810000","","-10.560714","-11.810000","","","","","","","","D1 PROFILE",""
"60206100000255","Nodes","255","21.000000","27.200484","DDS demands","Known Flow","342535.970363","728179.661354","","0.000000","","","","","","-17.110001","","-15.300069","-17.110001","","","","","","","","D1 PROFILE",""
"60206100000130","Nodes","130","21.000000","29.173897","DDS demands","Known Flow","342492.811351","727932.789287","","0.000000","","","","","","-9.029999","","-8.074787","-9.029999","","","","","","","","D1 PROFILE",""
"60206100000095","Nodes","95","21.000000","26.987126","DDS demands","Known Flow","342546.630366","728550.261455","","0.000000","","","","","","-16.629998","","-14.870842","-16.629998","","","","","","","","D1 PROFILE",""
"60206100000001","Nodes","Wormit DG, Site ID 1494, Clocked, Tel. 0541047","21.000000","37.000000","Default Known Pressure Node","Known Pressure","339393.944508","725835.126716","","999998.967025","","","","","","","","1105.727150","1236.529893","","","","","","","","",""
"60206100000026","Nodes","26","21.000000","31.035561","DDS demands","Known Flow","339388.062506","726065.127778","","0.000000","","","","","","-16.520000","","-14.772480","-16.520000","","","","","","","","D1 PROFILE",""
"60206100000168","Nodes","168","21.000000","30.431580","DDS demands","Known Flow","339266.441473","725995.508760","","0.000000","","","","","","-5.509999","","-4.927140","-5.509999","","","","","","","","D1 PROFILE",""
"60206100000079","Nodes","79","21.000000","30.856121","DDS demands","Known Flow","339343.945494","725958.393749","","0.000000","","","","","","-14.009999","","-12.527992","-14.009999","","","","","","","","D1 PROFILE",""
"60206100000236","Nodes","236","21.000000","24.511107","DDS demands","Known Flow","339860.800635","726239.451826","","0.000000","","","","","","-10.770000","","-9.630727","-10.770000","","","","","","","","D1 PROFILE",""
"60206100000034","Nodes","34","21.000000","25.850336","DDS demands","Known Flow","339875.216639","726342.985854","","0.000000","","","","","","-7.739999","","-6.921246","-7.739999","","","","","","","","D1 PROFILE",""
"60206100000226","Nodes","226","21.000000","25.942619","DDS demands","Known Flow","340101.370700","726431.545878","","0.000000","","","","","","-17.450001","","-15.604103","-17.450001","","","","","","","","D1 PROFILE",""
"60206100000038","Nodes","38","21.000000","26.175627","DDS demands","Known Flow","340247.271740","726533.681906","","0.000000","","","","","","-23.620001","","-21.121428","-23.620001","","","","","","","","D1 PROFILE",""
"60206100000035","Nodes","35","21.000000","26.103623","DDS demands","Known Flow","340054.803688","726425.096876","","0.000000","","","","","","-6.849999","","-6.125392","-6.849999","","","","","","","","D1 PROFILE",""
"60206100000234","Nodes","234","21.000000","26.856887","DDS demands","Known Flow","340267.035745","726600.772924","","0.000000","","","","","","-5.219999","","-4.667817","-5.219999","","","","","","","","D1 PROFILE",""
"60206100000169","Nodes","169","21.000000","26.332184","DDS demands","Known Flow","340351.148768","726836.155988","","0.000000","","","","","","-5.379999","","-4.810892","-5.379999","","","","","","","","D1 PROFILE",""
"60206100000044","Nodes","44","21.000000","26.237577","DDS demands","Known Flow","340638.514847","726889.143003","","0.000000","","","","","","-7.550000","","-6.751345","-7.550000","","","","","","","","D1 PROFILE",""
"60206100000308","Nodes","308","21.000000","27.269470","DDS demands","Known Flow","340562.553826","726955.395021","","0.000000","","","","","","-4.079999","","-3.648408","-4.079999","","","","","","","","D1 PROFILE",""
"60206100000296","Nodes","296","21.000000","26.352551","DDS demands","Known Flow","341309.482029","727123.702066","","0.000000","","","-2.609999","","","-9.560000","","-10.882632","-12.170000","","","","","C3 PROFILE","","","D1 PROFILE",""
"60206100000297","Nodes","297","21.000000","24.681489","DDS demands","Known Flow","341221.347005","727037.589043","","0.000000","","","","","","-15.729999","","-14.066047","-15.729999","","","","","","","","D1 PROFILE",""
"60206100000238","Nodes","238,","21.000000","25.425650","DDS demands","Known Flow","341352.834041","727053.255047","","0.000000","","","","","","-2.380000","","-2.128238","-2.380000","","","","","","","","D1 PROFILE",""
"60206100000239","Nodes","239","21.000000","25.449057","DDS demands","Known Flow","341370.574046","727064.722050","","0.000000","","","","","","-1.460000","","-1.305558","-1.460000","","","","","","","","D1 PROFILE",""
"60206100000311","Nodes","311","21.000000","26.231887","DDS demands","Known Flow","341624.169115","727338.127125","","0.000000","","","","","","-6.210000","","-5.553093","-6.210000","","","","","","","","D1 PROFILE",""
"60206100000155","Nodes","155","21.000000","26.757751","DDS demands","Known Flow","341704.891137","727277.721108","","0.000000","","","","","","-3.589999","","-3.210242","-3.589999","","","","","","","","D1 PROFILE",""
"60206100000062","Nodes","62","21.000000","25.045229","DDS demands","Known Flow","341537.373091","727273.117107","","0.000000","","","","","","-18.129999","","-16.212169","-18.129999","","","","","","","","D1 PROFILE",""
"60206100000305","Nodes","305","21.000000","21.633989","DDS demands","Known Flow","341853.890177","727423.752148","","0.000000","","","","","","-11.459999","","-10.247737","-11.459999","","","","","","","","D1 PROFILE",""
"60206100000282","Nodes","Logger id : 9402","21.000000","26.785205","Val Log Post","Known Flow","341937.381596","727667.858949","","0.000000","","","","","","-0.239999","","-0.214612","-0.239999","","","","","","","","D1 PROFILE",""
"60206100000284","Nodes","284","21.000000","32.120151","DDS demands","Known Flow","342152.165258","727578.269190","","0.000000","","","","","","-4.610000","","-4.122344","-4.610000","","","","","","","","D1 PROFILE",""
"60206100000114","Nodes","114,","21.000000","27.878171","DDS demands","Known Flow","342015.265221","727852.467265","","0.000000","-2.170000","","-4.670000","","","-12.640000","","-17.419365","-19.480001","","","C1 PROFILE","","C3 PROFILE","","","D1 PROFILE",""
"60206100000248","Nodes","248","21.000000","31.136003","DDS demands","Known Flow","342213.109275","727987.584302","","0.000000","","","","","","-7.900000","","-7.064321","-7.900000","","","","","","","","D1 PROFILE",""
"60206100000227","Nodes","227","21.000000","27.733305","DDS demands","Known Flow","342025.869224","727953.676292","","0.000000","","","","","","-7.679999","","-6.867593","-7.679999","","","","","","","","D1 PROFILE",""
"60206100000119","Nodes","119","21.000000","32.761161","DDS demands","Known Flow","342270.467291","727758.204239","","0.000000","","","","","","-3.720000","","-3.326490","-3.720000","","","","","","","","D1 PROFILE",""
"60206100000253","Nodes","253","21.000000","26.245675","DDS demands","Known Flow","342139.737255","727937.190288","","0.000000","","","-2.779999","","","-8.979999","","-10.516001","-11.759999","","","","","C3 PROFILE","","","D1 PROFILE",""
"60206100000110","Nodes","110","21.000000","28.654175","DDS demands","Known Flow","342076.593238","728027.815313","","0.000000","","","","","","-9.229999","","-8.253630","-9.229999","","","","","","","","D1 PROFILE",""
"60206100000098","Nodes","98","21.000000","27.804093","DDS demands","Known Flow","342158.691260","728312.249390","","0.000000","","","-3.039999","","","-18.920000","","-19.637025","-21.959999","","","","","C3 PROFILE","","","D1 PROFILE",""
"60206100000336","Nodes","336","21.000000","26.617774","DDS demands","Known Flow","342175.672265","728157.612348","","0.000000","","","","","","-3.079999","","-2.754191","-3.079999","","","","","","","","D1 PROFILE",""
"60206100000270","Nodes","270","21.000000","26.567154","DDS demands","Known Flow","342184.214267","728199.904359","","0.000000","","","","","","-1.929999","","-1.725840","-1.929999","","","","","","","","D1 PROFILE",""
"60206100000269","Nodes","269","21.000000","26.059582","DDS demands","Known Flow","342210.814274","728265.027377","","0.000000","","","","","","-9.260000","","-8.280457","-9.260000","","","","","","","","D1 PROFILE",""
"60206100000249","Nodes","249","21.000000","30.878849","DDS demands","Known Flow","342211.699275","728003.257306","","0.000000","","","","","","-7.570000","","-6.769229","-7.570000","","","","","","","","D1 PROFILE",""
"60206100000261","Nodes","261","21.000000","30.950568","DDS demands","Known Flow","342226.894279","728075.599326","","0.000000","","","","","","-1.700000","","-1.520170","-1.700000","","","","","","","","D1 PROFILE",""
"60206100000097","Nodes","97","21.000000","27.033809","DDS demands","Known Flow","342289.150098","728286.041833","","0.000000","","","","","","-11.039999","","-9.872165","-11.039999","","","","","","","","D1 PROFILE",""
"60206100000099","Nodes","99","21.000000","27.182145","DDS demands","Known Flow","342110.732247","728169.075351","","0.000000","","","","","","-14.630000","","-13.082408","-14.630000","","","","","","","","D1 PROFILE",""
"60206100000108","Nodes","108","21.000000","30.330284","DDS demands","Known Flow","342261.099288","728019.591310","","0.000000","","","","","","-12.579999","","-11.249261","-12.579999","","","","","","","","D1 PROFILE",""
"60206100000072","Nodes","72,","21.000000","22.713999","DDS demands","Known Flow","342238.667282","727723.754230","","0.000000","","","","","","-19.000000","","-16.990140","-19.000000","","","","","","","","D1 PROFILE",""
"60206100000078","Nodes","78,","21.000000","22.797870","DDS demands","Known Flow","342172.575264","727833.654260","","0.000000","-1.679999","","","-0.910000","","-12.689999","","-13.663649","-15.279999","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE",""
"60206100000274","Nodes","274","21.000000","29.840178","DDS demands","Known Flow","342147.157257","728012.535308","","0.000000","-15.829999","","","","","-11.390000","","-24.340610","-27.219999","","","C1 PROFILE","","","","","D1 PROFILE",""
"60206100000118","Nodes","118","21.000000","32.068941","DDS demands","Known Flow","342252.712286","727871.565270","","0.000000","","","","","","-3.079999","","-2.754191","-3.079999","","","","","","","","D1 PROFILE",""
"60206100000273","Nodes","273","21.000000","29.749239","DDS demands","Known Flow","342157.041260","728060.143321","","0.000000","","","","","","-6.650000","","-5.946549","-6.650000","","","","","","","","D1 PROFILE",""
"60206100000272","Nodes","272","21.000000","29.629226","DDS demands","Known Flow","342164.465262","728100.513332","","0.000000","","","","","","-3.420000","","-3.058225","-3.420000","","","","","","","","D1 PROFILE",""
"60206100000260","Nodes","260,","21.000000","26.232635","DDS demands","Known Flow","342227.397279","728080.839327","","0.000000","-2.859999","","","","","-2.580000","","-4.864545","-5.440000","","","C1 PROFILE","","","","","D1 PROFILE",""
"60206100000096","Nodes","96","21.000000","26.634950","DDS demands","Known Flow","342260.305288","728329.248395","","0.000000","","","","","","-13.810000","","-12.349149","-13.810000","","","","","","","","D1 PROFILE",""
"60206100000150","Nodes","150","21.000000","34.038483","DDS demands","Known Flow","342313.271302","727113.188064","","0.000000","","","","","","-0.999999","","-0.894217","-0.999999","","","","","","","","D1 PROFILE",""
"60206100000287","Nodes","287","21.000000","26.166910","DDS demands","Known Flow","342300.303299","728150.878346","","0.000000","","","","","","-11.390000","","-10.185142","-11.390000","","","","","","","","D1 PROFILE",""
"60206100000120","Nodes","120","21.000000","31.348650","DDS demands","Known Flow","342335.546308","727737.836234","","0.000000","","","","","","-12.060000","","-10.784268","-12.060000","","","","","","","","D1 PROFILE",""
"60206100000132","Nodes","132,","21.000000","26.975241","DDS demands","Known Flow","342343.698311","728276.485380","","0.000000","","","","","","-9.000000","","-8.047961","-9.000000","","","","","","","","D1 PROFILE",""
"60206100000125","Nodes","125","21.000000","30.579496","DDS demands","Known Flow","342403.382327","727713.329227","","0.000000","","-8.709999","","","","-16.870000","","-22.874095","-25.579999","","","","C2 PROFILE","","","","D1 PROFILE",""
"60206100000317","Nodes","317,","21.000000","27.002773","DDS demands","Known Flow","342294.131297","728285.092383","","0.000000","","","","","","-4.559999","","-4.077633","-4.559999","","","","","","","","D1 PROFILE",""
"60206100000094","Nodes","94","21.000000","26.632828","DDS demands","Known Flow","342420.717332","728425.481421","","0.000000","","","","","","-17.379999","","-15.541506","-17.379999","","","","","","","","D1 PROFILE",""
"60206100000127","Nodes","127","21.000000","29.358955","DDS demands","Known Flow","342425.502333","727955.515293","","0.000000","","","","","","-3.260000","","-2.915150","-3.260000","","","","","","","","D1 PROFILE",""
"60206100000215","Nodes","215","21.000000","26.695996","DDS demands","Known Flow","342512.963357","728275.449380","","0.000000","","","","","","-6.159999","","-5.508382","-6.159999","","","","","","","","D1 PROFILE",""
"60206100000219","Nodes","219","21.000000","26.411355","DDS demands","Known Flow","342445.186338","728282.077382","","0.000000","","","","","","-17.410000","","-15.568333","-17.410000","","","","","","","","D1 PROFILE",""
"60206100000228","Nodes","228","21.000000","25.840559","DDS demands","Known Flow","342571.176372","728449.203427","","0.000000","","","","","","-17.909999","","-16.015442","-17.909999","","","","","","","","D1 PROFILE",""
"60206100000320","Nodes","320","21.000000","26.421048","DDS demands","Known Flow","342474.627346","728421.124420","","0.000000","","","","","","-5.379999","","-4.810892","-5.379999","","","","","","","","D1 PROFILE",""
"60206100000216","Nodes","216","21.000000","26.746692","DDS demands","Known Flow","342544.810365","728370.871406","","0.000000","","","","","","-1.700000","","-1.520170","-1.700000","","","","","","","","D1 PROFILE",""
"60206100000090","Nodes","90,","21.000000","26.924543","DDS demands","Known Flow","342392.472324","728556.805456","","0.000000","","-15.999999","-5.209999","","","-26.310000","","-42.493235","-47.520000","","","","C2 PROFILE","C3 PROFILE","","","D1 PROFILE",""
"60206100000091","Nodes","91","21.000000","26.807533","DDS demands","Known Flow","342320.438304","728477.405435","","0.000000","","","","","","-15.999999","","-14.307486","-15.999999","","","","","","","","D1 PROFILE",""
"60206100000093","Nodes","93","21.000000","25.824082","DDS demands","Known Flow","342427.518333","728508.323443","","0.000000","","","","","","-20.410000","","-18.250988","-20.410000","","","","","","","","D1 PROFILE",""
"60206100000316","Nodes","316","21.000000","27.720714","Default Known Flow Node","Known Flow","343258.385559","728901.306550","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100000003","Nodes","OPR : Logger id : 9761","21.000000","27.740916","OPR","Known Flow","342009.802279","727903.242186","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100000007","Nodes","7","21.000000","26.366425","Default Known Flow Node","Known Flow","341851.468471","727599.317589","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100000008","Nodes","8","21.000000","26.370853","Default Known Flow Node","Known Flow","341853.715862","727601.217763","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100000039","Nodes","39","21.000000","27.284388","DDS demands","Known Flow","340453.080796","726591.489922","","0.000000","","","","","","-21.569999","","-19.288279","-21.569999","","","","","","","","D1 PROFILE",""
"60206100000252","Nodes","252,","21.000000","30.023969","DDS demands","Known Flow","342462.242343","727707.107225","","0.000000","","","","","","-11.740000","","-10.498118","-11.740000","","","","","","","","D1 PROFILE",""
"60206100010007","Nodes","10007","21.000000","22.911184","DDS demands","Known Flow","339568.997506","725768.080685","","0.000000","","","","","","-13.399999","","-11.982519","-13.399999","","","","","","","","D1 PROFILE",""
"60206100010008","Nodes","","0.000000","22.863324","DDS demands","Known Flow","339626.353735","725645.174892","","0.000000","","","","","","-10.209999","","-9.129964","-10.209999","","","","","","","","D1 PROFILE",""
"60206100010059","Nodes","10059","21.000000","25.515365","Default Known Flow Node","Known Flow","340028.321681","726478.520891","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010062","Nodes","10062","21.000000","25.943722","Default Known Flow Node","Known Flow","340114.497606","726437.163074","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010063","Nodes","10063","21.000000","26.382257","Default Known Flow Node","Known Flow","340122.747706","726377.421863","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010086","Nodes","10086","21.000000","27.127563","Default Known Flow Node","Known Flow","340194.609726","726630.103932","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010139","Nodes","10139","21.000000","26.679714","Default Known Flow Node","Known Flow","340632.945726","726825.463339","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010138","Nodes","10138","21.000000","26.679714","Default Known Flow Node","Known Flow","340642.912848","726845.256991","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010222","Nodes","10222","21.000000","26.344552","Default Known Flow Node","Known Flow","341899.669190","727644.651208","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010227","Nodes","10227","21.000000","26.470673","Default Known Flow Node","Known Flow","341725.105142","727396.961141","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010228","Nodes","10228","21.000000","26.470673","Default Known Flow Node","Known Flow","341696.483134","727381.114137","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010239","Nodes","10239","21.000000","26.470673","Default Known Flow Node","Known Flow","341690.097193","727376.993164","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010238","Nodes","10238","21.000000","26.470673","Default Known Flow Node","Known Flow","341691.958133","727378.194136","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010260","Nodes","10260","21.000000","31.037601","Default Known Flow Node","Known Flow","342226.438279","728073.426325","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010261","Nodes","10261","21.000000","31.037601","Default Known Flow Node","Known Flow","342250.127285","728074.925325","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010243","Nodes","10243","21.000000","27.924293","Default Known Flow Node","Known Flow","342011.216220","727822.702257","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010277","Nodes","10277","21.000000","24.993919","Default Known Flow Node","Known Flow","342058.365233","727845.890263","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010278","Nodes","10278","21.000000","22.998040","Default Known Flow Node","Known Flow","342124.141251","727842.904262","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010325","Nodes","10325","21.000000","22.588973","DDS demands","Known Flow","342120.679250","727859.150267","","0.000000","-19.840000","","","","","","","-17.741284","-19.840000","","","C1 PROFILE","","","","","",""
"60206100010330","Nodes","10330","21.000000","31.037601","Default Known Flow Node","Known Flow","342260.802288","728067.568323","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010339","Nodes","10339","21.000000","27.098517","Default Known Flow Node","Known Flow","342129.032523","728165.450199","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010338","Nodes","10338","21.000000","27.098517","Default Known Flow Node","Known Flow","342127.208252","728156.400348","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010450","Nodes","10450","21.000000","27.106152","Default Known Flow Node","Known Flow","342293.801341","728452.041387","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010380","Nodes","10380","21.000000","29.899140","Default Known Flow Node","Known Flow","342423.393721","727892.383272","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010376","Nodes","10376","21.000000","29.531001","Default Known Flow Node","Known Flow","342444.886338","727915.378282","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010377","Nodes","10377","21.000000","29.527148","Default Known Flow Node","Known Flow","342442.168337","727918.153283","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010378","Nodes","10378","21.000000","30.723605","Default Known Flow Node","Known Flow","342346.357311","727883.324273","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010370","Nodes","10370","21.000000","29.899140","Default Known Flow Node","Known Flow","342423.411332","727894.549276","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010400","Nodes","10400","21.000000","30.083544","Default Known Flow Node","Known Flow","342377.748320","727941.617289","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010406","Nodes","10406","21.000000","29.342358","Default Known Flow Node","Known Flow","342462.081343","727925.786285","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100010421","Nodes","10421","21.000000","29.258713","Default Known Flow Node","Known Flow","342461.566465","727923.993386","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
