"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(PL-AF)"
"60202100001319","Nodes","","21.000000","39.800233","Default Known Flow Node","Known Flow","327109.103165","687152.673190","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001320","Nodes","","21.000000","39.232768","Default Known Flow Node","Known Flow","327161.205179","687304.561231","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001321","Nodes","","21.000000","39.232768","Default Known Flow Node","Known Flow","327162.239180","687305.090232","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001322","Nodes","","21.000000","39.189970","Default Known Flow Node","Known Flow","327218.487195","687335.011240","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001323","Nodes","","21.000000","37.825182","Default Known Flow Node","Known Flow","327056.068646","686940.666609","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001324","Nodes","","21.000000","37.825182","Default Known Flow Node","Known Flow","327056.762001","686941.458311","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001231","Nodes","","21.000000","37.825182","Default Known Flow Node","Known Flow","327057.246151","686942.011133","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001325","Nodes","","21.000000","37.411345","Default Known Flow Node","Known Flow","327127.705170","686949.419135","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001281","Nodes","","21.000000","39.461717","Default Known Flow Node","Known Flow","327118.029167","687284.779226","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001327","Nodes","","21.000000","38.520788","Default Known Flow Node","Known Flow","327167.332181","687252.246217","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001328","Nodes","","21.000000","38.635220","Default Known Flow Node","Known Flow","327167.094181","687253.521217","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001293","Nodes","","21.000000","38.497569","Default Known Flow Node","Known Flow","326990.936133","687071.182168","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001332","Nodes","","21.000000","38.975453","Default Known Flow Node","Known Flow","327019.300141","687137.135186","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001333","Nodes","","21.000000","38.490460","Default Known Flow Node","Known Flow","327048.821149","687029.632157","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001349","Nodes","","21.000000","37.878808","Default Known Flow Node","Known Flow","327058.481937","686950.698037","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001336","Nodes","","21.000000","38.068067","Default Known Flow Node","Known Flow","327091.922348","686985.228147","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001339","Nodes","","21.000000","39.532571","Default Known Flow Node","Known Flow","327103.316103","687278.339794","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001340","Nodes","","21.000000","37.624416","Default Known Flow Node","Known Flow","327120.426168","686940.253132","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001337","Nodes","","21.000000","37.727102","Default Known Flow Node","Known Flow","327171.257182","687229.024211","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001344","Nodes","","21.000000","39.012649","Default Known Flow Node","Known Flow","327018.871132","687272.141651","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001345","Nodes","","21.000000","39.183896","Default Known Flow Node","Known Flow","327012.615139","687299.682230","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001346","Nodes","","21.000000","39.062223","Default Known Flow Node","Known Flow","326987.408132","687250.169217","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001347","Nodes","","21.000000","38.828404","Default Known Flow Node","Known Flow","327035.369145","687071.756168","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001348","Nodes","","21.000000","39.177374","Default Known Flow Node","Known Flow","327049.775577","687121.116373","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001268","Nodes","","21.000000","39.177374","Default Known Flow Node","Known Flow","327050.064149","687119.317181","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001334","Nodes","","21.000000","38.725422","Default Known Flow Node","Known Flow","327054.864150","687037.654159","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001350","Nodes","","21.000000","37.494996","Default Known Flow Node","Known Flow","327065.063153","686920.753127","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001352","Nodes","","21.000000","39.474757","Default Known Flow Node","Known Flow","327083.893158","687267.100221","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001353","Nodes","","21.000000","34.542778","Default Known Flow Node","Known Flow","327270.601209","687256.185218","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001354","Nodes","","21.000000","34.112472","Default Known Flow Node","Known Flow","327227.258197","687155.577191","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001289","Nodes","","21.000000","34.773536","Default Known Flow Node","Known Flow","327263.716207","687246.882216","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001356","Nodes","","21.000000","32.016024","Default Known Flow Node","Known Flow","327014.299139","687593.775310","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001365","Nodes","","21.000000","31.972639","Default Known Flow Node","Known Flow","327057.195151","687530.283293","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001054","Nodes","","21.000000","28.749824","Default Known Flow Node","Known Flow","326823.812087","686654.233054","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001125","Nodes","","21.000000","25.630427","Default Known Flow Node","Known Flow","326733.138063","686123.999910","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001215","Nodes","","21.000000","30.837903","Default Known Flow Node","Known Flow","326890.152105","686767.871085","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001195","Nodes","","21.000000","29.707539","Default Known Flow Node","Known Flow","326724.296060","687055.366164","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001326","Nodes","","21.000000","39.301385","Default Known Flow Node","Known Flow","327155.391178","687301.985231","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001030","Nodes","","21.000000","23.562185","Default Known Flow Node","Known Flow","326708.448056","686339.434969","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001099","Nodes","","21.000000","28.833874","Default Known Flow Node","Known Flow","326847.544094","686651.279054","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001343","Nodes","","21.000000","37.396576","Default Known Flow Node","Known Flow","327074.857156","686911.134124","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001283","Nodes","","21.000000","38.809200","Default Known Flow Node","Known Flow","327106.624164","687066.643167","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001311","Nodes","","21.000000","38.937086","Default Known Flow Node","Known Flow","327188.115187","687107.381178","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001315","Nodes","","21.000000","39.575356","Default Known Flow Node","Known Flow","327073.128155","687280.649225","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001297","Nodes","","21.000000","38.940690","Default Known Flow Node","Known Flow","327038.396146","687241.486214","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001357","Nodes","","21.000000","31.972639","Default Known Flow Node","Known Flow","327046.262148","687621.941318","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001359","Nodes","","21.000000","33.795179","Default Known Flow Node","Known Flow","327045.251148","687424.686264","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100000012","Nodes","12","21.000000","38.088574","Default Known Flow Node","Known Flow","327091.404810","686984.915693","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100000017","Nodes","","21.000000","26.268559","Default Known Flow Node","Known Flow","326834.961970","686189.536681","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100000029","Nodes","29","21.000000","31.835017","Default Known Flow Node","Known Flow","326900.533092","686780.797156","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100000019","Nodes","","21.000000","30.837903","Default Known Flow Node","Known Flow","326892.874510","686772.954052","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100000020","Nodes","","21.000000","30.837903","Default Known Flow Node","Known Flow","326908.720037","686760.029407","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100000031","Nodes","","21.000000","39.042197","Default Known Flow Node","Known Flow","326988.881092","687255.127384","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100000005","Nodes","","21.000000","27.283107","Default Known Flow Node","Known Flow","326883.398739","686274.352879","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100000026","Nodes","26","21.000000","38.966967","DDS demands","Known Flow","326936.553142","687296.865479","","0.000000","","","","-9.220000","","","","-8.244689","-9.220000","","","","","","D1 PROFILE","","",""
"60202100000039","Nodes","39","21.000000","28.130411","DDS demands","Known Flow","326738.582064","687058.824164","","0.000000","","","","-4.679999","","","","-4.184939","-4.679999","","","","","","D1 PROFILE","","",""
"60202100000038","Nodes","38","21.000000","27.514510","DDS demands","Known Flow","326744.126066","687060.597165","","0.000000","","","","-8.100000","","","","-7.243165","-8.100000","","","","","","D1 PROFILE","","",""
"60202100000048","Nodes","48","21.000000","38.132801","DDS demands","Known Flow","327168.968325","687249.230797","","0.000000","","","-3.960000","-19.059998","","","","-20.584895","-23.019999","","","","","C4 PROFILE","D1 PROFILE","","",""
"60202100000045","Nodes","45","21.000000","39.546116","DDS demands","Known Flow","327101.350160","687276.309771","","0.000000","-4.579999","","","-4.139999","","","","-7.797580","-8.719999","","","C1 PROFILE","","","D1 PROFILE","","",""
"60202100000051","Nodes","51","21.000000","38.616373","DDS demands","Known Flow","327055.727151","687029.255156","","0.000000","0.000000","","-0.209999","-16.319999","","","","-14.781421","-16.529999","","","C1 PROFILE","","C4 PROFILE","D1 PROFILE","","",""
"60202100000164","Nodes","164","21.000000","26.268413","DDS demands","Known Flow","326836.065091","686188.763928","","0.000000","","","-6.820000","-24.040001","","","","-27.595565","-30.860001","","","","","C4 PROFILE","D1 PROFILE","","",""
"60202100000027","Nodes","27","21.000000","32.361645","DDS demands","Known Flow","326657.929042","687293.376228","","0.000000","","","","-17.379999","","","","-15.541506","-17.379999","","","","","","D1 PROFILE","","",""
"60202100000028","Nodes","28","21.000000","39.050408","DDS demands","Known Flow","326967.982565","687269.980815","","0.000000","","","","-5.039999","","","","-4.506857","-5.039999","","","","","","D1 PROFILE","","",""
"60202100000036","Nodes","36","21.000000","28.042215","DDS demands","Known Flow","326761.878071","687016.601153","","0.000000","","","","-4.110000","","","","-3.675235","-4.110000","","","","","","D1 PROFILE","","",""
"60202100000037","Nodes","37","21.000000","27.936895","DDS demands","Known Flow","326793.900079","687037.468159","","0.000000","","","","-4.050000","","","","-3.621582","-4.050000","","","","","","D1 PROFILE","","",""
"60202100000023","Nodes","23","21.000000","32.964245","DDS demands","Known Flow","326969.771127","687399.464257","","0.000000","","","","-18.129999","","","","-16.212169","-18.129999","","","","","","D1 PROFILE","","",""
"60202100000046","Nodes","46","21.000000","39.323770","DDS demands","Known Flow","327146.290175","687297.910230","","0.000000","","","","-19.790001","","","","-17.696573","-19.790001","","","","","","D1 PROFILE","","",""
"60202100000047","Nodes","47","21.000000","39.361961","DDS demands","Known Flow","327130.686171","687395.531256","","0.000000","","","","-4.550000","","","","-4.068691","-4.550000","","","","","","D1 PROFILE","","",""
"60202100000160","Nodes","160, c1 6.18","21.000000","38.402703","DDS demands","Known Flow","326983.823131","687043.624160","","0.000000","-6.179999","","","-1.399999","","","","-6.778171","-7.580000","","","C1 PROFILE","","","D1 PROFILE","","",""
"60202100000075","Nodes","75, c1 5.32","21.000000","27.487340","DDS demands","Known Flow","326958.730124","686381.850980","","0.000000","-5.320000","","","-6.329999","","","","-10.417638","-11.650000","","","C1 PROFILE","","","D1 PROFILE","","",""
"60202100000065","Nodes","65","21.000000","26.856164","DDS demands","Known Flow","326732.754063","686578.311034","","0.000000","","","","-14.430000","","","","-12.903564","-14.430000","","","","","","D1 PROFILE","","",""
"60202100000010","Nodes","10","21.000000","26.315067","Default Known Flow Node","Known Flow","326790.561051","686355.793986","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100000076","Nodes","76","21.000000","27.283243","DDS demands","Known Flow","326958.800126","686346.883598","","0.000000","","","","-11.310000","","","","-10.113604","-11.310000","","","","","","D1 PROFILE","","",""
"60202100000069","Nodes","69","21.000000","27.333082","DDS demands","Known Flow","326831.689090","686583.602035","","0.000000","","","","-24.830000","","","","-22.203430","-24.830000","","","","","","D1 PROFILE","","",""
"60202100000068","Nodes","68","21.000000","28.532018","DDS demands","Known Flow","326930.570116","686597.508039","","0.000000","","","","-17.450001","","","","-15.604103","-17.450001","","","","","","D1 PROFILE","","",""
"60202100000071","Nodes","71","21.000000","25.752238","DDS demands","Known Flow","326641.482038","686445.240998","","0.000000","","","","-16.419999","","","","-14.683058","-16.419999","","","","","","D1 PROFILE","","",""
"60202100000073","Nodes","73","21.000000","26.266418","DDS demands","Known Flow","326791.050079","686356.420973","","0.000000","","","","-8.930000","","","","-7.985366","-8.930000","","","","","","D1 PROFILE","","",""
"60202100000074","Nodes","74","21.000000","27.197118","DDS demands","Known Flow","326864.252098","686363.299975","","0.000000","","","-4.330000","-28.680000","","","","-29.518134","-33.010001","","","","","C4 PROFILE","D1 PROFILE","","",""
"60202100000144","Nodes","144","21.000000","30.805479","DDS demands","Known Flow","326776.817075","687097.982175","","0.000000","","","","-3.989999","","","","-3.567929","-3.989999","","","","","","D1 PROFILE","","",""
"60202100000079","Nodes","79","21.000000","26.260866","DDS demands","Known Flow","326789.790711","686238.985152","","0.000000","","","","-8.380000","","","","-7.493546","-8.380000","","","","","","D1 PROFILE","","",""
"60202100000145","Nodes","145","21.000000","29.550069","DDS demands","Known Flow","326711.779057","687051.471162","","0.000000","","","","-3.660000","","","","-3.272837","-3.660000","","","","","","D1 PROFILE","","",""
"60202100000158","Nodes","158","21.000000","27.768044","DDS demands","Known Flow","326786.178077","687017.490153","","0.000000","","","","-9.109999","","","","-8.146324","-9.109999","","","","","","D1 PROFILE","","",""
"60202100000143","Nodes","143","21.000000","29.909414","DDS demands","Known Flow","326703.998055","687075.180169","","0.000000","","","","-3.390000","","","","-3.031398","-3.390000","","","","","","D1 PROFILE","","",""
"60202100001026","Nodes","OPR 0026, 1 PETTYCUR BAY","21.000000","25.596038","OPR","Known Flow","326539.038396","686223.563798","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100000081","Nodes","81","21.000000","38.445340","DDS demands","Known Flow","326961.993850","687316.884097","","0.000000","","","","-11.390000","","","","-10.185142","-11.390000","","","","","","D1 PROFILE","","",""
"60202100000085","Nodes","85","21.000000","31.820058","DDS demands","Known Flow","327077.851157","687490.220282","","0.000000","","","","-17.979999","","","","-16.078037","-17.979999","","","","","","D1 PROFILE","","",""
"60202100000142","Nodes","142","21.000000","30.961356","DDS demands","Known Flow","326784.096077","687146.219188","","0.000000","","","","-17.790001","","","","-15.908137","-17.790001","","","","","","D1 PROFILE","","",""
"60202100000091","Nodes","91","21.000000","32.540988","DDS demands","Known Flow","326835.235091","687266.419221","","0.000000","","","","-14.340000","","","","-12.823084","-14.340000","","","","","","D1 PROFILE","","",""
"60202100000088","Nodes","88","21.000000","24.018734","DDS demands","Known Flow","326689.320051","686279.814953","","0.000000","","","","-8.709999","","","","-7.788637","-8.709999","","","","","","D1 PROFILE","","",""
"60202100000131","Nodes","131,","21.000000","37.140914","DDS demands","Known Flow","327107.012164","686913.667125","","0.000000","","","","-22.129998","","","","-19.789041","-22.129998","","","","","","D1 PROFILE","","",""
"60202100000094","Nodes","94","21.000000","26.441296","DDS demands","Known Flow","326802.042081","686356.909973","","0.000000","","","","-4.409999","","","","-3.943500","-4.409999","","","","","","D1 PROFILE","","",""
"60202100000126","Nodes","126,","21.000000","33.535237","DDS demands","Known Flow","327298.617217","687292.907228","","0.000000","","","","-21.850001","","","","-19.538661","-21.850001","","","","","","D1 PROFILE","","",""
"60202100000136","Nodes","136","21.000000","28.411937","DDS demands","Known Flow","326932.076117","686581.757035","","0.000000","","","","-1.269999","","","","-1.135656","-1.269999","","","","","","D1 PROFILE","","",""
"60202100000093","Nodes","P07116070, BURNTISLAND ROAD CSEP, 13.85 SCMH","22.999998","26.263825","CSEP DDS Matched","Known Flow","326493.700471","686520.471698","","0.000000","","","","","-13.850000","","","-12.384918","-13.850000","","","","","","","DC PROFILE","",""
"60202100000130","Nodes","130, c1 4.67","21.000000","28.869031","DDS demands","Known Flow","326893.878106","687013.854152","","0.000000","-4.670000","","","-6.900000","","","","-10.346101","-11.570000","","","C1 PROFILE","","","D1 PROFILE","","",""
"60202100000127","Nodes","127","21.000000","26.358481","DDS demands","Known Flow","326882.883715","686266.178113","","0.000000","","","","-9.289999","","","","-8.307284","-9.289999","","","","","","D1 PROFILE","","",""
"60202100000141","Nodes","141","21.000000","30.686588","DDS demands","Known Flow","326685.036050","687138.421186","","0.000000","","","","-10.060000","","","","-8.995832","-10.060000","","","","","","D1 PROFILE","","",""
"60202100000125","Nodes","125","21.000000","37.607558","DDS demands","Known Flow","327266.908208","687374.918251","","0.000000","","","","-6.439999","","","","-5.758763","-6.439999","","","","","","D1 PROFILE","","",""
"60202100000011","Nodes","","21.000000","39.758557","Default Known Flow Node","Known Flow","327107.508577","687152.198329","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100000003","Nodes","","21.000000","39.779426","Default Known Flow Node","Known Flow","327108.310964","687153.312315","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100000600","Nodes","","21.000000","25.957907","Default Known Flow Node","Known Flow","326417.029428","686495.807286","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100000007","Nodes","","21.000000","39.762342","Default Known Flow Node","Known Flow","327106.403181","687152.949740","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100000001","Nodes","KINGHORN DG, TEL, CLOCKED, SITE ID 2006","21.000000","40.000000","Default Known Pressure Node","Known Pressure","327111.806166","687157.320191","","5514.599909","","","","","","","","1063.582802","1189.399985","","","","","","","","",""
"60202100000008","Nodes","Logger 9289, 11 BARCLAY ROAD","21.000000","31.788942","Val Log Post","Known Flow","326846.134113","687186.149830","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100000014","Nodes","","0.000000","37.825182","Default Known Flow Node","Known Flow","327052.341172","686943.630929","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
