"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"60603300002076","Nodes","","21.000000","28.792864","Default Known Flow Node","Known Flow","381372.334931","807102.839830","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002077","Nodes","","21.000000","28.256533","DDS demands","Known Flow","381450.733799","807124.662178","","0.000000","","","","-6.439999","","","","","","-5.758763","-6.439999","","","","","","D1 PROFILE","","","","",""
"60603300002078","Nodes","","21.000000","28.160405","DDS demands","Known Flow","381404.244939","807119.621834","","0.000000","","","","-4.719999","","","","","","-4.220708","-4.719999","","","","","","D1 PROFILE","","","","",""
"60603300002079","Nodes","","21.000000","30.046535","DDS demands","Known Flow","381556.744981","807204.496857","","0.000000","","","","-1.809999","","","","","","-1.618534","-1.809999","","","","","","D1 PROFILE","","","","",""
"60603300002080","Nodes","","21.000000","29.647339","DDS demands","Known Flow","381602.369993","807203.746857","","0.000000","","","","-10.419999","","","","","","-9.317750","-10.419999","","","","","","D1 PROFILE","","","","",""
"60603300002082","Nodes","","21.000000","27.843313","DDS demands","Known Flow","381612.244996","807080.496823","","0.000000","","","","-6.329999","","","","","","-5.660399","-6.329999","","","","","","D1 PROFILE","","","","",""
"60603300002083","Nodes","","21.000000","33.268696","Default Known Flow Node","Known Flow","381666.338011","807153.221843","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002086","Nodes","","21.000000","32.855008","Default Known Flow Node","Known Flow","381788.534044","807019.194807","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002092","Nodes","","21.000000","43.890653","Default Known Flow Node","Known Flow","381882.306069","806983.815797","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002109","Nodes","","21.000000","27.671411","DDS demands","Known Flow","381651.329007","806985.111797","","0.000000","","","","-6.429999","","","","","","-5.749820","-6.429999","","","","","","D1 PROFILE","","","","",""
"60603300002110","Nodes","","21.000000","27.145444","DDS demands","Known Flow","381579.561987","806941.084786","","0.000000","","","","-4.849999","","","","","","-4.336956","-4.849999","","","","","","D1 PROFILE","","","","",""
"60603300002095","Nodes","","21.000000","41.507770","Default Known Flow Node","Known Flow","381902.874075","807104.789830","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002112","Nodes","","21.000000","44.358083","Default Known Flow Node","Known Flow","381945.455087","807407.825913","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002113","Nodes","","21.000000","27.778605","DDS demands","Known Flow","381497.486965","806963.111792","","0.000000","","","","-6.769999","","","","","","-6.053854","-6.769999","","","","","","D1 PROFILE","","","","",""
"60603300002116","Nodes","","21.000000","28.833454","Default Known Flow Node","Known Flow","381706.745022","807283.121879","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002122","Nodes","","21.000000","28.181370","DDS demands","Known Flow","381497.893760","807062.980951","","0.000000","","","","-7.519999","","","","","","-6.724518","-7.519999","","","","","","D1 PROFILE","","","","",""
"60603300002125","Nodes","","21.000000","29.033727","DDS demands","Known Flow","381629.995001","807273.246876","","0.000000","","","","-5.219999","","","","","","-4.667817","-5.219999","","","","","","D1 PROFILE","","","","",""
"60603300002131","Nodes","","21.000000","27.273618","DDS demands","Known Flow","381433.802016","807005.819608","","0.000000","","","","-6.579999","","","","","","-5.883953","-6.579999","","","","","","D1 PROFILE","","","","",""
"60603300002133","Nodes","","21.000000","41.417026","Default Known Flow Node","Known Flow","381893.936073","807071.367821","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002134","Nodes","","21.000000","27.288156","DDS demands","Known Flow","381618.094967","806964.831783","","0.000000","","","","-7.979999","","","","","","-7.135858","-7.979999","","","","","","D1 PROFILE","","","","",""
"60603300002132","Nodes","","21.000000","29.022755","Default Known Flow Node","Known Flow","381392.494936","807210.371859","","0.000000","","","","","","","","","-171.409997","0.000000","0.000000","","","","","","","","","","",""
"60603300002067","Nodes","","21.000000","32.810460","DDS demands","Known Flow","381649.532006","807153.302843","","0.000000","","","","-6.249999","","","","","","-5.588861","-6.249999","","","","","","D1 PROFILE","","","","",""
"60603300002148","Nodes","","21.000000","38.495124","Default Known Flow Node","Known Flow","382333.854192","806624.575699","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002149","Nodes","","21.000000","38.515129","Default Known Flow Node","Known Flow","382362.924200","806670.760712","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002150","Nodes","","21.000000","38.340484","Default Known Flow Node","Known Flow","382362.056200","806721.468726","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002151","Nodes","","21.000000","38.376513","Default Known Flow Node","Known Flow","382401.370211","806828.286755","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002154","Nodes","","21.000000","38.720326","Default Known Flow Node","Known Flow","382454.756225","806526.849673","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002155","Nodes","","21.000000","37.963523","Default Known Flow Node","Known Flow","382370.371202","806542.779677","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002219","Nodes","","21.000000","37.856665","DDS demands","Known Flow","382501.531658","806666.435935","","0.000000","","","","-4.090000","","","","","","-3.657351","-4.090000","","","","","","D1 PROFILE","","","","",""
"60603300002158","Nodes","","21.000000","37.668187","Default Known Flow Node","Known Flow","382591.828263","806516.470670","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002164","Nodes","","21.000000","29.547827","DDS demands","Known Flow","382179.840150","806360.873628","","0.000000","","","","","","","-32.679999","","","-29.223041","-32.679999","","","","","","","","","I2 PROFILE","",""
"60603300002166","Nodes","","21.000000","38.555235","Default Known Flow Node","Known Flow","382281.458178","806776.533741","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002227","Nodes","","21.000000","38.496188","Default Known Flow Node","Known Flow","382304.607240","806663.373579","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002208","Nodes","","21.000000","36.448755","Default Known Flow Node","Known Flow","382239.102464","806558.746061","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002172","Nodes","","21.000000","38.749282","Default Known Flow Node","Known Flow","382453.480225","806526.939673","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002157","Nodes","","21.000000","38.175932","Default Known Flow Node","Known Flow","382506.813239","806667.504711","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002170","Nodes","","21.000000","37.572265","Default Known Flow Node","Known Flow","382327.496191","806545.164678","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002179","Nodes","","21.000000","38.227367","DDS demands","Known Flow","382531.575246","806604.530694","","0.000000","","","","-2.660000","","","","","","-2.378619","-2.660000","","","","","","D1 PROFILE","","","","",""
"60603300002178","Nodes","","21.000000","38.180411","DDS demands","Known Flow","382519.756243","806670.067712","","0.000000","","","","-4.949999","","","","","","-4.426378","-4.949999","","","","","","D1 PROFILE","","","","",""
"60603300002188","Nodes","","21.000000","32.203288","Default Known Flow Node","Known Flow","381965.753092","806478.228660","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002189","Nodes","","21.000000","32.131282","DDS demands","Known Flow","382037.237112","806430.697647","","0.000000","-15.370000","","","","","","","","","-13.744129","-15.370000","","","C1 PROFILE","","","","","","","",""
"60603300002190","Nodes","","21.000000","31.965102","DDS demands","Known Flow","382035.175111","806418.703643","","0.000000","","","","","","","-15.999999","","","-14.307486","-15.999999","","","","","","","","","I2 PROFILE","",""
"60603300002193","Nodes","","21.000000","38.710685","Default Known Flow Node","Known Flow","382456.054226","806526.757673","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002194","Nodes","","21.000000","38.710685","Default Known Flow Node","Known Flow","382456.119226","806527.842673","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002197","Nodes","","21.000000","32.157369","DDS demands","Known Flow","382144.808059","806324.450194","","0.000000","-17.759999","","","","","","","","","-15.881309","-17.759999","","","C1 PROFILE","","","","","","","",""
"60603300002198","Nodes","","21.000000","31.910132","DDS demands","Known Flow","382116.135133","806311.519614","","0.000000","","","","","","","-11.209999","","","-10.024182","-11.209999","","","","","","","","","I2 PROFILE","",""
"60603300002200","Nodes","","21.000000","38.384596","Default Known Flow Node","Known Flow","382381.093205","806683.405715","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002201","Nodes","","21.000000","38.428121","Default Known Flow Node","Known Flow","382383.320206","806664.051710","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002203","Nodes","","21.000000","38.523102","Default Known Flow Node","Known Flow","382464.466228","806569.776684","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002222","Nodes","","21.000000","38.534272","DDS demands","Known Flow","382464.321569","806561.657429","","0.000000","","","","-5.070000","","","","","","-4.533684","-5.070000","","","","","","D1 PROFILE","","","","",""
"60603300002205","Nodes","","21.000000","32.119553","Default Known Flow Node","Known Flow","381998.760101","806452.983653","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002207","Nodes","","21.000000","33.694882","DDS demands","Known Flow","382016.345106","806756.533735","","0.000000","","","","-5.280000","","","","","","-4.721470","-5.280000","","","","","","D1 PROFILE","","","","",""
"60603300002209","Nodes","","21.000000","36.448755","Default Known Flow Node","Known Flow","382237.669166","806540.264676","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002210","Nodes","","21.000000","38.496751","Default Known Flow Node","Known Flow","382389.346207","806623.127699","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002204","Nodes","","21.000000","38.586357","Default Known Flow Node","Known Flow","382463.742228","806529.140673","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002218","Nodes","","21.000000","37.513785","DDS demands","Known Flow","382466.341228","806659.316709","","0.000000","","","","-4.039999","","","","","","-3.612640","-4.039999","","","","","","D1 PROFILE","","","","",""
"60603300002220","Nodes","","21.000000","37.675810","DDS demands","Known Flow","382497.198237","806688.475717","","0.000000","","","","-3.650000","","","","","","-3.263895","-3.650000","","","","","","D1 PROFILE","","","","",""
"60603300002196","Nodes","","21.000000","36.128383","Default Known Flow Node","Known Flow","382511.697241","806416.050643","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002168","Nodes","","21.000000","38.496188","Default Known Flow Node","Known Flow","382302.451184","806662.901710","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002226","Nodes","","21.000000","38.496188","Default Known Flow Node","Known Flow","382303.019184","806645.378705","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002232","Nodes","","21.000000","32.889568","Default Known Flow Node","Known Flow","382010.268104","806882.854770","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002234","Nodes","","21.000000","38.367205","Default Known Flow Node","Known Flow","382334.848193","806888.405771","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002249","Nodes","","21.000000","47.421318","Default Known Flow Node","Known Flow","382356.751199","807086.293825","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002254","Nodes","","21.000000","40.749615","Default Known Flow Node","Known Flow","382397.443210","807179.651850","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002247","Nodes","","21.000000","47.553589","Default Known Flow Node","Known Flow","382307.061185","807146.951842","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002332","Nodes","","21.000000","47.317398","Default Known Flow Node","Known Flow","382343.093145","807144.291160","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002265","Nodes","","21.000000","42.404023","DDS demands","Known Flow","382272.680176","807055.990817","","0.000000","","","","-4.670000","","","","","","-4.175997","-4.670000","","","","","","D1 PROFILE","","","","",""
"60603300002269","Nodes","","21.000000","40.915651","Default Known Flow Node","Known Flow","382412.797214","807042.659813","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002270","Nodes","","21.000000","40.425130","Default Known Flow Node","Known Flow","382478.960232","807049.605815","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002273","Nodes","","21.000000","36.224256","Default Known Flow Node","Known Flow","382580.969260","807121.309835","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002275","Nodes","","21.000000","44.023109","Default Known Flow Node","Known Flow","381974.944095","807127.500836","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002277","Nodes","","21.000000","43.925852","Default Known Flow Node","Known Flow","382037.216112","807155.504844","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002279","Nodes","","21.000000","46.715425","Default Known Flow Node","Known Flow","382145.843141","807089.428826","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002266","Nodes","","21.000000","41.071820","Default Known Flow Node","Known Flow","382385.503206","807041.440813","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002285","Nodes","","21.000000","40.679419","Default Known Flow Node","Known Flow","382434.284220","807141.976840","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002287","Nodes","","21.000000","40.410660","Default Known Flow Node","Known Flow","382451.495224","807181.204851","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002293","Nodes","","21.000000","44.470085","Default Known Flow Node","Known Flow","382011.529105","807020.953807","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002276","Nodes","","21.000000","43.936685","Default Known Flow Node","Known Flow","382012.115105","807111.851832","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002321","Nodes","","21.000000","43.838564","Default Known Flow Node","Known Flow","382003.759103","807171.116848","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002297","Nodes","","21.000000","42.291087","DDS demands","Known Flow","382024.942108","806951.738788","","0.000000","","","","-6.070000","","","","","","-5.427902","-6.070000","","","","","","D1 PROFILE","","","","",""
"60603300002300","Nodes","","21.000000","47.241383","DDS demands","Known Flow","382330.215191","807276.362877","","0.000000","","","","-4.489999","","","","","","-4.015038","-4.489999","","","","","","D1 PROFILE","","","","",""
"60603300002307","Nodes","","21.000000","32.617619","DDS demands","Known Flow","382013.807105","806947.443787","","0.000000","","","","-10.509999","","","","","","-9.398229","-10.509999","","","","","","D1 PROFILE","","","","",""
"60603300002309","Nodes","","21.000000","43.971448","Default Known Flow Node","Known Flow","382031.990948","807232.464194","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002310","Nodes","","21.000000","43.971448","Default Known Flow Node","Known Flow","382056.004117","807254.482871","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002316","Nodes","","21.000000","46.969188","Default Known Flow Node","Known Flow","382095.904128","807330.924892","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002317","Nodes","","21.000000","47.194447","Default Known Flow Node","Known Flow","382097.538128","807322.718889","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002289","Nodes","","21.000000","32.749498","Default Known Flow Node","Known Flow","382072.973121","806881.373769","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002311","Nodes","","21.000000","45.290303","Default Known Flow Node","Known Flow","382071.600121","807079.028823","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002238","Nodes","","21.000000","45.188615","Default Known Flow Node","Known Flow","382063.441119","807079.343823","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002326","Nodes","","21.000000","40.448974","DDS demands","Known Flow","382340.673194","807011.605805","","0.000000","","","","-7.669999","","","","","","-6.858651","-7.669999","","","","","","D1 PROFILE","","","","",""
"60603300002333","Nodes","","21.000000","47.287308","DDS demands","Known Flow","382341.999195","807129.558837","","0.000000","","","","-1.739999","","","","","","-1.555939","-1.739999","","","","","","D1 PROFILE","","","","",""
"60603300002334","Nodes","","21.000000","40.410660","Default Known Flow Node","Known Flow","382455.130939","807181.082957","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002337","Nodes","","21.000000","30.380446","Default Known Flow Node","Known Flow","382676.858286","806849.862761","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002339","Nodes","","21.000000","32.110631","Default Known Flow Node","Known Flow","382790.913317","806675.094713","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002340","Nodes","","21.000000","32.046125","DDS demands","Known Flow","382799.442319","806638.516703","","0.000000","","","","-4.679999","","","","","","-4.184939","-4.679999","","","","","","D1 PROFILE","","","","",""
"60603300002214","Nodes","","21.000000","33.305210","Default Known Flow Node","Known Flow","382640.738276","806386.056634","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002342","Nodes","","21.000000","32.088053","Default Known Flow Node","Known Flow","382956.567362","806700.893720","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002353","Nodes","","21.000000","32.076032","Default Known Flow Node","Known Flow","382994.303372","806704.328721","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002356","Nodes","","21.000000","32.129521","Default Known Flow Node","Known Flow","382880.266341","806710.862723","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002344","Nodes","","21.000000","32.205710","Default Known Flow Node","Known Flow","382924.126353","806797.796747","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002349","Nodes","","21.000000","31.976212","Default Known Flow Node","Known Flow","382751.001306","806729.446728","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002360","Nodes","","21.000000","32.110220","Default Known Flow Node","Known Flow","382786.312315","806673.107713","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002361","Nodes","","21.000000","32.112501","Default Known Flow Node","Known Flow","382804.662320","806683.106715","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002362","Nodes","","21.000000","31.991730","DDS demands","Known Flow","382813.664323","806641.926704","","0.000000","","","","-6.350000","","","","","","-5.678283","-6.350000","","","","","","D1 PROFILE","","","","",""
"60603300002366","Nodes","","21.000000","32.946040","Default Known Flow Node","Known Flow","382694.986291","806373.369631","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002352","Nodes","","21.000000","32.172778","Default Known Flow Node","Known Flow","382976.727367","806702.386721","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002367","Nodes","","21.000000","32.126484","Default Known Flow Node","Known Flow","382650.768279","806632.719702","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002368","Nodes","","21.000000","33.956059","Default Known Flow Node","Known Flow","382649.708278","806590.225690","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002370","Nodes","","21.000000","32.915051","Default Known Flow Node","Known Flow","382673.265285","806489.609663","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002359","Nodes","","21.000000","31.765971","Default Known Flow Node","Known Flow","382632.921274","806648.952706","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002371","Nodes","","21.000000","32.110294","Default Known Flow Node","Known Flow","382760.973309","806663.156710","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002377","Nodes","","21.000000","32.039183","DDS demands","Known Flow","382772.446312","806605.398694","","0.000000","","","","-3.810000","","","","","","-3.406970","-3.810000","","","","","","D1 PROFILE","","","","",""
"60603300002379","Nodes","","21.000000","34.093663","Default Known Flow Node","Known Flow","382575.292622","806378.402464","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002384","Nodes","","21.000000","32.119294","Default Known Flow Node","Known Flow","382838.326330","806702.623721","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002387","Nodes","","21.000000","33.165525","Default Known Flow Node","Known Flow","382970.429366","806427.306646","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002351","Nodes","","21.000000","30.201964","Default Known Flow Node","Known Flow","382799.800319","806803.837748","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002395","Nodes","","21.000000","31.233012","Default Known Flow Node","Known Flow","383078.678395","807174.204849","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002397","Nodes","","21.000000","32.551192","Default Known Flow Node","Known Flow","383096.281400","806993.045800","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002449","Nodes","","21.000000","32.551192","Default Known Flow Node","Known Flow","383079.056418","807013.108368","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002404","Nodes","","21.000000","31.744873","Default Known Flow Node","Known Flow","382770.573311","806947.776787","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002407","Nodes","","21.000000","33.003743","Default Known Flow Node","Known Flow","382785.578315","807010.497804","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002410","Nodes","","21.000000","32.602656","Default Known Flow Node","Known Flow","382991.344371","806987.074798","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002396","Nodes","","21.000000","31.188863","Default Known Flow Node","Known Flow","383081.709396","807119.463834","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002415","Nodes","","21.000000","32.478703","Default Known Flow Node","Known Flow","383148.853414","807089.188826","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002417","Nodes","","21.000000","32.356076","Default Known Flow Node","Known Flow","383147.061414","807149.637842","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002474","Nodes","","21.000000","32.176315","Default Known Flow Node","Known Flow","383145.441347","807169.476220","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002425","Nodes","","21.000000","32.899723","Default Known Flow Node","Known Flow","382845.301332","807043.680813","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002426","Nodes","","21.000000","24.688124","Default Known Flow Node","Known Flow","382848.644332","807277.819877","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002430","Nodes","","21.000000","32.569644","Default Known Flow Node","Known Flow","382966.170364","806945.146787","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002434","Nodes","","21.000000","31.972481","Default Known Flow Node","Known Flow","382976.224367","807045.411814","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002436","Nodes","","21.000000","32.565483","Default Known Flow Node","Known Flow","383144.608413","807034.618811","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002437","Nodes","","21.000000","32.898759","Default Known Flow Node","Known Flow","382835.553329","807002.176802","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002441","Nodes","","21.000000","32.417174","Default Known Flow Node","Known Flow","383149.170414","807126.118836","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002443","Nodes","","21.000000","32.224814","Default Known Flow Node","Known Flow","383202.247429","807120.006834","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002424","Nodes","","21.000000","33.071306","Default Known Flow Node","Known Flow","382818.974324","807112.927832","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002398","Nodes","","21.000000","32.595232","Default Known Flow Node","Known Flow","383086.220397","807045.375814","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002450","Nodes","","21.000000","32.551192","Default Known Flow Node","Known Flow","383080.507396","807015.701806","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002452","Nodes","","21.000000","32.362732","DDS demands","Known Flow","383148.270414","807141.641840","","0.000000","","","","-4.590000","","","","","","-4.104460","-4.590000","","","","","","D1 PROFILE","","","","",""
"60603300002454","Nodes","","21.000000","32.409672","Default Known Flow Node","Known Flow","382998.798266","806805.941827","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002466","Nodes","","21.000000","32.551192","Default Known Flow Node","Known Flow","383102.429130","806991.933554","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002459","Nodes","","21.000000","30.912988","Default Known Flow Node","Known Flow","382634.031274","807012.003805","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002447","Nodes","","21.000000","26.467603","Default Known Flow Node","Known Flow","382867.966338","807369.903902","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002465","Nodes","","21.000000","32.551192","Default Known Flow Node","Known Flow","383104.096402","807002.018802","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002467","Nodes","","21.000000","22.898810","Default Known Flow Node","Known Flow","383120.522406","807426.248918","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002416","Nodes","","21.000000","32.434420","Default Known Flow Node","Known Flow","383140.206412","807118.365834","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002463","Nodes","","21.000000","32.770675","Default Known Flow Node","Known Flow","382975.885367","806978.454796","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002475","Nodes","","21.000000","32.176315","Default Known Flow Node","Known Flow","383103.561402","807156.089844","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002476","Nodes","","21.000000","32.390794","Default Known Flow Node","Known Flow","383148.556414","807133.541838","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
