"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)"
"60602900000012","Nodes","","21.000000","36.614174","DDS demands","Known Flow","390803.855745","793674.220138","","0.000000","","","","-6.419999","","","-5.740878","-6.419999","","","","","","D1 PROFILE","",""
"60602900000013","Nodes","","21.000000","36.421792","DDS demands","Known Flow","390908.754487","793624.928664","","0.000000","","","","-10.580000","","","-9.460824","-10.580000","","","","","","D1 PROFILE","",""
"60602900000006","Nodes","","21.000000","25.427374","DDS demands","Known Flow","391164.304093","793330.165999","","0.000000","","","","-7.820000","","","-6.992783","-7.820000","","","","","","D1 PROFILE","",""
"60602900000065","Nodes","","21.000000","22.012777","DDS demands","Known Flow","391353.815273","793316.544306","","0.000000","","","","-11.499999","","","-10.283504","-11.499999","","","","","","D1 PROFILE","",""
"60602900000075","Nodes","","21.000000","24.696748","DDS demands","Known Flow","391290.745060","793495.710175","","0.000000","","","","-16.229999","","","-14.513153","-16.229999","","","","","","D1 PROFILE","",""
"60602900000005","Nodes","","21.000000","22.994601","DDS demands","Known Flow","391216.085947","793279.509586","","0.000000","","","","-20.719998","","","-18.528191","-20.719998","","","","","","D1 PROFILE","",""
"60602900000071","Nodes","","21.000000","24.415366","Default Known Flow Node","Known Flow","391277.815257","793456.813412","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900000016","Nodes","","21.000000","40.505218","DDS demands","Known Flow","390459.382243","793225.755455","","0.000000","","","","-11.279999","","","-10.086776","-11.279999","","","","","","D1 PROFILE","",""
"60602900000007","Nodes","","21.000000","35.571648","DDS demands","Known Flow","390848.611509","794007.881858","","0.000000","","","","-13.659999","","","-12.215014","-13.659999","","","","","","D1 PROFILE","",""
"60602900000009","Nodes","","21.000000","29.372461","DDS demands","Known Flow","390971.454361","793158.124420","","0.000000","","","","-7.590000","","","-6.787113","-7.590000","","D1 PROFILE","","","","D1 PROFILE","",""
"60602900000010","Nodes","","21.000000","29.666724","DDS demands","Known Flow","390984.138207","793236.480608","","0.000000","","","","-3.680000","","","-3.290721","-3.680000","","","","","","D1 PROFILE","",""
"60602900000020","Nodes","","21.000000","29.515768","DDS demands","Known Flow","390982.241650","793200.446027","","0.000000","","","","-9.239999","","","-8.262572","-9.239999","","","","","","D1 PROFILE","",""
"60602900000017","Nodes","","21.000000","29.979553","DDS demands","Known Flow","390732.566929","793389.332312","","0.000000","-69.550001","","","","","","-62.192847","-69.550001","","","C1 PROFILE","","","","",""
"60602900000023","Nodes","","21.000000","28.476628","DDS demands","Known Flow","390875.767651","793233.383076","","0.000000","","","","-9.310000","","","-8.325167","-9.310000","","","","","","D1 PROFILE","",""
"60602900000004","Nodes","","21.000000","40.590677","Default Known Flow Node","Known Flow","390495.504961","793220.073170","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900000077","Nodes","","21.000000","42.110306","Default Known Flow Node","Known Flow","390599.002815","793364.081278","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900000105","Nodes","","21.000000","41.080635","Default Known Flow Node","Known Flow","390511.181800","793281.693480","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
